"season","id","date","attendance","timeValid","neutralSite","boxscoreAvailable","ticketsAvailable","notes","type.id","type.text","type.abbreviation","status.clock","status.displayClock","status.period","status.type.id","status.type.name","status.type.state","status.type.completed","status.type.description","status.type.detail","status.type.shortDetail","home.id","home.location","home.abbreviation","home.displayName","home.shortDisplayName","away.id","away.location","away.abbreviation","away.displayName","away.shortDisplayName","away.logos","home.logos","venue.fullName","venue.address.city","venue.address.state","game_id","PBP","team_box","player_box","status.type.altDetail"
2021,401320746,"2021-09-15T23:00Z",0,"True","False","False","False","[]",1,"Standard","STD",0,"0",0,1,"STATUS_SCHEDULED","pre","False","Scheduled","Wed, September 15th at 7:00 PM EDT","9/15 - 7:00 PM EDT",18,"Connecticut","CONN","Connecticut Sun","Sun",9,"New York","NY","New York Liberty","Liberty","[{'href': 'https://a.espncdn.com/i/teamlogos/wnba/500/ny.png', 'width': 500, 'height': 500, 'alt': '', 'rel': ['full', 'default']}, {'href': 'https://a.espncdn.com/i/teamlogos/wnba/500-dark/ny.png', 'width': 500, 'height': 500, 'alt': '', 'rel': ['full', 'dark']}]","[{'href': 'https://a.espncdn.com/i/teamlogos/wnba/500/conn.png', 'width': 500, 'height': 500, 'alt': '', 'rel': ['full', 'default']}, {'href': 'https://a.espncdn.com/i/teamlogos/wnba/500-dark/conn.png', 'width': 500, 'height': 500, 'alt': '', 'rel': ['full', 'dark']}]","Mohegan Sun Arena","Uncasville","CT",401320746,FALSE,FALSE,FALSE,""
2021,401320745,"2021-09-14T23:00Z",0,"True","False","False","False","[]",1,"Standard","STD",0,"0",0,1,"STATUS_SCHEDULED","pre","False","Scheduled","Tue, September 14th at 7:00 PM EDT","9/14 - 7:00 PM EDT",20,"Atlanta","ATL","Atlanta Dream","Dream",5,"Indiana","IND","Indiana Fever","Fever","[{'href': 'https://a.espncdn.com/i/teamlogos/wnba/500/ind.png', 'width': 500, 'height': 500, 'alt': '', 'rel': ['full', 'default']}, {'href': 'https://a.espncdn.com/i/teamlogos/wnba/500-dark/ind.png', 'width': 500, 'height': 500, 'alt': '', 'rel': ['full', 'dark']}]","[{'href': 'https://a.espncdn.com/i/teamlogos/wnba/500/atl.png', 'width': 500, 'height': 500, 'alt': '', 'rel': ['full', 'default']}, {'href': 'https://a.espncdn.com/i/teamlogos/wnba/500-dark/atl.png', 'width': 500, 'height': 500, 'alt': '', 'rel': ['full', 'dark']}]","Gateway Center","College Park","GA",401320745,FALSE,FALSE,FALSE,""
2021,401320744,"2021-09-14T02:00Z",0,"True","False","False","False","[]",1,"Standard","STD",0,"0",0,1,"STATUS_SCHEDULED","pre","False","Scheduled","Mon, September 13th at 10:00 PM EDT","9/13 - 10:00 PM EDT",17,"Las Vegas","LV","Las Vegas Aces","Aces",3,"Dallas","DAL","Dallas Wings","Wings","[{'href': 'https://a.espncdn.com/i/teamlogos/wnba/500/dal.png', 'width': 500, 'height': 500, 'alt': '', 'rel': ['full', 'default']}, {'href': 'https://a.espncdn.com/i/teamlogos/wnba/500-dark/dal.png', 'width': 500, 'height': 500, 'alt': '', 'rel': ['full', 'dark']}]","[{'href': 'https://a.espncdn.com/i/teamlogos/wnba/500/lv.png', 'width': 500, 'height': 500, 'alt': '', 'rel': ['full', 'default']}, {'href': 'https://a.espncdn.com/i/teamlogos/wnba/500-dark/lv.png', 'width': 500, 'height': 500, 'alt': '', 'rel': ['full', 'dark']}]","Michelob Ultra Arena","Las Vegas","NV",401320744,FALSE,FALSE,FALSE,""
2021,401320743,"2021-09-13T01:00Z",0,"True","False","False","False","[]",1,"Standard","STD",0,"0",0,1,"STATUS_SCHEDULED","pre","False","Scheduled","Sun, September 12th at 9:00 PM EDT","9/12 - 9:00 PM EDT",6,"Los Angeles","LA","Los Angeles Sparks","Sparks",14,"Seattle","SEA","Seattle Storm","Storm","[{'href': 'https://a.espncdn.com/i/teamlogos/wnba/500/sea.png', 'width': 500, 'height': 500, 'alt': '', 'rel': ['full', 'default']}, {'href': 'https://a.espncdn.com/i/teamlogos/wnba/500-dark/sea.png', 'width': 500, 'height': 500, 'alt': '', 'rel': ['full', 'dark']}, {'href': 'https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png', 'width': 500, 'height': 500, 'alt': '', 'rel': ['full', 'scoreboard']}, {'href': 'https://a.espncdn.com/i/teamlogos/wnba/500-dark/scoreboard/sea.png', 'width': 500, 'height': 500, 'alt': '', 'rel': ['full', 'scoreboard', 'dark']}]","[{'href': 'https://a.espncdn.com/i/teamlogos/wnba/500/la.png', 'width': 500, 'height': 500, 'alt': '', 'rel': ['full', 'default']}, {'href': 'https://a.espncdn.com/i/teamlogos/wnba/500-dark/la.png', 'width': 500, 'height': 500, 'alt': '', 'rel': ['full', 'dark']}]","STAPLES Center","Los Angeles","CA",401320743,FALSE,FALSE,FALSE,""
2021,401320742,"2021-09-12T23:00Z",0,"True","False","False","False","[]",1,"Standard","STD",0,"0",0,1,"STATUS_SCHEDULED","pre","False","Scheduled","Sun, September 12th at 7:00 PM EDT","9/12 - 7:00 PM EDT",8,"Minnesota","MIN","Minnesota Lynx","Lynx",5,"Indiana","IND","Indiana Fever","Fever","[{'href': 'https://a.espncdn.com/i/teamlogos/wnba/500/ind.png', 'width': 500, 'height': 500, 'alt': '', 'rel': ['full', 'default']}, {'href': 'https://a.espncdn.com/i/teamlogos/wnba/500-dark/ind.png', 'width': 500, 'height': 500, 'alt': '', 'rel': ['full', 'dark']}]","[{'href': 'https://a.espncdn.com/i/teamlogos/wnba/500/min.png', 'width': 500, 'height': 500, 'alt': '', 'rel': ['full', 'default']}, {'href': 'https://a.espncdn.com/i/teamlogos/wnba/500-dark/min.png', 'width': 500, 'height': 500, 'alt': '', 'rel': ['full', 'dark']}]","Target Center","Minneapolis","MN",401320742,FALSE,FALSE,FALSE,""
2021,401320741,"2021-09-12T19:00Z",0,"True","False","False","False","[]",1,"Standard","STD",0,"0",0,1,"STATUS_SCHEDULED","pre","False","Scheduled","Sun, September 12th at 3:00 PM EDT","9/12 - 3:00 PM EDT",19,"Chicago","CHI","Chicago Sky","Sky",16,"Washington","WSH","Washington Mystics","Mystics","[{'href': 'https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png', 'width': 500, 'height': 500, 'alt': '', 'rel': ['full', 'default']}, {'href': 'https://a.espncdn.com/i/teamlogos/wnba/500-dark/wsh.png', 'width': 500, 'height': 500, 'alt': '', 'rel': ['full', 'dark']}]","[{'href': 'https://a.espncdn.com/i/teamlogos/wnba/500/chi.png', 'width': 500, 'height': 500, 'alt': '', 'rel': ['full', 'default']}, {'href': 'https://a.espncdn.com/i/teamlogos/wnba/500-dark/chi.png', 'width': 500, 'height': 500, 'alt': '', 'rel': ['full', 'dark']}]","Wintrust Arena","Chicago","IL",401320741,FALSE,FALSE,FALSE,""
2021,401320740,"2021-09-12T02:00Z",0,"True","False","False","False","[]",1,"Standard","STD",0,"0",0,1,"STATUS_SCHEDULED","pre","False","Scheduled","Sat, September 11th at 10:00 PM EDT","9/11 - 10:00 PM EDT",11,"Phoenix","PHX","Phoenix Mercury","Mercury",18,"Connecticut","CONN","Connecticut Sun","Sun","[{'href': 'https://a.espncdn.com/i/teamlogos/wnba/500/conn.png', 'width': 500, 'height': 500, 'alt': '', 'rel': ['full', 'default']}, {'href': 'https://a.espncdn.com/i/teamlogos/wnba/500-dark/conn.png', 'width': 500, 'height': 500, 'alt': '', 'rel': ['full', 'dark']}]","[{'href': 'https://a.espncdn.com/i/teamlogos/wnba/500/phx.png', 'width': 500, 'height': 500, 'alt': '', 'rel': ['full', 'default']}, {'href': 'https://a.espncdn.com/i/teamlogos/wnba/500-dark/phx.png', 'width': 500, 'height': 500, 'alt': '', 'rel': ['full', 'dark']}]","Phoenix Suns Arena","Phoenix","AZ",401320740,FALSE,FALSE,FALSE,""
2021,401320739,"2021-09-12T00:00Z",0,"True","False","False","False","[]",1,"Standard","STD",0,"0",0,1,"STATUS_SCHEDULED","pre","False","Scheduled","Sat, September 11th at 8:00 PM EDT","9/11 - 8:00 PM EDT",3,"Dallas","DAL","Dallas Wings","Wings",9,"New York","NY","New York Liberty","Liberty","[{'href': 'https://a.espncdn.com/i/teamlogos/wnba/500/ny.png', 'width': 500, 'height': 500, 'alt': '', 'rel': ['full', 'default']}, {'href': 'https://a.espncdn.com/i/teamlogos/wnba/500-dark/ny.png', 'width': 500, 'height': 500, 'alt': '', 'rel': ['full', 'dark']}]","[{'href': 'https://a.espncdn.com/i/teamlogos/wnba/500/dal.png', 'width': 500, 'height': 500, 'alt': '', 'rel': ['full', 'default']}, {'href': 'https://a.espncdn.com/i/teamlogos/wnba/500-dark/dal.png', 'width': 500, 'height': 500, 'alt': '', 'rel': ['full', 'dark']}]","College Park Center","Arlington","TX",401320739,FALSE,FALSE,FALSE,""
2021,401320738,"2021-09-11T00:00Z",0,"True","False","False","False","[]",1,"Standard","STD",0,"0",0,1,"STATUS_SCHEDULED","pre","False","Scheduled","Fri, September 10th at 8:00 PM EDT","9/10 - 8:00 PM EDT",8,"Minnesota","MIN","Minnesota Lynx","Lynx",5,"Indiana","IND","Indiana Fever","Fever","[{'href': 'https://a.espncdn.com/i/teamlogos/wnba/500/ind.png', 'width': 500, 'height': 500, 'alt': '', 'rel': ['full', 'default']}, {'href': 'https://a.espncdn.com/i/teamlogos/wnba/500-dark/ind.png', 'width': 500, 'height': 500, 'alt': '', 'rel': ['full', 'dark']}]","[{'href': 'https://a.espncdn.com/i/teamlogos/wnba/500/min.png', 'width': 500, 'height': 500, 'alt': '', 'rel': ['full', 'default']}, {'href': 'https://a.espncdn.com/i/teamlogos/wnba/500-dark/min.png', 'width': 500, 'height': 500, 'alt': '', 'rel': ['full', 'dark']}]","Target Center","Minneapolis","MN",401320738,FALSE,FALSE,FALSE,""
2021,401320737,"2021-09-10T23:00Z",0,"True","False","False","False","[]",1,"Standard","STD",0,"0",0,1,"STATUS_SCHEDULED","pre","False","Scheduled","Fri, September 10th at 7:00 PM EDT","9/10 - 7:00 PM EDT",16,"Washington","WSH","Washington Mystics","Mystics",20,"Atlanta","ATL","Atlanta Dream","Dream","[{'href': 'https://a.espncdn.com/i/teamlogos/wnba/500/atl.png', 'width': 500, 'height': 500, 'alt': '', 'rel': ['full', 'default']}, {'href': 'https://a.espncdn.com/i/teamlogos/wnba/500-dark/atl.png', 'width': 500, 'height': 500, 'alt': '', 'rel': ['full', 'dark']}]","[{'href': 'https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png', 'width': 500, 'height': 500, 'alt': '', 'rel': ['full', 'default']}, {'href': 'https://a.espncdn.com/i/teamlogos/wnba/500-dark/wsh.png', 'width': 500, 'height': 500, 'alt': '', 'rel': ['full', 'dark']}]","Entertainment & Sports Arena","Washington","DC",401320737,FALSE,FALSE,FALSE,""
2021,401320736,"2021-09-10T02:30Z",0,"True","False","False","False","[]",1,"Standard","STD",0,"0",0,1,"STATUS_SCHEDULED","pre","False","Scheduled","Thu, September 9th at 10:30 PM EDT","9/9 - 10:30 PM EDT",6,"Los Angeles","LA","Los Angeles Sparks","Sparks",18,"Connecticut","CONN","Connecticut Sun","Sun","[{'href': 'https://a.espncdn.com/i/teamlogos/wnba/500/conn.png', 'width': 500, 'height': 500, 'alt': '', 'rel': ['full', 'default']}, {'href': 'https://a.espncdn.com/i/teamlogos/wnba/500-dark/conn.png', 'width': 500, 'height': 500, 'alt': '', 'rel': ['full', 'dark']}]","[{'href': 'https://a.espncdn.com/i/teamlogos/wnba/500/la.png', 'width': 500, 'height': 500, 'alt': '', 'rel': ['full', 'default']}, {'href': 'https://a.espncdn.com/i/teamlogos/wnba/500-dark/la.png', 'width': 500, 'height': 500, 'alt': '', 'rel': ['full', 'dark']}]","STAPLES Center","Los Angeles","CA",401320736,FALSE,FALSE,FALSE,""
2021,401320735,"2021-09-09T02:00Z",0,"True","False","False","False","[]",1,"Standard","STD",0,"0",0,1,"STATUS_SCHEDULED","pre","False","Scheduled","Wed, September 8th at 10:00 PM EDT","9/8 - 10:00 PM EDT",17,"Las Vegas","LV","Las Vegas Aces","Aces",8,"Minnesota","MIN","Minnesota Lynx","Lynx","[{'href': 'https://a.espncdn.com/i/teamlogos/wnba/500/min.png', 'width': 500, 'height': 500, 'alt': '', 'rel': ['full', 'default']}, {'href': 'https://a.espncdn.com/i/teamlogos/wnba/500-dark/min.png', 'width': 500, 'height': 500, 'alt': '', 'rel': ['full', 'dark']}]","[{'href': 'https://a.espncdn.com/i/teamlogos/wnba/500/lv.png', 'width': 500, 'height': 500, 'alt': '', 'rel': ['full', 'default']}, {'href': 'https://a.espncdn.com/i/teamlogos/wnba/500-dark/lv.png', 'width': 500, 'height': 500, 'alt': '', 'rel': ['full', 'dark']}]","Michelob Ultra Arena","Las Vegas","NV",401320735,FALSE,FALSE,FALSE,""
2021,401320734,"2021-09-08T23:00Z",0,"True","False","False","False","[]",1,"Standard","STD",0,"0",0,1,"STATUS_SCHEDULED","pre","False","Scheduled","Wed, September 8th at 7:00 PM EDT","9/8 - 7:00 PM EDT",20,"Atlanta","ATL","Atlanta Dream","Dream",11,"Phoenix","PHX","Phoenix Mercury","Mercury","[{'href': 'https://a.espncdn.com/i/teamlogos/wnba/500/phx.png', 'width': 500, 'height': 500, 'alt': '', 'rel': ['full', 'default']}, {'href': 'https://a.espncdn.com/i/teamlogos/wnba/500-dark/phx.png', 'width': 500, 'height': 500, 'alt': '', 'rel': ['full', 'dark']}]","[{'href': 'https://a.espncdn.com/i/teamlogos/wnba/500/atl.png', 'width': 500, 'height': 500, 'alt': '', 'rel': ['full', 'default']}, {'href': 'https://a.espncdn.com/i/teamlogos/wnba/500-dark/atl.png', 'width': 500, 'height': 500, 'alt': '', 'rel': ['full', 'dark']}]","Gateway Center","College Park","GA",401320734,FALSE,FALSE,FALSE,""
2021,401320733,"2021-09-08T02:00Z",0,"True","False","False","False","[]",1,"Standard","STD",0,"0",0,1,"STATUS_SCHEDULED","pre","False","Scheduled","Tue, September 7th at 10:00 PM EDT","9/7 - 10:00 PM EDT",14,"Seattle","SEA","Seattle Storm","Storm",16,"Washington","WSH","Washington Mystics","Mystics","[{'href': 'https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png', 'width': 500, 'height': 500, 'alt': '', 'rel': ['full', 'default']}, {'href': 'https://a.espncdn.com/i/teamlogos/wnba/500-dark/wsh.png', 'width': 500, 'height': 500, 'alt': '', 'rel': ['full', 'dark']}]","[{'href': 'https://a.espncdn.com/i/teamlogos/wnba/500/sea.png', 'width': 500, 'height': 500, 'alt': '', 'rel': ['full', 'default']}, {'href': 'https://a.espncdn.com/i/teamlogos/wnba/500-dark/sea.png', 'width': 500, 'height': 500, 'alt': '', 'rel': ['full', 'dark']}, {'href': 'https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png', 'width': 500, 'height': 500, 'alt': '', 'rel': ['full', 'scoreboard']}, {'href': 'https://a.espncdn.com/i/teamlogos/wnba/500-dark/scoreboard/sea.png', 'width': 500, 'height': 500, 'alt': '', 'rel': ['full', 'scoreboard', 'dark']}]","Angel of the Winds Arena","Everett","WA",401320733,FALSE,FALSE,FALSE,""
2021,401320732,"2021-09-08T00:00Z",0,"True","False","False","False","[]",1,"Standard","STD",0,"0",0,1,"STATUS_SCHEDULED","pre","False","Scheduled","Tue, September 7th at 8:00 PM EDT","9/7 - 8:00 PM EDT",3,"Dallas","DAL","Dallas Wings","Wings",18,"Connecticut","CONN","Connecticut Sun","Sun","[{'href': 'https://a.espncdn.com/i/teamlogos/wnba/500/conn.png', 'width': 500, 'height': 500, 'alt': '', 'rel': ['full', 'default']}, {'href': 'https://a.espncdn.com/i/teamlogos/wnba/500-dark/conn.png', 'width': 500, 'height': 500, 'alt': '', 'rel': ['full', 'dark']}]","[{'href': 'https://a.espncdn.com/i/teamlogos/wnba/500/dal.png', 'width': 500, 'height': 500, 'alt': '', 'rel': ['full', 'default']}, {'href': 'https://a.espncdn.com/i/teamlogos/wnba/500-dark/dal.png', 'width': 500, 'height': 500, 'alt': '', 'rel': ['full', 'dark']}]","College Park Center","Arlington","TX",401320732,FALSE,FALSE,FALSE,""
