"id","uid","date","attendance","timeValid","neutralSite","conferenceCompetition","recent","notes","startDate","type.id","type.abbreviation","status.clock","status.displayClock","status.period","status.type.id","status.type.name","status.type.state","status.type.completed","status.type.description","status.type.detail","status.type.shortDetail","home.id","home.uid","home.location","home.name","home.abbreviation","home.displayName","home.shortDisplayName","home.color","home.alternateColor","home.isActive","home.venue.id","home.logo","away.id","away.uid","away.location","away.name","away.abbreviation","away.displayName","away.shortDisplayName","away.isActive","away.venue.id","season","venue.id","venue.fullName","venue.address.city","venue.address.state","venue.capacity","venue.indoor","series.type","series.title","series.summary","series.completed","series.totalCompetitions","series.competitors","away.color","away.alternateColor","away.logo","status.type.altDetail","game_id","PBP","odds","situation.lastPlay.id","situation.lastPlay.type.id","situation.lastPlay.type.text","situation.lastPlay.text","situation.lastPlay.scoreValue","situation.lastPlay.team.id","situation.lastPlay.athletesInvolved"
401018817,"s:40~l:59~e:401018817~c:401018817","2018-06-05T15:00Z",7215,"True","False","False","False","[]","2018-06-05T15:00Z",1,"STD",0,"0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",9,"s:40~l:59~t:9","New York","Liberty","NY","New York Liberty","Liberty","0d79b9","89c9bf","True",1830,"https://a.espncdn.com/i/teamlogos/wnba/500/ny.png",11,"s:40~l:59~t:11","Phoenix","Mercury","PHX","Phoenix Mercury","Mercury","True",1949,2018,1830,"Madison Square Garden","New York","NY",19763,"False","","","","",NA,"","3a267d","e56020","https://a.espncdn.com/i/teamlogos/wnba/500/phx.png","",401018817,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
401018816,"s:40~l:59~e:401018816~c:401018816","2018-06-03T22:00Z",5052,"True","False","False","False","[]","2018-06-03T22:00Z",1,"STD",0,"0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",19,"s:40~l:59~t:19","Chicago","Sky","CHI","Chicago Sky","Sky","4f91cd","f1f2f3","True",977,"https://a.espncdn.com/i/teamlogos/wnba/500/chi.png",17,"s:40~l:59~t:17","Las Vegas","Aces","LV","Las Vegas Aces","Aces","True",780,2018,5427,"Wintrust Arena","Chicago","IL",10387,"True","","","","",NA,"","000000","c7cfd4","https://a.espncdn.com/i/teamlogos/wnba/500/lv.png","",401018816,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
401018815,"s:40~l:59~e:401018815~c:401018815","2018-06-03T21:00Z",13500,"True","False","False","False","[]","2018-06-03T21:00Z",1,"STD",0,"0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",6,"s:40~l:59~t:6","Los Angeles","Sparks","LA","Los Angeles Sparks","Sparks","532481","49ac9c","True",1841,"https://a.espncdn.com/i/teamlogos/wnba/500/la.png",8,"s:40~l:59~t:8","Minnesota","Lynx","MIN","Minnesota Lynx","Lynx","True",1835,2018,1841,"STAPLES Center","Los Angeles","CA",19068,"True","","","","",NA,"","005084","47a757","https://a.espncdn.com/i/teamlogos/wnba/500/min.png","",401018815,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
401018813,"s:40~l:59~e:401018813~c:401018813","2018-06-03T19:00Z",3796,"True","False","False","False","[]","2018-06-03T19:00Z",1,"STD",0,"0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",20,"s:40~l:59~t:20","Atlanta","Dream","ATL","Atlanta Dream","Dream","5190cd","f1f2f3","True",2206,"https://a.espncdn.com/i/teamlogos/wnba/500/atl.png",11,"s:40~l:59~t:11","Phoenix","Mercury","PHX","Phoenix Mercury","Mercury","True",1949,2018,2206,"McCamish Pavilion","Atlanta","GA",8900,"True","","","","",NA,"","3a267d","e56020","https://a.espncdn.com/i/teamlogos/wnba/500/phx.png","",401018813,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
401018814,"s:40~l:59~e:401018814~c:401018814","2018-06-03T19:00Z",5176,"True","False","False","False","[]","2018-06-03T19:00Z",1,"STD",0,"0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",16,"s:40~l:59~t:16","Washington","Mystics","WSH","Washington Mystics","Mystics","e03a3e","09295a","True",1823,"https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png",18,"s:40~l:59~t:18","Connecticut","Sun","CONN","Connecticut Sun","Sun","True",2160,2018,1823,"Capital One Arena","Washington","DC",20362,"True","","","","",NA,"","de6b36","002d62","https://a.espncdn.com/i/teamlogos/wnba/500/conn.png","",401018814,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
401018812,"s:40~l:59~e:401018812~c:401018812","2018-06-03T00:00Z",5191,"True","False","False","False","[]","2018-06-03T00:00Z",1,"STD",0,"0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",3,"s:40~l:59~t:3","Dallas","Wings","DAL","Dallas Wings","Wings","11213e","c5d646","True",3416,"https://a.espncdn.com/i/teamlogos/wnba/500/dal.png",14,"s:40~l:59~t:14","Seattle","Storm","SEA","Seattle Storm","Storm","True",2184,2018,3416,"College Park Center","Arlington","TX",0,"True","","","","",NA,"","05452a","f7c43c","https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png","",401018812,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
401018811,"s:40~l:59~e:401018811~c:401018811","2018-06-02T23:00Z",5575,"True","False","False","False","[]","2018-06-02T23:00Z",1,"STD",0,"0",5,3,"STATUS_FINAL","post","True","Final","Final/OT","Final/OT",5,"s:40~l:59~t:5","Indiana","Fever","IND","Indiana Fever","Fever","e2382f","08265b","True",2183,"https://a.espncdn.com/i/teamlogos/wnba/500/ind.png",9,"s:40~l:59~t:9","New York","Liberty","NY","New York Liberty","Liberty","True",1830,2018,2183,"Bankers Life Fieldhouse","Indianapolis","IN",17923,"True","","","","",NA,"","0d79b9","89c9bf","https://a.espncdn.com/i/teamlogos/wnba/500/ny.png","OT",401018811,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
401018810,"s:40~l:59~e:401018810~c:401018810","2018-06-02T02:30Z",5575,"True","False","False","False","[]","2018-06-02T02:30Z",1,"STD",0,"0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",17,"s:40~l:59~t:17","Las Vegas","Aces","LV","Las Vegas Aces","Aces","000000","c7cfd4","True",780,"https://a.espncdn.com/i/teamlogos/wnba/500/lv.png",16,"s:40~l:59~t:16","Washington","Mystics","WSH","Washington Mystics","Mystics","True",1823,2018,4005,"Michelob Ultra Arena","Las Vegas","NV",12000,"True","","","","",NA,"","e03a3e","09295a","https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png","",401018810,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
401018809,"s:40~l:59~e:401018809~c:401018809","2018-06-02T01:00Z",4131,"True","False","False","False","[]","2018-06-02T01:00Z",1,"STD",0,"0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",19,"s:40~l:59~t:19","Chicago","Sky","CHI","Chicago Sky","Sky","4f91cd","f1f2f3","True",977,"https://a.espncdn.com/i/teamlogos/wnba/500/chi.png",18,"s:40~l:59~t:18","Connecticut","Sun","CONN","Connecticut Sun","Sun","True",2160,2018,5427,"Wintrust Arena","Chicago","IL",10387,"True","","","","",NA,"","de6b36","002d62","https://a.espncdn.com/i/teamlogos/wnba/500/conn.png","",401018809,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
401018808,"s:40~l:59~e:401018808~c:401018808","2018-06-02T00:00Z",8830,"True","False","False","False","[]","2018-06-02T00:00Z",1,"STD",0,"0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",8,"s:40~l:59~t:8","Minnesota","Lynx","MIN","Minnesota Lynx","Lynx","005084","47a757","True",1835,"https://a.espncdn.com/i/teamlogos/wnba/500/min.png",11,"s:40~l:59~t:11","Phoenix","Mercury","PHX","Phoenix Mercury","Mercury","True",1949,2018,2029,"Target Center","Minneapolis","MN",19006,"False","","","","",NA,"","3a267d","e56020","https://a.espncdn.com/i/teamlogos/wnba/500/phx.png","",401018808,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
401018807,"s:40~l:59~e:401018807~c:401018807","2018-06-01T02:00Z",5235,"True","False","False","False","[]","2018-06-01T02:00Z",1,"STD",0,"0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",14,"s:40~l:59~t:14","Seattle","Storm","SEA","Seattle Storm","Storm","05452a","f7c43c","True",2184,"https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png",17,"s:40~l:59~t:17","Las Vegas","Aces","LV","Las Vegas Aces","Aces","True",780,2018,2184,"KeyArena","Seattle","WA",17459,"True","","","","",NA,"","000000","c7cfd4","https://a.espncdn.com/i/teamlogos/wnba/500/lv.png","",401018807,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
401018806,"s:40~l:59~e:401018806~c:401018806","2018-05-31T02:00Z",8188,"True","False","False","False","[]","2018-05-31T02:00Z",1,"STD",0,"0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",11,"s:40~l:59~t:11","Phoenix","Mercury","PHX","Phoenix Mercury","Mercury","3a267d","e56020","True",1949,"https://a.espncdn.com/i/teamlogos/wnba/500/phx.png",16,"s:40~l:59~t:16","Washington","Mystics","WSH","Washington Mystics","Mystics","True",1823,2018,1949,"Phoenix Suns Arena","Phoenix","AZ",18055,"True","","","","",NA,"","e03a3e","09295a","https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png","",401018806,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
401018805,"s:40~l:59~e:401018805~c:401018805","2018-05-30T02:00Z",4453,"True","False","False","False","[]","2018-05-30T02:00Z",1,"STD",0,"0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",14,"s:40~l:59~t:14","Seattle","Storm","SEA","Seattle Storm","Storm","05452a","f7c43c","True",2184,"https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png",16,"s:40~l:59~t:16","Washington","Mystics","WSH","Washington Mystics","Mystics","True",1823,2018,2184,"KeyArena","Seattle","WA",17459,"True","playoff","Playoff Series","SEA Wins series 3-0","True",5,"[{'id': '14', 'uid': 's:40~l:59~t:14', 'wins': 3, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/wnba/seasons/2018/teams/14?lang=en&region=us'}, {'id': '16', 'uid': 's:40~l:59~t:16', 'wins': 0, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/wnba/seasons/2018/teams/16?lang=en&region=us'}]","e03a3e","09295a","https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png","",401018805,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
401018803,"s:40~l:59~e:401018803~c:401018803","2018-05-29T23:00Z",3785,"True","False","False","False","[]","2018-05-29T23:00Z",1,"STD",0,"0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",20,"s:40~l:59~t:20","Atlanta","Dream","ATL","Atlanta Dream","Dream","5190cd","f1f2f3","True",2206,"https://a.espncdn.com/i/teamlogos/wnba/500/atl.png",8,"s:40~l:59~t:8","Minnesota","Lynx","MIN","Minnesota Lynx","Lynx","True",1835,2018,2206,"McCamish Pavilion","Atlanta","GA",8900,"True","","","","",NA,"","005084","47a757","https://a.espncdn.com/i/teamlogos/wnba/500/min.png","",401018803,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
401018804,"s:40~l:59~e:401018804~c:401018804","2018-05-29T23:00Z",1516,"True","False","False","False","[]","2018-05-29T23:00Z",1,"STD",0,"0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",9,"s:40~l:59~t:9","New York","Liberty","NY","New York Liberty","Liberty","0d79b9","89c9bf","True",1830,"https://a.espncdn.com/i/teamlogos/wnba/500/ny.png",3,"s:40~l:59~t:3","Dallas","Wings","DAL","Dallas Wings","Wings","True",3416,2018,5584,"Westchester County Center","White Plains","NY",5000,"True","","","","",NA,"","11213e","c5d646","https://a.espncdn.com/i/teamlogos/wnba/500/dal.png","",401018804,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
401018802,"s:40~l:59~e:401018802~c:401018802","2018-05-28T00:30Z",7662,"True","False","False","False","[]","2018-05-28T00:30Z",1,"STD",0,"0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",17,"s:40~l:59~t:17","Las Vegas","Aces","LV","Las Vegas Aces","Aces","000000","c7cfd4","True",780,"https://a.espncdn.com/i/teamlogos/wnba/500/lv.png",14,"s:40~l:59~t:14","Seattle","Storm","SEA","Seattle Storm","Storm","True",2184,2018,4005,"Michelob Ultra Arena","Las Vegas","NV",12000,"True","","","","",NA,"","05452a","f7c43c","https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png","",401018802,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
401018801,"s:40~l:59~e:401018801~c:401018801","2018-05-27T21:00Z",11201,"True","False","False","False","[]","2018-05-27T21:00Z",1,"STD",0,"0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",6,"s:40~l:59~t:6","Los Angeles","Sparks","LA","Los Angeles Sparks","Sparks","532481","49ac9c","True",1841,"https://a.espncdn.com/i/teamlogos/wnba/500/la.png",11,"s:40~l:59~t:11","Phoenix","Mercury","PHX","Phoenix Mercury","Mercury","True",1949,2018,1841,"STAPLES Center","Los Angeles","CA",19068,"True","","","","",NA,"","3a267d","e56020","https://a.espncdn.com/i/teamlogos/wnba/500/phx.png","",401018801,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
401018800,"s:40~l:59~e:401018800~c:401018800","2018-05-27T19:00Z",5723,"True","False","False","False","[]","2018-05-27T19:00Z",1,"STD",0,"0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",16,"s:40~l:59~t:16","Washington","Mystics","WSH","Washington Mystics","Mystics","e03a3e","09295a","True",1823,"https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png",8,"s:40~l:59~t:8","Minnesota","Lynx","MIN","Minnesota Lynx","Lynx","True",1835,2018,1823,"Capital One Arena","Washington","DC",20362,"True","","","","",NA,"","005084","47a757","https://a.espncdn.com/i/teamlogos/wnba/500/min.png","",401018800,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
401018799,"s:40~l:59~e:401018799~c:401018799","2018-05-26T23:00Z",5843,"True","False","False","False","[]","2018-05-26T23:00Z",1,"STD",0,"0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",18,"s:40~l:59~t:18","Connecticut","Sun","CONN","Connecticut Sun","Sun","de6b36","002d62","True",2160,"https://a.espncdn.com/i/teamlogos/wnba/500/conn.png",5,"s:40~l:59~t:5","Indiana","Fever","IND","Indiana Fever","Fever","True",2183,2018,2160,"Mohegan Sun Arena","Uncasville","CT",10000,"True","","","","",NA,"","e2382f","08265b","https://a.espncdn.com/i/teamlogos/wnba/500/ind.png","",401018799,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
401018798,"s:40~l:59~e:401018798~c:401018798","2018-05-26T22:00Z",4749,"True","False","False","False","[]","2018-05-26T22:00Z",1,"STD",0,"0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",20,"s:40~l:59~t:20","Atlanta","Dream","ATL","Atlanta Dream","Dream","5190cd","f1f2f3","True",2206,"https://a.espncdn.com/i/teamlogos/wnba/500/atl.png",3,"s:40~l:59~t:3","Dallas","Wings","DAL","Dallas Wings","Wings","True",3416,2018,2206,"McCamish Pavilion","Atlanta","GA",8900,"True","","","","",NA,"","11213e","c5d646","https://a.espncdn.com/i/teamlogos/wnba/500/dal.png","",401018798,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
401018797,"s:40~l:59~e:401018797~c:401018797","2018-05-26T02:00Z",5866,"True","False","False","False","[]","2018-05-26T02:00Z",1,"STD",0,"0",5,3,"STATUS_FINAL","post","True","Final","Final/OT","Final/OT",14,"s:40~l:59~t:14","Seattle","Storm","SEA","Seattle Storm","Storm","05452a","f7c43c","True",2184,"https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png",19,"s:40~l:59~t:19","Chicago","Sky","CHI","Chicago Sky","Sky","True",977,2018,2184,"KeyArena","Seattle","WA",17459,"True","","","","",NA,"","4f91cd","f1f2f3","https://a.espncdn.com/i/teamlogos/wnba/500/chi.png","OT",401018797,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
401018796,"s:40~l:59~e:401018796~c:401018796","2018-05-25T23:30Z",2315,"True","False","False","False","[]","2018-05-25T23:30Z",1,"STD",0,"0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",9,"s:40~l:59~t:9","New York","Liberty","NY","New York Liberty","Liberty","0d79b9","89c9bf","True",1830,"https://a.espncdn.com/i/teamlogos/wnba/500/ny.png",8,"s:40~l:59~t:8","Minnesota","Lynx","MIN","Minnesota Lynx","Lynx","True",1835,2018,5584,"Westchester County Center","White Plains","NY",5000,"True","","","","",NA,"","005084","47a757","https://a.espncdn.com/i/teamlogos/wnba/500/min.png","",401018796,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
401018794,"s:40~l:59~e:401018794~c:401018794","2018-05-24T23:00Z",5571,"True","False","False","False","[]","2018-05-24T23:00Z",1,"STD",0,"0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",18,"s:40~l:59~t:18","Connecticut","Sun","CONN","Connecticut Sun","Sun","de6b36","002d62","True",2160,"https://a.espncdn.com/i/teamlogos/wnba/500/conn.png",6,"s:40~l:59~t:6","Los Angeles","Sparks","LA","Los Angeles Sparks","Sparks","True",1841,2018,2160,"Mohegan Sun Arena","Uncasville","CT",10000,"True","","","","",NA,"","532481","49ac9c","https://a.espncdn.com/i/teamlogos/wnba/500/la.png","",401018794,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
401018795,"s:40~l:59~e:401018795~c:401018795","2018-05-24T23:00Z",4415,"True","False","False","False","[]","2018-05-24T23:00Z",1,"STD",0,"0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",5,"s:40~l:59~t:5","Indiana","Fever","IND","Indiana Fever","Fever","e2382f","08265b","True",2183,"https://a.espncdn.com/i/teamlogos/wnba/500/ind.png",16,"s:40~l:59~t:16","Washington","Mystics","WSH","Washington Mystics","Mystics","True",1823,2018,2183,"Bankers Life Fieldhouse","Indianapolis","IN",17923,"True","","","","",NA,"","e03a3e","09295a","https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png","",401018795,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
401018793,"s:40~l:59~e:401018793~c:401018793","2018-05-24T02:00Z",8068,"True","False","False","False","[]","2018-05-24T02:00Z",1,"STD",0,"0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",11,"s:40~l:59~t:11","Phoenix","Mercury","PHX","Phoenix Mercury","Mercury","3a267d","e56020","True",1949,"https://a.espncdn.com/i/teamlogos/wnba/500/phx.png",14,"s:40~l:59~t:14","Seattle","Storm","SEA","Seattle Storm","Storm","True",2184,2018,1949,"Phoenix Suns Arena","Phoenix","AZ",18055,"True","playoff","Playoff Series","SEA Wins series 3-2","True",5,"[{'id': '11', 'uid': 's:40~l:59~t:11', 'wins': 2, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/wnba/seasons/2018/teams/11?lang=en&region=us'}, {'id': '14', 'uid': 's:40~l:59~t:14', 'wins': 3, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/wnba/seasons/2018/teams/14?lang=en&region=us'}]","05452a","f7c43c","https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png","",401018793,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
401018792,"s:40~l:59~e:401018792~c:401018792","2018-05-24T00:00Z",7834,"True","False","False","False","[]","2018-05-24T00:00Z",1,"STD",0,"0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",8,"s:40~l:59~t:8","Minnesota","Lynx","MIN","Minnesota Lynx","Lynx","005084","47a757","True",1835,"https://a.espncdn.com/i/teamlogos/wnba/500/min.png",3,"s:40~l:59~t:3","Dallas","Wings","DAL","Dallas Wings","Wings","True",3416,2018,2029,"Target Center","Minneapolis","MN",19006,"False","","","","",NA,"","11213e","c5d646","https://a.espncdn.com/i/teamlogos/wnba/500/dal.png","",401018792,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
401018791,"s:40~l:59~e:401018791~c:401018791","2018-05-23T16:00Z",6147,"True","False","False","False","[]","2018-05-23T16:00Z",1,"STD",0,"0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",19,"s:40~l:59~t:19","Chicago","Sky","CHI","Chicago Sky","Sky","4f91cd","f1f2f3","True",977,"https://a.espncdn.com/i/teamlogos/wnba/500/chi.png",20,"s:40~l:59~t:20","Atlanta","Dream","ATL","Atlanta Dream","Dream","True",2206,2018,5427,"Wintrust Arena","Chicago","IL",10387,"True","","","","",NA,"","5190cd","f1f2f3","https://a.espncdn.com/i/teamlogos/wnba/500/atl.png","",401018791,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
401018789,"s:40~l:59~e:401018789~c:401018789","2018-05-22T23:00Z",4742,"True","False","False","False","[]","2018-05-22T23:00Z",1,"STD",0,"0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",5,"s:40~l:59~t:5","Indiana","Fever","IND","Indiana Fever","Fever","e2382f","08265b","True",2183,"https://a.espncdn.com/i/teamlogos/wnba/500/ind.png",6,"s:40~l:59~t:6","Los Angeles","Sparks","LA","Los Angeles Sparks","Sparks","True",1841,2018,2183,"Bankers Life Fieldhouse","Indianapolis","IN",17923,"True","","","","",NA,"","532481","49ac9c","https://a.espncdn.com/i/teamlogos/wnba/500/la.png","",401018789,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
401018790,"s:40~l:59~e:401018790~c:401018790","2018-05-22T23:00Z",4509,"True","False","False","False","[]","2018-05-22T23:00Z",1,"STD",0,"0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",16,"s:40~l:59~t:16","Washington","Mystics","WSH","Washington Mystics","Mystics","e03a3e","09295a","True",1823,"https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png",17,"s:40~l:59~t:17","Las Vegas","Aces","LV","Las Vegas Aces","Aces","True",780,2018,1823,"Capital One Arena","Washington","DC",20362,"True","","","","",NA,"","000000","c7cfd4","https://a.espncdn.com/i/teamlogos/wnba/500/lv.png","",401018790,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
401018788,"s:40~l:59~e:401018788~c:401018788","2018-05-21T01:00Z",8602,"True","False","False","False","[]","2018-05-21T01:00Z",1,"STD",0,"0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",14,"s:40~l:59~t:14","Seattle","Storm","SEA","Seattle Storm","Storm","05452a","f7c43c","True",2184,"https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png",11,"s:40~l:59~t:11","Phoenix","Mercury","PHX","Phoenix Mercury","Mercury","True",1949,2018,2184,"KeyArena","Seattle","WA",17459,"True","playoff","Playoff Series","SEA Wins series 3-2","True",5,"[{'id': '14', 'uid': 's:40~l:59~t:14', 'wins': 3, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/wnba/seasons/2018/teams/14?lang=en&region=us'}, {'id': '11', 'uid': 's:40~l:59~t:11', 'wins': 2, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/wnba/seasons/2018/teams/11?lang=en&region=us'}]","3a267d","e56020","https://a.espncdn.com/i/teamlogos/wnba/500/phx.png","",401018788,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
401018787,"s:40~l:59~e:401018787~c:401018787","2018-05-20T23:00Z",7922,"True","False","False","False","[]","2018-05-20T23:00Z",1,"STD",0,"0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",19,"s:40~l:59~t:19","Chicago","Sky","CHI","Chicago Sky","Sky","4f91cd","f1f2f3","True",977,"https://a.espncdn.com/i/teamlogos/wnba/500/chi.png",9,"s:40~l:59~t:9","New York","Liberty","NY","New York Liberty","Liberty","True",1830,2018,5427,"Wintrust Arena","Chicago","IL",10387,"True","","","","",NA,"","0d79b9","89c9bf","https://a.espncdn.com/i/teamlogos/wnba/500/ny.png","",401018787,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
401018786,"s:40~l:59~e:401018786~c:401018786","2018-05-20T21:00Z",13032,"True","False","False","False","[]","2018-05-20T21:00Z",1,"STD",0,"0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",8,"s:40~l:59~t:8","Minnesota","Lynx","MIN","Minnesota Lynx","Lynx","005084","47a757","True",1835,"https://a.espncdn.com/i/teamlogos/wnba/500/min.png",6,"s:40~l:59~t:6","Los Angeles","Sparks","LA","Los Angeles Sparks","Sparks","True",1841,2018,2029,"Target Center","Minneapolis","MN",19006,"False","","","","",NA,"","532481","49ac9c","https://a.espncdn.com/i/teamlogos/wnba/500/la.png","",401018786,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
401018785,"s:40~l:59~e:401018785~c:401018785","2018-05-20T19:00Z",5907,"True","False","False","False","[]","2018-05-20T19:00Z",1,"STD",0,"0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",3,"s:40~l:59~t:3","Dallas","Wings","DAL","Dallas Wings","Wings","11213e","c5d646","True",3416,"https://a.espncdn.com/i/teamlogos/wnba/500/dal.png",20,"s:40~l:59~t:20","Atlanta","Dream","ATL","Atlanta Dream","Dream","True",2206,2018,3416,"College Park Center","Arlington","TX",0,"True","","","","",NA,"","5190cd","f1f2f3","https://a.espncdn.com/i/teamlogos/wnba/500/atl.png","",401018785,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
401018783,"s:40~l:59~e:401018783~c:401018783","2018-05-20T17:00Z",6637,"True","False","False","False","[]","2018-05-20T17:00Z",1,"STD",0,"0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",18,"s:40~l:59~t:18","Connecticut","Sun","CONN","Connecticut Sun","Sun","de6b36","002d62","True",2160,"https://a.espncdn.com/i/teamlogos/wnba/500/conn.png",17,"s:40~l:59~t:17","Las Vegas","Aces","LV","Las Vegas Aces","Aces","True",780,2018,2160,"Mohegan Sun Arena","Uncasville","CT",10000,"True","","","","",NA,"","000000","c7cfd4","https://a.espncdn.com/i/teamlogos/wnba/500/lv.png","",401018783,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
401018784,"s:40~l:59~e:401018784~c:401018784","2018-05-20T17:00Z",7400,"True","False","False","False","[]","2018-05-20T17:00Z",1,"STD",0,"0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",16,"s:40~l:59~t:16","Washington","Mystics","WSH","Washington Mystics","Mystics","e03a3e","09295a","True",1823,"https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png",5,"s:40~l:59~t:5","Indiana","Fever","IND","Indiana Fever","Fever","True",2183,2018,1823,"Capital One Arena","Washington","DC",20362,"True","","","","",NA,"","e2382f","08265b","https://a.espncdn.com/i/teamlogos/wnba/500/ind.png","",401018784,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
401018782,"s:40~l:59~e:401018782~c:401018782","2018-05-19T17:00Z",6565,"True","False","False","False","[]","2018-05-19T17:00Z",1,"STD",0,"0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",5,"s:40~l:59~t:5","Indiana","Fever","IND","Indiana Fever","Fever","e2382f","08265b","True",2183,"https://a.espncdn.com/i/teamlogos/wnba/500/ind.png",19,"s:40~l:59~t:19","Chicago","Sky","CHI","Chicago Sky","Sky","True",977,2018,2183,"Bankers Life Fieldhouse","Indianapolis","IN",17923,"True","","","","",NA,"","4f91cd","f1f2f3","https://a.espncdn.com/i/teamlogos/wnba/500/chi.png","",401018782,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
