"id","uid","date","attendance","timeValid","neutralSite","conferenceCompetition","recent","notes","startDate","type.id","type.abbreviation","venue.id","venue.fullName","venue.address.city","venue.address.state","venue.capacity","venue.indoor","status.clock","status.displayClock","status.period","status.type.id","status.type.name","status.type.state","status.type.completed","status.type.description","status.type.detail","status.type.shortDetail","home.id","home.uid","home.location","home.name","home.abbreviation","home.displayName","home.shortDisplayName","home.color","home.isActive","home.logo","away.id","away.uid","away.location","away.name","away.abbreviation","away.displayName","away.shortDisplayName","away.color","away.alternateColor","away.isActive","away.venue.id","away.logo","away.conferenceId","home.alternateColor","home.venue.id","home.conferenceId","status.type.altDetail","season","groups.id","groups.name","groups.shortName","groups.isConference","tournamentId","game_id","PBP","team_box","player_box"
401095381,"s:40~l:54~e:401095381~c:401095381","2019-03-03T20:00Z",2786,"True","False","True","False","[]","2019-03-03T20:00Z",0,"N/A",1918,"Galen Center","Los Angeles","CA",10258,"True",0,"0:00",5,3,"STATUS_FINAL","post","True","Final","Final/OT","Final/OT",30,"s:40~l:54~t:30","USC","Trojans","USC","USC Trojans","USC","AE2531","True","https://a.espncdn.com/i/teamlogos/ncaa/500/30.png",254,"s:40~l:54~t:254","Utah","Utes","UTAH","Utah Utes","Utah","890012","7e8083","True",NA,"https://a.espncdn.com/i/teamlogos/ncaa/500/254.png",21,"ffc72c",1918,21,"OT",2019,21,"Pac-12 Conference","Pac-12","True",NA,401095381,TRUE,TRUE,TRUE
401095329,"s:40~l:54~e:401095329~c:401095329","2019-03-03T20:00Z",713,"True","False","True","False","[]","2019-03-03T20:00Z",0,"N/A",2052,"Friel Court at Beasley Coliseum","Pullman","WA",12058,"True",0,"0:00",4,3,"STATUS_FINAL","post","True","Final","Final","Final",265,"s:40~l:54~t:265","Washington State","Cougars","WSU","Washington State Cougars","Washington St","94022a","True","https://a.espncdn.com/i/teamlogos/ncaa/500/265.png",25,"s:40~l:54~t:25","California","Golden Bears","CAL","California Golden Bears","California","031522","ffc423","True",496,"https://a.espncdn.com/i/teamlogos/ncaa/500/25.png",21,"6a747c",2052,21,"",2019,21,"Pac-12 Conference","Pac-12","True",NA,401095329,TRUE,TRUE,TRUE
401093020,"s:40~l:54~e:401093020~c:401093020","2019-03-03T20:00Z",0,"True","False","True","False","[]","2019-03-03T20:00Z",0,"N/A",2190,"Banterra Center","Carbondale","IL",8284,"True",0,"0:00",4,3,"STATUS_FINAL","post","True","Final","Final","Final",79,"s:40~l:54~t:79","Southern Illinois","Salukis","SIU","Southern Illinois Salukis","So Illinois","85283D","True","https://a.espncdn.com/i/teamlogos/ncaa/500/79.png",2460,"s:40~l:54~t:2460","Northern Iowa","Panthers","UNI","Northern Iowa Panthers","Northern Iowa","473282","ffffff","True",1948,"https://a.espncdn.com/i/teamlogos/ncaa/500/2460.png",18,"c2c3c0",2190,18,"",2019,18,"Missouri Valley Conference","MVC","True",NA,401093020,TRUE,FALSE,TRUE
401093019,"s:40~l:54~e:401093019~c:401093019","2019-03-03T20:00Z",0,"True","False","True","False","[]","2019-03-03T20:00Z",0,"N/A",1932,"Redbird Arena","Normal","IL",10200,"True",0,"0:00",4,3,"STATUS_FINAL","post","True","Final","Final","Final",2287,"s:40~l:54~t:2287","Illinois State","Redbirds","ILST","Illinois State Redbirds","Illinois State","CE1126","True","https://a.espncdn.com/i/teamlogos/ncaa/500/2287.png",2674,"s:40~l:54~t:2674","Valparaiso","Valparaiso","VALP","Valparaiso","Valparaiso","794500","","True",2159,"https://a.espncdn.com/i/teamlogos/ncaa/500/2674.png",18,"ffe716",1932,18,"",2019,18,"Missouri Valley Conference","MVC","True",NA,401093019,TRUE,FALSE,TRUE
401091657,"s:40~l:54~e:401091657~c:401091657","2019-03-03T20:00Z",1308,"True","False","True","False","[]","2019-03-03T20:00Z",0,"N/A",5168,"The Pavilion at Ole Miss","Oxford","MS",9500,"True",0,"0:00",4,3,"STATUS_FINAL","post","True","Final","Final","Final",145,"s:40~l:54~t:145","Ole Miss","Rebels","MISS","Ole Miss Rebels","Ole Miss","001148","True","https://a.espncdn.com/i/teamlogos/ncaa/500/145.png",2633,"s:40~l:54~t:2633","Tennessee","Lady Volunteers","TENN","Tennessee Lady Volunteers","Tennessee","EE9627","ffffff","True",2044,"https://a.espncdn.com/i/teamlogos/ncaa/500/2633_ncw.png",23,"00205b",5168,23,"",2019,23,"Southeastern Conference","SEC","True",NA,401091657,TRUE,TRUE,TRUE
401091656,"s:40~l:54~e:401091656~c:401091656","2019-03-03T20:00Z",2607,"True","False","True","False","[]","2019-03-03T20:00Z",0,"N/A",557,"Pete Maravich Assembly Center","Baton Rouge","LA",13215,"True",0,"0:00",4,3,"STATUS_FINAL","post","True","Final","Final","Final",99,"s:40~l:54~t:99","LSU","Tigers","LSU","LSU Tigers","LSU","22005c","True","https://a.espncdn.com/i/teamlogos/ncaa/500/99.png",2,"s:40~l:54~t:2","Auburn","Tigers","AUB","Auburn Tigers","Auburn","03244d","f1f2f3","True",1953,"https://a.espncdn.com/i/teamlogos/ncaa/500/2.png",23,"fdd023",557,23,"",2019,23,"Southeastern Conference","SEC","True",NA,401091656,TRUE,TRUE,TRUE
401091655,"s:40~l:54~e:401091655~c:401091655","2019-03-03T20:00Z",6527,"True","False","True","False","[]","2019-03-03T20:00Z",0,"N/A",2071,"Mizzou Arena","Columbia","MO",15061,"True",0,"0:00",4,3,"STATUS_FINAL","post","True","Final","Final","Final",142,"s:40~l:54~t:142","Missouri","Tigers","MIZ","Missouri Tigers","Missouri","000000","True","https://a.espncdn.com/i/teamlogos/ncaa/500/142.png",333,"s:40~l:54~t:333","Alabama","Crimson Tide","ALA","Alabama Crimson Tide","Alabama","690014","f1f2f3","True",1925,"https://a.espncdn.com/i/teamlogos/ncaa/500/333.png",23,"000000",2071,23,"",2019,23,"Southeastern Conference","SEC","True",NA,401091655,TRUE,TRUE,TRUE
401091653,"s:40~l:54~e:401091653~c:401091653","2019-03-03T20:00Z",2684,"True","False","True","False","[]","2019-03-03T20:00Z",0,"N/A",2084,"Memorial Gymnasium (Vanderbilt)","Nashville","TN",14316,"True",0,"0:00",4,3,"STATUS_FINAL","post","True","Final","Final","Final",238,"s:40~l:54~t:238","Vanderbilt","Commodores","VAN","Vanderbilt Commodores","Vanderbilt","000000","True","https://a.espncdn.com/i/teamlogos/ncaa/500/238.png",57,"s:40~l:54~t:57","Florida","Gators","FLA","Florida Gators","Florida","0021A5","0021a5","True",360,"https://a.espncdn.com/i/teamlogos/ncaa/500/57.png",23,"231f20",2084,23,"",2019,23,"Southeastern Conference","SEC","True",NA,401091653,TRUE,TRUE,TRUE
401092133,"s:40~l:54~e:401092133~c:401092133","2019-03-03T19:30Z",5500,"True","False","True","False","[]","2019-03-03T19:30Z",0,"N/A",2139,"William Neal Reynolds Coliseum","Raleigh","NC",5500,"True",0,"0:00",4,3,"STATUS_FINAL","post","True","Final","Final","Final",152,"s:40~l:54~t:152","NC State","Wolfpack","NCST","NC State Wolfpack","NC State","EF1216","True","https://a.espncdn.com/i/teamlogos/ncaa/500/152.png",2390,"s:40~l:54~t:2390","Miami","Hurricanes","MIA","Miami Hurricanes","Miami","004325","f0f0f0","True",1985,"https://a.espncdn.com/i/teamlogos/ncaa/500/2390.png",2,"231f20",2139,2,"",2019,2,"Atlantic Coast Conference","ACC","True",NA,401092133,TRUE,TRUE,TRUE
401092135,"s:40~l:54~e:401092135~c:401092135","2019-03-03T19:00Z",1381,"True","False","True","False","[]","2019-03-03T19:00Z",0,"N/A",2025,"Petersen Events Center","Pittsburgh","PA",12508,"True",0,"0:00",4,3,"STATUS_FINAL","post","True","Final","Final","Final",221,"s:40~l:54~t:221","Pittsburgh","Panthers","PITT","Pittsburgh Panthers","Pittsburgh","003263","True","https://a.espncdn.com/i/teamlogos/ncaa/500/221.png",97,"s:40~l:54~t:97","Louisville","Cardinals","LOU","Louisville Cardinals","Louisville","ad000a","cccccc","True",2030,"https://a.espncdn.com/i/teamlogos/ncaa/500/97.png",2,"231f20",2025,2,"",2019,2,"Atlantic Coast Conference","ACC","True",NA,401092135,TRUE,TRUE,TRUE
401091652,"s:40~l:54~e:401091652~c:401091652","2019-03-03T19:00Z",18000,"True","False","True","False","[]","2019-03-03T19:00Z",0,"N/A",1962,"Colonial Life Arena","Columbia","SC",18000,"True",0,"0:00",4,3,"STATUS_FINAL","post","True","Final","Final","Final",2579,"s:40~l:54~t:2579","South Carolina","Gamecocks","SC","South Carolina Gamecocks","South Carolina","670010","True","https://a.espncdn.com/i/teamlogos/ncaa/500/2579.png",344,"s:40~l:54~t:344","Mississippi State","Bulldogs","MSST","Mississippi State Bulldogs","Mississippi St","762123","c8c8c8","True",2095,"https://a.espncdn.com/i/teamlogos/ncaa/500/344.png",23,"000000",1962,23,"",2019,23,"Southeastern Conference","SEC","True",NA,401091652,TRUE,TRUE,TRUE
401092130,"s:40~l:54~e:401092130~c:401092130","2019-03-03T19:00Z",2245,"True","False","True","False","[]","2019-03-03T19:00Z",0,"N/A",135,"Silvio O. Conte Forum","Chestnut Hill","MA",8606,"True",0,"0:00",4,3,"STATUS_FINAL","post","True","Final","Final","Final",103,"s:40~l:54~t:103","Boston College","Eagles","BC","Boston College Eagles","Boston College","88001a","True","https://a.espncdn.com/i/teamlogos/ncaa/500/103.png",183,"s:40~l:54~t:183","Syracuse","Orange","SYR","Syracuse Orange","Syracuse","F37321","0d1d37","True",1964,"https://a.espncdn.com/i/teamlogos/ncaa/500/183.png",2,"a39161",135,2,"",2019,2,"Atlantic Coast Conference","ACC","True",NA,401092130,TRUE,TRUE,TRUE
401094775,"s:40~l:54~e:401094775~c:401094775","2019-03-03T19:00Z",5030,"True","False","True","False","[]","2019-03-03T19:00Z",0,"N/A",317,"Value City Arena","Columbus","OH",19500,"True",0,"0:00",4,3,"STATUS_FINAL","post","True","Final","Final","Final",194,"s:40~l:54~t:194","Ohio State","Buckeyes","OSU","Ohio State Buckeyes","Ohio State","DE3121","True","https://a.espncdn.com/i/teamlogos/ncaa/500/194.png",164,"s:40~l:54~t:164","Rutgers","Scarlet Knights","RUTG","Rutgers Scarlet Knights","Rutgers","d21034","ffffff","True",2008,"https://a.espncdn.com/i/teamlogos/ncaa/500/164.png",7,"666666",317,7,"",2019,7,"Big Ten Conference","Big Ten","True",NA,401094775,TRUE,TRUE,TRUE
401094727,"s:40~l:54~e:401094727~c:401094727","2019-03-03T19:00Z",3786,"True","False","True","False","[]","2019-03-03T19:00Z",0,"N/A",1986,"Crisler Center","Ann Arbor","MI",12707,"True",0,"0:00",4,3,"STATUS_FINAL","post","True","Final","Final","Final",130,"s:40~l:54~t:130","Michigan","Wolverines","MICH","Michigan Wolverines","Michigan","00274c","True","https://a.espncdn.com/i/teamlogos/ncaa/500/130.png",275,"s:40~l:54~t:275","Wisconsin","Badgers","WISC","Wisconsin Badgers","Wisconsin","A00000","f7f7f7","True",348,"https://a.espncdn.com/i/teamlogos/ncaa/500/275.png",7,"00274c",1986,7,"",2019,7,"Big Ten Conference","Big Ten","True",NA,401094727,TRUE,TRUE,TRUE
401093835,"s:40~l:54~e:401093835~c:401093835","2019-03-03T19:00Z",0,"True","False","True","False","[]","2019-03-03T19:00Z",0,"N/A",4603,"SECU Arena","Towson","MD",5200,"True",0,"0:00",4,3,"STATUS_FINAL","post","True","Final","Final","Final",119,"s:40~l:54~t:119","Towson","Tigers","TOW","Towson Tigers","Towson","FFC229","True","https://a.espncdn.com/i/teamlogos/ncaa/500/119.png",256,"s:40~l:54~t:256","James Madison","Dukes","JMU","James Madison Dukes","James Madison","450084","cbb778","True",7107,"https://a.espncdn.com/i/teamlogos/ncaa/500/256.png",10,"",4603,10,"",2019,10,"Colonial Athletic Association","CAA","True",NA,401093835,TRUE,FALSE,TRUE
401093834,"s:40~l:54~e:401093834~c:401093834","2019-03-03T19:00Z",0,"True","False","True","False","[]","2019-03-03T19:00Z",0,"N/A",2189,"Bob Carpenter Center","Newark","DE",5000,"True",0,"0:00",4,3,"STATUS_FINAL","post","True","Final","Final","Final",48,"s:40~l:54~t:48","Delaware","Blue Hens","DEL","Delaware Blue Hens","Delaware","033594","True","https://a.espncdn.com/i/teamlogos/ncaa/500/48.png",2729,"s:40~l:54~t:2729","William & Mary","Tribe","W&M","William & Mary Tribe","William & Mary","103217","f6b220","True",2200,"https://a.espncdn.com/i/teamlogos/ncaa/500/2729.png",10,"e8ce31",2189,10,"",2019,10,"Colonial Athletic Association","CAA","True",NA,401093834,TRUE,FALSE,TRUE
401093833,"s:40~l:54~e:401093833~c:401093833","2019-03-03T19:00Z",0,"True","False","True","False","[]","2019-03-03T19:00Z",0,"N/A",1903,"Daskalakis Athletic Center","Philadelphia","PA",2509,"True",0,"0:00",4,3,"STATUS_FINAL","post","True","Final","Final","Final",2182,"s:40~l:54~t:2182","Drexel","Dragons","DREX","Drexel Dragons","Drexel","020260","True","https://a.espncdn.com/i/teamlogos/ncaa/500/2182.png",2210,"s:40~l:54~t:2210","Elon","Phoenix","ELON","Elon Phoenix","Elon","020303","b59a57","True",5725,"https://a.espncdn.com/i/teamlogos/ncaa/500/2210.png",10,"ffd65a",1903,10,"",2019,10,"Colonial Athletic Association","CAA","True",NA,401093833,TRUE,FALSE,FALSE
401092136,"s:40~l:54~e:401092136~c:401092136","2019-03-03T19:00Z",2418,"True","False","True","False","[]","2019-03-03T19:00Z",0,"N/A",2119,"Cassell Coliseum","Blacksburg","VA",9275,"True",0,"0:00",4,3,"STATUS_FINAL","post","True","Final","Final","Final",259,"s:40~l:54~t:259","Virginia Tech","Hokies","VT","Virginia Tech Hokies","Virginia Tech","74232D","True","https://a.espncdn.com/i/teamlogos/ncaa/500/259.png",154,"s:40~l:54~t:154","Wake Forest","Demon Deacons","WAKE","Wake Forest Demon Deacons","Wake Forest","9E7E38","000000","True",2120,"https://a.espncdn.com/i/teamlogos/ncaa/500/154.png",2,"c2c1ba",2119,2,"",2019,2,"Atlantic Coast Conference","ACC","True",NA,401092136,TRUE,TRUE,TRUE
401091172,"s:40~l:54~e:401091172~c:401091172","2019-03-03T19:00Z",0,"True","False","True","False","[]","2019-03-03T19:00Z",0,"N/A",2162,"D.J. Sokol Arena","Omaha","NE",2500,"True",0,"0:00",4,3,"STATUS_FINAL","post","True","Final","Final","Final",156,"s:40~l:54~t:156","Creighton","Bluejays","CREI","Creighton Bluejays","Creighton","13299e","True","https://a.espncdn.com/i/teamlogos/ncaa/500/156.png",305,"s:40~l:54~t:305","DePaul","Blue Demons","DEP","DePaul Blue Demons","DePaul","2d649c","ce1125","True",1997,"https://a.espncdn.com/i/teamlogos/ncaa/500/305.png",4,"00235d",2162,4,"",2019,4,"Big East Conference","Big East","True",NA,401091172,TRUE,FALSE,TRUE
401091171,"s:40~l:54~e:401091171~c:401091171","2019-03-03T19:00Z",0,"True","False","True","False","[]","2019-03-03T19:00Z",0,"N/A",2032,"Hinkle Fieldhouse","Indianapolis","IN",9100,"True",0,"0:00",5,3,"STATUS_FINAL","post","True","Final","Final/OT","Final/OT",2086,"s:40~l:54~t:2086","Butler","Bulldogs","BUT","Butler Bulldogs","Butler","0d1361","True","https://a.espncdn.com/i/teamlogos/ncaa/500/2086.png",222,"s:40~l:54~t:222","Villanova","Wildcats","VILL","Villanova Wildcats","Villanova","123d7C","f0f0f0","True",1969,"https://a.espncdn.com/i/teamlogos/ncaa/500/222.png",4,"00a3e0",2032,4,"OT",2019,4,"Big East Conference","Big East","True",NA,401091171,TRUE,FALSE,TRUE
401091170,"s:40~l:54~e:401091170~c:401091170","2019-03-03T19:00Z",0,"True","False","True","False","[]","2019-03-03T19:00Z",0,"N/A",1973,"Cintas Center","Cincinnati","OH",10224,"True",0,"0:00",4,3,"STATUS_FINAL","post","True","Final","Final","Final",2752,"s:40~l:54~t:2752","Xavier","Musketeers","XAV","Xavier Musketeers","Xavier","002144","True","https://a.espncdn.com/i/teamlogos/ncaa/500/2752.png",46,"s:40~l:54~t:46","Georgetown","Hoyas","GTWN","Georgetown Hoyas","Georgetown","110E42","001c58","True",2013,"https://a.espncdn.com/i/teamlogos/ncaa/500/46.png",4,"9ea2a2",1973,4,"",2019,4,"Big East Conference","Big East","True",NA,401091170,TRUE,FALSE,TRUE
401091169,"s:40~l:54~e:401091169~c:401091169","2019-03-03T19:00Z",0,"True","False","True","False","[]","2019-03-03T19:00Z",0,"N/A",2019,"Carnesecca Arena","Queens","NY",5602,"True",0,"0:00",4,3,"STATUS_FINAL","post","True","Final","Final","Final",2599,"s:40~l:54~t:2599","St. John's","Red Storm","SJU","St. John's Red Storm","St. John's","d10000","True","https://a.espncdn.com/i/teamlogos/ncaa/500/2599.png",2550,"s:40~l:54~t:2550","Seton Hall","Pirates","HALL","Seton Hall Pirates","Seton Hall","0857B1","8a8d8f","True",2161,"https://a.espncdn.com/i/teamlogos/ncaa/500/2550.png",4,"101010",2019,4,"",2019,4,"Big East Conference","Big East","True",NA,401091169,TRUE,FALSE,TRUE
401091651,"s:40~l:54~e:401091651~c:401091651","2019-03-03T18:00Z",3461,"True","False","True","False","[]","2019-03-03T18:00Z",0,"N/A",2088,"Stegeman Coliseum","Athens","GA",10523,"True",0,"0:00",4,3,"STATUS_FINAL","post","True","Final","Final","Final",61,"s:40~l:54~t:61","Georgia","Lady Bulldogs","UGA","Georgia Lady Bulldogs","Georgia","CC0000","True","https://a.espncdn.com/i/teamlogos/ncaa/500/61.png",96,"s:40~l:54~t:96","Kentucky","Wildcats","UK","Kentucky Wildcats","Kentucky","005DAA","ffffff","True",2100,"https://a.espncdn.com/i/teamlogos/ncaa/500/96.png",23,"000000",2088,23,"",2019,23,"Southeastern Conference","SEC","True",NA,401091651,TRUE,TRUE,TRUE
401091168,"s:40~l:54~e:401091168~c:401091168","2019-03-03T18:00Z",578,"True","False","True","False","[]","2019-03-03T18:00Z",0,"N/A",4691,"Alumni Hall (RI)","Providence","RI",2620,"True",0,"0:00",4,3,"STATUS_FINAL","post","True","Final","Final","Final",2507,"s:40~l:54~t:2507","Providence","Friars","PROV","Providence Friars","Providence","000000","True","https://a.espncdn.com/i/teamlogos/ncaa/500/2507.png",269,"s:40~l:54~t:269","Marquette","Golden Eagles","MARQ","Marquette Golden Eagles","Marquette","083963","ffffff","True",906,"https://a.espncdn.com/i/teamlogos/ncaa/500/269.png",4,"7d8082",4691,4,"",2019,4,"Big East Conference","Big East","True",NA,401091168,TRUE,TRUE,TRUE
401092132,"s:40~l:54~e:401092132~c:401092132","2019-03-03T18:00Z",1567,"True","False","True","False","[]","2019-03-03T18:00Z",0,"N/A",2206,"McCamish Pavilion","Atlanta","GA",8600,"True",0,"0:00",4,3,"STATUS_FINAL","post","True","Final","Final","Final",59,"s:40~l:54~t:59","Georgia Tech","Yellow Jackets","GT","Georgia Tech Yellow Jackets","Georgia Tech","00223e","True","https://a.espncdn.com/i/teamlogos/ncaa/500/59.png",52,"s:40~l:54~t:52","Florida State","Seminoles","FSU","Florida State Seminoles","Florida State","782F40","ceb888","True",1952,"https://a.espncdn.com/i/teamlogos/ncaa/500/52.png",2,"002c56",2206,2,"",2019,2,"Atlantic Coast Conference","ACC","True",NA,401092132,TRUE,TRUE,TRUE
401093832,"s:40~l:54~e:401093832~c:401093832","2019-03-03T18:00Z",0,"True","False","True","False","[]","2019-03-03T18:00Z",0,"N/A",2058,"David S. Mack Sports and Exhibition Complex","Hempstead","NY",5023,"True",0,"0:00",4,3,"STATUS_FINAL","post","True","Final","Final","Final",2275,"s:40~l:54~t:2275","Hofstra","Pride","HOF","Hofstra Pride","Hofstra","00337c","True","https://a.espncdn.com/i/teamlogos/ncaa/500/2275.png",350,"s:40~l:54~t:350","UNC Wilmington","Seahawks","UNCW","UNC Wilmington Seahawks","UNC Wilmington","1d2f68","00665e","True",2157,"https://a.espncdn.com/i/teamlogos/ncaa/500/350.png",10,"f6c934",2058,10,"",2019,10,"Colonial Athletic Association","CAA","True",NA,401093832,TRUE,FALSE,TRUE
401093831,"s:40~l:54~e:401093831~c:401093831","2019-03-03T18:00Z",0,"True","False","True","False","[]","2019-03-03T18:00Z",0,"N/A",1898,"Solomon Court at Cabot Center","Boston","MA",1800,"True",0,"0:00",4,3,"STATUS_FINAL","post","True","Final","Final","Final",111,"s:40~l:54~t:111","Northeastern","Huskies","NE","Northeastern Huskies","Northeastern","CC0001","True","https://a.espncdn.com/i/teamlogos/ncaa/500/111.png",232,"s:40~l:54~t:232","Charleston","Cougars","COFC","Charleston Cougars","Charleston","9c8456","e4e2dd","True",1955,"https://a.espncdn.com/i/teamlogos/ncaa/500/232.png",10,"c2c3c0",1898,10,"",2019,10,"Colonial Athletic Association","CAA","True",NA,401093831,TRUE,FALSE,TRUE
401092134,"s:40~l:54~e:401092134~c:401092134","2019-03-03T17:30Z",9149,"True","False","True","False","[]","2019-03-03T17:30Z",0,"N/A",282,"Purcell Pavilion","South Bend","IN",9149,"True",0,"0:00",4,3,"STATUS_FINAL","post","True","Final","Final","Final",87,"s:40~l:54~t:87","Notre Dame","Fighting Irish","ND","Notre Dame Fighting Irish","Notre Dame","00122b","True","https://a.espncdn.com/i/teamlogos/ncaa/500/87.png",258,"s:40~l:54~t:258","Virginia","Cavaliers","UVA","Virginia Cavaliers","Virginia","f84c1e","ffffff","True",1927,"https://a.espncdn.com/i/teamlogos/ncaa/500/258.png",2,"ae9142",282,2,"",2019,2,"Atlantic Coast Conference","ACC","True",NA,401092134,TRUE,TRUE,TRUE
401094658,"s:40~l:54~e:401094658~c:401094658","2019-03-03T17:00Z",5857,"True","False","True","False","[]","2019-03-03T17:00Z",0,"N/A",2092,"Simon Skjodt Assembly Hall","Bloomington","IN",17222,"True",0,"0:00",4,3,"STATUS_FINAL","post","True","Final","Final","Final",84,"s:40~l:54~t:84","Indiana","Hoosiers","IU","Indiana Hoosiers","Indiana","7D110C","True","https://a.espncdn.com/i/teamlogos/ncaa/500/84.png",2509,"s:40~l:54~t:2509","Purdue","Boilermakers","PUR","Purdue Boilermakers","Purdue","B89D29","a4a9ad","True",399,"https://a.espncdn.com/i/teamlogos/ncaa/500/2509.png",7,"eeedeb",2092,7,"",2019,7,"Big Ten Conference","Big Ten","True",NA,401094658,TRUE,TRUE,TRUE
401092131,"s:40~l:54~e:401092131~c:401092131","2019-03-03T17:00Z",9314,"True","False","True","False","[]","2019-03-03T17:00Z",0,"N/A",1914,"Cameron Indoor Stadium","Durham","NC",9314,"True",0,"0:00",4,3,"STATUS_FINAL","post","True","Final","Final","Final",150,"s:40~l:54~t:150","Duke","Blue Devils","DUKE","Duke Blue Devils","Duke","001A57","True","https://a.espncdn.com/i/teamlogos/ncaa/500/150.png",153,"s:40~l:54~t:153","North Carolina","Tar Heels","UNC","North Carolina Tar Heels","North Carolina","99bfe5","13294b","True",NA,"https://a.espncdn.com/i/teamlogos/ncaa/500/153.png",2,"f1f2f3",1914,2,"",2019,2,"Atlantic Coast Conference","ACC","True",NA,401092131,TRUE,TRUE,TRUE
401095611,"s:40~l:54~e:401095611~c:401095611","2019-03-03T02:00Z",0,"True","False","True","False","[]","2019-03-03T02:00Z",0,"N/A",444,"Magness Arena","Denver","CO",7200,"True",0,"0:00",4,3,"STATUS_FINAL","post","True","Final","Final","Final",2172,"s:40~l:54~t:2172","Denver","Pioneers","DEN","Denver Pioneers","Denver","9c143d","True","https://a.espncdn.com/i/teamlogos/ncaa/500/2172.png",2437,"s:40~l:54~t:2437","Omaha","Mavericks","OMA","Omaha Mavericks","Omaha","e3193e","","True",5059,"https://a.espncdn.com/i/teamlogos/ncaa/500/2437.png",47,"d6ba74",444,47,"",2019,47,"Summit League","Summit","True",NA,401095611,TRUE,FALSE,FALSE
401092610,"s:40~l:54~e:401092610~c:401092610","2019-03-03T01:00Z",4052,"True","False","True","False","[]","2019-03-03T01:00Z",0,"N/A",2195,"Frank Erwin Center","Austin","TX",16540,"True",0,"0:00",4,3,"STATUS_FINAL","post","True","Final","Final","Final",251,"s:40~l:54~t:251","Texas","Longhorns","TEX","Texas Longhorns","Texas","EE7524","True","https://a.espncdn.com/i/teamlogos/ncaa/500/251.png",66,"s:40~l:54~t:66","Iowa State","Cyclones","ISU","Iowa State Cyclones","Iowa State","660015","830b2c","True",432,"https://a.espncdn.com/i/teamlogos/ncaa/500/66.png",8,"f0f0f0",2195,8,"",2019,8,"Big 12 Conference","Big 12","True",NA,401092610,TRUE,TRUE,TRUE
401093369,"s:40~l:54~e:401093369~c:401093369","2019-03-03T01:00Z",2682,"True","False","True","False","[]","2019-03-03T01:00Z",0,"N/A",2171,"Allen Fieldhouse","Lawrence","KS",16300,"True",0,"0:00",4,3,"STATUS_FINAL","post","True","Final","Final","Final",2305,"s:40~l:54~t:2305","Kansas","Jayhawks","KU","Kansas Jayhawks","Kansas","0022B4","True","https://a.espncdn.com/i/teamlogos/ncaa/500/2305.png",277,"s:40~l:54~t:277","West Virginia","Mountaineers","WVU","West Virginia Mountaineers","West Virginia","FFC600","eaaa00","True",2199,"https://a.espncdn.com/i/teamlogos/ncaa/500/277.png",8,"e8000d",2171,8,"",2019,8,"Big 12 Conference","Big 12","True",NA,401093369,TRUE,TRUE,TRUE
401093166,"s:40~l:54~e:401093166~c:401093166","2019-03-03T01:00Z",0,"True","False","True","False","[]","2019-03-03T01:00Z",0,"N/A",2153,"UTRGV Fieldhouse","Edinburg","TX",2500,"True",0,"0:00",4,3,"STATUS_FINAL","post","True","Final","Final","Final",292,"s:40~l:54~t:292","UT Rio Grande Valley","Vaqueros","UTRGV","UT Rio Grande Valley Vaqueros","UT Rio Grande","dc6000","True","https://a.espncdn.com/i/teamlogos/ncaa/500/292.png",140,"s:40~l:54~t:140","UM Kansas City","Roos","UMKC","UM Kansas City Roos","UM Kansas City","004b87","ffc72c","True",4052,"https://a.espncdn.com/i/teamlogos/ncaa/500/140.png",30,"e1732d",2153,30,"",2019,30,"Western Athletic Conference","WAC","True",NA,401093166,TRUE,FALSE,TRUE
401092794,"s:40~l:54~e:401092794~c:401092794","2019-03-03T01:00Z",0,"True","False","True","False","[]","2019-03-03T01:00Z",0,"N/A",540,"Stan Sheriff Center","Honolulu","HI",10300,"True",0,"0:00",4,3,"STATUS_FINAL","post","True","Final","Final","Final",62,"s:40~l:54~t:62","Hawai'i","Rainbow Wahine","HAW","Hawai'i Rainbow Wahine","Hawai'i","003420","True","https://a.espncdn.com/i/teamlogos/ncaa/500/62.png",2239,"s:40~l:54~t:2239","CSU Fullerton","Titans","CSUF","CSU Fullerton Titans","CSU Fullerton","10219c","003057","True",2003,"https://a.espncdn.com/i/teamlogos/ncaa/500/2239.png",9,"ffffff",540,9,"",2019,9,"Big West Conference","Big West","True",NA,401092794,TRUE,FALSE,TRUE
401094067,"s:40~l:54~e:401094067~c:401094067","2019-03-03T00:30Z",0,"True","False","True","False","[]","2019-03-03T00:30Z",0,"N/A",2136,"Chiles Center","Portland","OR",4852,"True",0,"0:00",4,3,"STATUS_FINAL","post","True","Final","Final","Final",2501,"s:40~l:54~t:2501","Portland","Pilots","PORT","Portland Pilots","Portland","0e034e","True","https://a.espncdn.com/i/teamlogos/ncaa/500/2501.png",2492,"s:40~l:54~t:2492","Pepperdine","Waves","PEPP","Pepperdine Waves","Pepperdine","003A72","dc762f","True",1055,"https://a.espncdn.com/i/teamlogos/ncaa/500/2492.png",29,"f0f0f0",2136,29,"",2019,29,"West Coast Conference","WCC","True",NA,401094067,TRUE,FALSE,FALSE
