"id","uid","date","attendance","timeValid","neutralSite","conferenceCompetition","recent","notes","startDate","type.id","type.abbreviation","status.clock","status.displayClock","status.period","status.type.id","status.type.name","status.type.state","status.type.completed","status.type.description","status.type.detail","status.type.shortDetail","home.id","home.uid","home.location","home.name","home.abbreviation","home.displayName","home.shortDisplayName","home.color","home.alternateColor","home.isActive","home.venue.id","home.logo","home.conferenceId","away.id","away.uid","away.location","away.name","away.abbreviation","away.displayName","away.shortDisplayName","away.color","away.alternateColor","away.isActive","away.venue.id","away.logo","away.conferenceId","season","status.type.altDetail","groups.id","groups.name","groups.shortName","groups.isConference","tournamentId","game_id","PBP"
230050120,"s:40~l:54~e:230050120~c:230050120","2003-01-05T19:00Z",0,"True","False","True","False","[]","2003-01-05T19:00Z",0,"N/A",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",120,"s:40~l:54~t:120","Maryland","Terrapins","MD","Maryland Terrapins","Maryland","D5002B","ffcd00","True",2133,"https://a.espncdn.com/i/teamlogos/ncaa/500/120.png",2,59,"s:40~l:54~t:59","Georgia Tech","Yellow Jackets","GT","Georgia Tech Yellow Jackets","Georgia Tech","00223e","002c56","True",2206,"https://a.espncdn.com/i/teamlogos/ncaa/500/59.png",2,2003,"",2,"Atlantic Coast Conference","ACC","True",NA,230050120,TRUE
230050097,"s:40~l:54~e:230050097~c:230050097","2003-01-05T19:00Z",0,"True","False","False","False","[]","2003-01-05T19:00Z",0,"N/A",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",97,"s:40~l:54~t:97","Louisville","Cardinals","LOU","Louisville Cardinals","Louisville","ad000a","cccccc","True",2030,"https://a.espncdn.com/i/teamlogos/ncaa/500/97.png",11,96,"s:40~l:54~t:96","Kentucky","Wildcats","UK","Kentucky Wildcats","Kentucky","005DAA","ffffff","True",2100,"https://a.espncdn.com/i/teamlogos/ncaa/500/96.png",23,2003,"",NA,"","","",NA,230050097,TRUE
230050153,"s:40~l:54~e:230050153~c:230050153","2003-01-05T18:00Z",0,"True","False","True","False","[]","2003-01-05T18:00Z",0,"N/A",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",153,"s:40~l:54~t:153","North Carolina","Tar Heels","UNC","North Carolina Tar Heels","North Carolina","99bfe5","13294b","True",NA,"https://a.espncdn.com/i/teamlogos/ncaa/500/153.png",2,152,"s:40~l:54~t:152","NC State","Wolfpack","NCST","NC State Wolfpack","NC State","EF1216","231f20","True",2139,"https://a.espncdn.com/i/teamlogos/ncaa/500/152.png",2,2003,"",2,"Atlantic Coast Conference","ACC","True",NA,230050153,TRUE
230052473,"s:40~l:54~e:230052473~c:230052473","2003-01-05T18:00Z",0,"True","False","False","False","[]","2003-01-05T18:00Z",0,"N/A",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",2473,"s:40~l:54~t:2473","Oakland","Golden Grizzlies","OAK","Oakland Golden Grizzlies","Oakland","04091c","927e4d","True",2178,"https://a.espncdn.com/i/teamlogos/ncaa/500/2473.png",45,301,"s:40~l:54~t:301","San Diego","Toreros","USD","San Diego Toreros","San Diego","2f99d4","2f99d4","True",501,"https://a.espncdn.com/i/teamlogos/ncaa/500/301.png",29,2003,"",NA,"","","",NA,230052473,TRUE
230052275,"s:40~l:54~e:230052275~c:230052275","2003-01-05T18:00Z",0,"True","False","True","False","[]","2003-01-05T18:00Z",0,"N/A",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",2275,"s:40~l:54~t:2275","Hofstra","Pride","HOF","Hofstra Pride","Hofstra","00337c","f6c934","True",2058,"https://a.espncdn.com/i/teamlogos/ncaa/500/2275.png",10,48,"s:40~l:54~t:48","Delaware","Blue Hens","DEL","Delaware Blue Hens","Delaware","033594","e8ce31","True",2189,"https://a.espncdn.com/i/teamlogos/ncaa/500/48.png",10,2003,"",10,"Colonial Athletic Association","CAA","True",NA,230052275,TRUE
230052182,"s:40~l:54~e:230052182~c:230052182","2003-01-05T18:00Z",0,"True","False","True","False","[]","2003-01-05T18:00Z",0,"N/A",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",2182,"s:40~l:54~t:2182","Drexel","Dragons","DREX","Drexel Dragons","Drexel","020260","ffd65a","True",1903,"https://a.espncdn.com/i/teamlogos/ncaa/500/2182.png",10,119,"s:40~l:54~t:119","Towson","Tigers","TOW","Towson Tigers","Towson","FFC229","","True",4603,"https://a.espncdn.com/i/teamlogos/ncaa/500/119.png",10,2003,"",10,"Colonial Athletic Association","CAA","True",NA,230052182,TRUE
230050130,"s:40~l:54~e:230050130~c:230050130","2003-01-05T18:00Z",0,"True","False","True","False","[]","2003-01-05T18:00Z",0,"N/A",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",130,"s:40~l:54~t:130","Michigan","Wolverines","MICH","Michigan Wolverines","Michigan","00274c","00274c","True",1986,"https://a.espncdn.com/i/teamlogos/ncaa/500/130.png",7,356,"s:40~l:54~t:356","Illinois","Fighting Illini","ILL","Illinois Fighting Illini","Illinois","f77329","fa6300","True",2127,"https://a.espncdn.com/i/teamlogos/ncaa/500/356.png",7,2003,"",7,"Big Ten Conference","Big Ten","True",NA,230050130,TRUE
230052603,"s:40~l:54~e:230052603~c:230052603","2003-01-05T17:00Z",0,"True","False","True","False","[]","2003-01-05T17:00Z",0,"N/A",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",2603,"s:40~l:54~t:2603","Saint Joseph's","Hawks","JOES","Saint Joseph's Hawks","Saint Joseph's","C2071B","101010","True",2150,"https://a.espncdn.com/i/teamlogos/ncaa/500/2603.png",3,218,"s:40~l:54~t:218","Temple","Owls","TEM","Temple Owls","Temple","A80532","a7a9ac","True",4117,"https://a.espncdn.com/i/teamlogos/ncaa/500/218.png",3,2003,"",3,"Atlantic 10 Conference","A 10","True",NA,230052603,TRUE
230050062,"s:40~l:54~e:230050062~c:230050062","2003-01-05T06:00Z",0,"True","False","True","False","[]","2003-01-05T06:00Z",0,"N/A",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",62,"s:40~l:54~t:62","Hawai'i","Rainbow Wahine","HAW","Hawai'i Rainbow Wahine","Hawai'i","003420","ffffff","True",540,"https://a.espncdn.com/i/teamlogos/ncaa/500/62.png",30,68,"s:40~l:54~t:68","Boise State","Broncos","BSU","Boise State Broncos","Boise State","09347A","d8d9da","True",2028,"https://a.espncdn.com/i/teamlogos/ncaa/500/68.png",30,2003,"",30,"Western Athletic Conference","WAC","True",NA,230050062,TRUE
230040027,"s:40~l:54~e:230040027~c:230040027","2003-01-05T03:10Z",0,"True","False","True","False","[]","2003-01-05T03:10Z",0,"N/A",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",27,"s:40~l:54~t:27","UC Riverside","Highlanders","UCR","UC Riverside Highlanders","UC Riverside","14234F","","True",2082,"https://a.espncdn.com/i/teamlogos/ncaa/500/27.png",9,13,"s:40~l:54~t:13","Cal Poly","Mustangs","CP","Cal Poly Mustangs","Cal Poly","1E4D2B","eed897","True",812,"https://a.espncdn.com/i/teamlogos/ncaa/500/13.png",9,2003,"",9,"Big West Conference","Big West","True",NA,230040027,TRUE
230040016,"s:40~l:54~e:230040016~c:230040016","2003-01-05T03:05Z",0,"True","False","False","False","[]","2003-01-05T03:05Z",0,"N/A",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",16,"s:40~l:54~t:16","Sacramento State","Hornets","SAC","Sacramento State Hornets","Sacramento St","00573C","cdb97d","True",2078,"https://a.espncdn.com/i/teamlogos/ncaa/500/16.png",5,253,"s:40~l:54~t:253","Southern Utah","Thunderbirds","SUU","Southern Utah Thunderbirds","Southern Utah","d10000","c2c3c0","True",1960,"https://a.espncdn.com/i/teamlogos/ncaa/500/253.png",5,2003,"",NA,"","","",NA,230040016,TRUE
230042239,"s:40~l:54~e:230042239~c:230042239","2003-01-05T03:00Z",0,"True","False","True","False","[]","2003-01-05T03:00Z",0,"N/A",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",2239,"s:40~l:54~t:2239","CSU Fullerton","Titans","CSUF","CSU Fullerton Titans","CSU Fullerton","10219c","003057","True",2003,"https://a.espncdn.com/i/teamlogos/ncaa/500/2239.png",9,2540,"s:40~l:54~t:2540","UC Santa Barbara","Gauchos","UCSB","UC Santa Barbara Gauchos","UCSB","1D1160","fdb813","True",470,"https://a.espncdn.com/i/teamlogos/ncaa/500/2540.png",9,2003,"",9,"Big West Conference","Big West","True",NA,230042239,TRUE
230042608,"s:40~l:54~e:230042608~c:230042608","2003-01-05T03:00Z",0,"True","False","False","False","[]","2003-01-05T03:00Z",0,"N/A",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",2608,"s:40~l:54~t:2608","Saint Mary's","Gaels","SMC","Saint Mary's Gaels","Saint Mary's","003768","d02f35","True",488,"https://a.espncdn.com/i/teamlogos/ncaa/500/2608.png",29,36,"s:40~l:54~t:36","Colorado State","Rams","CSU","Colorado State Rams","Colorado State","004537","ffc425","True",475,"https://a.espncdn.com/i/teamlogos/ncaa/500/36.png",44,2003,"",NA,"","","",NA,230042608,TRUE
230042501,"s:40~l:54~e:230042501~c:230042501","2003-01-05T03:00Z",0,"True","False","False","False","[]","2003-01-05T03:00Z",0,"N/A",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",2501,"s:40~l:54~t:2501","Portland","Pilots","PORT","Portland Pilots","Portland","0e034e","f0f0f0","True",2136,"https://a.espncdn.com/i/teamlogos/ncaa/500/2501.png",29,2502,"s:40~l:54~t:2502","Portland State","Vikings","PRST","Portland State Vikings","Portland State","00311e","ebebeb","True",6020,"https://a.espncdn.com/i/teamlogos/ncaa/500/2502.png",5,2003,"",NA,"","","",NA,230042501,TRUE
230040070,"s:40~l:54~e:230040070~c:230040070","2003-01-05T03:00Z",0,"True","False","True","False","[]","2003-01-05T03:00Z",0,"N/A",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",70,"s:40~l:54~t:70","Idaho","Vandals","IDHO","Idaho Vandals","Idaho","000000","8c6e4a","True",2018,"https://a.espncdn.com/i/teamlogos/ncaa/500/70.png",9,2463,"s:40~l:54~t:2463","CSU Northridge","Matadors","CSUN","CSU Northridge Matadors","CSU Northridge","b50000","","True",586,"https://a.espncdn.com/i/teamlogos/ncaa/500/2463.png",9,2003,"",9,"Big West Conference","Big West","True",NA,230040070,TRUE
230040023,"s:40~l:54~e:230040023~c:230040023","2003-01-05T03:00Z",0,"True","False","True","False","[]","2003-01-05T03:00Z",0,"N/A",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",23,"s:40~l:54~t:23","San José State","Spartans","SJSU","San José State Spartans","San José State","005893","fdba31","True",2192,"https://a.espncdn.com/i/teamlogos/ncaa/500/23.png",30,2638,"s:40~l:54~t:2638","UTEP","Miners","UTEP","UTEP Miners","UTEP","ff8200","041e42","True",2117,"https://a.espncdn.com/i/teamlogos/ncaa/500/2638.png",30,2003,"",30,"Western Athletic Conference","WAC","True",NA,230040023,TRUE
230042692,"s:40~l:54~e:230042692~c:230042692","2003-01-05T02:05Z",0,"True","False","False","False","[]","2003-01-05T02:05Z",0,"N/A",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",2692,"s:40~l:54~t:2692","Weber State","Wildcats","WEB","Weber State Wildcats","Weber State","18005a","ebebeb","True",2198,"https://a.espncdn.com/i/teamlogos/ncaa/500/2692.png",5,254,"s:40~l:54~t:254","Utah","Utes","UTAH","Utah Utes","Utah","890012","7e8083","True",NA,"https://a.espncdn.com/i/teamlogos/ncaa/500/254.png",44,2003,"",NA,"","","",NA,230042692,TRUE
230042567,"s:40~l:54~e:230042567~c:230042567","2003-01-05T02:00Z",0,"True","False","True","False","[]","2003-01-05T02:00Z",0,"N/A",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",2567,"s:40~l:54~t:2567","SMU","Mustangs","SMU","SMU Mustangs","SMU","E32F38","ecdcb9","True",1961,"https://a.espncdn.com/i/teamlogos/ncaa/500/2567.png",30,2348,"s:40~l:54~t:2348","Louisiana Tech","Lady Techsters","LT","Louisiana Tech Lady Techsters","Louisiana Tech","002d65","d3313a","True",1982,"https://a.espncdn.com/i/teamlogos/ncaa/500/2348.png",30,2003,"",30,"Western Athletic Conference","WAC","True",NA,230042567,TRUE
230042032,"s:40~l:54~e:230042032~c:230042032","2003-01-05T01:05Z",0,"True","False","True","False","[]","2003-01-05T01:05Z",0,"N/A",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",2032,"s:40~l:54~t:2032","Arkansas State","Red Wolves","ARST","Arkansas State Red Wolves","Arkansas St","e81018","000000","True",2033,"https://a.espncdn.com/i/teamlogos/ncaa/500/2032.png",27,2031,"s:40~l:54~t:2031","Arkansas-Little Rock","Trojans","UALR","Arkansas-Little Rock Trojans","Little Rock","AD0000","898d8f","True",2180,"https://a.espncdn.com/i/teamlogos/ncaa/500/2031.png",27,2003,"",27,"Sun Belt Conference","Sun Belt","True",NA,230042032,TRUE
230040309,"s:40~l:54~e:230040309~c:230040309","2003-01-05T01:00Z",0,"True","False","True","False","[]","2003-01-05T01:00Z",0,"N/A",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",309,"s:40~l:54~t:309","Louisiana","Ragin' Cajuns","ULL","Louisiana Ragin' Cajuns","Louisiana","ce2842","","True",373,"https://a.espncdn.com/i/teamlogos/ncaa/500/309.png",27,166,"s:40~l:54~t:166","New Mexico State","Aggies","NMSU","New Mexico State Aggies","New Mexico St","891216","000000","True",1937,"https://a.espncdn.com/i/teamlogos/ncaa/500/166.png",27,2003,"",27,"Sun Belt Conference","Sun Belt","True",NA,230040309,TRUE
230040305,"s:40~l:54~e:230040305~c:230040305","2003-01-05T01:00Z",0,"True","False","False","False","[]","2003-01-05T01:00Z",0,"N/A",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",305,"s:40~l:54~t:305","DePaul","Blue Demons","DEP","DePaul Blue Demons","DePaul","2d649c","ce1125","True",1997,"https://a.espncdn.com/i/teamlogos/ncaa/500/305.png",11,77,"s:40~l:54~t:77","Northwestern","Wildcats","NW","Northwestern Wildcats","Northwestern","372286","d6cac1","True",1990,"https://a.espncdn.com/i/teamlogos/ncaa/500/77.png",7,2003,"",NA,"","","",NA,230040305,TRUE
230040278,"s:40~l:54~e:230040278~c:230040278","2003-01-05T01:00Z",0,"True","False","True","False","[]","2003-01-05T01:00Z",0,"N/A",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",278,"s:40~l:54~t:278","Fresno State","Bulldogs","FRES","Fresno State Bulldogs","Fresno State","c41230","231f20","True",914,"https://a.espncdn.com/i/teamlogos/ncaa/500/278.png",30,202,"s:40~l:54~t:202","Tulsa","Golden Hurricane","TLSA","Tulsa Golden Hurricane","Tulsa","004371","ee3b33","True",2049,"https://a.espncdn.com/i/teamlogos/ncaa/500/202.png",30,2003,"",30,"Western Athletic Conference","WAC","True",NA,230040278,TRUE
230042617,"s:40~l:54~e:230042617~c:230042617","2003-01-05T00:15Z",0,"True","False","True","False","[]","2003-01-05T00:15Z",0,"N/A",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",2617,"s:40~l:54~t:2617","Stephen F. Austin","Ladyjacks","SFA","Stephen F. Austin Ladyjacks","SF Austin","393996","bec0c2","True",2079,"https://a.espncdn.com/i/teamlogos/ncaa/500/2617.png",25,2377,"s:40~l:54~t:2377","McNeese St","Cowgirls","MCNS","McNeese St Cowgirls","McNeese","00529C","","True",2063,"https://a.espncdn.com/i/teamlogos/ncaa/500/2377.png",25,2003,"",NA,"","","",NA,230042617,TRUE
230042579,"s:40~l:54~e:230042579~c:230042579","2003-01-05T00:00Z",0,"True","False","False","False","[]","2003-01-05T00:00Z",0,"N/A",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",2579,"s:40~l:54~t:2579","South Carolina","Gamecocks","SC","South Carolina Gamecocks","South Carolina","670010","000000","True",1962,"https://a.espncdn.com/i/teamlogos/ncaa/500/2579.png",23,56,"s:40~l:54~t:56","Stetson","Hatters","STET","Stetson Hatters","Stetson","0a5640","56854e","True",2080,"https://a.espncdn.com/i/teamlogos/ncaa/500/56.png",46,2003,"",NA,"","","",NA,230042579,TRUE
230042747,"s:40~l:54~e:230042747~c:230042747","2003-01-05T00:00Z",0,"True","False","True","False","[]","2003-01-05T00:00Z",0,"N/A",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",2747,"s:40~l:54~t:2747","Wofford","Terriers","WOF","Wofford Terriers","Wofford","533B24","f0f0f0","True",5426,"https://a.espncdn.com/i/teamlogos/ncaa/500/2747.png",24,2717,"s:40~l:54~t:2717","Western Carolina","Catamounts","WCU","Western Carolina Catamounts","W Carolina","492F91","bf9e70","True",245,"https://a.espncdn.com/i/teamlogos/ncaa/500/2717.png",24,2003,"",24,"Southern Conference","Southern","True",NA,230042747,TRUE
230042464,"s:40~l:54~e:230042464~c:230042464","2003-01-05T00:00Z",0,"True","False","False","False","[]","2003-01-05T00:00Z",0,"N/A",0,"0:00",3,3,"STATUS_FINAL","post","True","Final","Final/OT","Final/OT",2464,"s:40~l:54~t:2464","Northern Arizona","Lumberjacks","NAU","Northern Arizona Lumberjacks","N Arizona","003976","1b3069","True",2023,"https://a.espncdn.com/i/teamlogos/ncaa/500/2464.png",5,2439,"s:40~l:54~t:2439","UNLV","Lady Rebels","UNLV","UNLV Lady Rebels","UNLV","000000","c2c4c6","True",1051,"https://a.espncdn.com/i/teamlogos/ncaa/500/2439.png",44,2003,"OT",NA,"","","",NA,230042464,TRUE
230042341,"s:40~l:54~e:230042341~c:230042341","2003-01-05T00:00Z",0,"True","False","False","False","[]","2003-01-05T00:00Z",0,"N/A",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",2341,"s:40~l:54~t:2341","LIU Brooklyn","Blackbirds","LIU","LIU Brooklyn Blackbirds","LIU Brooklyn","000000","f0f0f0","True",2140,"https://a.espncdn.com/i/teamlogos/ncaa/500/2341.png",19,2083,"s:40~l:54~t:2083","Bucknell","Bison","BUCK","Bucknell Bison","Bucknell","000060","00316e","True",2208,"https://a.espncdn.com/i/teamlogos/ncaa/500/2083.png",22,2003,"",NA,"","","",NA,230042341,TRUE
230042335,"s:40~l:54~e:230042335~c:230042335","2003-01-05T00:00Z",0,"True","False","True","False","[]","2003-01-05T00:00Z",0,"N/A",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",2335,"s:40~l:54~t:2335","Liberty","Flames","LIB","Liberty Flames","Liberty","071740","a61f21","True",7117,"https://a.espncdn.com/i/teamlogos/ncaa/500/2335.png",6,324,"s:40~l:54~t:324","Coastal Carolina","Chanticleers","CCAR","Coastal Carolina Chanticleers","C. Carolina","007073","876447","True",4308,"https://a.espncdn.com/i/teamlogos/ncaa/500/324.png",6,2003,"",6,"Big South Conference","Big South","True",NA,230042335,TRUE
230042011,"s:40~l:54~e:230042011~c:230042011","2003-01-05T00:00Z",0,"True","False","True","False","[]","2003-01-05T00:00Z",0,"N/A",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",2011,"s:40~l:54~t:2011","Alabama St","Lady Hornets","ALST","Alabama St Lady Hornets","Alabama State","e9a900","0a0a0a","True",2204,"https://a.espncdn.com/i/teamlogos/ncaa/500/2011.png",26,2296,"s:40~l:54~t:2296","Jackson State","Lady Tigers","JKST","Jackson State Lady Tigers","Jackson State","123297","b5b7ba","True",1945,"https://a.espncdn.com/i/teamlogos/ncaa/500/2296.png",26,2003,"",26,"Southwestern Athletic Conference","SWAC","True",NA,230042011,TRUE
230040290,"s:40~l:54~e:230040290~c:230040290","2003-01-05T00:00Z",0,"True","False","True","False","[]","2003-01-05T00:00Z",0,"N/A",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",290,"s:40~l:54~t:290","Georgia Southern","Eagles","GASO","Georgia Southern Eagles","GA Southern","003775","f0f0f0","True",2089,"https://a.espncdn.com/i/teamlogos/ncaa/500/290.png",24,2193,"s:40~l:54~t:2193","East Tennessee State","Bucs","ETSU","East Tennessee State Bucs","ETSU","002d61","ffc423","True",2006,"https://a.espncdn.com/i/teamlogos/ncaa/500/2193.png",24,2003,"",24,"Southern Conference","Southern","True",NA,230040290,TRUE
230040259,"s:40~l:54~e:230040259~c:230040259","2003-01-05T00:00Z",0,"True","False","True","False","[]","2003-01-05T00:00Z",0,"N/A",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",259,"s:40~l:54~t:259","Virginia Tech","Hokies","VT","Virginia Tech Hokies","Virginia Tech","74232D","c2c1ba","True",2119,"https://a.espncdn.com/i/teamlogos/ncaa/500/259.png",4,183,"s:40~l:54~t:183","Syracuse","Orange","SYR","Syracuse Orange","Syracuse","F37321","0d1d37","True",1964,"https://a.espncdn.com/i/teamlogos/ncaa/500/183.png",4,2003,"",4,"Big East Conference","Big East","True",NA,230040259,TRUE
230040236,"s:40~l:54~e:230040236~c:230040236","2003-01-05T00:00Z",0,"True","False","True","False","[]","2003-01-05T00:00Z",0,"N/A",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",236,"s:40~l:54~t:236","Chattanooga","Mocs","CHAT","Chattanooga Mocs","Chattanooga","00386b","dca71d","True",2146,"https://a.espncdn.com/i/teamlogos/ncaa/500/236.png",24,232,"s:40~l:54~t:232","Charleston","Cougars","COFC","Charleston Cougars","Charleston","9c8456","e4e2dd","True",1955,"https://a.espncdn.com/i/teamlogos/ncaa/500/232.png",24,2003,"",24,"Southern Conference","Southern","True",NA,230040236,TRUE
230040159,"s:40~l:54~e:230040159~c:230040159","2003-01-05T00:00Z",0,"True","False","True","False","[]","2003-01-05T00:00Z",0,"N/A",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",159,"s:40~l:54~t:159","Dartmouth","Big Green","DART","Dartmouth Big Green","Dartmouth","005730","000000","True",2004,"https://a.espncdn.com/i/teamlogos/ncaa/500/159.png",12,108,"s:40~l:54~t:108","Harvard","Crimson","HARV","Harvard Crimson","Harvard","990000","dbdbdb","True",2209,"https://a.espncdn.com/i/teamlogos/ncaa/500/108.png",12,2003,"",12,"Ivy League","Ivy","True",NA,230040159,TRUE
230042634,"s:40~l:54~e:230042634~c:230042634","2003-01-04T23:30Z",0,"True","False","True","False","[]","2003-01-04T23:30Z",0,"N/A",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",2634,"s:40~l:54~t:2634","Tennessee St","Lady Tigers","TNST","Tennessee St Lady Tigers","Tennessee State","383C84","f0f0f0","True",2113,"https://a.espncdn.com/i/teamlogos/ncaa/500/2634.png",20,2198,"s:40~l:54~t:2198","Eastern Kentucky","Colonels","EKY","Eastern Kentucky Colonels","E Kentucky","660819","f0f0f0","True",1915,"https://a.espncdn.com/i/teamlogos/ncaa/500/2198.png",20,2003,"",NA,"","","",NA,230042634,TRUE
230042582,"s:40~l:54~e:230042582~c:230042582","2003-01-04T23:30Z",0,"True","False","True","False","[]","2003-01-04T23:30Z",0,"N/A",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",2582,"s:40~l:54~t:2582","Southern","Lady Jaguars","SOU","Southern Lady Jaguars","Southern","004B97","ffc82d","True",2210,"https://a.espncdn.com/i/teamlogos/ncaa/500/2582.png",26,2640,"s:40~l:54~t:2640","Texas Southern","Lady Tigers","TXSO","Texas Southern Lady Tigers","Texas Southern","6A0403","ebebeb","True",2165,"https://a.espncdn.com/i/teamlogos/ncaa/500/2640.png",26,2003,"",26,"Southwestern Athletic Conference","SWAC","True",NA,230042582,TRUE
230042546,"s:40~l:54~e:230042546~c:230042546","2003-01-04T23:30Z",0,"True","False","True","False","[]","2003-01-04T23:30Z",0,"N/A",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",2546,"s:40~l:54~t:2546","Southeast Missouri State","Redhawks","SEMO","Southeast Missouri State Redhawks","SE Missouri St","cc0000","080808","True",1917,"https://a.espncdn.com/i/teamlogos/ncaa/500/2546.png",20,2197,"s:40~l:54~t:2197","Eastern Illinois","Panthers","EIU","Eastern Illinois Panthers","E Illinois","000000","bebab9","True",2138,"https://a.espncdn.com/i/teamlogos/ncaa/500/2197.png",20,2003,"",NA,"","","",NA,230042546,TRUE
230042433,"s:40~l:54~e:230042433~c:230042433","2003-01-04T23:30Z",0,"True","False","True","False","[]","2003-01-04T23:30Z",0,"N/A",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",2433,"s:40~l:54~t:2433","UL Monroe","Warhawks","ULM","UL Monroe Warhawks","UL Monroe","231F20","b18445","True",2061,"https://a.espncdn.com/i/teamlogos/ncaa/500/2433.png",27,2636,"s:40~l:54~t:2636","UTSA","Roadrunners","UTSA","UTSA Roadrunners","UTSA","002A5C","f47321","True",2115,"https://a.espncdn.com/i/teamlogos/ncaa/500/2636.png",11,2003,"",NA,"","","",NA,230042433,TRUE
230042029,"s:40~l:54~e:230042029~c:230042029","2003-01-04T23:30Z",0,"True","False","True","False","[]","2003-01-04T23:30Z",0,"N/A",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",2029,"s:40~l:54~t:2029","Arkansas-Pine Bluff","Golden Lions","ARPB","Arkansas-Pine Bluff Golden Lions","Ark-Pine Bluff","e0aa0f","eaaa00","True",2105,"https://a.espncdn.com/i/teamlogos/ncaa/500/2029.png",26,2400,"s:40~l:54~t:2400","Mississippi Valley State","Devilettes","MVSU","Mississippi Valley State Devilettes","Miss Valley St","005328","cf2d34","True",1988,"https://a.espncdn.com/i/teamlogos/ncaa/500/2400.png",26,2003,"",26,"Southwestern Athletic Conference","SWAC","True",NA,230042029,TRUE
230042016,"s:40~l:54~e:230042016~c:230042016","2003-01-04T23:30Z",0,"True","False","True","False","[]","2003-01-04T23:30Z",0,"N/A",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",2016,"s:40~l:54~t:2016","Alcorn State","Lady Braves","ALCN","Alcorn State Lady Braves","Alcorn State","4b0058","46166a","True",2072,"https://a.espncdn.com/i/teamlogos/ncaa/500/2016.png",26,2504,"s:40~l:54~t:2504","Prairie View A&M","Lady Panthers","PV","Prairie View A&M Lady Panthers","Prairie View","4d0960","","True",2027,"https://a.espncdn.com/i/teamlogos/ncaa/500/2504.png",26,2003,"",26,"Southwestern Athletic Conference","SWAC","True",NA,230042016,TRUE
230042010,"s:40~l:54~e:230042010~c:230042010","2003-01-04T23:30Z",0,"True","False","True","False","[]","2003-01-04T23:30Z",0,"N/A",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",2010,"s:40~l:54~t:2010","Alabama A&M","Bulldogs","AAMU","Alabama A&M Bulldogs","Alabama A&M","790000","ffffff","True",2122,"https://a.espncdn.com/i/teamlogos/ncaa/500/2010.png",26,2755,"s:40~l:54~t:2755","Grambling","Lady Tigers","GRAM","Grambling Lady Tigers","Grambling","ee8601","ffd10a","True",1928,"https://a.espncdn.com/i/teamlogos/ncaa/500/2755.png",26,2003,"",26,"Southwestern Athletic Conference","SWAC","True",NA,230042010,TRUE
