"id","uid","date","attendance","timeValid","neutralSite","conferenceCompetition","recent","notes","startDate","type.id","type.abbreviation","venue.id","venue.fullName","venue.address.city","venue.address.state","venue.capacity","venue.indoor","status.clock","status.displayClock","status.period","status.type.id","status.type.name","status.type.state","status.type.completed","status.type.description","status.type.detail","status.type.shortDetail","home.id","home.uid","home.location","home.name","home.abbreviation","home.displayName","home.shortDisplayName","home.color","home.alternateColor","home.isActive","home.venue.id","home.logo","home.conferenceId","away.id","away.uid","away.location","away.name","away.abbreviation","away.displayName","away.shortDisplayName","away.color","away.alternateColor","away.isActive","away.venue.id","away.logo","away.conferenceId","status.type.altDetail","season","groups.id","groups.name","groups.shortName","groups.isConference","tournamentId","game_id","PBP"
400911017,"s:40~l:54~e:400911017~c:400911017","2017-02-26T18:00Z",2005,"True","False","True","False","[]","2017-02-26T18:00Z",0,"N/A",557,"Pete Maravich Assembly Center","Baton Rouge","LA",13215,"True",0,"0:00",4,3,"STATUS_FINAL","post","True","Final","Final","Final",99,"s:40~l:54~t:99","LSU","Tigers","LSU","LSU Tigers","LSU","22005c","fdd023","True",557,"https://a.espncdn.com/i/teamlogos/ncaa/500/99.png",23,238,"s:40~l:54~t:238","Vanderbilt","Commodores","VAN","Vanderbilt Commodores","Vanderbilt","000000","231f20","True",2084,"https://a.espncdn.com/i/teamlogos/ncaa/500/238.png",23,"",2017,23,"Southeastern Conference","SEC","True",NA,400911017,TRUE
400914439,"s:40~l:54~e:400914439~c:400914439","2017-02-26T17:00Z",10107,"True","False","True","False","[]","2017-02-26T17:00Z",0,"N/A",2133,"XFINITY Center","College Park","MD",17950,"True",0,"0:00",4,3,"STATUS_FINAL","post","True","Final","Final","Final",120,"s:40~l:54~t:120","Maryland","Terrapins","MD","Maryland Terrapins","Maryland","D5002B","ffcd00","True",2133,"https://a.espncdn.com/i/teamlogos/ncaa/500/120.png",7,135,"s:40~l:54~t:135","Minnesota","Golden Gophers","MINN","Minnesota Golden Gophers","Minnesota","981a31","981a31","True",2094,"https://a.espncdn.com/i/teamlogos/ncaa/500/135.png",7,"",2017,7,"Big Ten Conference","Big Ten","True",NA,400914439,TRUE
400920320,"s:40~l:54~e:400920320~c:400920320","2017-02-26T17:00Z",0,"True","False","True","False","[]","2017-02-26T17:00Z",0,"N/A",2050,"RAC Arena","Baltimore","MD",4024,"True",0,"0:00",4,3,"STATUS_FINAL","post","True","Final","Final","Final",2378,"s:40~l:54~t:2378","UMBC","Retrievers","UMBC","UMBC Retrievers","UMBC","000000","ad860a","True",6008,"https://a.espncdn.com/i/teamlogos/ncaa/500/2378.png",1,160,"s:40~l:54~t:160","New Hampshire","Wildcats","UNH","New Hampshire Wildcats","New Hampshire","004990","c3c4c6","True",1936,"https://a.espncdn.com/i/teamlogos/ncaa/500/160.png",1,"",2017,1,"America East Conference","Am. East","True",NA,400920320,TRUE
400911015,"s:40~l:54~e:400911015~c:400911015","2017-02-26T17:00Z",3809,"True","False","True","False","[]","2017-02-26T17:00Z",0,"N/A",360,"Exactech Arena at Stephen C. O'Connell Center","Gainesville","FL",10151,"True",0,"0:00",4,3,"STATUS_FINAL","post","True","Final","Final","Final",57,"s:40~l:54~t:57","Florida","Gators","FLA","Florida Gators","Florida","0021A5","0021a5","True",360,"https://a.espncdn.com/i/teamlogos/ncaa/500/57.png",23,61,"s:40~l:54~t:61","Georgia","Lady Bulldogs","UGA","Georgia Lady Bulldogs","Georgia","CC0000","000000","True",2088,"https://a.espncdn.com/i/teamlogos/ncaa/500/61.png",23,"",2017,23,"Southeastern Conference","SEC","True",NA,400911015,TRUE
400922482,"s:40~l:54~e:400922482~c:400922482","2017-02-26T16:30Z",0,"True","False","True","False","[]","2017-02-26T16:30Z",0,"N/A",1973,"Cintas Center","Cincinnati","OH",10224,"True",0,"0:00",4,3,"STATUS_FINAL","post","True","Final","Final","Final",2752,"s:40~l:54~t:2752","Xavier","Musketeers","XAV","Xavier Musketeers","Xavier","002144","9ea2a2","True",1973,"https://a.espncdn.com/i/teamlogos/ncaa/500/2752.png",4,2507,"s:40~l:54~t:2507","Providence","Friars","PROV","Providence Friars","Providence","000000","7d8082","True",4691,"https://a.espncdn.com/i/teamlogos/ncaa/500/2507.png",4,"",2017,4,"Big East Conference","Big East","True",NA,400922482,TRUE
400911594,"s:40~l:54~e:400911594~c:400911594","2017-02-26T02:00Z",0,"True","False","True","False","[]","2017-02-26T02:00Z",0,"N/A",2003,"Titan Gym","Fullerton","CA",4000,"True",0,"0:00",4,3,"STATUS_FINAL","post","True","Final","Final","Final",2239,"s:40~l:54~t:2239","CSU Fullerton","Titans","CSUF","CSU Fullerton Titans","CSU Fullerton","10219c","003057","True",2003,"https://a.espncdn.com/i/teamlogos/ncaa/500/2239.png",9,62,"s:40~l:54~t:62","Hawai'i","Rainbow Wahine","HAW","Hawai'i Rainbow Wahine","Hawai'i","003420","ffffff","True",540,"https://a.espncdn.com/i/teamlogos/ncaa/500/62.png",9,"",2017,9,"Big West Conference","Big West","True",NA,400911594,TRUE
400911183,"s:40~l:54~e:400911183~c:400911183","2017-02-26T01:00Z",2377,"True","False","True","False","[]","2017-02-26T01:00Z",0,"N/A",2194,"Ed and Rae Schollmaier Arena","Fort Worth","TX",6800,"True",0,"0:00",4,3,"STATUS_FINAL","post","True","Final","Final","Final",2628,"s:40~l:54~t:2628","TCU","Horned Frogs","TCU","TCU Horned Frogs","TCU","3C377D","f1f2f3","True",2194,"https://a.espncdn.com/i/teamlogos/ncaa/500/2628.png",8,201,"s:40~l:54~t:201","Oklahoma","Sooners","OU","Oklahoma Sooners","Oklahoma","7b0000","cccccc","True",1991,"https://a.espncdn.com/i/teamlogos/ncaa/500/201.png",8,"",2017,8,"Big 12 Conference","Big 12","True",NA,400911183,TRUE
400913119,"s:40~l:54~e:400913119~c:400913119","2017-02-26T01:00Z",0,"True","False","True","False","[]","2017-02-26T01:00Z",0,"N/A",1982,"Thomas Assembly Center","Ruston","LA",8000,"True",0,"0:00",4,3,"STATUS_FINAL","post","True","Final","Final","Final",2348,"s:40~l:54~t:2348","Louisiana Tech","Lady Techsters","LT","Louisiana Tech Lady Techsters","Louisiana Tech","002d65","d3313a","True",1982,"https://a.espncdn.com/i/teamlogos/ncaa/500/2348.png",11,242,"s:40~l:54~t:242","Rice","Owls","RICE","Rice Owls","Rice","003D7D","d1d5d8","True",1902,"https://a.espncdn.com/i/teamlogos/ncaa/500/242.png",11,"",2017,11,"Conference USA","C-USA","True",NA,400913119,TRUE
400920912,"s:40~l:54~e:400920912~c:400920912","2017-02-26T00:30Z",0,"True","False","True","False","[]","2017-02-26T00:30Z",0,"N/A",1923,"John J. Lee Amphitheater","New Haven","CT",2800,"True",0,"0:00",4,3,"STATUS_FINAL","post","True","Final","Final","Final",43,"s:40~l:54~t:43","Yale","Bulldogs","YALE","Yale Bulldogs","Yale","004a81","286dc0","True",1923,"https://a.espncdn.com/i/teamlogos/ncaa/500/43.png",12,159,"s:40~l:54~t:159","Dartmouth","Big Green","DART","Dartmouth Big Green","Dartmouth","005730","000000","True",2004,"https://a.espncdn.com/i/teamlogos/ncaa/500/159.png",12,"",2017,12,"Ivy League","Ivy","True",NA,400920912,TRUE
400921629,"s:40~l:54~e:400921629~c:400921629","2017-02-26T00:00Z",1086,"True","False","True","False","[]","2017-02-26T00:00Z",0,"N/A",2176,"Alumni Hall (Navy)","Annapolis","MD",5710,"True",0,"0:00",4,3,"STATUS_FINAL","post","True","Final","Final","Final",2426,"s:40~l:54~t:2426","Navy","Midshipmen","NAVY","Navy Midshipmen","Navy","131630","b6a77c","True",2176,"https://a.espncdn.com/i/teamlogos/ncaa/500/2426.png",22,2083,"s:40~l:54~t:2083","Bucknell","Bison","BUCK","Bucknell Bison","Bucknell","000060","00316e","True",2208,"https://a.espncdn.com/i/teamlogos/ncaa/500/2083.png",22,"",2017,22,"Patriot League","Patriot","True",NA,400921629,TRUE
400920865,"s:40~l:54~e:400920865~c:400920865","2017-02-26T00:00Z",967,"True","False","True","False","[]","2017-02-26T00:00Z",0,"N/A",1899,"The Palestra","Philadelphia","PA",8722,"True",0,"0:00",4,3,"STATUS_FINAL","post","True","Final","Final","Final",219,"s:40~l:54~t:219","Pennsylvania","Quakers","PENN","Pennsylvania Quakers","Penn","082A74","a6163d","True",1899,"https://a.espncdn.com/i/teamlogos/ncaa/500/219.png",12,171,"s:40~l:54~t:171","Columbia","Lions","CLMB","Columbia Lions","Columbia","174785","004b85","True",2002,"https://a.espncdn.com/i/teamlogos/ncaa/500/171.png",12,"",2017,12,"Ivy League","Ivy","True",NA,400920865,TRUE
400914572,"s:40~l:54~e:400914572~c:400914572","2017-02-26T00:00Z",244,"True","False","True","False","[]","2017-02-26T00:00Z",0,"N/A",1965,"Redhawk Center","Seattle","WA",999,"True",0,"0:00",4,3,"STATUS_FINAL","post","True","Final","Final","Final",2547,"s:40~l:54~t:2547","Seattle U","Redhawks","SEA","Seattle U Redhawks","Seattle U","BF2E1A","c2c3c0","True",1965,"https://a.espncdn.com/i/teamlogos/ncaa/500/2547.png",30,166,"s:40~l:54~t:166","New Mexico State","Aggies","NMSU","New Mexico State Aggies","New Mexico St","891216","000000","True",1937,"https://a.espncdn.com/i/teamlogos/ncaa/500/166.png",30,"",2017,30,"Western Athletic Conference","WAC","True",NA,400914572,TRUE
400912880,"s:40~l:54~e:400912880~c:400912880","2017-02-26T00:00Z",0,"True","False","True","False","[]","2017-02-26T00:00Z",0,"N/A",461,"Lawlor Events Center","Reno","NV",11536,"True",0,"0:00",4,3,"STATUS_FINAL","post","True","Final","Final","Final",2440,"s:40~l:54~t:2440","Nevada","Wolf Pack","NEV","Nevada Wolf Pack","Nevada","153E5F","8e9295","True",461,"https://a.espncdn.com/i/teamlogos/ncaa/500/2440.png",44,2439,"s:40~l:54~t:2439","UNLV","Lady Rebels","UNLV","UNLV Lady Rebels","UNLV","000000","c2c4c6","True",1051,"https://a.espncdn.com/i/teamlogos/ncaa/500/2439.png",44,"",2017,44,"Mountain West Conference","Mountain West","True",NA,400912880,TRUE
400912512,"s:40~l:54~e:400912512~c:400912512","2017-02-26T00:00Z",3384,"True","False","True","False","[]","2017-02-26T00:00Z",0,"N/A",2101,"Alico Arena","Fort Myers","FL",4633,"True",0,"0:00",5,3,"STATUS_FINAL","post","True","Final","Final/OT","Final/OT",526,"s:40~l:54~t:526","Florida Gulf Coast","Eagles","FGCU","Florida Gulf Coast Eagles","FGCU","00885a","076c3b","True",2101,"https://a.espncdn.com/i/teamlogos/ncaa/500/526.png",46,56,"s:40~l:54~t:56","Stetson","Hatters","STET","Stetson Hatters","Stetson","0a5640","56854e","True",2080,"https://a.espncdn.com/i/teamlogos/ncaa/500/56.png",46,"OT",2017,46,"ASUN Conference","ASUN","True",NA,400912512,TRUE
400911592,"s:40~l:54~e:400911592~c:400911592","2017-02-26T00:00Z",0,"True","False","True","False","[]","2017-02-26T00:00Z",0,"N/A",539,"Walter Pyramid","Long Beach","CA",4200,"True",0,"0:00",4,3,"STATUS_FINAL","post","True","Final","Final","Final",299,"s:40~l:54~t:299","Long Beach State","Beach","LBSU","Long Beach State Beach","Long Beach St","000000","f1f2f3","True",539,"https://a.espncdn.com/i/teamlogos/ncaa/500/299.png",9,300,"s:40~l:54~t:300","UC Irvine","Anteaters","UCI","UC Irvine Anteaters","UC Irvine","002B5C","fec52e","True",469,"https://a.espncdn.com/i/teamlogos/ncaa/500/300.png",9,"",2017,9,"Big West Conference","Big West","True",NA,400911592,TRUE
400911591,"s:40~l:54~e:400911591~c:400911591","2017-02-26T00:00Z",0,"True","False","True","False","[]","2017-02-26T00:00Z",0,"N/A",586,"Matadome","Northridge","CA",2500,"True",0,"0:00",4,3,"STATUS_FINAL","post","True","Final","Final","Final",2463,"s:40~l:54~t:2463","CSU Northridge","Matadors","CSUN","CSU Northridge Matadors","CSU Northridge","b50000","","True",586,"https://a.espncdn.com/i/teamlogos/ncaa/500/2463.png",9,27,"s:40~l:54~t:27","UC Riverside","Highlanders","UCR","UC Riverside Highlanders","UC Riverside","14234F","","True",2082,"https://a.espncdn.com/i/teamlogos/ncaa/500/27.png",9,"",2017,9,"Big West Conference","Big West","True",NA,400911591,TRUE
400921763,"s:40~l:54~e:400921763~c:400921763","2017-02-25T23:00Z",0,"True","False","True","False","[]","2017-02-25T23:00Z",0,"N/A",2105,"H. O. Clemmons Arena","Pine Bluff","AR",4100,"True",0,"0:00",4,3,"STATUS_FINAL","post","True","Final","Final","Final",2029,"s:40~l:54~t:2029","Arkansas-Pine Bluff","Golden Lions","ARPB","Arkansas-Pine Bluff Golden Lions","Ark-Pine Bluff","e0aa0f","eaaa00","True",2105,"https://a.espncdn.com/i/teamlogos/ncaa/500/2029.png",26,2755,"s:40~l:54~t:2755","Grambling","Lady Tigers","GRAM","Grambling Lady Tigers","Grambling","ee8601","ffd10a","True",1928,"https://a.espncdn.com/i/teamlogos/ncaa/500/2755.png",26,"",2017,26,"Southwestern Athletic Conference","SWAC","True",NA,400921763,TRUE
400920901,"s:40~l:54~e:400920901~c:400920901","2017-02-25T23:00Z",0,"True","False","True","False","[]","2017-02-25T23:00Z",0,"N/A",1900,"Jadwin Gymnasium","Princeton","NJ",6854,"True",0,"0:00",4,3,"STATUS_FINAL","post","True","Final","Final","Final",163,"s:40~l:54~t:163","Princeton","Tigers","PRIN","Princeton Tigers","Princeton","ff9408","080808","True",1900,"https://a.espncdn.com/i/teamlogos/ncaa/500/163.png",12,172,"s:40~l:54~t:172","Cornell","Big Red","COR","Cornell Big Red","Cornell","d60027","101010","True",1913,"https://a.espncdn.com/i/teamlogos/ncaa/500/172.png",12,"",2017,12,"Ivy League","Ivy","True",NA,400920901,TRUE
400911185,"s:40~l:54~e:400911185~c:400911185","2017-02-25T23:00Z",1884,"True","False","True","False","[]","2017-02-25T23:00Z",0,"N/A",1992,"Gallagher-Iba Arena","Stillwater","OK",13611,"True",0,"0:00",4,3,"STATUS_FINAL","post","True","Final","Final","Final",197,"s:40~l:54~t:197","Oklahoma State","Cowgirls","OKST","Oklahoma State Cowgirls","Oklahoma State","FF6500","ff9900","True",1992,"https://a.espncdn.com/i/teamlogos/ncaa/500/197.png",8,277,"s:40~l:54~t:277","West Virginia","Mountaineers","WVU","West Virginia Mountaineers","West Virginia","FFC600","eaaa00","True",2199,"https://a.espncdn.com/i/teamlogos/ncaa/500/277.png",8,"",2017,8,"Big 12 Conference","Big 12","True",NA,400911185,TRUE
400920211,"s:40~l:54~e:400920211~c:400920211","2017-02-25T22:30Z",0,"True","False","True","False","[]","2017-02-25T22:30Z",0,"N/A",2197,"LeRoy A. Ufkes Court at Western Hall","Macomb","IL",5139,"True",0,"0:00",4,3,"STATUS_FINAL","post","True","Final","Final","Final",2710,"s:40~l:54~t:2710","Western Illinois","Leathernecks","WIU","Western Illinois Leathernecks","W Illinois","4e1e8a","ffc90a","True",2197,"https://a.espncdn.com/i/teamlogos/ncaa/500/2710.png",47,233,"s:40~l:54~t:233","South Dakota","Coyotes","SDAK","South Dakota Coyotes","South Dakota","CD1241","f0f0f0","True",5432,"https://a.espncdn.com/i/teamlogos/ncaa/500/233.png",47,"",2017,47,"Summit League","Summit","True",NA,400920211,TRUE
400914010,"s:40~l:54~e:400914010~c:400914010","2017-02-25T22:00Z",6775,"True","False","True","False","[]","2017-02-25T22:00Z",0,"N/A",782,"Alaska Airlines Arena","Seattle","WA",9268,"True",0,"0:00",4,3,"STATUS_FINAL","post","True","Final","Final","Final",264,"s:40~l:54~t:264","Washington","Huskies","WASH","Washington Huskies","Washington","2B2F64","e8e3d3","True",782,"https://a.espncdn.com/i/teamlogos/ncaa/500/264.png",21,254,"s:40~l:54~t:254","Utah","Utes","UTAH","Utah Utes","Utah","890012","7e8083","True",NA,"https://a.espncdn.com/i/teamlogos/ncaa/500/254.png",21,"",2017,21,"Pac-12 Conference","Pac-12","True",NA,400914010,TRUE
400922003,"s:40~l:54~e:400922003~c:400922003","2017-02-25T22:00Z",0,"True","False","True","False","[]","2017-02-25T22:00Z",0,"N/A",2043,"Skyhawk Arena","Martin","TN",4300,"True",0,"0:00",4,3,"STATUS_FINAL","post","True","Final","Final","Final",2630,"s:40~l:54~t:2630","UT Martin","Skyhawks","UTM","UT Martin Skyhawks","UT Martin","FF6700","102a5c","True",2043,"https://a.espncdn.com/i/teamlogos/ncaa/500/2630.png",20,93,"s:40~l:54~t:93","Murray State","Racers","MURR","Murray State Racers","Murray State","002148","000e00","True",2022,"https://a.espncdn.com/i/teamlogos/ncaa/500/93.png",20,"",2017,20,"Ohio Valley Conference","OVC","True",NA,400922003,TRUE
400921665,"s:40~l:54~e:400921665~c:400921665","2017-02-25T22:00Z",0,"True","False","True","False","[]","2017-02-25T22:00Z",0,"N/A",4585,"Bernard G. Johnson Coliseum","Huntsville","TX",6100,"True",0,"0:00",4,3,"STATUS_FINAL","post","True","Final","Final","Final",2534,"s:40~l:54~t:2534","Sam Houston State","Bearkats","SHSU","Sam Houston State Bearkats","Sam Houston St","fe5000","000000","True",4585,"https://a.espncdn.com/i/teamlogos/ncaa/500/2534.png",25,2000,"s:40~l:54~t:2000","Abilene Christian","Wildcats","ACU","Abilene Christian Wildcats","Abil Christian","4e2683","ebebeb","True",4531,"https://a.espncdn.com/i/teamlogos/ncaa/500/2000.png",25,"",2017,25,"Southland Conference","Southland","True",NA,400921665,TRUE
400921462,"s:40~l:54~e:400921462~c:400921462","2017-02-25T22:00Z",0,"True","False","True","False","[]","2017-02-25T22:00Z",0,"N/A",2180,"Jack Stephens Center","Little Rock","AR",5600,"True",0,"0:00",4,3,"STATUS_FINAL","post","True","Final","Final","Final",2031,"s:40~l:54~t:2031","Arkansas-Little Rock","Trojans","UALR","Arkansas-Little Rock Trojans","Little Rock","AD0000","898d8f","True",2180,"https://a.espncdn.com/i/teamlogos/ncaa/500/2031.png",27,2247,"s:40~l:54~t:2247","Georgia State","Panthers","GAST","Georgia State Panthers","Georgia State","1e539a","ebebeb","True",2057,"https://a.espncdn.com/i/teamlogos/ncaa/500/2247.png",27,"",2017,27,"Sun Belt Conference","Sun Belt","True",NA,400921462,TRUE
400921084,"s:40~l:54~e:400921084~c:400921084","2017-02-25T22:00Z",0,"True","False","True","False","[]","2017-02-25T22:00Z",0,"N/A",2122,"T.M. Elmore Gymnasium","Normal","AL",6000,"True",0,"0:00",4,3,"STATUS_FINAL","post","True","Final","Final","Final",2010,"s:40~l:54~t:2010","Alabama A&M","Bulldogs","AAMU","Alabama A&M Bulldogs","Alabama A&M","790000","ffffff","True",2122,"https://a.espncdn.com/i/teamlogos/ncaa/500/2010.png",26,2504,"s:40~l:54~t:2504","Prairie View A&M","Lady Panthers","PV","Prairie View A&M Lady Panthers","Prairie View","4d0960","","True",2027,"https://a.espncdn.com/i/teamlogos/ncaa/500/2504.png",26,"",2017,26,"Southwestern Athletic Conference","SWAC","True",NA,400921084,TRUE
400920983,"s:40~l:54~e:400920983~c:400920983","2017-02-25T22:00Z",945,"True","False","True","False","[]","2017-02-25T22:00Z",0,"N/A",1908,"Farris Center","Conway","AR",5000,"True",0,"0:00",4,3,"STATUS_FINAL","post","True","Final","Final","Final",2110,"s:40~l:54~t:2110","Central Arkansas","Sugar Bears","CARK","Central Arkansas Sugar Bears","Cent Arkansas","a7a9ac","8e959a","True",1908,"https://a.espncdn.com/i/teamlogos/ncaa/500/2110.png",25,2617,"s:40~l:54~t:2617","Stephen F. Austin","Ladyjacks","SFA","Stephen F. Austin Ladyjacks","SF Austin","393996","bec0c2","True",2079,"https://a.espncdn.com/i/teamlogos/ncaa/500/2617.png",25,"",2017,25,"Southland Conference","Southland","True",NA,400920983,TRUE
400914880,"s:40~l:54~e:400914880~c:400914880","2017-02-25T22:00Z",0,"True","False","True","False","[]","2017-02-25T22:00Z",0,"N/A",544,"Leavey Center","Santa Clara","CA",4700,"True",0,"0:00",4,3,"STATUS_FINAL","post","True","Final","Final","Final",2541,"s:40~l:54~t:2541","Santa Clara","Broncos","SCU","Santa Clara Broncos","Santa Clara","690b0b","101010","True",544,"https://a.espncdn.com/i/teamlogos/ncaa/500/2541.png",29,2608,"s:40~l:54~t:2608","Saint Mary's","Gaels","SMC","Saint Mary's Gaels","Saint Mary's","003768","d02f35","True",488,"https://a.espncdn.com/i/teamlogos/ncaa/500/2608.png",29,"",2017,29,"West Coast Conference","WCC","True",NA,400914880,TRUE
400914879,"s:40~l:54~e:400914879~c:400914879","2017-02-25T22:00Z",0,"True","False","True","False","[]","2017-02-25T22:00Z",0,"N/A",789,"War Memorial at the Sobrato Center","San Francisco","CA",3005,"True",0,"0:00",4,3,"STATUS_FINAL","post","True","Final","Final","Final",2539,"s:40~l:54~t:2539","San Francisco","Dons","SF","San Francisco Dons","San Francisco","22523F","fbcd3c","True",789,"https://a.espncdn.com/i/teamlogos/ncaa/500/2539.png",29,2492,"s:40~l:54~t:2492","Pepperdine","Waves","PEPP","Pepperdine Waves","Pepperdine","003A72","dc762f","True",1055,"https://a.espncdn.com/i/teamlogos/ncaa/500/2492.png",29,"",2017,29,"West Coast Conference","WCC","True",NA,400914879,TRUE
400914878,"s:40~l:54~e:400914878~c:400914878","2017-02-25T22:00Z",0,"True","False","True","False","[]","2017-02-25T22:00Z",0,"N/A",2173,"Gersten Pavilion","Los Angeles","CA",4156,"True",0,"0:00",4,3,"STATUS_FINAL","post","True","Final","Final","Final",2351,"s:40~l:54~t:2351","Loyola Marymount","Lions","LMU","Loyola Marymount Lions","Loyola Marymnt","880029","00345b","True",2173,"https://a.espncdn.com/i/teamlogos/ncaa/500/2351.png",29,279,"s:40~l:54~t:279","Pacific","Tigers","PAC","Pacific Tigers","Pacific","F47820","c2c3c0","True",553,"https://a.espncdn.com/i/teamlogos/ncaa/500/279.png",29,"",2017,29,"West Coast Conference","WCC","True",NA,400914878,TRUE
400914877,"s:40~l:54~e:400914877~c:400914877","2017-02-25T22:00Z",0,"True","False","True","False","[]","2017-02-25T22:00Z",0,"N/A",2136,"Chiles Center","Portland","OR",4852,"True",0,"0:00",4,3,"STATUS_FINAL","post","True","Final","Final","Final",2501,"s:40~l:54~t:2501","Portland","Pilots","PORT","Portland Pilots","Portland","0e034e","f0f0f0","True",2136,"https://a.espncdn.com/i/teamlogos/ncaa/500/2501.png",29,301,"s:40~l:54~t:301","San Diego","Toreros","USD","San Diego Toreros","San Diego","2f99d4","2f99d4","True",501,"https://a.espncdn.com/i/teamlogos/ncaa/500/301.png",29,"",2017,29,"West Coast Conference","WCC","True",NA,400914877,TRUE
400914571,"s:40~l:54~e:400914571~c:400914571","2017-02-25T22:00Z",0,"True","False","True","False","[]","2017-02-25T22:00Z",0,"N/A",2091,"UCCU Center","Orem","UT",8500,"True",0,"0:00",4,3,"STATUS_FINAL","post","True","Final","Final","Final",3084,"s:40~l:54~t:3084","Utah Valley","Wolverines","UVU","Utah Valley Wolverines","Utah Valley","004812","e1c736","True",2091,"https://a.espncdn.com/i/teamlogos/ncaa/500/3084.png",30,292,"s:40~l:54~t:292","UT Rio Grande Valley","Vaqueros","UTRGV","UT Rio Grande Valley Vaqueros","UT Rio Grande","dc6000","e1732d","True",2153,"https://a.espncdn.com/i/teamlogos/ncaa/500/292.png",30,"",2017,30,"Western Athletic Conference","WAC","True",NA,400914571,TRUE
400913121,"s:40~l:54~e:400913121~c:400913121","2017-02-25T22:00Z",0,"True","False","True","False","[]","2017-02-25T22:00Z",0,"N/A",2009,"Reed Green Coliseum","Hattiesburg","MS",8095,"True",0,"0:00",4,3,"STATUS_FINAL","post","True","Final","Final","Final",2572,"s:40~l:54~t:2572","Southern Miss","Golden Eagles","USM","Southern Miss Golden Eagles","Southern Miss","FFAA3C","ffc423","True",2009,"https://a.espncdn.com/i/teamlogos/ncaa/500/2572.png",11,249,"s:40~l:54~t:249","North Texas","Mean Green","UNT","North Texas Mean Green","North Texas","00853D","000000","True",1938,"https://a.espncdn.com/i/teamlogos/ncaa/500/249.png",11,"",2017,11,"Conference USA","C-USA","True",NA,400913121,TRUE
400912879,"s:40~l:54~e:400912879~c:400912879","2017-02-25T22:00Z",0,"True","False","True","False","[]","2017-02-25T22:00Z",0,"N/A",2111,"Viejas Arena","San Diego","CA",12414,"True",0,"0:00",4,3,"STATUS_FINAL","post","True","Final","Final","Final",21,"s:40~l:54~t:21","San Diego State","Aztecs","SDSU","San Diego State Aztecs","San Diego State","BF2C37","a8996e","True",2111,"https://a.espncdn.com/i/teamlogos/ncaa/500/21.png",44,36,"s:40~l:54~t:36","Colorado State","Rams","CSU","Colorado State Rams","Colorado State","004537","ffc425","True",475,"https://a.espncdn.com/i/teamlogos/ncaa/500/36.png",44,"",2017,44,"Mountain West Conference","Mountain West","True",NA,400912879,TRUE
400911593,"s:40~l:54~e:400911593~c:400911593","2017-02-25T22:00Z",0,"True","False","True","False","[]","2017-02-25T22:00Z",0,"N/A",2212,"The Pavilion (UC Davis)","Davis","CA",5931,"True",0,"0:00",4,3,"STATUS_FINAL","post","True","Final","Final","Final",302,"s:40~l:54~t:302","UC Davis","Aggies","UCD","UC Davis Aggies","UC Davis","183563","bc9305","True",2212,"https://a.espncdn.com/i/teamlogos/ncaa/500/302.png",9,2540,"s:40~l:54~t:2540","UC Santa Barbara","Gauchos","UCSB","UC Santa Barbara Gauchos","UCSB","1D1160","fdb813","True",470,"https://a.espncdn.com/i/teamlogos/ncaa/500/2540.png",9,"",2017,9,"Big West Conference","Big West","True",NA,400911593,TRUE
400905204,"s:40~l:54~e:400905204~c:400905204","2017-02-25T22:00Z",0,"True","False","True","False","[]","2017-02-25T22:00Z",0,"N/A",2192,"Provident Credit Union Event Center","San Jose","CA",5000,"True",0,"0:00",4,3,"STATUS_FINAL","post","True","Final","Final","Final",23,"s:40~l:54~t:23","San José State","Spartans","SJSU","San José State Spartans","San José State","005893","fdba31","True",2192,"https://a.espncdn.com/i/teamlogos/ncaa/500/23.png",44,68,"s:40~l:54~t:68","Boise State","Broncos","BSU","Boise State Broncos","Boise State","09347A","d8d9da","True",2028,"https://a.espncdn.com/i/teamlogos/ncaa/500/68.png",44,"",2017,44,"Mountain West Conference","Mountain West","True",NA,400905204,TRUE
400911816,"s:40~l:54~e:400911816~c:400911816","2017-02-25T21:30Z",10167,"True","False","True","False","[]","2017-02-25T21:30Z",0,"N/A",1956,"Gampel Pavilion","Storrs","CT",10167,"True",0,"0:00",4,3,"STATUS_FINAL","post","True","Final","Final","Final",41,"s:40~l:54~t:41","UConn","Huskies","CONN","UConn Huskies","UConn","001d40","f1f2f3","True",1956,"https://a.espncdn.com/i/teamlogos/ncaa/500/41.png",62,235,"s:40~l:54~t:235","Memphis","Tigers","MEM","Memphis Tigers","Memphis","002447","231f20","True",2202,"https://a.espncdn.com/i/teamlogos/ncaa/500/235.png",62,"",2017,62,"American Athletic Conference","American","True",NA,400911816,TRUE
400923162,"s:40~l:54~e:400923162~c:400923162","2017-02-25T21:30Z",0,"True","False","True","False","[]","2017-02-25T21:30Z",0,"N/A",245,"Ramsey Regional Activity Center","Cullowhee","NC",7826,"True",0,"0:00",4,3,"STATUS_FINAL","post","True","Final","Final","Final",2717,"s:40~l:54~t:2717","Western Carolina","Catamounts","WCU","Western Carolina Catamounts","W Carolina","492F91","bf9e70","True",245,"https://a.espncdn.com/i/teamlogos/ncaa/500/2717.png",24,2430,"s:40~l:54~t:2430","UNC Greensboro","Spartans","UNCG","UNC Greensboro Spartans","UNC Greensboro","003559","ffd90a","True",1921,"https://a.espncdn.com/i/teamlogos/ncaa/500/2430.png",24,"",2017,24,"Southern Conference","Southern","True",NA,400923162,TRUE
