id,uid,date,attendance,timeValid,neutralSite,conferenceCompetition,recent,notes,startDate,type.id,type.abbreviation,venue.id,venue.fullName,venue.address.city,venue.address.state,venue.capacity,venue.indoor,status.clock,status.displayClock,status.period,status.type.id,status.type.name,status.type.state,status.type.completed,status.type.description,status.type.detail,status.type.shortDetail,home.id,home.uid,home.location,home.name,home.abbreviation,home.displayName,home.shortDisplayName,home.color,home.alternateColor,home.isActive,home.venue.id,home.logo,away.id,away.uid,away.location,away.name,away.abbreviation,away.displayName,away.shortDisplayName,away.isActive,season,away.color,away.alternateColor,away.venue.id,away.logo,series.type,series.title,series.summary,series.completed,series.totalCompetitions,series.competitors,status.type.altDetail,game_id
401105021,s:40~l:59~e:401105021~c:401105021,2019-07-21T00:00Z,5471,True,False,False,False,[],2019-07-21T00:00Z,1,STD,3416,College Park Center,Arlington,TX,0,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,3,s:40~l:59~t:3,Dallas,Wings,DAL,Dallas Wings,Wings,11213e,c5d646,True,3416,https://a.espncdn.com/i/teamlogos/wnba/500/dal.png,11,s:40~l:59~t:11,Phoenix,Mercury,PHX,Phoenix Mercury,Mercury,True,2019,3a267d,e56020,1949,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,,,,,,,,401105021
401105022,s:40~l:59~e:401105022~c:401105022,2019-07-21T19:00Z,4200,True,False,False,False,[],2019-07-21T19:00Z,1,STD,5946,Entertainment & Sports Arena,Washington,DC,4200,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,16,s:40~l:59~t:16,Washington,Mystics,WSH,Washington Mystics,Mystics,e03a3e,09295a,True,1823,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,20,s:40~l:59~t:20,Atlanta,Dream,ATL,Atlanta Dream,Dream,True,2019,5190cd,f1f2f3,2206,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,,,,,,,,401105022
401105023,s:40~l:59~e:401105023~c:401105023,2019-07-21T22:00Z,6614,True,False,False,False,[],2019-07-21T22:00Z,1,STD,5427,Wintrust Arena,Chicago,IL,10387,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,19,s:40~l:59~t:19,Chicago,Sky,CHI,Chicago Sky,Sky,4f91cd,f1f2f3,True,977,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,True,2019,e2382f,08265b,2183,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,,,,,,,,401105023
401105024,s:40~l:59~e:401105024~c:401105024,2019-07-21T22:00Z,4352,True,False,False,False,[],2019-07-21T22:00Z,1,STD,4005,Michelob Ultra Arena,Las Vegas,NV,12000,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,17,s:40~l:59~t:17,Las Vegas,Aces,LV,Las Vegas Aces,Aces,000000,c7cfd4,True,780,https://a.espncdn.com/i/teamlogos/wnba/500/lv.png,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,True,2019,005084,47a757,2029,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,,,,,,,,401105024
401105025,s:40~l:59~e:401105025~c:401105025,2019-07-23T23:00Z,7047,True,False,False,False,[],2019-07-23T23:00Z,1,STD,1827,State Farm Arena,Atlanta,GA,16888,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,20,s:40~l:59~t:20,Atlanta,Dream,ATL,Atlanta Dream,Dream,5190cd,f1f2f3,True,2206,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,6,s:40~l:59~t:6,Los Angeles,Sparks,LA,Los Angeles Sparks,Sparks,True,2019,532481,49ac9c,1841,https://a.espncdn.com/i/teamlogos/wnba/500/la.png,,,,,,,,401105025
401105026,s:40~l:59~e:401105026~c:401105026,2019-07-24T02:00Z,5193,True,False,False,False,[],2019-07-24T02:00Z,1,STD,4005,Michelob Ultra Arena,Las Vegas,NV,12000,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,17,s:40~l:59~t:17,Las Vegas,Aces,LV,Las Vegas Aces,Aces,000000,c7cfd4,True,780,https://a.espncdn.com/i/teamlogos/wnba/500/lv.png,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,True,2019,05452a,f7c43c,2184,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,,,,,,,,401105026
401105027,s:40~l:59~e:401105027~c:401105027,2019-07-24T02:00Z,8528,True,False,False,False,[],2019-07-24T02:00Z,1,STD,1949,Phoenix Suns Arena,Phoenix,AZ,18055,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,11,s:40~l:59~t:11,Phoenix,Mercury,PHX,Phoenix Mercury,Mercury,3a267d,e56020,True,1949,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,True,2019,e2382f,08265b,2183,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,,,,,,,,401105027
401105028,s:40~l:59~e:401105028~c:401105028,2019-07-24T15:30Z,8249,True,False,False,False,[],2019-07-24T15:30Z,1,STD,2160,Mohegan Sun Arena,Uncasville,CT,10000,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,18,s:40~l:59~t:18,Connecticut,Sun,CONN,Connecticut Sun,Sun,de6b36,002d62,True,2160,https://a.espncdn.com/i/teamlogos/wnba/500/conn.png,9,s:40~l:59~t:9,New York,Liberty,NY,New York Liberty,Liberty,True,2019,0d79b9,89c9bf,1830,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,,,,,,,,401105028
401105029,s:40~l:59~e:401105029~c:401105029,2019-07-24T17:00Z,17934,True,False,False,False,[],2019-07-24T17:00Z,1,STD,2029,Target Center,Minneapolis,MN,19006,False,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,005084,47a757,True,2029,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,16,s:40~l:59~t:16,Washington,Mystics,WSH,Washington Mystics,Mystics,True,2019,e03a3e,09295a,1823,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,,,,,,,,401105029
401151757,s:40~l:59~e:401151757~c:401151757,2019-07-27T19:30Z,9157,True,True,False,False,"[{'type': 'event', 'headline': 'AT&T WNBA ALL-STAR GAME'}]",2019-07-27T19:30Z,4,ALLSTAR,4005,Michelob Ultra Arena,Las Vegas,NV,12000,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,112530,s:40~l:59~t:112530,Team Wilson,Team Wilson,WIL,Team Wilson,Team Wilson,,,True,,,111719,s:40~l:59~t:111719,Team Delle Donne,Team Delle Donne,DEL,Team Delle Donne,Team Delle Donne,True,2019,,,,,,,,,,,,401151757
401105030,s:40~l:59~e:401105030~c:401105030,2019-07-30T23:00Z,6358,True,False,False,False,[],2019-07-30T23:00Z,1,STD,2160,Mohegan Sun Arena,Uncasville,CT,10000,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,18,s:40~l:59~t:18,Connecticut,Sun,CONN,Connecticut Sun,Sun,de6b36,002d62,True,2160,https://a.espncdn.com/i/teamlogos/wnba/500/conn.png,19,s:40~l:59~t:19,Chicago,Sky,CHI,Chicago Sky,Sky,True,2019,4f91cd,f1f2f3,977,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,,,,,,,,401105030
401105031,s:40~l:59~e:401105031~c:401105031,2019-07-30T23:00Z,3819,True,False,False,False,[],2019-07-30T23:00Z,1,STD,5946,Entertainment & Sports Arena,Washington,DC,4200,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,16,s:40~l:59~t:16,Washington,Mystics,WSH,Washington Mystics,Mystics,e03a3e,09295a,True,1823,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,11,s:40~l:59~t:11,Phoenix,Mercury,PHX,Phoenix Mercury,Mercury,True,2019,3a267d,e56020,1949,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,,,,,,,,401105031
401105032,s:40~l:59~e:401105032~c:401105032,2019-07-31T02:00Z,3756,True,False,False,False,[],2019-07-31T02:00Z,1,STD,4005,Michelob Ultra Arena,Las Vegas,NV,12000,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,17,s:40~l:59~t:17,Las Vegas,Aces,LV,Las Vegas Aces,Aces,000000,c7cfd4,True,780,https://a.espncdn.com/i/teamlogos/wnba/500/lv.png,3,s:40~l:59~t:3,Dallas,Wings,DAL,Dallas Wings,Wings,True,2019,11213e,c5d646,3416,https://a.espncdn.com/i/teamlogos/wnba/500/dal.png,,,,,,,,401105032
401105033,s:40~l:59~e:401105033~c:401105033,2019-07-31T23:00Z,5702,True,False,False,False,[],2019-07-31T23:00Z,1,STD,2183,Bankers Life Fieldhouse,Indianapolis,IN,17923,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,e2382f,08265b,True,2183,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,20,s:40~l:59~t:20,Atlanta,Dream,ATL,Atlanta Dream,Dream,True,2019,5190cd,f1f2f3,2206,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,,,,,,,,401105033
401105034,s:40~l:59~e:401105034~c:401105034,2019-08-01T23:00Z,6014,True,False,False,False,[],2019-08-01T23:00Z,1,STD,2160,Mohegan Sun Arena,Uncasville,CT,10000,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,18,s:40~l:59~t:18,Connecticut,Sun,CONN,Connecticut Sun,Sun,de6b36,002d62,True,2160,https://a.espncdn.com/i/teamlogos/wnba/500/conn.png,11,s:40~l:59~t:11,Phoenix,Mercury,PHX,Phoenix Mercury,Mercury,True,2019,3a267d,e56020,1949,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,,,,,,,,401105034
401105035,s:40~l:59~e:401105035~c:401105035,2019-08-02T00:00Z,4011,True,False,False,False,[],2019-08-02T00:00Z,1,STD,3416,College Park Center,Arlington,TX,0,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,3,s:40~l:59~t:3,Dallas,Wings,DAL,Dallas Wings,Wings,11213e,c5d646,True,3416,https://a.espncdn.com/i/teamlogos/wnba/500/dal.png,9,s:40~l:59~t:9,New York,Liberty,NY,New York Liberty,Liberty,True,2019,0d79b9,89c9bf,1830,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,,,,,,,,401105035
401105036,s:40~l:59~e:401105036~c:401105036,2019-08-02T02:00Z,11692,True,False,False,False,[],2019-08-02T02:00Z,1,STD,1841,STAPLES Center,Los Angeles,CA,19068,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,6,s:40~l:59~t:6,Los Angeles,Sparks,LA,Los Angeles Sparks,Sparks,532481,49ac9c,True,1841,https://a.espncdn.com/i/teamlogos/wnba/500/la.png,17,s:40~l:59~t:17,Las Vegas,Aces,LV,Las Vegas Aces,Aces,True,2019,000000,c7cfd4,780,https://a.espncdn.com/i/teamlogos/wnba/500/lv.png,,,,,,,,401105036
401105037,s:40~l:59~e:401105037~c:401105037,2019-08-03T02:00Z,7488,True,False,False,False,[],2019-08-03T02:00Z,1,STD,5242,Angel of the Winds Arena,Everett,WA,10000,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,05452a,f7c43c,True,2184,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,16,s:40~l:59~t:16,Washington,Mystics,WSH,Washington Mystics,Mystics,True,2019,e03a3e,09295a,1823,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,,,,,,,,401105037
401105038,s:40~l:59~e:401105038~c:401105038,2019-08-03T23:00Z,5427,True,False,False,False,[],2019-08-03T23:00Z,1,STD,1827,State Farm Arena,Atlanta,GA,16888,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,20,s:40~l:59~t:20,Atlanta,Dream,ATL,Atlanta Dream,Dream,5190cd,f1f2f3,True,2206,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,19,s:40~l:59~t:19,Chicago,Sky,CHI,Chicago Sky,Sky,True,2019,4f91cd,f1f2f3,977,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,,,,,,,,401105038
401105039,s:40~l:59~e:401105039~c:401105039,2019-08-03T23:00Z,7884,True,False,False,False,[],2019-08-03T23:00Z,1,STD,2183,Bankers Life Fieldhouse,Indianapolis,IN,17923,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,e2382f,08265b,True,2183,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,True,2019,005084,47a757,2029,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,,,,,,,,401105039
401105040,s:40~l:59~e:401105040~c:401105040,2019-08-04T00:00Z,5882,True,False,False,False,[],2019-08-04T00:00Z,1,STD,3416,College Park Center,Arlington,TX,0,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,3,s:40~l:59~t:3,Dallas,Wings,DAL,Dallas Wings,Wings,11213e,c5d646,True,3416,https://a.espncdn.com/i/teamlogos/wnba/500/dal.png,17,s:40~l:59~t:17,Las Vegas,Aces,LV,Las Vegas Aces,Aces,True,2019,000000,c7cfd4,780,https://a.espncdn.com/i/teamlogos/wnba/500/lv.png,,,,,,,,401105040
401105041,s:40~l:59~e:401105041~c:401105041,2019-08-04T19:00Z,1927,True,False,False,False,[],2019-08-04T19:00Z,1,STD,5584,Westchester County Center,White Plains,NY,5000,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,9,s:40~l:59~t:9,New York,Liberty,NY,New York Liberty,Liberty,0d79b9,89c9bf,True,1830,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,18,s:40~l:59~t:18,Connecticut,Sun,CONN,Connecticut Sun,Sun,True,2019,de6b36,002d62,2160,https://a.espncdn.com/i/teamlogos/wnba/500/conn.png,,,,,,,,401105041
401105042,s:40~l:59~e:401105042~c:401105042,2019-08-04T21:00Z,12820,True,False,False,False,[],2019-08-04T21:00Z,1,STD,1841,STAPLES Center,Los Angeles,CA,19068,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,6,s:40~l:59~t:6,Los Angeles,Sparks,LA,Los Angeles Sparks,Sparks,532481,49ac9c,True,1841,https://a.espncdn.com/i/teamlogos/wnba/500/la.png,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,True,2019,05452a,f7c43c,2184,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,,,,,,,,401105042
401105043,s:40~l:59~e:401105043~c:401105043,2019-08-04T22:00Z,9025,True,False,False,False,[],2019-08-04T22:00Z,1,STD,1949,Phoenix Suns Arena,Phoenix,AZ,18055,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,11,s:40~l:59~t:11,Phoenix,Mercury,PHX,Phoenix Mercury,Mercury,3a267d,e56020,True,1949,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,16,s:40~l:59~t:16,Washington,Mystics,WSH,Washington Mystics,Mystics,True,2019,e03a3e,09295a,1823,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,,,,,,,,401105043
401156333,s:40~l:59~e:401156333~c:401156333,2019-08-06T02:00Z,5024,True,False,False,False,"[{'type': 'event', 'headline': 'RESUMED FROM JULY 5'}]",2019-08-06T02:00Z,1,STD,5060,T-Mobile Arena,Las Vegas,NV,19000,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,17,s:40~l:59~t:17,Las Vegas,Aces,LV,Las Vegas Aces,Aces,000000,c7cfd4,True,780,https://a.espncdn.com/i/teamlogos/wnba/500/lv.png,16,s:40~l:59~t:16,Washington,Mystics,WSH,Washington Mystics,Mystics,True,2019,e03a3e,09295a,1823,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,playoff,Playoff Series,WSH Wins series 3-1,True,5.0,"[{'id': '17', 'uid': 's:40~l:59~t:17', 'wins': 1, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/wnba/seasons/2019/teams/17?lang=en&region=us'}, {'id': '16', 'uid': 's:40~l:59~t:16', 'wins': 3, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/wnba/seasons/2019/teams/16?lang=en&region=us'}]",,401156333
401105044,s:40~l:59~e:401105044~c:401105044,2019-08-06T23:00Z,3395,True,False,False,False,[],2019-08-06T23:00Z,1,STD,1827,State Farm Arena,Atlanta,GA,16888,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,20,s:40~l:59~t:20,Atlanta,Dream,ATL,Atlanta Dream,Dream,5190cd,f1f2f3,True,2206,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,True,2019,005084,47a757,2029,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,,,,,,,,401105044
401105045,s:40~l:59~e:401105045~c:401105045,2019-08-08T00:00Z,5797,True,False,False,False,[],2019-08-08T00:00Z,1,STD,5427,Wintrust Arena,Chicago,IL,10387,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,19,s:40~l:59~t:19,Chicago,Sky,CHI,Chicago Sky,Sky,4f91cd,f1f2f3,True,977,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,9,s:40~l:59~t:9,New York,Liberty,NY,New York Liberty,Liberty,True,2019,0d79b9,89c9bf,1830,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,,,,,,,,401105045
401105046,s:40~l:59~e:401105046~c:401105046,2019-08-08T23:00Z,3013,True,False,False,False,[],2019-08-08T23:00Z,1,STD,5946,Entertainment & Sports Arena,Washington,DC,4200,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,16,s:40~l:59~t:16,Washington,Mystics,WSH,Washington Mystics,Mystics,e03a3e,09295a,True,1823,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,True,2019,e2382f,08265b,2183,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,,,,,,,,401105046
401105047,s:40~l:59~e:401105047~c:401105047,2019-08-09T02:00Z,10345,True,False,False,False,[],2019-08-09T02:00Z,1,STD,1841,STAPLES Center,Los Angeles,CA,19068,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,6,s:40~l:59~t:6,Los Angeles,Sparks,LA,Los Angeles Sparks,Sparks,532481,49ac9c,True,1841,https://a.espncdn.com/i/teamlogos/wnba/500/la.png,11,s:40~l:59~t:11,Phoenix,Mercury,PHX,Phoenix Mercury,Mercury,True,2019,3a267d,e56020,1949,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,,,,,,,,401105047
401105048,s:40~l:59~e:401105048~c:401105048,2019-08-09T02:00Z,6268,True,False,False,False,[],2019-08-09T02:00Z,1,STD,5242,Angel of the Winds Arena,Everett,WA,10000,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,05452a,f7c43c,True,2184,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,3,s:40~l:59~t:3,Dallas,Wings,DAL,Dallas Wings,Wings,True,2019,11213e,c5d646,3416,https://a.espncdn.com/i/teamlogos/wnba/500/dal.png,,,,,,,,401105048
401105049,s:40~l:59~e:401105049~c:401105049,2019-08-10T00:00Z,8892,True,False,False,False,[],2019-08-10T00:00Z,1,STD,2029,Target Center,Minneapolis,MN,19006,False,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,005084,47a757,True,2029,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,18,s:40~l:59~t:18,Connecticut,Sun,CONN,Connecticut Sun,Sun,True,2019,de6b36,002d62,2160,https://a.espncdn.com/i/teamlogos/wnba/500/conn.png,,,,,,,,401105049
401105050,s:40~l:59~e:401105050~c:401105050,2019-08-10T02:30Z,4200,True,False,False,False,[],2019-08-10T02:30Z,1,STD,4005,Michelob Ultra Arena,Las Vegas,NV,12000,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,17,s:40~l:59~t:17,Las Vegas,Aces,LV,Las Vegas Aces,Aces,000000,c7cfd4,True,780,https://a.espncdn.com/i/teamlogos/wnba/500/lv.png,19,s:40~l:59~t:19,Chicago,Sky,CHI,Chicago Sky,Sky,True,2019,4f91cd,f1f2f3,977,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,,,,,,,,401105050
401105051,s:40~l:59~e:401105051~c:401105051,2019-08-10T19:00Z,7923,True,False,False,False,[],2019-08-10T19:00Z,1,STD,2183,Bankers Life Fieldhouse,Indianapolis,IN,17923,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,e2382f,08265b,True,2183,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,20,s:40~l:59~t:20,Atlanta,Dream,ATL,Atlanta Dream,Dream,True,2019,5190cd,f1f2f3,2206,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,,,,,,,,401105051
401105052,s:40~l:59~e:401105052~c:401105052,2019-08-11T02:00Z,9717,True,False,False,False,[],2019-08-11T02:00Z,1,STD,1949,Phoenix Suns Arena,Phoenix,AZ,18055,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,11,s:40~l:59~t:11,Phoenix,Mercury,PHX,Phoenix Mercury,Mercury,3a267d,e56020,True,1949,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,3,s:40~l:59~t:3,Dallas,Wings,DAL,Dallas Wings,Wings,True,2019,11213e,c5d646,3416,https://a.espncdn.com/i/teamlogos/wnba/500/dal.png,,,,,,,,401105052
401105053,s:40~l:59~e:401105053~c:401105053,2019-08-11T19:00Z,7715,True,False,False,False,[],2019-08-11T19:00Z,1,STD,3559,Barclays Center,Brooklyn,NY,17732,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,9,s:40~l:59~t:9,New York,Liberty,NY,New York Liberty,Liberty,0d79b9,89c9bf,True,1830,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,True,2019,05452a,f7c43c,2184,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,,,,,,,,401105053
401105054,s:40~l:59~e:401105054~c:401105054,2019-08-11T19:00Z,4200,True,False,False,False,[],2019-08-11T19:00Z,1,STD,5946,Entertainment & Sports Arena,Washington,DC,4200,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,16,s:40~l:59~t:16,Washington,Mystics,WSH,Washington Mystics,Mystics,e03a3e,09295a,True,1823,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,True,2019,005084,47a757,2029,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,,,,,,,,401105054
401105055,s:40~l:59~e:401105055~c:401105055,2019-08-11T21:00Z,9244,True,False,False,False,[],2019-08-11T21:00Z,1,STD,1841,STAPLES Center,Los Angeles,CA,19068,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,6,s:40~l:59~t:6,Los Angeles,Sparks,LA,Los Angeles Sparks,Sparks,532481,49ac9c,True,1841,https://a.espncdn.com/i/teamlogos/wnba/500/la.png,19,s:40~l:59~t:19,Chicago,Sky,CHI,Chicago Sky,Sky,True,2019,4f91cd,f1f2f3,977,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,,,,,,,,401105055
401105056,s:40~l:59~e:401105056~c:401105056,2019-08-11T22:00Z,4633,True,False,False,False,[],2019-08-11T22:00Z,1,STD,4005,Michelob Ultra Arena,Las Vegas,NV,12000,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,17,s:40~l:59~t:17,Las Vegas,Aces,LV,Las Vegas Aces,Aces,000000,c7cfd4,True,780,https://a.espncdn.com/i/teamlogos/wnba/500/lv.png,18,s:40~l:59~t:18,Connecticut,Sun,CONN,Connecticut Sun,Sun,True,2019,de6b36,002d62,2160,https://a.espncdn.com/i/teamlogos/wnba/500/conn.png,,,,,,,,401105056
401105057,s:40~l:59~e:401105057~c:401105057,2019-08-13T23:00Z,1570,True,False,False,False,[],2019-08-13T23:00Z,1,STD,5584,Westchester County Center,White Plains,NY,5000,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,9,s:40~l:59~t:9,New York,Liberty,NY,New York Liberty,Liberty,0d79b9,89c9bf,True,1830,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,True,2019,005084,47a757,2029,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,,,,,,,,401105057
401105058,s:40~l:59~e:401105058~c:401105058,2019-08-14T02:00Z,3532,True,False,False,False,[],2019-08-14T02:00Z,1,STD,4005,Michelob Ultra Arena,Las Vegas,NV,12000,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,17,s:40~l:59~t:17,Las Vegas,Aces,LV,Las Vegas Aces,Aces,000000,c7cfd4,True,780,https://a.espncdn.com/i/teamlogos/wnba/500/lv.png,20,s:40~l:59~t:20,Atlanta,Dream,ATL,Atlanta Dream,Dream,True,2019,5190cd,f1f2f3,2206,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,,,,,,,,401105058
401105059,s:40~l:59~e:401105059~c:401105059,2019-08-15T00:00Z,3917,True,False,False,False,[],2019-08-15T00:00Z,1,STD,5946,Entertainment & Sports Arena,Washington,DC,4200,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,16,s:40~l:59~t:16,Washington,Mystics,WSH,Washington Mystics,Mystics,e03a3e,09295a,True,1823,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,True,2019,05452a,f7c43c,2184,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,,,,,,,,401105059
401105060,s:40~l:59~e:401105060~c:401105060,2019-08-15T00:00Z,5004,True,False,False,False,[],2019-08-15T00:00Z,1,STD,3416,College Park Center,Arlington,TX,0,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,3,s:40~l:59~t:3,Dallas,Wings,DAL,Dallas Wings,Wings,11213e,c5d646,True,3416,https://a.espncdn.com/i/teamlogos/wnba/500/dal.png,6,s:40~l:59~t:6,Los Angeles,Sparks,LA,Los Angeles Sparks,Sparks,True,2019,532481,49ac9c,1841,https://a.espncdn.com/i/teamlogos/wnba/500/la.png,,,,,,,,401105060
