,id,uid,date,attendance,timeValid,neutralSite,conferenceCompetition,recent,notes,startDate,type.id,type.abbreviation,status.clock,status.displayClock,status.period,status.type.id,status.type.name,status.type.state,status.type.completed,status.type.description,status.type.detail,status.type.shortDetail,home.id,home.uid,home.location,home.name,home.abbreviation,home.displayName,home.shortDisplayName,home.isActive,home.logo,away.id,away.uid,away.location,away.name,away.abbreviation,away.displayName,away.shortDisplayName,away.isActive,away.logo,season,away.color,away.alternateColor,away.venue.id,home.color,home.alternateColor,home.venue.id,venue.id,venue.fullName,venue.address.city,venue.address.state,venue.capacity,venue.indoor,series.type,series.title,series.summary,series.completed,series.totalCompetitions,series.competitors,status.type.altDetail
0,260613006,s:40~l:59~e:260613006~c:260613006,2006-06-14T02:30Z,0,True,False,False,False,[],2006-06-14T02:30Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,6,s:40~l:59~t:6,Los Angeles,Sparks,LOS,Los Angeles Sparks,Sparks,True,https://a.espncdn.com/i/teamlogos/wnba/500/los.png,11,s:40~l:59~t:11,Phoenix,Mercury,PHO,Phoenix Mercury,Mercury,True,https://a.espncdn.com/i/teamlogos/wnba/500/pho.png,2006,3a267d,e56020,1949,532481,49ac9c,1841,1841,STAPLES Center,Los Angeles,CA,19068.0,True,,,,,,,
0,260614008,s:40~l:59~e:260614008~c:260614008,2006-06-15T00:00Z,0,True,False,False,False,[],2006-06-15T00:00Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,True,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,True,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,2006,05452a,f7c43c,2184,005084,47a757,2029,2029,Target Center,Minneapolis,MN,19006.0,False,,,,,,,
0,260614004,s:40~l:59~e:260614004~c:260614004,2006-06-15T00:30Z,0,True,False,False,False,[],2006-06-15T00:30Z,1,STD,0.0,0.0,5,3,STATUS_FINAL,post,True,Final,Final/OT,Final/OT,4,s:40~l:59~t:4,Houston,Comets,HOU,Houston Comets,Comets,True,https://a.espncdn.com/i/teamlogos/wnba/500/hou.png,13,s:40~l:59~t:13,Sacramento,Monarchs,SAC,Sacramento Monarchs,Monarchs,True,https://a.espncdn.com/i/teamlogos/wnba/500/sac.png,2006,,,,,,,,,,,,,playoff,Playoff Series,SAC Wins series 2-0,True,3.0,"[{'id': '4', 'uid': 's:40~l:59~t:4', 'wins': 0, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/wnba/seasons/2006/teams/4?lang=en&region=us'}, {'id': '13', 'uid': 's:40~l:59~t:13', 'wins': 2, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/wnba/seasons/2006/teams/13?lang=en&region=us'}]",OT
0,260615001,s:40~l:59~e:260615001~c:260615001,2006-06-15T23:00Z,0,True,False,False,False,[],2006-06-15T23:00Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,1,s:40~l:59~t:1,Charlotte,Sting,CHA,Charlotte Sting,Sting,True,https://a.espncdn.com/i/teamlogos/wnba/500/cha.png,16,s:40~l:59~t:16,Washington,Mystics,WAS,Washington Mystics,Mystics,True,https://a.espncdn.com/i/teamlogos/wnba/500/was.png,2006,e03a3e,09295a,1823,,,,,,,,,,,,,,,,
0,260615019,s:40~l:59~e:260615019~c:260615019,2006-06-16T00:00Z,0,True,False,False,False,[],2006-06-16T00:00Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,19,s:40~l:59~t:19,Chicago,Sky,CHI,Chicago Sky,Sky,True,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,True,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,2006,05452a,f7c43c,2184,4f91cd,f1f2f3,1847,,,,,,,,,,,,,
0,260616003,s:40~l:59~e:260616003~c:260616003,2006-06-16T23:30Z,0,True,False,False,False,[],2006-06-16T23:30Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,3,s:40~l:59~t:3,Detroit,Shock,TUL,Detroit Shock,Shock,False,https://a.espncdn.com/i/teamlogos/wnba/500/tul.png,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,True,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,2006,e2382f,08265b,,11213e,c5d646,1911,3419,The Palace of Auburn Hills,Detroit,MI,22076.0,False,playoff,Playoff Series,TUL Wins series 2-0,True,3.0,"[{'id': '3', 'uid': 's:40~l:59~t:3', 'wins': 2, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/wnba/seasons/2006/teams/3?lang=en&region=us'}, {'id': '5', 'uid': 's:40~l:59~t:5', 'wins': 0, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/wnba/seasons/2006/teams/5?lang=en&region=us'}]",
0,260616009,s:40~l:59~e:260616009~c:260616009,2006-06-16T23:30Z,0,True,False,False,False,[],2006-06-16T23:30Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,9,s:40~l:59~t:9,New York,Liberty,NYL,New York Liberty,Liberty,True,https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png,4,s:40~l:59~t:4,Houston,Comets,HOU,Houston Comets,Comets,True,https://a.espncdn.com/i/teamlogos/wnba/500/hou.png,2006,,,,0d79b9,89c9bf,1826,1830,Madison Square Garden,New York,NY,19763.0,False,,,,,,,
0,260616017,s:40~l:59~e:260616017~c:260616017,2006-06-17T00:00Z,0,True,False,False,False,[],2006-06-17T00:00Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,17,s:40~l:59~t:17,San Antonio,Silver Stars,SAS,San Antonio Silver Stars,Silver Stars,False,https://a.espncdn.com/i/teamlogos/wnba/500/sas.png,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,True,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,2006,005084,47a757,2029,000000,c7cfd4,780,,,,,,,,,,,,,
0,260616011,s:40~l:59~e:260616011~c:260616011,2006-06-17T02:00Z,0,True,False,False,False,[],2006-06-17T02:00Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,11,s:40~l:59~t:11,Phoenix,Mercury,PHO,Phoenix Mercury,Mercury,True,https://a.espncdn.com/i/teamlogos/wnba/500/pho.png,18,s:40~l:59~t:18,Connecticut,Sun,CT,Connecticut Sun,Sun,True,https://a.espncdn.com/i/teamlogos/wnba/500/ct.png,2006,de6b36,002d62,2160,3a267d,e56020,1949,,,,,,,,,,,,,
0,260617013,s:40~l:59~e:260617013~c:260617013,2006-06-17T20:00Z,0,True,False,False,False,[],2006-06-17T20:00Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,13,s:40~l:59~t:13,Sacramento,Monarchs,SAC,Sacramento Monarchs,Monarchs,True,https://a.espncdn.com/i/teamlogos/wnba/500/sac.png,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,True,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,2006,05452a,f7c43c,2184,,,,,,,,,,,,,,,,
0,260617016,s:40~l:59~e:260617016~c:260617016,2006-06-17T22:00Z,0,True,False,False,False,[],2006-06-17T22:00Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,16,s:40~l:59~t:16,Washington,Mystics,WAS,Washington Mystics,Mystics,True,https://a.espncdn.com/i/teamlogos/wnba/500/was.png,9,s:40~l:59~t:9,New York,Liberty,NYL,New York Liberty,Liberty,True,https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png,2006,0d79b9,89c9bf,1826,e03a3e,09295a,1823,,,,,,,,,,,,,
0,260617003,s:40~l:59~e:260617003~c:260617003,2006-06-17T23:30Z,0,True,False,False,False,[],2006-06-17T23:30Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,3,s:40~l:59~t:3,Detroit,Shock,TUL,Detroit Shock,Shock,False,https://a.espncdn.com/i/teamlogos/wnba/500/tul.png,4,s:40~l:59~t:4,Houston,Comets,HOU,Houston Comets,Comets,True,https://a.espncdn.com/i/teamlogos/wnba/500/hou.png,2006,,,,11213e,c5d646,1911,3419,The Palace of Auburn Hills,Detroit,MI,22076.0,False,,,,,,,
0,260617019,s:40~l:59~e:260617019~c:260617019,2006-06-18T00:00Z,0,True,False,False,False,[],2006-06-18T00:00Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,19,s:40~l:59~t:19,Chicago,Sky,CHI,Chicago Sky,Sky,True,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,17,s:40~l:59~t:17,San Antonio,Silver Stars,SAS,San Antonio Silver Stars,Silver Stars,False,https://a.espncdn.com/i/teamlogos/wnba/500/sas.png,2006,000000,c7cfd4,780,4f91cd,f1f2f3,1847,,,,,,,,,,,,,
0,260617006,s:40~l:59~e:260617006~c:260617006,2006-06-18T02:30Z,0,True,False,False,False,[],2006-06-18T02:30Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,6,s:40~l:59~t:6,Los Angeles,Sparks,LOS,Los Angeles Sparks,Sparks,True,https://a.espncdn.com/i/teamlogos/wnba/500/los.png,18,s:40~l:59~t:18,Connecticut,Sun,CT,Connecticut Sun,Sun,True,https://a.espncdn.com/i/teamlogos/wnba/500/ct.png,2006,de6b36,002d62,2160,532481,49ac9c,1841,1841,STAPLES Center,Los Angeles,CA,19068.0,True,,,,,,,
0,260618005,s:40~l:59~e:260618005~c:260618005,2006-06-18T22:00Z,0,True,False,False,False,[],2006-06-18T22:00Z,1,STD,0.0,0.0,5,3,STATUS_FINAL,post,True,Final,Final/OT,Final/OT,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,True,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,1,s:40~l:59~t:1,Charlotte,Sting,CHA,Charlotte Sting,Sting,True,https://a.espncdn.com/i/teamlogos/wnba/500/cha.png,2006,,,,e2382f,08265b,,,,,,,,,,,,,,OT
0,260618008,s:40~l:59~e:260618008~c:260618008,2006-06-18T22:00Z,0,True,False,False,False,[],2006-06-18T22:00Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,True,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,11,s:40~l:59~t:11,Phoenix,Mercury,PHO,Phoenix Mercury,Mercury,True,https://a.espncdn.com/i/teamlogos/wnba/500/pho.png,2006,3a267d,e56020,1949,005084,47a757,2029,2029,Target Center,Minneapolis,MN,19006.0,False,,,,,,,
0,260618006,s:40~l:59~e:260618006~c:260618006,2006-06-19T01:30Z,0,True,False,False,False,[],2006-06-19T01:30Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,6,s:40~l:59~t:6,Los Angeles,Sparks,LOS,Los Angeles Sparks,Sparks,True,https://a.espncdn.com/i/teamlogos/wnba/500/los.png,13,s:40~l:59~t:13,Sacramento,Monarchs,SAC,Sacramento Monarchs,Monarchs,True,https://a.espncdn.com/i/teamlogos/wnba/500/sac.png,2006,,,,532481,49ac9c,1841,1841,STAPLES Center,Los Angeles,CA,19068.0,True,playoff,Playoff Series,SAC Wins series 2-0,True,3.0,"[{'id': '6', 'uid': 's:40~l:59~t:6', 'wins': 0, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/wnba/seasons/2006/teams/6?lang=en&region=us'}, {'id': '13', 'uid': 's:40~l:59~t:13', 'wins': 2, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/wnba/seasons/2006/teams/13?lang=en&region=us'}]",
0,260620001,s:40~l:59~e:260620001~c:260620001,2006-06-20T23:00Z,0,True,False,False,False,[],2006-06-20T23:00Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,1,s:40~l:59~t:1,Charlotte,Sting,CHA,Charlotte Sting,Sting,True,https://a.espncdn.com/i/teamlogos/wnba/500/cha.png,18,s:40~l:59~t:18,Connecticut,Sun,CT,Connecticut Sun,Sun,True,https://a.espncdn.com/i/teamlogos/wnba/500/ct.png,2006,de6b36,002d62,2160,,,,,,,,,,,,,,,,
0,260621005,s:40~l:59~e:260621005~c:260621005,2006-06-21T23:00Z,0,True,False,False,False,[],2006-06-21T23:00Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,True,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,19,s:40~l:59~t:19,Chicago,Sky,CHI,Chicago Sky,Sky,True,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,2006,4f91cd,f1f2f3,1847,e2382f,08265b,,,,,,,,,,,,,,
0,260621009,s:40~l:59~e:260621009~c:260621009,2006-06-21T23:30Z,0,True,False,False,False,[],2006-06-21T23:30Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,9,s:40~l:59~t:9,New York,Liberty,NYL,New York Liberty,Liberty,True,https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png,16,s:40~l:59~t:16,Washington,Mystics,WAS,Washington Mystics,Mystics,True,https://a.espncdn.com/i/teamlogos/wnba/500/was.png,2006,e03a3e,09295a,1823,0d79b9,89c9bf,1826,1830,Madison Square Garden,New York,NY,19763.0,False,,,,,,,
0,260621013,s:40~l:59~e:260621013~c:260621013,2006-06-22T02:00Z,0,True,False,False,False,[],2006-06-22T02:00Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,13,s:40~l:59~t:13,Sacramento,Monarchs,SAC,Sacramento Monarchs,Monarchs,True,https://a.espncdn.com/i/teamlogos/wnba/500/sac.png,17,s:40~l:59~t:17,San Antonio,Silver Stars,SAS,San Antonio Silver Stars,Silver Stars,False,https://a.espncdn.com/i/teamlogos/wnba/500/sas.png,2006,000000,c7cfd4,780,,,,,,,,,,,,,,,,
0,260621014,s:40~l:59~e:260621014~c:260621014,2006-06-22T02:00Z,0,True,False,False,False,[],2006-06-22T02:00Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,True,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,11,s:40~l:59~t:11,Phoenix,Mercury,PHO,Phoenix Mercury,Mercury,True,https://a.espncdn.com/i/teamlogos/wnba/500/pho.png,2006,3a267d,e56020,1949,05452a,f7c43c,2184,2184,KeyArena,Seattle,WA,17459.0,True,,,,,,,
0,260621006,s:40~l:59~e:260621006~c:260621006,2006-06-22T02:30Z,0,True,False,False,False,[],2006-06-22T02:30Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,6,s:40~l:59~t:6,Los Angeles,Sparks,LOS,Los Angeles Sparks,Sparks,True,https://a.espncdn.com/i/teamlogos/wnba/500/los.png,4,s:40~l:59~t:4,Houston,Comets,HOU,Houston Comets,Comets,True,https://a.espncdn.com/i/teamlogos/wnba/500/hou.png,2006,,,,532481,49ac9c,1841,1841,STAPLES Center,Los Angeles,CA,19068.0,True,,,,,,,
0,260622001,s:40~l:59~e:260622001~c:260622001,2006-06-22T15:30Z,0,True,False,False,False,[],2006-06-22T15:30Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,1,s:40~l:59~t:1,Charlotte,Sting,CHA,Charlotte Sting,Sting,True,https://a.espncdn.com/i/teamlogos/wnba/500/cha.png,3,s:40~l:59~t:3,Detroit,Shock,TUL,Detroit Shock,Shock,False,https://a.espncdn.com/i/teamlogos/wnba/500/tul.png,2006,11213e,c5d646,1911,,,,,,,,,,,,,,,,
0,260622018,s:40~l:59~e:260622018~c:260622018,2006-06-22T23:00Z,0,True,False,False,False,[],2006-06-22T23:00Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,18,s:40~l:59~t:18,Connecticut,Sun,CT,Connecticut Sun,Sun,True,https://a.espncdn.com/i/teamlogos/wnba/500/ct.png,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,True,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,2006,005084,47a757,2029,de6b36,002d62,2160,2160,Mohegan Sun Arena,Uncasville,CT,10000.0,True,,,,,,,
0,260623004,s:40~l:59~e:260623004~c:260623004,2006-06-24T00:30Z,0,True,False,False,False,[],2006-06-24T00:30Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,s:40~l:59~t:4,Houston,Comets,HOU,Houston Comets,Comets,True,https://a.espncdn.com/i/teamlogos/wnba/500/hou.png,1,s:40~l:59~t:1,Charlotte,Sting,CHA,Charlotte Sting,Sting,True,https://a.espncdn.com/i/teamlogos/wnba/500/cha.png,2006,,,,,,,,,,,,,,,,,,,
0,260623019,s:40~l:59~e:260623019~c:260623019,2006-06-24T00:30Z,0,True,False,False,False,[],2006-06-24T00:30Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,19,s:40~l:59~t:19,Chicago,Sky,CHI,Chicago Sky,Sky,True,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,18,s:40~l:59~t:18,Connecticut,Sun,CT,Connecticut Sun,Sun,True,https://a.espncdn.com/i/teamlogos/wnba/500/ct.png,2006,de6b36,002d62,2160,4f91cd,f1f2f3,1847,,,,,,,,,,,,,
0,260623011,s:40~l:59~e:260623011~c:260623011,2006-06-24T02:00Z,0,True,False,False,False,[],2006-06-24T02:00Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,11,s:40~l:59~t:11,Phoenix,Mercury,PHO,Phoenix Mercury,Mercury,True,https://a.espncdn.com/i/teamlogos/wnba/500/pho.png,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,True,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,2006,e2382f,08265b,,3a267d,e56020,1949,,,,,,,,,,,,,
0,260623013,s:40~l:59~e:260623013~c:260623013,2006-06-24T02:00Z,0,True,False,False,False,[],2006-06-24T02:00Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,13,s:40~l:59~t:13,Sacramento,Monarchs,SAC,Sacramento Monarchs,Monarchs,True,https://a.espncdn.com/i/teamlogos/wnba/500/sac.png,6,s:40~l:59~t:6,Los Angeles,Sparks,LOS,Los Angeles Sparks,Sparks,True,https://a.espncdn.com/i/teamlogos/wnba/500/los.png,2006,532481,49ac9c,1841,,,,,,,,,,playoff,Playoff Series,SAC Wins series 2-0,True,3.0,"[{'id': '13', 'uid': 's:40~l:59~t:13', 'wins': 2, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/wnba/seasons/2006/teams/13?lang=en&region=us'}, {'id': '6', 'uid': 's:40~l:59~t:6', 'wins': 0, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/wnba/seasons/2006/teams/6?lang=en&region=us'}]",
0,260623014,s:40~l:59~e:260623014~c:260623014,2006-06-24T02:00Z,0,True,False,False,False,[],2006-06-24T02:00Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,True,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,17,s:40~l:59~t:17,San Antonio,Silver Stars,SAS,San Antonio Silver Stars,Silver Stars,False,https://a.espncdn.com/i/teamlogos/wnba/500/sas.png,2006,000000,c7cfd4,780,05452a,f7c43c,2184,2184,KeyArena,Seattle,WA,17459.0,True,,,,,,,
0,260624003,s:40~l:59~e:260624003~c:260624003,2006-06-24T16:00Z,0,True,False,False,False,[],2006-06-24T16:00Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,3,s:40~l:59~t:3,Detroit,Shock,TUL,Detroit Shock,Shock,False,https://a.espncdn.com/i/teamlogos/wnba/500/tul.png,16,s:40~l:59~t:16,Washington,Mystics,WAS,Washington Mystics,Mystics,True,https://a.espncdn.com/i/teamlogos/wnba/500/was.png,2006,e03a3e,09295a,1823,11213e,c5d646,1911,3419,The Palace of Auburn Hills,Detroit,MI,22076.0,False,,,,,,,
0,260624008,s:40~l:59~e:260624008~c:260624008,2006-06-25T00:00Z,0,True,False,False,False,[],2006-06-25T00:00Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,True,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,9,s:40~l:59~t:9,New York,Liberty,NYL,New York Liberty,Liberty,True,https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png,2006,0d79b9,89c9bf,1826,005084,47a757,2029,2029,Target Center,Minneapolis,MN,19006.0,False,,,,,,,
0,260625003,s:40~l:59~e:260625003~c:260625003,2006-06-25T21:00Z,0,True,False,False,False,[],2006-06-25T21:00Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,3,s:40~l:59~t:3,Detroit,Shock,TUL,Detroit Shock,Shock,False,https://a.espncdn.com/i/teamlogos/wnba/500/tul.png,1,s:40~l:59~t:1,Charlotte,Sting,CHA,Charlotte Sting,Sting,True,https://a.espncdn.com/i/teamlogos/wnba/500/cha.png,2006,,,,11213e,c5d646,1911,3419,The Palace of Auburn Hills,Detroit,MI,22076.0,False,,,,,,,
0,260625004,s:40~l:59~e:260625004~c:260625004,2006-06-25T22:00Z,0,True,False,False,False,[],2006-06-25T22:00Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,s:40~l:59~t:4,Houston,Comets,HOU,Houston Comets,Comets,True,https://a.espncdn.com/i/teamlogos/wnba/500/hou.png,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,True,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,2006,05452a,f7c43c,2184,,,,,,,,,,,,,,,,
0,260625016,s:40~l:59~e:260625016~c:260625016,2006-06-25T22:00Z,0,True,False,False,False,[],2006-06-25T22:00Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,16,s:40~l:59~t:16,Washington,Mystics,WAS,Washington Mystics,Mystics,True,https://a.espncdn.com/i/teamlogos/wnba/500/was.png,18,s:40~l:59~t:18,Connecticut,Sun,CT,Connecticut Sun,Sun,True,https://a.espncdn.com/i/teamlogos/wnba/500/ct.png,2006,de6b36,002d62,2160,e03a3e,09295a,1823,,,,,,,playoff,Playoff Series,CT Wins series 2-0,True,3.0,"[{'id': '16', 'uid': 's:40~l:59~t:16', 'wins': 0, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/wnba/seasons/2006/teams/16?lang=en&region=us'}, {'id': '18', 'uid': 's:40~l:59~t:18', 'wins': 2, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/wnba/seasons/2006/teams/18?lang=en&region=us'}]",
0,260625011,s:40~l:59~e:260625011~c:260625011,2006-06-26T01:00Z,0,True,False,False,False,[],2006-06-26T01:00Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,11,s:40~l:59~t:11,Phoenix,Mercury,PHO,Phoenix Mercury,Mercury,True,https://a.espncdn.com/i/teamlogos/wnba/500/pho.png,19,s:40~l:59~t:19,Chicago,Sky,CHI,Chicago Sky,Sky,True,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,2006,4f91cd,f1f2f3,1847,3a267d,e56020,1949,,,,,,,,,,,,,
0,260625013,s:40~l:59~e:260625013~c:260625013,2006-06-26T01:00Z,0,True,False,False,False,[],2006-06-26T01:00Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,13,s:40~l:59~t:13,Sacramento,Monarchs,SAC,Sacramento Monarchs,Monarchs,True,https://a.espncdn.com/i/teamlogos/wnba/500/sac.png,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,True,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,2006,e2382f,08265b,,,,,,,,,,,,,,,,,
0,260625006,s:40~l:59~e:260625006~c:260625006,2006-06-26T01:30Z,0,True,False,False,False,[],2006-06-26T01:30Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,6,s:40~l:59~t:6,Los Angeles,Sparks,LOS,Los Angeles Sparks,Sparks,True,https://a.espncdn.com/i/teamlogos/wnba/500/los.png,17,s:40~l:59~t:17,San Antonio,Silver Stars,SAS,San Antonio Silver Stars,Silver Stars,False,https://a.espncdn.com/i/teamlogos/wnba/500/sas.png,2006,000000,c7cfd4,780,532481,49ac9c,1841,1841,STAPLES Center,Los Angeles,CA,19068.0,True,,,,,,,
0,260627016,s:40~l:59~e:260627016~c:260627016,2006-06-27T23:00Z,0,True,False,False,False,[],2006-06-27T23:00Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,16,s:40~l:59~t:16,Washington,Mystics,WAS,Washington Mystics,Mystics,True,https://a.espncdn.com/i/teamlogos/wnba/500/was.png,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,True,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,2006,e2382f,08265b,,e03a3e,09295a,1823,,,,,,,,,,,,,
0,260627018,s:40~l:59~e:260627018~c:260627018,2006-06-27T23:00Z,0,True,False,False,False,[],2006-06-27T23:00Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,18,s:40~l:59~t:18,Connecticut,Sun,CT,Connecticut Sun,Sun,True,https://a.espncdn.com/i/teamlogos/wnba/500/ct.png,4,s:40~l:59~t:4,Houston,Comets,HOU,Houston Comets,Comets,True,https://a.espncdn.com/i/teamlogos/wnba/500/hou.png,2006,,,,de6b36,002d62,2160,2160,Mohegan Sun Arena,Uncasville,CT,10000.0,True,,,,,,,
0,260627009,s:40~l:59~e:260627009~c:260627009,2006-06-27T23:30Z,0,True,False,False,False,[],2006-06-27T23:30Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,9,s:40~l:59~t:9,New York,Liberty,NYL,New York Liberty,Liberty,True,https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png,1,s:40~l:59~t:1,Charlotte,Sting,CHA,Charlotte Sting,Sting,True,https://a.espncdn.com/i/teamlogos/wnba/500/cha.png,2006,,,,0d79b9,89c9bf,1826,1830,Madison Square Garden,New York,NY,19763.0,False,,,,,,,
