"id","uid","date","attendance","timeValid","neutralSite","conferenceCompetition","recent","notes","startDate","type.id","type.abbreviation","venue.id","venue.fullName","venue.address.city","venue.address.state","venue.capacity","venue.indoor","status.clock","status.displayClock","status.period","status.type.id","status.type.name","status.type.state","status.type.completed","status.type.description","status.type.detail","status.type.shortDetail","home.id","home.uid","home.location","home.name","home.abbreviation","home.displayName","home.shortDisplayName","home.color","home.alternateColor","home.isActive","home.venue.id","home.logo","away.id","away.uid","away.location","away.name","away.abbreviation","away.displayName","away.shortDisplayName","away.color","away.alternateColor","away.isActive","away.venue.id","away.logo","season","series.type","series.title","series.summary","series.completed","series.totalCompetitions","series.competitors","status.type.altDetail","game_id","PBP"
400610800,"s:40~l:59~e:400610800~c:400610800","2015-08-28T23:00Z",7400,"True","False","False","False","[]","2015-08-28T23:00Z",1,"STD",1823,"Capital One Arena","Washington","DC",20362,"True",0,"0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",16,"s:40~l:59~t:16","Washington","Mystics","WSH","Washington Mystics","Mystics","e03a3e","09295a","True",1823,"https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png",11,"s:40~l:59~t:11","Phoenix","Mercury","PHX","Phoenix Mercury","Mercury","3a267d","e56020","True",1949,"https://a.espncdn.com/i/teamlogos/wnba/500/phx.png",2015,"","","","",NA,"","",400610800,TRUE
400610801,"s:40~l:59~e:400610801~c:400610801","2015-08-28T23:00Z",7303,"True","False","False","False","[]","2015-08-28T23:00Z",1,"STD",2183,"Bankers Life Fieldhouse","Indianapolis","IN",17923,"True",0,"0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",5,"s:40~l:59~t:5","Indiana","Fever","IND","Indiana Fever","Fever","e2382f","08265b","True",NA,"https://a.espncdn.com/i/teamlogos/wnba/500/ind.png",20,"s:40~l:59~t:20","Atlanta","Dream","ATL","Atlanta Dream","Dream","5190cd","f1f2f3","True",1827,"https://a.espncdn.com/i/teamlogos/wnba/500/atl.png",2015,"","","","",NA,"","",400610801,TRUE
400610799,"s:40~l:59~e:400610799~c:400610799","2015-08-27T23:00Z",5171,"True","False","False","False","[]","2015-08-27T23:00Z",1,"STD",2160,"Mohegan Sun Arena","Uncasville","CT",10000,"True",0,"0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",18,"s:40~l:59~t:18","Connecticut","Sun","CONN","Connecticut Sun","Sun","de6b36","002d62","True",2160,"https://a.espncdn.com/i/teamlogos/wnba/500/conn.png",11,"s:40~l:59~t:11","Phoenix","Mercury","PHX","Phoenix Mercury","Mercury","3a267d","e56020","True",1949,"https://a.espncdn.com/i/teamlogos/wnba/500/phx.png",2015,"","","","",NA,"","",400610799,TRUE
400610798,"s:40~l:59~e:400610798~c:400610798","2015-08-26T23:00Z",6822,"True","False","False","False","[]","2015-08-26T23:00Z",1,"STD",2183,"Bankers Life Fieldhouse","Indianapolis","IN",17923,"True",0,"0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",5,"s:40~l:59~t:5","Indiana","Fever","IND","Indiana Fever","Fever","e2382f","08265b","True",NA,"https://a.espncdn.com/i/teamlogos/wnba/500/ind.png",6,"s:40~l:59~t:6","Los Angeles","Sparks","LA","Los Angeles Sparks","Sparks","532481","49ac9c","True",1841,"https://a.espncdn.com/i/teamlogos/wnba/500/la.png",2015,"","","","",NA,"","",400610798,TRUE
400610797,"s:40~l:59~e:400610797~c:400610797","2015-08-25T15:30Z",5573,"True","False","False","False","[]","2015-08-25T15:30Z",1,"STD",1827,"State Farm Arena","Atlanta","GA",16888,"True",0,"0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",20,"s:40~l:59~t:20","Atlanta","Dream","ATL","Atlanta Dream","Dream","5190cd","f1f2f3","True",1827,"https://a.espncdn.com/i/teamlogos/wnba/500/atl.png",18,"s:40~l:59~t:18","Connecticut","Sun","CONN","Connecticut Sun","Sun","de6b36","002d62","True",2160,"https://a.espncdn.com/i/teamlogos/wnba/500/conn.png",2015,"","","","",NA,"","",400610797,TRUE
400610794,"s:40~l:59~e:400610794~c:400610794","2015-08-23T22:00Z",5319,"True","False","False","False","[]","2015-08-23T22:00Z",1,"STD",2160,"Mohegan Sun Arena","Uncasville","CT",10000,"True",0,"0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",18,"s:40~l:59~t:18","Connecticut","Sun","CONN","Connecticut Sun","Sun","de6b36","002d62","True",2160,"https://a.espncdn.com/i/teamlogos/wnba/500/conn.png",20,"s:40~l:59~t:20","Atlanta","Dream","ATL","Atlanta Dream","Dream","5190cd","f1f2f3","True",1827,"https://a.espncdn.com/i/teamlogos/wnba/500/atl.png",2015,"","","","",NA,"","",400610794,TRUE
400610795,"s:40~l:59~e:400610795~c:400610795","2015-08-23T22:00Z",7240,"True","False","False","False","[]","2015-08-23T22:00Z",1,"STD",2183,"Bankers Life Fieldhouse","Indianapolis","IN",17923,"True",0,"0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",5,"s:40~l:59~t:5","Indiana","Fever","IND","Indiana Fever","Fever","e2382f","08265b","True",NA,"https://a.espncdn.com/i/teamlogos/wnba/500/ind.png",9,"s:40~l:59~t:9","New York","Liberty","NY","New York Liberty","Liberty","0d79b9","89c9bf","True",1826,"https://a.espncdn.com/i/teamlogos/wnba/500/ny.png",2015,"playoff","Playoff Series","IND Wins series 2-1","True",3,"[{'id': '5', 'uid': 's:40~l:59~t:5', 'wins': 2, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/wnba/seasons/2015/teams/5?lang=en&region=us'}, {'id': '9', 'uid': 's:40~l:59~t:9', 'wins': 1, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/wnba/seasons/2015/teams/9?lang=en&region=us'}]","",400610795,TRUE
400610796,"s:40~l:59~e:400610796~c:400610796","2015-08-23T22:00Z",9492,"True","False","False","False","[]","2015-08-23T22:00Z",1,"STD",1949,"Phoenix Suns Arena","Phoenix","AZ",18055,"True",0,"0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",11,"s:40~l:59~t:11","Phoenix","Mercury","PHX","Phoenix Mercury","Mercury","3a267d","e56020","True",1949,"https://a.espncdn.com/i/teamlogos/wnba/500/phx.png",8,"s:40~l:59~t:8","Minnesota","Lynx","MIN","Minnesota Lynx","Lynx","005084","47a757","True",2029,"https://a.espncdn.com/i/teamlogos/wnba/500/min.png",2015,"playoff","Playoff Series","MIN Wins series 2-0","True",3,"[{'id': '11', 'uid': 's:40~l:59~t:11', 'wins': 0, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/wnba/seasons/2015/teams/11?lang=en&region=us'}, {'id': '8', 'uid': 's:40~l:59~t:8', 'wins': 2, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/wnba/seasons/2015/teams/8?lang=en&region=us'}]","",400610796,TRUE
400610793,"s:40~l:59~e:400610793~c:400610793","2015-08-23T20:30Z",3972,"True","False","False","False","[]","2015-08-23T20:30Z",1,"STD",2935,"FREEMAN COLISEUM","San Antonio","TX",0,"True",0,"0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",17,"s:40~l:59~t:17","San Antonio","Stars","SA","San Antonio Stars","Stars","000000","c7cfd4","False",780,"https://a.espncdn.com/i/teamlogos/wnba/500/sa.png",6,"s:40~l:59~t:6","Los Angeles","Sparks","LA","Los Angeles Sparks","Sparks","532481","49ac9c","True",1841,"https://a.espncdn.com/i/teamlogos/wnba/500/la.png",2015,"","","","",NA,"","",400610793,TRUE
400610792,"s:40~l:59~e:400610792~c:400610792","2015-08-23T20:00Z",7400,"True","False","False","False","[]","2015-08-23T20:00Z",1,"STD",1823,"Capital One Arena","Washington","DC",20362,"True",0,"0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",16,"s:40~l:59~t:16","Washington","Mystics","WSH","Washington Mystics","Mystics","e03a3e","09295a","True",1823,"https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png",19,"s:40~l:59~t:19","Chicago","Sky","CHI","Chicago Sky","Sky","4f91cd","f1f2f3","True",1847,"https://a.espncdn.com/i/teamlogos/wnba/500/chi.png",2015,"","","","",NA,"","",400610792,TRUE
400610790,"s:40~l:59~e:400610790~c:400610790","2015-08-22T02:00Z",11237,"True","False","False","False","[]","2015-08-22T02:00Z",1,"STD",1949,"Phoenix Suns Arena","Phoenix","AZ",18055,"True",0,"0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",11,"s:40~l:59~t:11","Phoenix","Mercury","PHX","Phoenix Mercury","Mercury","3a267d","e56020","True",1949,"https://a.espncdn.com/i/teamlogos/wnba/500/phx.png",6,"s:40~l:59~t:6","Los Angeles","Sparks","LA","Los Angeles Sparks","Sparks","532481","49ac9c","True",1841,"https://a.espncdn.com/i/teamlogos/wnba/500/la.png",2015,"","","","",NA,"","",400610790,TRUE
400610791,"s:40~l:59~e:400610791~c:400610791","2015-08-22T02:00Z",5726,"True","False","False","False","[]","2015-08-22T02:00Z",1,"STD",2184,"KeyArena","Seattle","WA",17459,"True",0,"0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",14,"s:40~l:59~t:14","Seattle","Storm","SEA","Seattle Storm","Storm","05452a","f7c43c","True",2184,"https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png",5,"s:40~l:59~t:5","Indiana","Fever","IND","Indiana Fever","Fever","e2382f","08265b","True",NA,"https://a.espncdn.com/i/teamlogos/wnba/500/ind.png",2015,"","","","",NA,"","",400610791,TRUE
400610789,"s:40~l:59~e:400610789~c:400610789","2015-08-22T00:30Z",5861,"True","False","False","False","[]","2015-08-22T00:30Z",1,"STD",977,"Allstate Arena","Glenview","IL",0,"False",0,"0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",19,"s:40~l:59~t:19","Chicago","Sky","CHI","Chicago Sky","Sky","4f91cd","f1f2f3","True",1847,"https://a.espncdn.com/i/teamlogos/wnba/500/chi.png",16,"s:40~l:59~t:16","Washington","Mystics","WSH","Washington Mystics","Mystics","e03a3e","09295a","True",1823,"https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png",2015,"","","","",NA,"","",400610789,TRUE
400610787,"s:40~l:59~e:400610787~c:400610787","2015-08-22T00:00Z",4225,"True","False","False","False","[]","2015-08-22T00:00Z",1,"STD",1911,"BOK Center","Tulsa","OK",0,"False",0,"0",5,3,"STATUS_FINAL","post","True","Final","Final/OT","Final/OT",3,"s:40~l:59~t:3","Tulsa","Shock","TUL","Tulsa Shock","Shock","11213e","c5d646","False",1911,"https://a.espncdn.com/i/teamlogos/wnba/500/tul.png",18,"s:40~l:59~t:18","Connecticut","Sun","CONN","Connecticut Sun","Sun","de6b36","002d62","True",2160,"https://a.espncdn.com/i/teamlogos/wnba/500/conn.png",2015,"","","","",NA,"","OT",400610787,TRUE
400610788,"s:40~l:59~e:400610788~c:400610788","2015-08-22T00:00Z",4298,"True","False","False","False","[]","2015-08-22T00:00Z",1,"STD",2935,"FREEMAN COLISEUM","San Antonio","TX",0,"True",0,"0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",17,"s:40~l:59~t:17","San Antonio","Stars","SA","San Antonio Stars","Stars","000000","c7cfd4","False",780,"https://a.espncdn.com/i/teamlogos/wnba/500/sa.png",8,"s:40~l:59~t:8","Minnesota","Lynx","MIN","Minnesota Lynx","Lynx","005084","47a757","True",2029,"https://a.espncdn.com/i/teamlogos/wnba/500/min.png",2015,"","","","",NA,"","",400610788,TRUE
400610786,"s:40~l:59~e:400610786~c:400610786","2015-08-21T23:30Z",9303,"True","False","False","False","[]","2015-08-21T23:30Z",1,"STD",1830,"Madison Square Garden","New York","NY",19763,"False",0,"0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",9,"s:40~l:59~t:9","New York","Liberty","NY","New York Liberty","Liberty","0d79b9","89c9bf","True",1826,"https://a.espncdn.com/i/teamlogos/wnba/500/ny.png",20,"s:40~l:59~t:20","Atlanta","Dream","ATL","Atlanta Dream","Dream","5190cd","f1f2f3","True",1827,"https://a.espncdn.com/i/teamlogos/wnba/500/atl.png",2015,"","","","",NA,"","",400610786,TRUE
400610784,"s:40~l:59~e:400610784~c:400610784","2015-08-20T00:00Z",9032,"True","False","False","False","[]","2015-08-20T00:00Z",1,"STD",2029,"Target Center","Minneapolis","MN",19006,"False",0,"0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",8,"s:40~l:59~t:8","Minnesota","Lynx","MIN","Minnesota Lynx","Lynx","005084","47a757","True",2029,"https://a.espncdn.com/i/teamlogos/wnba/500/min.png",16,"s:40~l:59~t:16","Washington","Mystics","WSH","Washington Mystics","Mystics","e03a3e","09295a","True",1823,"https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png",2015,"","","","",NA,"","",400610784,TRUE
400610785,"s:40~l:59~e:400610785~c:400610785","2015-08-20T00:00Z",3626,"True","False","False","False","[]","2015-08-20T00:00Z",1,"STD",2935,"FREEMAN COLISEUM","San Antonio","TX",0,"True",0,"0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",17,"s:40~l:59~t:17","San Antonio","Stars","SA","San Antonio Stars","Stars","000000","c7cfd4","False",780,"https://a.espncdn.com/i/teamlogos/wnba/500/sa.png",9,"s:40~l:59~t:9","New York","Liberty","NY","New York Liberty","Liberty","0d79b9","89c9bf","True",1826,"https://a.espncdn.com/i/teamlogos/wnba/500/ny.png",2015,"","","","",NA,"","",400610785,TRUE
400610783,"s:40~l:59~e:400610783~c:400610783","2015-08-19T02:30Z",5103,"True","False","False","False","[]","2015-08-19T02:30Z",1,"STD",1841,"STAPLES Center","Los Angeles","CA",19068,"True",0,"0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",6,"s:40~l:59~t:6","Los Angeles","Sparks","LA","Los Angeles Sparks","Sparks","532481","49ac9c","True",1841,"https://a.espncdn.com/i/teamlogos/wnba/500/la.png",5,"s:40~l:59~t:5","Indiana","Fever","IND","Indiana Fever","Fever","e2382f","08265b","True",NA,"https://a.espncdn.com/i/teamlogos/wnba/500/ind.png",2015,"","","","",NA,"","",400610783,TRUE
400610782,"s:40~l:59~e:400610782~c:400610782","2015-08-19T00:00Z",4566,"True","False","False","False","[]","2015-08-19T00:00Z",1,"STD",1911,"BOK Center","Tulsa","OK",0,"False",0,"0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",3,"s:40~l:59~t:3","Tulsa","Shock","TUL","Tulsa Shock","Shock","11213e","c5d646","False",1911,"https://a.espncdn.com/i/teamlogos/wnba/500/tul.png",11,"s:40~l:59~t:11","Phoenix","Mercury","PHX","Phoenix Mercury","Mercury","3a267d","e56020","True",1949,"https://a.espncdn.com/i/teamlogos/wnba/500/phx.png",2015,"playoff","Playoff Series","PHX Wins series 2-0","True",3,"[{'id': '3', 'uid': 's:40~l:59~t:3', 'wins': 0, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/wnba/seasons/2015/teams/3?lang=en&region=us'}, {'id': '11', 'uid': 's:40~l:59~t:11', 'wins': 2, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/wnba/seasons/2015/teams/11?lang=en&region=us'}]","",400610782,TRUE
400610781,"s:40~l:59~e:400610781~c:400610781","2015-08-17T01:00Z",5748,"True","False","False","False","[]","2015-08-17T01:00Z",1,"STD",2184,"KeyArena","Seattle","WA",17459,"True",0,"0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",14,"s:40~l:59~t:14","Seattle","Storm","SEA","Seattle Storm","Storm","05452a","f7c43c","True",2184,"https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png",17,"s:40~l:59~t:17","San Antonio","Stars","SA","San Antonio Stars","Stars","000000","c7cfd4","False",780,"https://a.espncdn.com/i/teamlogos/wnba/500/sa.png",2015,"","","","",NA,"","",400610781,TRUE
400610780,"s:40~l:59~e:400610780~c:400610780","2015-08-17T00:00Z",11336,"True","False","False","False","[]","2015-08-17T00:00Z",1,"STD",1949,"Phoenix Suns Arena","Phoenix","AZ",18055,"True",0,"0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",11,"s:40~l:59~t:11","Phoenix","Mercury","PHX","Phoenix Mercury","Mercury","3a267d","e56020","True",1949,"https://a.espncdn.com/i/teamlogos/wnba/500/phx.png",5,"s:40~l:59~t:5","Indiana","Fever","IND","Indiana Fever","Fever","e2382f","08265b","True",NA,"https://a.espncdn.com/i/teamlogos/wnba/500/ind.png",2015,"","","","",NA,"","",400610780,TRUE
400610779,"s:40~l:59~e:400610779~c:400610779","2015-08-16T21:00Z",7110,"True","False","False","False","[]","2015-08-16T21:00Z",1,"STD",1841,"STAPLES Center","Los Angeles","CA",19068,"True",0,"0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",6,"s:40~l:59~t:6","Los Angeles","Sparks","LA","Los Angeles Sparks","Sparks","532481","49ac9c","True",1841,"https://a.espncdn.com/i/teamlogos/wnba/500/la.png",19,"s:40~l:59~t:19","Chicago","Sky","CHI","Chicago Sky","Sky","4f91cd","f1f2f3","True",1847,"https://a.espncdn.com/i/teamlogos/wnba/500/chi.png",2015,"","","","",NA,"","",400610779,TRUE
400610778,"s:40~l:59~e:400610778~c:400610778","2015-08-16T20:00Z",7400,"True","False","False","False","[]","2015-08-16T20:00Z",1,"STD",1823,"Capital One Arena","Washington","DC",20362,"True",0,"0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",16,"s:40~l:59~t:16","Washington","Mystics","WSH","Washington Mystics","Mystics","e03a3e","09295a","True",1823,"https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png",8,"s:40~l:59~t:8","Minnesota","Lynx","MIN","Minnesota Lynx","Lynx","005084","47a757","True",2029,"https://a.espncdn.com/i/teamlogos/wnba/500/min.png",2015,"","","","",NA,"","",400610778,TRUE
400610777,"s:40~l:59~e:400610777~c:400610777","2015-08-16T19:00Z",5661,"True","False","False","False","[]","2015-08-16T19:00Z",1,"STD",1827,"State Farm Arena","Atlanta","GA",16888,"True",0,"0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",20,"s:40~l:59~t:20","Atlanta","Dream","ATL","Atlanta Dream","Dream","5190cd","f1f2f3","True",1827,"https://a.espncdn.com/i/teamlogos/wnba/500/atl.png",18,"s:40~l:59~t:18","Connecticut","Sun","CONN","Connecticut Sun","Sun","de6b36","002d62","True",2160,"https://a.espncdn.com/i/teamlogos/wnba/500/conn.png",2015,"","","","",NA,"","",400610777,TRUE
400610776,"s:40~l:59~e:400610776~c:400610776","2015-08-15T23:00Z",9857,"True","False","False","False","[]","2015-08-15T23:00Z",1,"STD",1830,"Madison Square Garden","New York","NY",19763,"False",0,"0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",9,"s:40~l:59~t:9","New York","Liberty","NY","New York Liberty","Liberty","0d79b9","89c9bf","True",1826,"https://a.espncdn.com/i/teamlogos/wnba/500/ny.png",3,"s:40~l:59~t:3","Tulsa","Shock","TUL","Tulsa Shock","Shock","11213e","c5d646","False",1911,"https://a.espncdn.com/i/teamlogos/wnba/500/tul.png",2015,"","","","",NA,"","",400610776,TRUE
400610775,"s:40~l:59~e:400610775~c:400610775","2015-08-15T02:00Z",5684,"True","False","False","False","[]","2015-08-15T02:00Z",1,"STD",2184,"KeyArena","Seattle","WA",17459,"True",0,"0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",14,"s:40~l:59~t:14","Seattle","Storm","SEA","Seattle Storm","Storm","05452a","f7c43c","True",2184,"https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png",19,"s:40~l:59~t:19","Chicago","Sky","CHI","Chicago Sky","Sky","4f91cd","f1f2f3","True",1847,"https://a.espncdn.com/i/teamlogos/wnba/500/chi.png",2015,"","","","",NA,"","",400610775,TRUE
400610774,"s:40~l:59~e:400610774~c:400610774","2015-08-14T23:30Z",5890,"True","False","False","False","[]","2015-08-14T23:30Z",1,"STD",1827,"State Farm Arena","Atlanta","GA",16888,"True",0,"0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",20,"s:40~l:59~t:20","Atlanta","Dream","ATL","Atlanta Dream","Dream","5190cd","f1f2f3","True",1827,"https://a.espncdn.com/i/teamlogos/wnba/500/atl.png",8,"s:40~l:59~t:8","Minnesota","Lynx","MIN","Minnesota Lynx","Lynx","005084","47a757","True",2029,"https://a.espncdn.com/i/teamlogos/wnba/500/min.png",2015,"","","","",NA,"","",400610774,TRUE
400610773,"s:40~l:59~e:400610773~c:400610773","2015-08-14T23:00Z",5827,"True","False","False","False","[]","2015-08-14T23:00Z",1,"STD",2160,"Mohegan Sun Arena","Uncasville","CT",10000,"True",0,"0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",18,"s:40~l:59~t:18","Connecticut","Sun","CONN","Connecticut Sun","Sun","de6b36","002d62","True",2160,"https://a.espncdn.com/i/teamlogos/wnba/500/conn.png",9,"s:40~l:59~t:9","New York","Liberty","NY","New York Liberty","Liberty","0d79b9","89c9bf","True",1826,"https://a.espncdn.com/i/teamlogos/wnba/500/ny.png",2015,"","","","",NA,"","",400610773,TRUE
400610772,"s:40~l:59~e:400610772~c:400610772","2015-08-13T02:00Z",8906,"True","False","False","False","[]","2015-08-13T02:00Z",1,"STD",1949,"Phoenix Suns Arena","Phoenix","AZ",18055,"True",0,"0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",11,"s:40~l:59~t:11","Phoenix","Mercury","PHX","Phoenix Mercury","Mercury","3a267d","e56020","True",1949,"https://a.espncdn.com/i/teamlogos/wnba/500/phx.png",14,"s:40~l:59~t:14","Seattle","Storm","SEA","Seattle Storm","Storm","05452a","f7c43c","True",2184,"https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png",2015,"","","","",NA,"","",400610772,TRUE
400610771,"s:40~l:59~e:400610771~c:400610771","2015-08-12T23:00Z",4682,"True","False","False","False","[]","2015-08-12T23:00Z",1,"STD",2160,"Mohegan Sun Arena","Uncasville","CT",10000,"True",0,"0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",18,"s:40~l:59~t:18","Connecticut","Sun","CONN","Connecticut Sun","Sun","de6b36","002d62","True",2160,"https://a.espncdn.com/i/teamlogos/wnba/500/conn.png",3,"s:40~l:59~t:3","Tulsa","Shock","TUL","Tulsa Shock","Shock","11213e","c5d646","False",1911,"https://a.espncdn.com/i/teamlogos/wnba/500/tul.png",2015,"","","","",NA,"","",400610771,TRUE
400610770,"s:40~l:59~e:400610770~c:400610770","2015-08-12T02:30Z",6125,"True","False","False","False","[]","2015-08-12T02:30Z",1,"STD",1841,"STAPLES Center","Los Angeles","CA",19068,"True",0,"0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",6,"s:40~l:59~t:6","Los Angeles","Sparks","LA","Los Angeles Sparks","Sparks","532481","49ac9c","True",1841,"https://a.espncdn.com/i/teamlogos/wnba/500/la.png",14,"s:40~l:59~t:14","Seattle","Storm","SEA","Seattle Storm","Storm","05452a","f7c43c","True",2184,"https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png",2015,"","","","",NA,"","",400610770,TRUE
400610769,"s:40~l:59~e:400610769~c:400610769","2015-08-12T00:00Z",8851,"True","False","False","False","[]","2015-08-12T00:00Z",1,"STD",2029,"Target Center","Minneapolis","MN",19006,"False",0,"0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",8,"s:40~l:59~t:8","Minnesota","Lynx","MIN","Minnesota Lynx","Lynx","005084","47a757","True",2029,"https://a.espncdn.com/i/teamlogos/wnba/500/min.png",17,"s:40~l:59~t:17","San Antonio","Stars","SA","San Antonio Stars","Stars","000000","c7cfd4","False",780,"https://a.espncdn.com/i/teamlogos/wnba/500/sa.png",2015,"","","","",NA,"","",400610769,TRUE
400610767,"s:40~l:59~e:400610767~c:400610767","2015-08-11T23:00Z",9987,"True","False","False","False","[]","2015-08-11T23:00Z",1,"STD",1830,"Madison Square Garden","New York","NY",19763,"False",0,"0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",9,"s:40~l:59~t:9","New York","Liberty","NY","New York Liberty","Liberty","0d79b9","89c9bf","True",1826,"https://a.espncdn.com/i/teamlogos/wnba/500/ny.png",19,"s:40~l:59~t:19","Chicago","Sky","CHI","Chicago Sky","Sky","4f91cd","f1f2f3","True",1847,"https://a.espncdn.com/i/teamlogos/wnba/500/chi.png",2015,"","","","",NA,"","",400610767,TRUE
400610768,"s:40~l:59~e:400610768~c:400610768","2015-08-11T23:00Z",7236,"True","False","False","False","[]","2015-08-11T23:00Z",1,"STD",1823,"Capital One Arena","Washington","DC",20362,"True",0,"0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",16,"s:40~l:59~t:16","Washington","Mystics","WSH","Washington Mystics","Mystics","e03a3e","09295a","True",1823,"https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png",5,"s:40~l:59~t:5","Indiana","Fever","IND","Indiana Fever","Fever","e2382f","08265b","True",NA,"https://a.espncdn.com/i/teamlogos/wnba/500/ind.png",2015,"","","","",NA,"","",400610768,TRUE
400610766,"s:40~l:59~e:400610766~c:400610766","2015-08-09T23:00Z",9021,"True","False","False","False","[]","2015-08-09T23:00Z",1,"STD",2029,"Target Center","Minneapolis","MN",19006,"False",0,"0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",8,"s:40~l:59~t:8","Minnesota","Lynx","MIN","Minnesota Lynx","Lynx","005084","47a757","True",2029,"https://a.espncdn.com/i/teamlogos/wnba/500/min.png",6,"s:40~l:59~t:6","Los Angeles","Sparks","LA","Los Angeles Sparks","Sparks","532481","49ac9c","True",1841,"https://a.espncdn.com/i/teamlogos/wnba/500/la.png",2015,"playoff","Playoff Series","MIN Wins series 2-1","True",3,"[{'id': '8', 'uid': 's:40~l:59~t:8', 'wins': 2, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/wnba/seasons/2015/teams/8?lang=en&region=us'}, {'id': '6', 'uid': 's:40~l:59~t:6', 'wins': 1, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/wnba/seasons/2015/teams/6?lang=en&region=us'}]","",400610766,TRUE
400610765,"s:40~l:59~e:400610765~c:400610765","2015-08-09T20:30Z",5345,"True","False","False","False","[]","2015-08-09T20:30Z",1,"STD",1911,"BOK Center","Tulsa","OK",0,"False",0,"0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",3,"s:40~l:59~t:3","Tulsa","Shock","TUL","Tulsa Shock","Shock","11213e","c5d646","False",1911,"https://a.espncdn.com/i/teamlogos/wnba/500/tul.png",20,"s:40~l:59~t:20","Atlanta","Dream","ATL","Atlanta Dream","Dream","5190cd","f1f2f3","True",1827,"https://a.espncdn.com/i/teamlogos/wnba/500/atl.png",2015,"","","","",NA,"","",400610765,TRUE
400610764,"s:40~l:59~e:400610764~c:400610764","2015-08-09T20:00Z",7400,"True","False","False","False","[]","2015-08-09T20:00Z",1,"STD",1823,"Capital One Arena","Washington","DC",20362,"True",0,"0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",16,"s:40~l:59~t:16","Washington","Mystics","WSH","Washington Mystics","Mystics","e03a3e","09295a","True",1823,"https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png",18,"s:40~l:59~t:18","Connecticut","Sun","CONN","Connecticut Sun","Sun","de6b36","002d62","True",2160,"https://a.espncdn.com/i/teamlogos/wnba/500/conn.png",2015,"","","","",NA,"","",400610764,TRUE
