id,uid,date,attendance,time_valid,neutral_site,conference_competition,recent,notes,start_date,type_id,type_abbreviation,venue_id,venue_full_name,venue_address_city,venue_address_state,venue_capacity,venue_indoor,status_clock,status_display_clock,status_period,status_type_id,status_type_name,status_type_state,status_type_completed,status_type_description,status_type_detail,status_type_short_detail,format_regulation_periods,home_id,home_uid,home_location,home_name,home_abbreviation,home_display_name,home_short_display_name,home_color,home_alternate_color,home_is_active,home_venue_id,away_id,away_uid,away_location,away_name,away_abbreviation,away_display_name,away_short_display_name,away_color,away_alternate_color,away_is_active,away_venue_id,away_logo,game_id,season,season_type,home_logo,status_type_alt_detail
400445712,s:40~l:59~e:400445712~c:400445712,2013-07-14T22:00Z,8233,True,False,False,False,[],2013-07-14T22:00Z,1,STD,1949,Footprint Center,Phoenix,AZ,18055,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,11,s:40~l:59~t:11,Phoenix,Mercury,PHX,Phoenix Mercury,Mercury,3a267d,e56020,True,1949,6,s:40~l:59~t:6,Los Angeles,Sparks,LA,Los Angeles Sparks,Sparks,532481,49ac9c,True,1841,https://a.espncdn.com/i/teamlogos/wnba/500/la.png,400445712,2013,2,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,
400445716,s:40~l:59~e:400445716~c:400445716,2013-07-15T01:00Z,6479,True,False,False,False,[],2013-07-15T01:00Z,1,STD,2184,KeyArena,Seattle,WA,17459,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,05452a,f7c43c,True,2184,20,s:40~l:59~t:20,Atlanta,Dream,ATL,Atlanta Dream,Dream,d02030,383a37,True,1827,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,400445716,2013,2,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,
400445720,s:40~l:59~e:400445720~c:400445720,2013-07-16T23:00Z,6843,True,False,False,False,[],2013-07-16T23:00Z,1,STD,1823,Capital One Arena,Washington,DC,20362,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,16,s:40~l:59~t:16,Washington,Mystics,WSH,Washington Mystics,Mystics,e03a3e,09295a,True,1823,17,s:40~l:59~t:17,San Antonio,Silver Stars,SA,San Antonio Silver Stars,Silver Stars,000000,c7cfd4,False,780,,400445720,2013,2,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,
400445724,s:40~l:59~e:400445724~c:400445724,2013-07-17T19:00Z,9686,True,False,False,False,[],2013-07-17T19:00Z,1,STD,2184,KeyArena,Seattle,WA,17459,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,05452a,f7c43c,True,2184,3,s:40~l:59~t:3,Tulsa,Shock,TUL,Tulsa Shock,Shock,11213e,c5d646,False,1911,,400445724,2013,2,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,
400445727,s:40~l:59~e:400445727~c:400445727,2013-07-18T02:30Z,10876,True,False,False,False,[],2013-07-18T02:30Z,1,STD,1841,crypto.com Arena,Los Angeles,CA,19068,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,6,s:40~l:59~t:6,Los Angeles,Sparks,LA,Los Angeles Sparks,Sparks,532481,49ac9c,True,1841,20,s:40~l:59~t:20,Atlanta,Dream,ATL,Atlanta Dream,Dream,d02030,383a37,True,1827,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,400445727,2013,2,https://a.espncdn.com/i/teamlogos/wnba/500/la.png,
400445732,s:40~l:59~e:400445732~c:400445732,2013-07-18T15:00Z,12858,True,False,False,False,[],2013-07-18T15:00Z,1,STD,1826,Prudential Center,Newark,NJ,18500,False,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,9,s:40~l:59~t:9,New York,Liberty,NY,New York Liberty,Liberty,0d79b9,89c9bf,True,1826,19,s:40~l:59~t:19,Chicago,Sky,CHI,Chicago Sky,Sky,4f91cd,f1f2f3,True,1847,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,400445732,2013,2,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,
400445761,s:40~l:59~e:400445761~c:400445761,2013-07-19T02:00Z,11105,True,False,False,False,[],2013-07-19T02:00Z,1,STD,1841,crypto.com Arena,Los Angeles,CA,19068,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,6,s:40~l:59~t:6,Los Angeles,Sparks,LA,Los Angeles Sparks,Sparks,532481,49ac9c,True,1841,11,s:40~l:59~t:11,Phoenix,Mercury,PHX,Phoenix Mercury,Mercury,3a267d,e56020,True,1949,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,400445761,2013,2,https://a.espncdn.com/i/teamlogos/wnba/500/la.png,
400445765,s:40~l:59~e:400445765~c:400445765,2013-07-19T23:00Z,6434,True,False,False,False,[],2013-07-19T23:00Z,1,STD,2183,Gainbridge Fieldhouse,Indianapolis,IN,17923,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,e2382f,08265b,True,,16,s:40~l:59~t:16,Washington,Mystics,WSH,Washington Mystics,Mystics,e03a3e,09295a,True,1823,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,400445765,2013,2,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,
400445773,s:40~l:59~e:400445773~c:400445773,2013-07-20T00:00Z,7105,True,False,False,False,[],2013-07-20T00:00Z,1,STD,780,AT&T Center,San Antonio,TX,18500,False,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,17,s:40~l:59~t:17,San Antonio,Silver Stars,SA,San Antonio Silver Stars,Silver Stars,000000,c7cfd4,False,780,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,005084,47a757,True,2029,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,400445773,2013,2,,
400445775,s:40~l:59~e:400445775~c:400445775,2013-07-20T00:00Z,5294,True,False,False,False,[],2013-07-20T00:00Z,1,STD,1911,BOK Center,Tulsa,OK,0,False,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,3,s:40~l:59~t:3,Tulsa,Shock,TUL,Tulsa Shock,Shock,11213e,c5d646,False,1911,18,s:40~l:59~t:18,Connecticut,Sun,CONN,Connecticut Sun,Sun,de6b36,002d62,True,2160,https://a.espncdn.com/i/teamlogos/wnba/500/conn.png,400445775,2013,2,,
400445779,s:40~l:59~e:400445779~c:400445779,2013-07-21T00:00Z,6037,True,False,False,False,[],2013-07-21T00:00Z,1,STD,977,Allstate Arena,Glenview,IL,0,False,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,19,s:40~l:59~t:19,Chicago,Sky,CHI,Chicago Sky,Sky,4f91cd,f1f2f3,True,1847,9,s:40~l:59~t:9,New York,Liberty,NY,New York Liberty,Liberty,0d79b9,89c9bf,True,1826,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,400445779,2013,2,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,
400445782,s:40~l:59~e:400445782~c:400445782,2013-07-21T00:00Z,8375,True,False,False,False,[],2013-07-21T00:00Z,1,STD,780,AT&T Center,San Antonio,TX,18500,False,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,17,s:40~l:59~t:17,San Antonio,Silver Stars,SA,San Antonio Silver Stars,Silver Stars,000000,c7cfd4,False,780,18,s:40~l:59~t:18,Connecticut,Sun,CONN,Connecticut Sun,Sun,de6b36,002d62,True,2160,https://a.espncdn.com/i/teamlogos/wnba/500/conn.png,400445782,2013,2,,
400445785,s:40~l:59~e:400445785~c:400445785,2013-07-21T02:00Z,6357,True,False,False,False,[],2013-07-21T02:00Z,1,STD,2184,KeyArena,Seattle,WA,17459,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,05452a,f7c43c,True,2184,6,s:40~l:59~t:6,Los Angeles,Sparks,LA,Los Angeles Sparks,Sparks,532481,49ac9c,True,1841,https://a.espncdn.com/i/teamlogos/wnba/500/la.png,400445785,2013,2,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,
400445789,s:40~l:59~e:400445789~c:400445789,2013-07-21T20:00Z,6516,True,False,False,False,[],2013-07-21T20:00Z,1,STD,1823,Capital One Arena,Washington,DC,20362,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,16,s:40~l:59~t:16,Washington,Mystics,WSH,Washington Mystics,Mystics,e03a3e,09295a,True,1823,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,e2382f,08265b,True,,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,400445789,2013,2,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,
400445791,s:40~l:59~e:400445791~c:400445791,2013-07-21T20:30Z,4107,True,False,False,False,[],2013-07-21T20:30Z,1,STD,1911,BOK Center,Tulsa,OK,0,False,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,3,s:40~l:59~t:3,Tulsa,Shock,TUL,Tulsa Shock,Shock,11213e,c5d646,False,1911,20,s:40~l:59~t:20,Atlanta,Dream,ATL,Atlanta Dream,Dream,d02030,383a37,True,1827,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,400445791,2013,2,,
400445796,s:40~l:59~e:400445796~c:400445796,2013-07-21T22:00Z,9806,True,False,False,False,[],2013-07-21T22:00Z,1,STD,1949,Footprint Center,Phoenix,AZ,18055,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,11,s:40~l:59~t:11,Phoenix,Mercury,PHX,Phoenix Mercury,Mercury,3a267d,e56020,True,1949,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,005084,47a757,True,2029,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,400445796,2013,2,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,
400445799,s:40~l:59~e:400445799~c:400445799,2013-07-23T23:00Z,7577,True,False,False,False,[],2013-07-23T23:00Z,1,STD,2183,Gainbridge Fieldhouse,Indianapolis,IN,17923,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,e2382f,08265b,True,,9,s:40~l:59~t:9,New York,Liberty,NY,New York Liberty,Liberty,0d79b9,89c9bf,True,1826,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,400445799,2013,2,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,
400445802,s:40~l:59~e:400445802~c:400445802,2013-07-24T15:30Z,14411,True,False,False,False,[],2013-07-24T15:30Z,1,STD,1823,Capital One Arena,Washington,DC,20362,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,16,s:40~l:59~t:16,Washington,Mystics,WSH,Washington Mystics,Mystics,e03a3e,09295a,True,1823,19,s:40~l:59~t:19,Chicago,Sky,CHI,Chicago Sky,Sky,4f91cd,f1f2f3,True,1847,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,400445802,2013,2,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,
400445804,s:40~l:59~e:400445804~c:400445804,2013-07-24T17:00Z,16404,True,False,False,False,[],2013-07-24T17:00Z,1,STD,2029,Target Center,Minneapolis,MN,19006,False,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,005084,47a757,True,2029,11,s:40~l:59~t:11,Phoenix,Mercury,PHX,Phoenix Mercury,Mercury,3a267d,e56020,True,1949,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,400445804,2013,2,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,
400445806,s:40~l:59~e:400445806~c:400445806,2013-07-24T23:00Z,4434,True,False,False,False,[],2013-07-24T23:00Z,1,STD,1827,State Farm Arena,Atlanta,GA,16888,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,20,s:40~l:59~t:20,Atlanta,Dream,ATL,Atlanta Dream,Dream,d02030,383a37,True,1827,18,s:40~l:59~t:18,Connecticut,Sun,CONN,Connecticut Sun,Sun,de6b36,002d62,True,2160,https://a.espncdn.com/i/teamlogos/wnba/500/conn.png,400445806,2013,2,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,
400445811,s:40~l:59~e:400445811~c:400445811,2013-07-25T16:30Z,12086,True,False,False,False,[],2013-07-25T16:30Z,1,STD,780,AT&T Center,San Antonio,TX,18500,False,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,17,s:40~l:59~t:17,San Antonio,Silver Stars,SA,San Antonio Silver Stars,Silver Stars,000000,c7cfd4,False,780,9,s:40~l:59~t:9,New York,Liberty,NY,New York Liberty,Liberty,0d79b9,89c9bf,True,1826,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,400445811,2013,2,,
400445812,s:40~l:59~e:400445812~c:400445812,2013-07-25T16:30Z,5018,True,False,False,False,[],2013-07-25T16:30Z,1,STD,1911,BOK Center,Tulsa,OK,0,False,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,3,s:40~l:59~t:3,Tulsa,Shock,TUL,Tulsa Shock,Shock,11213e,c5d646,False,1911,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,e2382f,08265b,True,,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,400445812,2013,2,,
400445817,s:40~l:59~e:400445817~c:400445817,2013-07-25T19:30Z,12651,True,False,False,False,[],2013-07-25T19:30Z,1,STD,1841,crypto.com Arena,Los Angeles,CA,19068,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,6,s:40~l:59~t:6,Los Angeles,Sparks,LA,Los Angeles Sparks,Sparks,532481,49ac9c,True,1841,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,05452a,f7c43c,True,2184,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,400445817,2013,2,https://a.espncdn.com/i/teamlogos/wnba/500/la.png,
400470769,s:40~l:59~e:400470769~c:400470769,2013-07-27T19:30Z,9323,True,True,False,False,"[{'type': 'event', 'headline': 'WNBA ALL-STAR GAME'}]",2013-07-27T19:30Z,4,ALLSTAR,2160,Mohegan Sun Arena,Uncasville,CT,10000,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,98,s:40~l:59~t:98,Eastern Conf,East,EAST,EAST,EAST,,,True,,99,s:40~l:59~t:99,Western Conf,West,WEST,WEST,WEST,,,True,763,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/west.png,400470769,2013,2,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/east.png,
400445821,s:40~l:59~e:400445821~c:400445821,2013-07-31T23:00Z,6711,True,False,False,False,[],2013-07-31T23:00Z,1,STD,1823,Capital One Arena,Washington,DC,20362,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,16,s:40~l:59~t:16,Washington,Mystics,WSH,Washington Mystics,Mystics,e03a3e,09295a,True,1823,9,s:40~l:59~t:9,New York,Liberty,NY,New York Liberty,Liberty,0d79b9,89c9bf,True,1826,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,400445821,2013,2,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,
400445822,s:40~l:59~e:400445822~c:400445822,2013-08-01T23:00Z,4971,True,False,False,False,[],2013-08-01T23:00Z,1,STD,2160,Mohegan Sun Arena,Uncasville,CT,10000,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,18,s:40~l:59~t:18,Connecticut,Sun,CONN,Connecticut Sun,Sun,de6b36,002d62,True,2160,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,e2382f,08265b,True,,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,400445822,2013,2,https://a.espncdn.com/i/teamlogos/wnba/500/conn.png,
400445825,s:40~l:59~e:400445825~c:400445825,2013-08-02T02:00Z,6457,True,False,False,False,[],2013-08-02T02:00Z,1,STD,2184,KeyArena,Seattle,WA,17459,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,05452a,f7c43c,True,2184,11,s:40~l:59~t:11,Phoenix,Mercury,PHX,Phoenix Mercury,Mercury,3a267d,e56020,True,1949,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,400445825,2013,2,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,
400445829,s:40~l:59~e:400445829~c:400445829,2013-08-03T00:00Z,8733,True,False,False,False,[],2013-08-03T00:00Z,1,STD,2029,Target Center,Minneapolis,MN,19006,False,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,005084,47a757,True,2029,17,s:40~l:59~t:17,San Antonio,Silver Stars,SA,San Antonio Silver Stars,Silver Stars,000000,c7cfd4,False,780,,400445829,2013,2,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,
400445830,s:40~l:59~e:400445830~c:400445830,2013-08-03T00:00Z,6168,True,False,False,False,[],2013-08-03T00:00Z,1,STD,1911,BOK Center,Tulsa,OK,0,False,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,3,s:40~l:59~t:3,Tulsa,Shock,TUL,Tulsa Shock,Shock,11213e,c5d646,False,1911,6,s:40~l:59~t:6,Los Angeles,Sparks,LA,Los Angeles Sparks,Sparks,532481,49ac9c,True,1841,https://a.espncdn.com/i/teamlogos/wnba/500/la.png,400445830,2013,2,,
400445834,s:40~l:59~e:400445834~c:400445834,2013-08-03T00:30Z,5134,True,False,False,False,[],2013-08-03T00:30Z,1,STD,977,Allstate Arena,Glenview,IL,0,False,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,19,s:40~l:59~t:19,Chicago,Sky,CHI,Chicago Sky,Sky,4f91cd,f1f2f3,True,1847,16,s:40~l:59~t:16,Washington,Mystics,WSH,Washington Mystics,Mystics,e03a3e,09295a,True,1823,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,400445834,2013,2,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,
400445837,s:40~l:59~e:400445837~c:400445837,2013-08-03T22:00Z,6245,True,False,False,False,[],2013-08-03T22:00Z,1,STD,1826,Prudential Center,Newark,NJ,18500,False,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,9,s:40~l:59~t:9,New York,Liberty,NY,New York Liberty,Liberty,0d79b9,89c9bf,True,1826,18,s:40~l:59~t:18,Connecticut,Sun,CONN,Connecticut Sun,Sun,de6b36,002d62,True,2160,https://a.espncdn.com/i/teamlogos/wnba/500/conn.png,400445837,2013,2,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,
400445840,s:40~l:59~e:400445840~c:400445840,2013-08-03T23:00Z,8610,True,False,False,False,[],2013-08-03T23:00Z,1,STD,2183,Gainbridge Fieldhouse,Indianapolis,IN,17923,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,e2382f,08265b,True,,19,s:40~l:59~t:19,Chicago,Sky,CHI,Chicago Sky,Sky,4f91cd,f1f2f3,True,1847,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,400445840,2013,2,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,
400445842,s:40~l:59~e:400445842~c:400445842,2013-08-04T02:00Z,8138,True,False,False,False,[],2013-08-04T02:00Z,1,STD,1949,Footprint Center,Phoenix,AZ,18055,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,11,s:40~l:59~t:11,Phoenix,Mercury,PHX,Phoenix Mercury,Mercury,3a267d,e56020,True,1949,20,s:40~l:59~t:20,Atlanta,Dream,ATL,Atlanta Dream,Dream,d02030,383a37,True,1827,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,400445842,2013,2,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,
400445846,s:40~l:59~e:400445846~c:400445846,2013-08-04T20:00Z,7092,True,False,False,False,[],2013-08-04T20:00Z,1,STD,1823,Capital One Arena,Washington,DC,20362,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,16,s:40~l:59~t:16,Washington,Mystics,WSH,Washington Mystics,Mystics,e03a3e,09295a,True,1823,6,s:40~l:59~t:6,Los Angeles,Sparks,LA,Los Angeles Sparks,Sparks,532481,49ac9c,True,1841,https://a.espncdn.com/i/teamlogos/wnba/500/la.png,400445846,2013,2,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,
400445848,s:40~l:59~e:400445848~c:400445848,2013-08-04T20:30Z,7950,True,False,False,False,[],2013-08-04T20:30Z,1,STD,780,AT&T Center,San Antonio,TX,18500,False,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,17,s:40~l:59~t:17,San Antonio,Silver Stars,SA,San Antonio Silver Stars,Silver Stars,000000,c7cfd4,False,780,3,s:40~l:59~t:3,Tulsa,Shock,TUL,Tulsa Shock,Shock,11213e,c5d646,False,1911,,400445848,2013,2,,
400445851,s:40~l:59~e:400445851~c:400445851,2013-08-04T23:00Z,9032,True,False,False,False,[],2013-08-04T23:00Z,1,STD,2029,Target Center,Minneapolis,MN,19006,False,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,005084,47a757,True,2029,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,05452a,f7c43c,True,2184,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,400445851,2013,2,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,
400445875,s:40~l:59~e:400445875~c:400445875,2013-08-06T15:00Z,8907,True,False,False,False,[],2013-08-06T15:00Z,1,STD,1826,Prudential Center,Newark,NJ,18500,False,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,9,s:40~l:59~t:9,New York,Liberty,NY,New York Liberty,Liberty,0d79b9,89c9bf,True,1826,16,s:40~l:59~t:16,Washington,Mystics,WSH,Washington Mystics,Mystics,e03a3e,09295a,True,1823,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,400445875,2013,2,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,
400445878,s:40~l:59~e:400445878~c:400445878,2013-08-06T23:00Z,5792,True,False,False,False,[],2013-08-06T23:00Z,1,STD,2160,Mohegan Sun Arena,Uncasville,CT,10000,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,18,s:40~l:59~t:18,Connecticut,Sun,CONN,Connecticut Sun,Sun,de6b36,002d62,True,2160,6,s:40~l:59~t:6,Los Angeles,Sparks,LA,Los Angeles Sparks,Sparks,532481,49ac9c,True,1841,https://a.espncdn.com/i/teamlogos/wnba/500/la.png,400445878,2013,2,https://a.espncdn.com/i/teamlogos/wnba/500/conn.png,
400445735,s:40~l:59~e:400445735~c:400445735,2013-08-07T00:00Z,4135,True,False,False,False,[],2013-08-07T00:00Z,1,STD,977,Allstate Arena,Glenview,IL,0,False,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,19,s:40~l:59~t:19,Chicago,Sky,CHI,Chicago Sky,Sky,4f91cd,f1f2f3,True,1847,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,e2382f,08265b,True,,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,400445735,2013,2,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,
400445736,s:40~l:59~e:400445736~c:400445736,2013-08-07T00:00Z,5390,True,False,False,False,[],2013-08-07T00:00Z,1,STD,780,AT&T Center,San Antonio,TX,18500,False,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,17,s:40~l:59~t:17,San Antonio,Silver Stars,SA,San Antonio Silver Stars,Silver Stars,000000,c7cfd4,False,780,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,005084,47a757,True,2029,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,400445736,2013,2,,
400445737,s:40~l:59~e:400445737~c:400445737,2013-08-07T02:00Z,6877,True,False,False,False,[],2013-08-07T02:00Z,1,STD,1949,Footprint Center,Phoenix,AZ,18055,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,11,s:40~l:59~t:11,Phoenix,Mercury,PHX,Phoenix Mercury,Mercury,3a267d,e56020,True,1949,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,05452a,f7c43c,True,2184,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,400445737,2013,2,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,
400445738,s:40~l:59~e:400445738~c:400445738,2013-08-08T23:00Z,7076,True,False,False,False,[],2013-08-08T23:00Z,1,STD,2183,Gainbridge Fieldhouse,Indianapolis,IN,17923,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,e2382f,08265b,True,,6,s:40~l:59~t:6,Los Angeles,Sparks,LA,Los Angeles Sparks,Sparks,532481,49ac9c,True,1841,https://a.espncdn.com/i/teamlogos/wnba/500/la.png,400445738,2013,2,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,
400445739,s:40~l:59~e:400445739~c:400445739,2013-08-09T00:00Z,8723,True,False,False,False,[],2013-08-09T00:00Z,1,STD,2029,Target Center,Minneapolis,MN,19006,False,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,005084,47a757,True,2029,16,s:40~l:59~t:16,Washington,Mystics,WSH,Washington Mystics,Mystics,e03a3e,09295a,True,1823,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,400445739,2013,2,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,
400445740,s:40~l:59~e:400445740~c:400445740,2013-08-09T23:00Z,6086,True,False,False,False,[],2013-08-09T23:00Z,1,STD,2160,Mohegan Sun Arena,Uncasville,CT,10000,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,18,s:40~l:59~t:18,Connecticut,Sun,CONN,Connecticut Sun,Sun,de6b36,002d62,True,2160,19,s:40~l:59~t:19,Chicago,Sky,CHI,Chicago Sky,Sky,4f91cd,f1f2f3,True,1847,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,400445740,2013,2,https://a.espncdn.com/i/teamlogos/wnba/500/conn.png,
400445741,s:40~l:59~e:400445741~c:400445741,2013-08-10T02:00Z,8547,True,False,False,False,[],2013-08-10T02:00Z,1,STD,1949,Footprint Center,Phoenix,AZ,18055,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,11,s:40~l:59~t:11,Phoenix,Mercury,PHX,Phoenix Mercury,Mercury,3a267d,e56020,True,1949,3,s:40~l:59~t:3,Tulsa,Shock,TUL,Tulsa Shock,Shock,11213e,c5d646,False,1911,,400445741,2013,2,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,
