id,uid,date,attendance,time_valid,neutral_site,conference_competition,recent,notes,start_date,type_id,type_abbreviation,venue_id,venue_full_name,venue_address_city,venue_address_state,venue_capacity,venue_indoor,status_clock,status_display_clock,status_period,status_type_id,status_type_name,status_type_state,status_type_completed,status_type_description,status_type_detail,status_type_short_detail,format_regulation_periods,home_id,home_uid,home_location,home_name,home_abbreviation,home_display_name,home_short_display_name,home_color,home_alternate_color,home_is_active,home_venue_id,home_logo,away_id,away_uid,away_location,away_name,away_abbreviation,away_display_name,away_short_display_name,away_is_active,game_id,season,season_type,away_color,away_alternate_color,away_venue_id,away_logo,status_type_alt_detail
401104956,s:40~l:59~e:401104956~c:401104956,2019-06-16T23:00Z,8392,True,False,False,False,[],2019-06-16T23:00Z,1,STD,2029,Target Center,Minneapolis,MN,19006,False,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,005084,47a757,True,2029,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,17,s:40~l:59~t:17,Las Vegas,Aces,LV,Las Vegas Aces,Aces,True,401104956,2019,2,000000,c7cfd4,780,https://a.espncdn.com/i/teamlogos/wnba/500/lv.png,
401104957,s:40~l:59~e:401104957~c:401104957,2019-06-19T02:30Z,9537,True,False,False,False,[],2019-06-19T02:30Z,1,STD,1841,crypto.com Arena,Los Angeles,CA,19068,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,6,s:40~l:59~t:6,Los Angeles,Sparks,LA,Los Angeles Sparks,Sparks,532481,49ac9c,True,1841,https://a.espncdn.com/i/teamlogos/wnba/500/la.png,16,s:40~l:59~t:16,Washington,Mystics,WSH,Washington Mystics,Mystics,True,401104957,2019,2,e03a3e,09295a,1823,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,
401104958,s:40~l:59~e:401104958~c:401104958,2019-06-19T15:00Z,6474,True,False,False,False,[],2019-06-19T15:00Z,1,STD,1827,State Farm Arena,Atlanta,GA,16888,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,20,s:40~l:59~t:20,Atlanta,Dream,ATL,Atlanta Dream,Dream,d02030,383a37,True,2206,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,True,401104958,2019,2,e2382f,08265b,2183,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,
401104959,s:40~l:59~e:401104959~c:401104959,2019-06-19T23:00Z,1585,True,False,False,False,[],2019-06-19T23:00Z,1,STD,5584,Westchester County Center,White Plains,NY,5000,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,9,s:40~l:59~t:9,New York,Liberty,NY,New York Liberty,Liberty,0d79b9,89c9bf,True,1830,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,19,s:40~l:59~t:19,Chicago,Sky,CHI,Chicago Sky,Sky,True,401104959,2019,2,4f91cd,f1f2f3,977,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,
401104960,s:40~l:59~e:401104960~c:401104960,2019-06-21T00:00Z,4626,True,False,False,False,[],2019-06-21T00:00Z,1,STD,3416,College Park Center,Arlington,TX,0,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,3,s:40~l:59~t:3,Dallas,Wings,DAL,Dallas Wings,Wings,11213e,c5d646,True,3416,https://a.espncdn.com/i/teamlogos/wnba/500/dal.png,11,s:40~l:59~t:11,Phoenix,Mercury,PHX,Phoenix Mercury,Mercury,True,401104960,2019,2,3a267d,e56020,1949,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,
401104961,s:40~l:59~e:401104961~c:401104961,2019-06-21T02:00Z,4416,True,False,False,False,[],2019-06-21T02:00Z,1,STD,4005,Michelob ULTRA Arena,Las Vegas,NV,12000,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,17,s:40~l:59~t:17,Las Vegas,Aces,LV,Las Vegas Aces,Aces,000000,c7cfd4,True,780,https://a.espncdn.com/i/teamlogos/wnba/500/lv.png,16,s:40~l:59~t:16,Washington,Mystics,WSH,Washington Mystics,Mystics,True,401104961,2019,2,e03a3e,09295a,1823,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,
401104962,s:40~l:59~e:401104962~c:401104962,2019-06-21T23:30Z,6608,True,False,False,False,[],2019-06-21T23:30Z,1,STD,2160,Mohegan Sun Arena,Uncasville,CT,10000,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,18,s:40~l:59~t:18,Connecticut,Sun,CONN,Connecticut Sun,Sun,de6b36,002d62,True,2160,https://a.espncdn.com/i/teamlogos/wnba/500/conn.png,20,s:40~l:59~t:20,Atlanta,Dream,ATL,Atlanta Dream,Dream,True,401104962,2019,2,d02030,383a37,2206,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,
401104963,s:40~l:59~e:401104963~c:401104963,2019-06-22T00:00Z,4945,True,False,False,False,[],2019-06-22T00:00Z,1,STD,5427,Wintrust Arena,Chicago,IL,10387,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,19,s:40~l:59~t:19,Chicago,Sky,CHI,Chicago Sky,Sky,4f91cd,f1f2f3,True,977,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,True,401104963,2019,2,e2382f,08265b,2183,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,
401104964,s:40~l:59~e:401104964~c:401104964,2019-06-22T02:30Z,6114,True,False,False,False,[],2019-06-22T02:30Z,1,STD,5242,Angel of the Winds Arena,Everett,WA,10000,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,05452a,f7c43c,True,2184,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,6,s:40~l:59~t:6,Los Angeles,Sparks,LA,Los Angeles Sparks,Sparks,True,401104964,2019,2,532481,49ac9c,1841,https://a.espncdn.com/i/teamlogos/wnba/500/la.png,
401104965,s:40~l:59~e:401104965~c:401104965,2019-06-23T00:00Z,8600,True,False,False,False,[],2019-06-23T00:00Z,1,STD,2029,Target Center,Minneapolis,MN,19006,False,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,005084,47a757,True,2029,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,9,s:40~l:59~t:9,New York,Liberty,NY,New York Liberty,Liberty,True,401104965,2019,2,0d79b9,89c9bf,1830,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,
401104966,s:40~l:59~e:401104966~c:401104966,2019-06-23T02:30Z,4347,True,False,False,False,[],2019-06-23T02:30Z,1,STD,4005,Michelob ULTRA Arena,Las Vegas,NV,12000,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,17,s:40~l:59~t:17,Las Vegas,Aces,LV,Las Vegas Aces,Aces,000000,c7cfd4,True,780,https://a.espncdn.com/i/teamlogos/wnba/500/lv.png,3,s:40~l:59~t:3,Dallas,Wings,DAL,Dallas Wings,Wings,True,401104966,2019,2,11213e,c5d646,3416,https://a.espncdn.com/i/teamlogos/wnba/500/dal.png,
401104967,s:40~l:59~e:401104967~c:401104967,2019-06-23T17:00Z,4136,True,False,False,False,[],2019-06-23T17:00Z,1,STD,1827,State Farm Arena,Atlanta,GA,16888,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,20,s:40~l:59~t:20,Atlanta,Dream,ATL,Atlanta Dream,Dream,d02030,383a37,True,2206,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,16,s:40~l:59~t:16,Washington,Mystics,WSH,Washington Mystics,Mystics,True,401104967,2019,2,e03a3e,09295a,1823,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,
401104968,s:40~l:59~e:401104968~c:401104968,2019-06-23T22:00Z,5607,True,False,False,False,[],2019-06-23T22:00Z,1,STD,5427,Wintrust Arena,Chicago,IL,10387,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,19,s:40~l:59~t:19,Chicago,Sky,CHI,Chicago Sky,Sky,4f91cd,f1f2f3,True,977,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,18,s:40~l:59~t:18,Connecticut,Sun,CONN,Connecticut Sun,Sun,True,401104968,2019,2,de6b36,002d62,2160,https://a.espncdn.com/i/teamlogos/wnba/500/conn.png,
401104969,s:40~l:59~e:401104969~c:401104969,2019-06-23T22:00Z,10132,True,False,False,False,[],2019-06-23T22:00Z,1,STD,1949,Footprint Center,Phoenix,AZ,18055,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,11,s:40~l:59~t:11,Phoenix,Mercury,PHX,Phoenix Mercury,Mercury,3a267d,e56020,True,1949,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,6,s:40~l:59~t:6,Los Angeles,Sparks,LA,Los Angeles Sparks,Sparks,True,401104969,2019,2,532481,49ac9c,1841,https://a.espncdn.com/i/teamlogos/wnba/500/la.png,
401104970,s:40~l:59~e:401104970~c:401104970,2019-06-23T23:00Z,7211,True,False,False,False,[],2019-06-23T23:00Z,1,STD,782,Alaska Airlines Arena,Seattle,WA,9268,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,05452a,f7c43c,True,2184,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,True,401104970,2019,2,e2382f,08265b,2183,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,
401104971,s:40~l:59~e:401104971~c:401104971,2019-06-25T23:00Z,4692,True,False,False,False,[],2019-06-25T23:00Z,1,STD,2183,Gainbridge Fieldhouse,Indianapolis,IN,17923,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,e2382f,08265b,True,2183,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,True,401104971,2019,2,005084,47a757,2029,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,
401104972,s:40~l:59~e:401104972~c:401104972,2019-06-26T02:00Z,4215,True,False,False,False,[],2019-06-26T02:00Z,1,STD,4005,Michelob ULTRA Arena,Las Vegas,NV,12000,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,17,s:40~l:59~t:17,Las Vegas,Aces,LV,Las Vegas Aces,Aces,000000,c7cfd4,True,780,https://a.espncdn.com/i/teamlogos/wnba/500/lv.png,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,True,401104972,2019,2,05452a,f7c43c,2184,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,
401104973,s:40~l:59~e:401104973~c:401104973,2019-06-26T16:00Z,8914,True,False,False,False,[],2019-06-26T16:00Z,1,STD,5427,Wintrust Arena,Chicago,IL,10387,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,19,s:40~l:59~t:19,Chicago,Sky,CHI,Chicago Sky,Sky,4f91cd,f1f2f3,True,977,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,16,s:40~l:59~t:16,Washington,Mystics,WSH,Washington Mystics,Mystics,True,401104973,2019,2,e03a3e,09295a,1823,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,
401104974,s:40~l:59~e:401104974~c:401104974,2019-06-27T00:00Z,4017,True,False,False,False,[],2019-06-27T00:00Z,1,STD,3416,College Park Center,Arlington,TX,0,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,3,s:40~l:59~t:3,Dallas,Wings,DAL,Dallas Wings,Wings,11213e,c5d646,True,3416,https://a.espncdn.com/i/teamlogos/wnba/500/dal.png,18,s:40~l:59~t:18,Connecticut,Sun,CONN,Connecticut Sun,Sun,True,401104974,2019,2,de6b36,002d62,2160,https://a.espncdn.com/i/teamlogos/wnba/500/conn.png,
401104975,s:40~l:59~e:401104975~c:401104975,2019-06-28T02:30Z,10295,True,False,False,False,[],2019-06-28T02:30Z,1,STD,1841,crypto.com Arena,Los Angeles,CA,19068,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,6,s:40~l:59~t:6,Los Angeles,Sparks,LA,Los Angeles Sparks,Sparks,532481,49ac9c,True,1841,https://a.espncdn.com/i/teamlogos/wnba/500/la.png,17,s:40~l:59~t:17,Las Vegas,Aces,LV,Las Vegas Aces,Aces,True,401104975,2019,2,000000,c7cfd4,780,https://a.espncdn.com/i/teamlogos/wnba/500/lv.png,
401104976,s:40~l:59~e:401104976~c:401104976,2019-06-28T23:30Z,2191,True,False,False,False,[],2019-06-28T23:30Z,1,STD,5584,Westchester County Center,White Plains,NY,5000,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,9,s:40~l:59~t:9,New York,Liberty,NY,New York Liberty,Liberty,0d79b9,89c9bf,True,1830,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,3,s:40~l:59~t:3,Dallas,Wings,DAL,Dallas Wings,Wings,True,401104976,2019,2,11213e,c5d646,3416,https://a.espncdn.com/i/teamlogos/wnba/500/dal.png,
401104977,s:40~l:59~e:401104977~c:401104977,2019-06-29T02:00Z,9435,True,False,False,False,[],2019-06-29T02:00Z,1,STD,1949,Footprint Center,Phoenix,AZ,18055,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,11,s:40~l:59~t:11,Phoenix,Mercury,PHX,Phoenix Mercury,Mercury,3a267d,e56020,True,1949,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,True,401104977,2019,2,e2382f,08265b,2183,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,
401104978,s:40~l:59~e:401104978~c:401104978,2019-06-29T02:00Z,7915,True,False,False,False,[],2019-06-29T02:00Z,1,STD,782,Alaska Airlines Arena,Seattle,WA,9268,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,05452a,f7c43c,True,2184,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,19,s:40~l:59~t:19,Chicago,Sky,CHI,Chicago Sky,Sky,True,401104978,2019,2,4f91cd,f1f2f3,977,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,
401104979,s:40~l:59~e:401104979~c:401104979,2019-06-29T18:00Z,4200,True,False,False,False,[],2019-06-29T18:00Z,1,STD,5946,Entertainment & Sports Arena,Washington,DC,4200,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,16,s:40~l:59~t:16,Washington,Mystics,WSH,Washington Mystics,Mystics,e03a3e,09295a,True,1823,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,18,s:40~l:59~t:18,Connecticut,Sun,CONN,Connecticut Sun,Sun,True,401104979,2019,2,de6b36,002d62,2160,https://a.espncdn.com/i/teamlogos/wnba/500/conn.png,
401104980,s:40~l:59~e:401104980~c:401104980,2019-06-30T02:30Z,4581,True,False,False,False,[],2019-06-30T02:30Z,1,STD,4005,Michelob ULTRA Arena,Las Vegas,NV,12000,True,0.0,0.0,5,3,STATUS_FINAL,post,True,Final,Final/OT,Final/OT,4,17,s:40~l:59~t:17,Las Vegas,Aces,LV,Las Vegas Aces,Aces,000000,c7cfd4,True,780,https://a.espncdn.com/i/teamlogos/wnba/500/lv.png,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,True,401104980,2019,2,e2382f,08265b,2183,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,OT
401104981,s:40~l:59~e:401104981~c:401104981,2019-06-30T19:00Z,4359,True,False,False,False,[],2019-06-30T19:00Z,1,STD,1827,State Farm Arena,Atlanta,GA,16888,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,20,s:40~l:59~t:20,Atlanta,Dream,ATL,Atlanta Dream,Dream,d02030,383a37,True,2206,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,9,s:40~l:59~t:9,New York,Liberty,NY,New York Liberty,Liberty,True,401104981,2019,2,0d79b9,89c9bf,1830,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,
401104982,s:40~l:59~e:401104982~c:401104982,2019-06-30T20:00Z,4521,True,False,False,False,[],2019-06-30T20:00Z,1,STD,3416,College Park Center,Arlington,TX,0,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,3,s:40~l:59~t:3,Dallas,Wings,DAL,Dallas Wings,Wings,11213e,c5d646,True,3416,https://a.espncdn.com/i/teamlogos/wnba/500/dal.png,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,True,401104982,2019,2,005084,47a757,2029,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,
401104983,s:40~l:59~e:401104983~c:401104983,2019-06-30T21:00Z,11067,True,False,False,False,[],2019-06-30T21:00Z,1,STD,1841,crypto.com Arena,Los Angeles,CA,19068,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,6,s:40~l:59~t:6,Los Angeles,Sparks,LA,Los Angeles Sparks,Sparks,532481,49ac9c,True,1841,https://a.espncdn.com/i/teamlogos/wnba/500/la.png,19,s:40~l:59~t:19,Chicago,Sky,CHI,Chicago Sky,Sky,True,401104983,2019,2,4f91cd,f1f2f3,977,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,
401104984,s:40~l:59~e:401104984~c:401104984,2019-06-30T23:00Z,8002,True,False,False,False,[],2019-06-30T23:00Z,1,STD,782,Alaska Airlines Arena,Seattle,WA,9268,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,05452a,f7c43c,True,2184,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,11,s:40~l:59~t:11,Phoenix,Mercury,PHX,Phoenix Mercury,Mercury,True,401104984,2019,2,3a267d,e56020,1949,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,
401104985,s:40~l:59~e:401104985~c:401104985,2019-07-02T19:00Z,3516,True,False,False,False,[],2019-07-02T19:00Z,1,STD,4005,Michelob ULTRA Arena,Las Vegas,NV,12000,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,17,s:40~l:59~t:17,Las Vegas,Aces,LV,Las Vegas Aces,Aces,000000,c7cfd4,True,780,https://a.espncdn.com/i/teamlogos/wnba/500/lv.png,19,s:40~l:59~t:19,Chicago,Sky,CHI,Chicago Sky,Sky,True,401104985,2019,2,4f91cd,f1f2f3,977,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,
401104986,s:40~l:59~e:401104986~c:401104986,2019-07-03T00:00Z,8208,True,False,False,False,[],2019-07-03T00:00Z,1,STD,2029,Target Center,Minneapolis,MN,19006,False,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,005084,47a757,True,2029,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,20,s:40~l:59~t:20,Atlanta,Dream,ATL,Atlanta Dream,Dream,True,401104986,2019,2,d02030,383a37,2206,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,
401104987,s:40~l:59~e:401104987~c:401104987,2019-07-03T19:00Z,8710,True,False,False,False,[],2019-07-03T19:00Z,1,STD,782,Alaska Airlines Arena,Seattle,WA,9268,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,05452a,f7c43c,True,2184,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,9,s:40~l:59~t:9,New York,Liberty,NY,New York Liberty,Liberty,True,401104987,2019,2,0d79b9,89c9bf,1830,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,
401104988,s:40~l:59~e:401104988~c:401104988,2019-07-06T00:00Z,5093,True,False,False,False,[],2019-07-06T00:00Z,1,STD,3416,College Park Center,Arlington,TX,0,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,3,s:40~l:59~t:3,Dallas,Wings,DAL,Dallas Wings,Wings,11213e,c5d646,True,3416,https://a.espncdn.com/i/teamlogos/wnba/500/dal.png,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,True,401104988,2019,2,e2382f,08265b,2183,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,
401104989,s:40~l:59~e:401104989~c:401104989,2019-07-06T02:00Z,9560,True,False,False,False,[],2019-07-06T02:00Z,1,STD,1949,Footprint Center,Phoenix,AZ,18055,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,11,s:40~l:59~t:11,Phoenix,Mercury,PHX,Phoenix Mercury,Mercury,3a267d,e56020,True,1949,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,9,s:40~l:59~t:9,New York,Liberty,NY,New York Liberty,Liberty,True,401104989,2019,2,0d79b9,89c9bf,1830,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,
401104990,s:40~l:59~e:401104990~c:401104990,2019-07-06T02:00Z,8111,True,False,False,False,[],2019-07-06T02:00Z,1,STD,782,Alaska Airlines Arena,Seattle,WA,9268,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,05452a,f7c43c,True,2184,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,20,s:40~l:59~t:20,Atlanta,Dream,ATL,Atlanta Dream,Dream,True,401104990,2019,2,d02030,383a37,2206,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,
401104992,s:40~l:59~e:401104992~c:401104992,2019-07-06T18:00Z,8076,True,False,False,False,[],2019-07-06T18:00Z,1,STD,2160,Mohegan Sun Arena,Uncasville,CT,10000,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,18,s:40~l:59~t:18,Connecticut,Sun,CONN,Connecticut Sun,Sun,de6b36,002d62,True,2160,https://a.espncdn.com/i/teamlogos/wnba/500/conn.png,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,True,401104992,2019,2,005084,47a757,2029,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,
401104993,s:40~l:59~e:401104993~c:401104993,2019-07-07T19:00Z,1971,True,False,False,False,[],2019-07-07T19:00Z,1,STD,5584,Westchester County Center,White Plains,NY,5000,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,9,s:40~l:59~t:9,New York,Liberty,NY,New York Liberty,Liberty,0d79b9,89c9bf,True,1830,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,17,s:40~l:59~t:17,Las Vegas,Aces,LV,Las Vegas Aces,Aces,True,401104993,2019,2,000000,c7cfd4,780,https://a.espncdn.com/i/teamlogos/wnba/500/lv.png,
401104994,s:40~l:59~e:401104994~c:401104994,2019-07-07T21:00Z,10336,True,False,False,False,[],2019-07-07T21:00Z,1,STD,1841,crypto.com Arena,Los Angeles,CA,19068,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,6,s:40~l:59~t:6,Los Angeles,Sparks,LA,Los Angeles Sparks,Sparks,532481,49ac9c,True,1841,https://a.espncdn.com/i/teamlogos/wnba/500/la.png,16,s:40~l:59~t:16,Washington,Mystics,WSH,Washington Mystics,Mystics,True,401104994,2019,2,e03a3e,09295a,1823,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,
401104995,s:40~l:59~e:401104995~c:401104995,2019-07-07T22:00Z,6102,True,False,False,False,[],2019-07-07T22:00Z,1,STD,5427,Wintrust Arena,Chicago,IL,10387,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,19,s:40~l:59~t:19,Chicago,Sky,CHI,Chicago Sky,Sky,4f91cd,f1f2f3,True,977,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,3,s:40~l:59~t:3,Dallas,Wings,DAL,Dallas Wings,Wings,True,401104995,2019,2,11213e,c5d646,3416,https://a.espncdn.com/i/teamlogos/wnba/500/dal.png,
401104996,s:40~l:59~e:401104996~c:401104996,2019-07-07T22:00Z,9850,True,False,False,False,[],2019-07-07T22:00Z,1,STD,1949,Footprint Center,Phoenix,AZ,18055,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,11,s:40~l:59~t:11,Phoenix,Mercury,PHX,Phoenix Mercury,Mercury,3a267d,e56020,True,1949,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,20,s:40~l:59~t:20,Atlanta,Dream,ATL,Atlanta Dream,Dream,True,401104996,2019,2,d02030,383a37,2206,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,
401104997,s:40~l:59~e:401104997~c:401104997,2019-07-09T17:00Z,6885,True,False,False,False,[],2019-07-09T17:00Z,1,STD,3416,College Park Center,Arlington,TX,0,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,3,s:40~l:59~t:3,Dallas,Wings,DAL,Dallas Wings,Wings,11213e,c5d646,True,3416,https://a.espncdn.com/i/teamlogos/wnba/500/dal.png,6,s:40~l:59~t:6,Los Angeles,Sparks,LA,Los Angeles Sparks,Sparks,True,401104997,2019,2,532481,49ac9c,1841,https://a.espncdn.com/i/teamlogos/wnba/500/la.png,
401104998,s:40~l:59~e:401104998~c:401104998,2019-07-10T15:00Z,3866,True,False,False,False,[],2019-07-10T15:00Z,1,STD,1827,State Farm Arena,Atlanta,GA,16888,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,20,s:40~l:59~t:20,Atlanta,Dream,ATL,Atlanta Dream,Dream,d02030,383a37,True,2206,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,18,s:40~l:59~t:18,Connecticut,Sun,CONN,Connecticut Sun,Sun,True,401104998,2019,2,de6b36,002d62,2160,https://a.espncdn.com/i/teamlogos/wnba/500/conn.png,
401104999,s:40~l:59~e:401104999~c:401104999,2019-07-10T15:30Z,15377,True,False,False,False,[],2019-07-10T15:30Z,1,STD,1823,Capital One Arena,Washington,DC,20362,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,16,s:40~l:59~t:16,Washington,Mystics,WSH,Washington Mystics,Mystics,e03a3e,09295a,True,1823,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,11,s:40~l:59~t:11,Phoenix,Mercury,PHX,Phoenix Mercury,Mercury,True,401104999,2019,2,3a267d,e56020,1949,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,
