id,uid,date,attendance,time_valid,neutral_site,conference_competition,recent,notes,start_date,type_id,type_abbreviation,status_clock,status_display_clock,status_period,status_type_id,status_type_name,status_type_state,status_type_completed,status_type_description,status_type_detail,status_type_short_detail,format_regulation_periods,home_id,home_uid,home_location,home_name,home_abbreviation,home_display_name,home_short_display_name,home_color,home_alternate_color,home_is_active,home_venue_id,home_logo,away_id,away_uid,away_location,away_name,away_abbreviation,away_display_name,away_short_display_name,away_color,away_alternate_color,away_is_active,away_venue_id,away_logo,game_id,season,season_type,venue_id,venue_full_name,venue_address_city,venue_address_state,venue_capacity,venue_indoor,status_type_alt_detail,PBP,team_box,player_box
270729011,s:40~l:59~e:270729011~c:270729011,2007-07-29T23:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2007-07-29T23:00Z,1,STD,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,11,s:40~l:59~t:11,Phoenix,Mercury,PHO,Phoenix Mercury,Mercury,3a267d,e56020,TRUE,1949,https://a.espncdn.com/i/teamlogos/wnba/500/pho.png,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,e2382f,08265b,TRUE,,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,270729011,2007,2,,"","","",,,"",TRUE,TRUE,TRUE
270729003,s:40~l:59~e:270729003~c:270729003,2007-07-29T22:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2007-07-29T22:00Z,1,STD,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,3,s:40~l:59~t:3,Detroit,Shock,TUL,Detroit Shock,Shock,11213e,c5d646,FALSE,1911,"",6,s:40~l:59~t:6,Los Angeles,Sparks,LOS,Los Angeles Sparks,Sparks,532481,49ac9c,TRUE,1841,https://a.espncdn.com/i/teamlogos/wnba/500/los.png,270729003,2007,2,3419,The Palace of Auburn Hills,Detroit,MI,22076,FALSE,"",TRUE,TRUE,TRUE
270729019,s:40~l:59~e:270729019~c:270729019,2007-07-29T22:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2007-07-29T22:00Z,1,STD,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,19,s:40~l:59~t:19,Chicago,Sky,CHI,Chicago Sky,Sky,4f91cd,f1f2f3,TRUE,1847,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,4,s:40~l:59~t:4,Houston,Comets,HOU,Houston Comets,Comets,"","",TRUE,,https://a.espncdn.com/i/teamlogos/wnba/500/hou.png,270729019,2007,2,,"","","",,,"",TRUE,TRUE,TRUE
270729009,s:40~l:59~e:270729009~c:270729009,2007-07-29T20:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2007-07-29T20:00Z,1,STD,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,9,s:40~l:59~t:9,New York,Liberty,NYL,New York Liberty,Liberty,0d79b9,89c9bf,TRUE,1826,https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png,18,s:40~l:59~t:18,Connecticut,Sun,CT,Connecticut Sun,Sun,de6b36,002d62,TRUE,2160,https://a.espncdn.com/i/teamlogos/wnba/500/ct.png,270729009,2007,2,1830,Madison Square Garden,New York,NY,19763,FALSE,"",TRUE,TRUE,TRUE
270728016,s:40~l:59~e:270728016~c:270728016,2007-07-28T20:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2007-07-28T20:00Z,1,STD,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,16,s:40~l:59~t:16,Washington,Mystics,WAS,Washington Mystics,Mystics,e03a3e,09295a,TRUE,1823,https://a.espncdn.com/i/teamlogos/wnba/500/was.png,3,s:40~l:59~t:3,Detroit,Shock,TUL,Detroit Shock,Shock,11213e,c5d646,FALSE,1911,"",270728016,2007,2,,"","","",,,"",TRUE,TRUE,TRUE
270727014,s:40~l:59~e:270727014~c:270727014,2007-07-28T02:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2007-07-28T02:00Z,1,STD,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,05452a,f7c43c,TRUE,2184,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,e2382f,08265b,TRUE,,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,270727014,2007,2,2184,KeyArena,Seattle,WA,17459,TRUE,"",TRUE,TRUE,TRUE
270727019,s:40~l:59~e:270727019~c:270727019,2007-07-28T00:30Z,0,TRUE,FALSE,FALSE,FALSE,[],2007-07-28T00:30Z,1,STD,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,19,s:40~l:59~t:19,Chicago,Sky,CHI,Chicago Sky,Sky,4f91cd,f1f2f3,TRUE,1847,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,11,s:40~l:59~t:11,Phoenix,Mercury,PHO,Phoenix Mercury,Mercury,3a267d,e56020,TRUE,1949,https://a.espncdn.com/i/teamlogos/wnba/500/pho.png,270727019,2007,2,,"","","",,,"",TRUE,TRUE,TRUE
270727008,s:40~l:59~e:270727008~c:270727008,2007-07-28T00:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2007-07-28T00:00Z,1,STD,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,005084,47a757,TRUE,2029,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,6,s:40~l:59~t:6,Los Angeles,Sparks,LOS,Los Angeles Sparks,Sparks,532481,49ac9c,TRUE,1841,https://a.espncdn.com/i/teamlogos/wnba/500/los.png,270727008,2007,2,2029,Target Center,Minneapolis,MN,19006,FALSE,"",TRUE,TRUE,TRUE
270727017,s:40~l:59~e:270727017~c:270727017,2007-07-28T00:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2007-07-28T00:00Z,1,STD,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,17,s:40~l:59~t:17,San Antonio,Silver Stars,SAS,San Antonio Silver Stars,Silver Stars,000000,c7cfd4,FALSE,780,"",4,s:40~l:59~t:4,Houston,Comets,HOU,Houston Comets,Comets,"","",TRUE,,https://a.espncdn.com/i/teamlogos/wnba/500/hou.png,270727017,2007,2,,"","","",,,"",TRUE,TRUE,TRUE
270726003,s:40~l:59~e:270726003~c:270726003,2007-07-26T23:30Z,0,TRUE,FALSE,FALSE,FALSE,[],2007-07-26T23:30Z,1,STD,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,3,s:40~l:59~t:3,Detroit,Shock,TUL,Detroit Shock,Shock,11213e,c5d646,FALSE,1911,"",19,s:40~l:59~t:19,Chicago,Sky,CHI,Chicago Sky,Sky,4f91cd,f1f2f3,TRUE,1847,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,270726003,2007,2,3419,The Palace of Auburn Hills,Detroit,MI,22076,FALSE,"",TRUE,TRUE,TRUE
270726018,s:40~l:59~e:270726018~c:270726018,2007-07-26T23:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2007-07-26T23:00Z,1,STD,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,18,s:40~l:59~t:18,Connecticut,Sun,CT,Connecticut Sun,Sun,de6b36,002d62,TRUE,2160,https://a.espncdn.com/i/teamlogos/wnba/500/ct.png,9,s:40~l:59~t:9,New York,Liberty,NYL,New York Liberty,Liberty,0d79b9,89c9bf,TRUE,1826,https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png,270726018,2007,2,2160,Mohegan Sun Arena,Uncasville,CT,10000,TRUE,"",TRUE,TRUE,TRUE
270726013,s:40~l:59~e:270726013~c:270726013,2007-07-26T18:30Z,0,TRUE,FALSE,FALSE,FALSE,[],2007-07-26T18:30Z,1,STD,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,13,s:40~l:59~t:13,Sacramento,Monarchs,SAC,Sacramento Monarchs,Monarchs,"","",TRUE,,https://a.espncdn.com/i/teamlogos/wnba/500/sac.png,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,e2382f,08265b,TRUE,,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,270726013,2007,2,,"","","",,,"",TRUE,TRUE,TRUE
270725008,s:40~l:59~e:270725008~c:270725008,2007-07-25T17:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2007-07-25T17:00Z,1,STD,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,005084,47a757,TRUE,2029,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,11,s:40~l:59~t:11,Phoenix,Mercury,PHO,Phoenix Mercury,Mercury,3a267d,e56020,TRUE,1949,https://a.espncdn.com/i/teamlogos/wnba/500/pho.png,270725008,2007,2,2029,Target Center,Minneapolis,MN,19006,FALSE,"",TRUE,TRUE,TRUE
270724013,s:40~l:59~e:270724013~c:270724013,2007-07-25T02:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2007-07-25T02:00Z,1,STD,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,13,s:40~l:59~t:13,Sacramento,Monarchs,SAC,Sacramento Monarchs,Monarchs,"","",TRUE,,https://a.espncdn.com/i/teamlogos/wnba/500/sac.png,6,s:40~l:59~t:6,Los Angeles,Sparks,LOS,Los Angeles Sparks,Sparks,532481,49ac9c,TRUE,1841,https://a.espncdn.com/i/teamlogos/wnba/500/los.png,270724013,2007,2,,"","","",,,"",TRUE,TRUE,TRUE
270724018,s:40~l:59~e:270724018~c:270724018,2007-07-25T00:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2007-07-25T00:00Z,1,STD,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,18,s:40~l:59~t:18,Connecticut,Sun,CT,Connecticut Sun,Sun,de6b36,002d62,TRUE,2160,https://a.espncdn.com/i/teamlogos/wnba/500/ct.png,3,s:40~l:59~t:3,Detroit,Shock,TUL,Detroit Shock,Shock,11213e,c5d646,FALSE,1911,"",270724018,2007,2,2160,Mohegan Sun Arena,Uncasville,CT,10000,TRUE,"",TRUE,TRUE,TRUE
270724005,s:40~l:59~e:270724005~c:270724005,2007-07-24T23:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2007-07-24T23:00Z,1,STD,0,0.0,5,3,STATUS_FINAL,post,TRUE,Final,Final/OT,Final/OT,4,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,e2382f,08265b,TRUE,,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,17,s:40~l:59~t:17,San Antonio,Silver Stars,SAS,San Antonio Silver Stars,Silver Stars,000000,c7cfd4,FALSE,780,"",270724005,2007,2,,"","","",,,OT,TRUE,TRUE,TRUE
270724016,s:40~l:59~e:270724016~c:270724016,2007-07-24T23:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2007-07-24T23:00Z,1,STD,0,0.0,5,3,STATUS_FINAL,post,TRUE,Final,Final/OT,Final/OT,4,16,s:40~l:59~t:16,Washington,Mystics,WAS,Washington Mystics,Mystics,e03a3e,09295a,TRUE,1823,https://a.espncdn.com/i/teamlogos/wnba/500/was.png,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,05452a,f7c43c,TRUE,2184,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,270724016,2007,2,,"","","",,,OT,TRUE,TRUE,TRUE
270722011,s:40~l:59~e:270722011~c:270722011,2007-07-22T23:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2007-07-22T23:00Z,1,STD,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,11,s:40~l:59~t:11,Phoenix,Mercury,PHO,Phoenix Mercury,Mercury,3a267d,e56020,TRUE,1949,https://a.espncdn.com/i/teamlogos/wnba/500/pho.png,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,005084,47a757,TRUE,2029,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,270722011,2007,2,,"","","",,,"",TRUE,TRUE,TRUE
270722019,s:40~l:59~e:270722019~c:270722019,2007-07-22T22:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2007-07-22T22:00Z,1,STD,0,0.0,5,3,STATUS_FINAL,post,TRUE,Final,Final/OT,Final/OT,4,19,s:40~l:59~t:19,Chicago,Sky,CHI,Chicago Sky,Sky,4f91cd,f1f2f3,TRUE,1847,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,17,s:40~l:59~t:17,San Antonio,Silver Stars,SAS,San Antonio Silver Stars,Silver Stars,000000,c7cfd4,FALSE,780,"",270722019,2007,2,,"","","",,,OT,TRUE,TRUE,TRUE
270722009,s:40~l:59~e:270722009~c:270722009,2007-07-22T20:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2007-07-22T20:00Z,1,STD,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,9,s:40~l:59~t:9,New York,Liberty,NYL,New York Liberty,Liberty,0d79b9,89c9bf,TRUE,1826,https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,05452a,f7c43c,TRUE,2184,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,270722009,2007,2,1830,Madison Square Garden,New York,NY,19763,FALSE,"",TRUE,TRUE,TRUE
270722018,s:40~l:59~e:270722018~c:270722018,2007-07-22T20:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2007-07-22T20:00Z,1,STD,1,1.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,18,s:40~l:59~t:18,Connecticut,Sun,CT,Connecticut Sun,Sun,de6b36,002d62,TRUE,2160,https://a.espncdn.com/i/teamlogos/wnba/500/ct.png,4,s:40~l:59~t:4,Houston,Comets,HOU,Houston Comets,Comets,"","",TRUE,,https://a.espncdn.com/i/teamlogos/wnba/500/hou.png,270722018,2007,2,2160,Mohegan Sun Arena,Uncasville,CT,10000,TRUE,"",TRUE,TRUE,TRUE
270721019,s:40~l:59~e:270721019~c:270721019,2007-07-22T00:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2007-07-22T00:00Z,1,STD,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,19,s:40~l:59~t:19,Chicago,Sky,CHI,Chicago Sky,Sky,4f91cd,f1f2f3,TRUE,1847,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,e2382f,08265b,TRUE,,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,270721019,2007,2,,"","","",,,"",TRUE,TRUE,TRUE
270721003,s:40~l:59~e:270721003~c:270721003,2007-07-21T23:30Z,0,TRUE,FALSE,FALSE,FALSE,[],2007-07-21T23:30Z,1,STD,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,3,s:40~l:59~t:3,Detroit,Shock,TUL,Detroit Shock,Shock,11213e,c5d646,FALSE,1911,"",16,s:40~l:59~t:16,Washington,Mystics,WAS,Washington Mystics,Mystics,e03a3e,09295a,TRUE,1823,https://a.espncdn.com/i/teamlogos/wnba/500/was.png,270721003,2007,2,3419,The Palace of Auburn Hills,Detroit,MI,22076,FALSE,"",TRUE,TRUE,TRUE
270720011,s:40~l:59~e:270720011~c:270720011,2007-07-21T02:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2007-07-21T02:00Z,1,STD,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,11,s:40~l:59~t:11,Phoenix,Mercury,PHO,Phoenix Mercury,Mercury,3a267d,e56020,TRUE,1949,https://a.espncdn.com/i/teamlogos/wnba/500/pho.png,6,s:40~l:59~t:6,Los Angeles,Sparks,LOS,Los Angeles Sparks,Sparks,532481,49ac9c,TRUE,1841,https://a.espncdn.com/i/teamlogos/wnba/500/los.png,270720011,2007,2,,"","","",,,"",TRUE,TRUE,TRUE
270720008,s:40~l:59~e:270720008~c:270720008,2007-07-21T00:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2007-07-21T00:00Z,1,STD,0,0.0,5,3,STATUS_FINAL,post,TRUE,Final,Final/OT,Final/OT,4,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,005084,47a757,TRUE,2029,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,16,s:40~l:59~t:16,Washington,Mystics,WAS,Washington Mystics,Mystics,e03a3e,09295a,TRUE,1823,https://a.espncdn.com/i/teamlogos/wnba/500/was.png,270720008,2007,2,2029,Target Center,Minneapolis,MN,19006,FALSE,OT,TRUE,TRUE,TRUE
270720017,s:40~l:59~e:270720017~c:270720017,2007-07-21T00:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2007-07-21T00:00Z,1,STD,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,17,s:40~l:59~t:17,San Antonio,Silver Stars,SAS,San Antonio Silver Stars,Silver Stars,000000,c7cfd4,FALSE,780,"",13,s:40~l:59~t:13,Sacramento,Monarchs,SAC,Sacramento Monarchs,Monarchs,"","",TRUE,,https://a.espncdn.com/i/teamlogos/wnba/500/sac.png,270720017,2007,2,,"","","",,,"",TRUE,TRUE,TRUE
270720009,s:40~l:59~e:270720009~c:270720009,2007-07-20T23:30Z,0,TRUE,FALSE,FALSE,FALSE,[],2007-07-20T23:30Z,1,STD,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,9,s:40~l:59~t:9,New York,Liberty,NYL,New York Liberty,Liberty,0d79b9,89c9bf,TRUE,1826,https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png,4,s:40~l:59~t:4,Houston,Comets,HOU,Houston Comets,Comets,"","",TRUE,,https://a.espncdn.com/i/teamlogos/wnba/500/hou.png,270720009,2007,2,1830,Madison Square Garden,New York,NY,19763,FALSE,"",TRUE,TRUE,TRUE
270720005,s:40~l:59~e:270720005~c:270720005,2007-07-20T23:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2007-07-20T23:00Z,1,STD,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,e2382f,08265b,TRUE,,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,3,s:40~l:59~t:3,Detroit,Shock,TUL,Detroit Shock,Shock,11213e,c5d646,FALSE,1911,"",270720005,2007,2,,"","","",,,"",TRUE,TRUE,TRUE
270720018,s:40~l:59~e:270720018~c:270720018,2007-07-20T23:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2007-07-20T23:00Z,1,STD,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,18,s:40~l:59~t:18,Connecticut,Sun,CT,Connecticut Sun,Sun,de6b36,002d62,TRUE,2160,https://a.espncdn.com/i/teamlogos/wnba/500/ct.png,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,05452a,f7c43c,TRUE,2184,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,270720018,2007,2,2160,Mohegan Sun Arena,Uncasville,CT,10000,TRUE,"",TRUE,TRUE,TRUE
270718005,s:40~l:59~e:270718005~c:270718005,2007-07-18T17:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2007-07-18T17:00Z,1,STD,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,e2382f,08265b,TRUE,,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,19,s:40~l:59~t:19,Chicago,Sky,CHI,Chicago Sky,Sky,4f91cd,f1f2f3,TRUE,1847,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,270718005,2007,2,,"","","",,,"",TRUE,TRUE,TRUE
270718003,s:40~l:59~e:270718003~c:270718003,2007-07-18T16:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2007-07-18T16:00Z,1,STD,0,0.0,5,3,STATUS_FINAL,post,TRUE,Final,Final/OT,Final/OT,4,3,s:40~l:59~t:3,Detroit,Shock,TUL,Detroit Shock,Shock,11213e,c5d646,FALSE,1911,"",9,s:40~l:59~t:9,New York,Liberty,NYL,New York Liberty,Liberty,0d79b9,89c9bf,TRUE,1826,https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png,270718003,2007,2,3419,The Palace of Auburn Hills,Detroit,MI,22076,FALSE,OT,TRUE,TRUE,TRUE
270718016,s:40~l:59~e:270718016~c:270718016,2007-07-18T15:30Z,0,TRUE,FALSE,FALSE,FALSE,[],2007-07-18T15:30Z,1,STD,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,16,s:40~l:59~t:16,Washington,Mystics,WAS,Washington Mystics,Mystics,e03a3e,09295a,TRUE,1823,https://a.espncdn.com/i/teamlogos/wnba/500/was.png,4,s:40~l:59~t:4,Houston,Comets,HOU,Houston Comets,Comets,"","",TRUE,,https://a.espncdn.com/i/teamlogos/wnba/500/hou.png,270718016,2007,2,,"","","",,,"",TRUE,TRUE,TRUE
270717006,s:40~l:59~e:270717006~c:270717006,2007-07-18T02:30Z,0,TRUE,FALSE,FALSE,FALSE,[],2007-07-18T02:30Z,1,STD,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,6,s:40~l:59~t:6,Los Angeles,Sparks,LOS,Los Angeles Sparks,Sparks,532481,49ac9c,TRUE,1841,https://a.espncdn.com/i/teamlogos/wnba/500/los.png,17,s:40~l:59~t:17,San Antonio,Silver Stars,SAS,San Antonio Silver Stars,Silver Stars,000000,c7cfd4,FALSE,780,"",270717006,2007,2,1841,crypto.com Arena,Los Angeles,CA,19068,TRUE,"",TRUE,TRUE,TRUE
270717011,s:40~l:59~e:270717011~c:270717011,2007-07-18T01:30Z,0,TRUE,FALSE,FALSE,FALSE,[],2007-07-18T01:30Z,1,STD,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,11,s:40~l:59~t:11,Phoenix,Mercury,PHO,Phoenix Mercury,Mercury,3a267d,e56020,TRUE,1949,https://a.espncdn.com/i/teamlogos/wnba/500/pho.png,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,05452a,f7c43c,TRUE,2184,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,270717011,2007,2,,"","","",,,"",TRUE,TRUE,TRUE
270717018,s:40~l:59~e:270717018~c:270717018,2007-07-17T23:30Z,0,TRUE,FALSE,FALSE,FALSE,[],2007-07-17T23:30Z,1,STD,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,18,s:40~l:59~t:18,Connecticut,Sun,CT,Connecticut Sun,Sun,de6b36,002d62,TRUE,2160,https://a.espncdn.com/i/teamlogos/wnba/500/ct.png,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,005084,47a757,TRUE,2029,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,270717018,2007,2,2160,Mohegan Sun Arena,Uncasville,CT,10000,TRUE,"",TRUE,TRUE,TRUE
270715098,s:40~l:59~e:270715098~c:270715098,2007-07-15T19:30Z,0,TRUE,FALSE,FALSE,FALSE,"[{'type': 'event', 'headline': 'ALL STAR GAME'}]",2007-07-15T19:30Z,4,ALLSTAR,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,98,s:40~l:59~t:98,Eastern Conf,East,EAST,EAST,EAST,"","",TRUE,,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/east.png,99,s:40~l:59~t:99,Western Conf,West,WEST,WEST,WEST,"","",TRUE,763,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/west.png,270715098,2007,2,1823,Capital One Arena,Washington,DC,20362,TRUE,"",TRUE,TRUE,TRUE
270712013,s:40~l:59~e:270712013~c:270712013,2007-07-13T02:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2007-07-13T02:00Z,1,STD,0,0.0,5,3,STATUS_FINAL,post,TRUE,Final,Final/OT,Final/OT,4,13,s:40~l:59~t:13,Sacramento,Monarchs,SAC,Sacramento Monarchs,Monarchs,"","",TRUE,,https://a.espncdn.com/i/teamlogos/wnba/500/sac.png,18,s:40~l:59~t:18,Connecticut,Sun,CT,Connecticut Sun,Sun,de6b36,002d62,TRUE,2160,https://a.espncdn.com/i/teamlogos/wnba/500/ct.png,270712013,2007,2,,"","","",,,OT,TRUE,TRUE,TRUE
270712019,s:40~l:59~e:270712019~c:270712019,2007-07-13T00:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2007-07-13T00:00Z,1,STD,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,19,s:40~l:59~t:19,Chicago,Sky,CHI,Chicago Sky,Sky,4f91cd,f1f2f3,TRUE,1847,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,3,s:40~l:59~t:3,Detroit,Shock,TUL,Detroit Shock,Shock,11213e,c5d646,FALSE,1911,"",270712019,2007,2,,"","","",,,"",TRUE,TRUE,TRUE
270712005,s:40~l:59~e:270712005~c:270712005,2007-07-12T23:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2007-07-12T23:00Z,1,STD,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,e2382f,08265b,TRUE,,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,9,s:40~l:59~t:9,New York,Liberty,NYL,New York Liberty,Liberty,0d79b9,89c9bf,TRUE,1826,https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png,270712005,2007,2,,"","","",,,"",TRUE,TRUE,TRUE
270712004,s:40~l:59~e:270712004~c:270712004,2007-07-12T16:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2007-07-12T16:00Z,1,STD,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,4,s:40~l:59~t:4,Houston,Comets,HOU,Houston Comets,Comets,"","",TRUE,,https://a.espncdn.com/i/teamlogos/wnba/500/hou.png,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,005084,47a757,TRUE,2029,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,270712004,2007,2,,"","","",,,"",TRUE,TRUE,TRUE
270711011,s:40~l:59~e:270711011~c:270711011,2007-07-11T19:30Z,0,TRUE,FALSE,FALSE,FALSE,[],2007-07-11T19:30Z,1,STD,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,11,s:40~l:59~t:11,Phoenix,Mercury,PHO,Phoenix Mercury,Mercury,3a267d,e56020,TRUE,1949,https://a.espncdn.com/i/teamlogos/wnba/500/pho.png,17,s:40~l:59~t:17,San Antonio,Silver Stars,SAS,San Antonio Silver Stars,Silver Stars,000000,c7cfd4,FALSE,780,"",270711011,2007,2,,"","","",,,"",TRUE,TRUE,TRUE
