id,uid,date,attendance,timeValid,neutralSite,conferenceCompetition,recent,notes,startDate,type.id,type.abbreviation,status.clock,status.displayClock,status.period,status.type.id,status.type.name,status.type.state,status.type.completed,status.type.description,status.type.detail,status.type.shortDetail,format.regulation.periods,home.id,home.uid,home.location,home.name,home.abbreviation,home.displayName,home.shortDisplayName,home.color,home.alternateColor,home.isActive,home.venue.id,home.logo,home.conferenceId,away.id,away.uid,away.location,away.name,away.abbreviation,away.displayName,away.shortDisplayName,away.color,away.alternateColor,away.isActive,away.venue.id,away.logo,away.conferenceId,game_id,season,season_type,status.type.altDetail,groups.id,groups.name,groups.shortName,groups.isConference,tournamentId,venue.id,venue.fullName,venue.address.city,venue.address.state,venue.capacity,venue.indoor,PBP,team_box,player_box
280262737,s:40~l:54~e:280262737~c:280262737,2008-01-26T19:00Z,0,TRUE,FALSE,TRUE,FALSE,[],2008-01-26T19:00Z,0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2737,s:40~l:54~t:2737,Winthrop,Eagles,WIN,Winthrop Eagles,Winthrop,9e0b0e,fdb41e,TRUE,1922,https://a.espncdn.com/i/teamlogos/ncaa/500/2737.png,6,2127,s:40~l:54~t:2127,Charleston Southern,Buccaneers,CHSO,Charleston Southern Buccaneers,Charleston So,2e3192,ded090,TRUE,2187,https://a.espncdn.com/i/teamlogos/ncaa/500/2127.png,6,280262737,2008,2,"",6,Big South Conference,Big South,TRUE,,,"","","",,,FALSE,FALSE,FALSE
280262711,s:40~l:54~e:280262711~c:280262711,2008-01-26T19:00Z,0,TRUE,FALSE,TRUE,FALSE,[],2008-01-26T19:00Z,0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2711,s:40~l:54~t:2711,Western Michigan,Broncos,WMU,Western Michigan Broncos,W Michigan,532e1f,8b7f79,TRUE,1972,https://a.espncdn.com/i/teamlogos/ncaa/500/2711.png,14,2309,s:40~l:54~t:2309,Kent State,Golden Flashes,KENT,Kent State Golden Flashes,Kent State,002445,f0b510,TRUE,2020,https://a.espncdn.com/i/teamlogos/ncaa/500/2309.png,14,280262711,2008,2,"",14,Mid-American Conference,MAC,TRUE,,,"","","",,,TRUE,TRUE,TRUE
280262603,s:40~l:54~e:280262603~c:280262603,2008-01-26T19:00Z,0,TRUE,FALSE,TRUE,FALSE,[],2008-01-26T19:00Z,0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2603,s:40~l:54~t:2603,Saint Joseph's,Hawks,JOES,Saint Joseph's Hawks,Saint Joseph's,C2071B,101010,TRUE,2150,https://a.espncdn.com/i/teamlogos/ncaa/500/2603.png,3,2168,s:40~l:54~t:2168,Dayton,Flyers,DAY,Dayton Flyers,Dayton,004B8D,ffffff,TRUE,2039,https://a.espncdn.com/i/teamlogos/ncaa/500/2168.png,3,280262603,2008,2,"",3,Atlantic 10 Conference,A 10,TRUE,,,"","","",,,TRUE,TRUE,TRUE
280262529,s:40~l:54~e:280262529~c:280262529,2008-01-26T19:00Z,0,TRUE,FALSE,TRUE,FALSE,[],2008-01-26T19:00Z,0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2529,s:40~l:54~t:2529,Sacred Heart,Pioneers,SHU,Sacred Heart Pioneers,Sacred Heart,a40012,c29472,TRUE,1916,https://a.espncdn.com/i/teamlogos/ncaa/500/2529.png,19,2514,s:40~l:54~t:2514,Quinnipiac,Bobcats,QUIN,Quinnipiac Bobcats,Quinnipiac,041B43,"",TRUE,1907,https://a.espncdn.com/i/teamlogos/ncaa/500/2514.png,19,280262529,2008,2,"",19,Northeast Conference,NEC,TRUE,,,"","","",,,TRUE,FALSE,FALSE
280262507,s:40~l:54~e:280262507~c:280262507,2008-01-26T19:00Z,0,TRUE,FALSE,TRUE,FALSE,[],2008-01-26T19:00Z,0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2507,s:40~l:54~t:2507,Providence,Friars,PROV,Providence Friars,Providence,000000,7d8082,TRUE,4691,https://a.espncdn.com/i/teamlogos/ncaa/500/2507.png,4,2550,s:40~l:54~t:2550,Seton Hall,Pirates,HALL,Seton Hall Pirates,Seton Hall,0857B1,8a8d8f,TRUE,2161,https://a.espncdn.com/i/teamlogos/ncaa/500/2550.png,4,280262507,2008,2,"",4,Big East Conference,Big East,TRUE,,,"","","",,,FALSE,FALSE,FALSE
280262448,s:40~l:54~e:280262448~c:280262448,2008-01-26T19:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2008-01-26T19:00Z,0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2448,s:40~l:54~t:2448,North Carolina A&T,Aggies,NCAT,North Carolina A&T Aggies,NC A&T,0505aa,004684,TRUE,2066,https://a.espncdn.com/i/teamlogos/ncaa/500/2448.png,16,2736,s:40~l:54~t:2736,Winston Salem,Rams,WSSU,Winston Salem Rams,Winston Salem,bb0100,"",TRUE,,https://a.espncdn.com/i/teamlogos/ncaa/500/2736.png,43,280262448,2008,2,"",,"","",,,,"","","",,,FALSE,FALSE,FALSE
280262341,s:40~l:54~e:280262341~c:280262341,2008-01-26T19:00Z,0,TRUE,FALSE,TRUE,FALSE,[],2008-01-26T19:00Z,0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2341,s:40~l:54~t:2341,LIU Brooklyn,Blackbirds,LIU,LIU Brooklyn Blackbirds,LIU Brooklyn,000000,f0f0f0,TRUE,2140,https://a.espncdn.com/i/teamlogos/ncaa/500/2341.png,19,116,s:40~l:54~t:116,Mount St. Mary's,Mountaineers,MSM,Mount St. Mary's Mountaineers,Mt. St. Mary's,005596,ebebeb,TRUE,2175,https://a.espncdn.com/i/teamlogos/ncaa/500/116.png,19,280262341,2008,2,"",19,Northeast Conference,NEC,TRUE,,,"","","",,,TRUE,TRUE,TRUE
280262335,s:40~l:54~e:280262335~c:280262335,2008-01-26T19:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2008-01-26T19:00Z,0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2335,s:40~l:54~t:2335,Liberty,Flames,LIB,Liberty Flames,Liberty,071740,a61f21,TRUE,7117,https://a.espncdn.com/i/teamlogos/ncaa/500/2335.png,6,2506,s:40~l:54~t:2506,Presbyterian,Blue Hose,PRES,Presbyterian Blue Hose,Presbyterian,194896,990134,TRUE,2046,https://a.espncdn.com/i/teamlogos/ncaa/500/2506.png,43,280262335,2008,2,"",,"","",,,,"","","",,,TRUE,TRUE,TRUE
280262166,s:40~l:54~e:280262166~c:280262166,2008-01-26T19:00Z,0,TRUE,FALSE,TRUE,FALSE,[],2008-01-26T19:00Z,0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2166,s:40~l:54~t:2166,Davidson,Wildcats,DAV,Davidson Wildcats,Davidson,000000,e51837,TRUE,194,https://a.espncdn.com/i/teamlogos/ncaa/500/2166.png,24,2747,s:40~l:54~t:2747,Wofford,Terriers,WOF,Wofford Terriers,Wofford,533B24,f0f0f0,TRUE,5426,https://a.espncdn.com/i/teamlogos/ncaa/500/2747.png,24,280262166,2008,2,"",24,Southern Conference,Southern,TRUE,,,"","","",,,TRUE,TRUE,TRUE
280262083,s:40~l:54~e:280262083~c:280262083,2008-01-26T19:00Z,0,TRUE,FALSE,TRUE,FALSE,[],2008-01-26T19:00Z,0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2083,s:40~l:54~t:2083,Bucknell,Bison,BUCK,Bucknell Bison,Bucknell,000060,00316e,TRUE,2208,https://a.espncdn.com/i/teamlogos/ncaa/500/2083.png,22,2142,s:40~l:54~t:2142,Colgate,Raiders,COLG,Colgate Raiders,Colgate,8B011D,231f20,TRUE,2188,https://a.espncdn.com/i/teamlogos/ncaa/500/2142.png,22,280262083,2008,2,"",22,Patriot League,Patriot,TRUE,,,"","","",,,FALSE,FALSE,FALSE
280262066,s:40~l:54~e:280262066~c:280262066,2008-01-26T19:00Z,0,TRUE,FALSE,TRUE,FALSE,[],2008-01-26T19:00Z,0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2066,s:40~l:54~t:2066,Binghamton,Bearcats,BING,Binghamton Bearcats,Binghamton,00614A,f0f0f0,TRUE,1924,https://a.espncdn.com/i/teamlogos/ncaa/500/2066.png,1,2619,s:40~l:54~t:2619,Stony Brook,Seawolves,STBK,Stony Brook Seawolves,Stony Brook,990000,"",TRUE,2231,https://a.espncdn.com/i/teamlogos/ncaa/500/2619.png,1,280262066,2008,2,"",1,America East Conference,Am. East,TRUE,,,"","","",,,FALSE,FALSE,FALSE
280262065,s:40~l:54~e:280262065~c:280262065,2008-01-26T19:00Z,0,TRUE,FALSE,TRUE,FALSE,[],2008-01-26T19:00Z,0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2065,s:40~l:54~t:2065,Bethune-Cookman,Lady Wildcats,BCU,Bethune-Cookman Lady Wildcats,Bethune-Cookman,7b1831,e9aa12,TRUE,2073,https://a.espncdn.com/i/teamlogos/ncaa/500/2065.png,16,2169,s:40~l:54~t:2169,Delaware State,Lady Hornets,DSU,Delaware State Lady Hornets,Delaware State,FF3630,009cdd,TRUE,1957,https://a.espncdn.com/i/teamlogos/ncaa/500/2169.png,16,280262065,2008,2,"",16,Mid-Eastern Athletic Conference,MEAC,TRUE,,,"","","",,,TRUE,TRUE,TRUE
280262026,s:40~l:54~e:280262026~c:280262026,2008-01-26T19:00Z,0,TRUE,FALSE,TRUE,FALSE,[],2008-01-26T19:00Z,0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2026,s:40~l:54~t:2026,Appalachian State,Mountaineers,APP,Appalachian State Mountaineers,Appalachian St,000000,ffcd00,TRUE,2137,https://a.espncdn.com/i/teamlogos/ncaa/500/2026.png,24,231,s:40~l:54~t:231,Furman,Paladins,FUR,Furman Paladins,Furman,4A2184,909090,TRUE,2166,https://a.espncdn.com/i/teamlogos/ncaa/500/231.png,24,280262026,2008,2,"",24,Southern Conference,Southern,TRUE,,,"","","",,,FALSE,FALSE,FALSE
280260251,s:40~l:54~e:280260251~c:280260251,2008-01-26T19:00Z,0,TRUE,FALSE,TRUE,FALSE,[],2008-01-26T19:00Z,0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,251,s:40~l:54~t:251,Texas,Longhorns,TEX,Texas Longhorns,Texas,EE7524,f0f0f0,TRUE,2195,https://a.espncdn.com/i/teamlogos/ncaa/500/251.png,8,142,s:40~l:54~t:142,Missouri,Tigers,MIZ,Missouri Tigers,Missouri,000000,000000,TRUE,2071,https://a.espncdn.com/i/teamlogos/ncaa/500/142.png,8,280260251,2008,2,"",8,Big 12 Conference,Big 12,TRUE,,,"","","",,,FALSE,FALSE,FALSE
280260193,s:40~l:54~e:280260193~c:280260193,2008-01-26T19:00Z,0,TRUE,FALSE,TRUE,FALSE,[],2008-01-26T19:00Z,0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,193,s:40~l:54~t:193,Miami (OH),Redhawks,M-OH,Miami (OH) Redhawks,Miami (OH),a4000c,f0f0f0,TRUE,2134,https://a.espncdn.com/i/teamlogos/ncaa/500/193.png,14,2459,s:40~l:54~t:2459,Northern Illinois,Huskies,NIU,Northern Illinois Huskies,N Illinois,F1122C,cc0000,TRUE,2090,https://a.espncdn.com/i/teamlogos/ncaa/500/2459.png,14,280260193,2008,2,"",14,Mid-American Conference,MAC,TRUE,,,"","","",,,FALSE,FALSE,FALSE
280260050,s:40~l:54~e:280260050~c:280260050,2008-01-26T19:00Z,0,TRUE,FALSE,TRUE,FALSE,[],2008-01-26T19:00Z,0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,50,s:40~l:54~t:50,Florida A&M,Rattlers,FAMU,Florida A&M Rattlers,FAMU,F89728,00843d,TRUE,2205,https://a.espncdn.com/i/teamlogos/ncaa/500/50.png,16,2379,s:40~l:54~t:2379,Maryland-Eastern Shore,Lady Hawks,UMES,Maryland-Eastern Shore Lady Hawks,MD-Eastern,5c2301,b5b7ba,TRUE,2064,https://a.espncdn.com/i/teamlogos/ncaa/500/2379.png,16,280260050,2008,2,"",16,Mid-Eastern Athletic Conference,MEAC,TRUE,,,"","","",,,FALSE,FALSE,FALSE
280260047,s:40~l:54~e:280260047~c:280260047,2008-01-26T19:00Z,0,TRUE,FALSE,TRUE,FALSE,[],2008-01-26T19:00Z,0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,47,s:40~l:54~t:47,Howard,Bison,HOW,Howard Bison,Howard,9e0b0e,6b818d,TRUE,1978,https://a.espncdn.com/i/teamlogos/ncaa/500/47.png,16,2415,s:40~l:54~t:2415,Morgan State,Lady Bears,MORG,Morgan State Lady Bears,Morgan State,014786,f47937,TRUE,2021,https://a.espncdn.com/i/teamlogos/ncaa/500/2415.png,16,280260047,2008,2,"",16,Mid-Eastern Athletic Conference,MEAC,TRUE,,,"","","",,,FALSE,FALSE,FALSE
280260042,s:40~l:54~e:280260042~c:280260042,2008-01-26T19:00Z,0,TRUE,FALSE,TRUE,FALSE,[],2008-01-26T19:00Z,0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,42,s:40~l:54~t:42,Hartford,Hawks,HART,Hartford Hawks,Hartford,d60008,000000,TRUE,1929,https://a.espncdn.com/i/teamlogos/ncaa/500/42.png,1,399,s:40~l:54~t:399,Albany,Great Danes,ALB,Albany Great Danes,Albany,3D2777,ffffff,TRUE,1976,https://a.espncdn.com/i/teamlogos/ncaa/500/399.png,1,280260042,2008,2,"",1,America East Conference,Am. East,TRUE,,,"","","",,,FALSE,FALSE,FALSE
280262174,s:40~l:54~e:280262174~c:280262174,2008-01-26T18:30Z,0,TRUE,FALSE,TRUE,FALSE,[],2008-01-26T18:30Z,0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2174,s:40~l:54~t:2174,Detroit Mercy,Titans,DET,Detroit Mercy Titans,Detroit Mercy,165b9e,d31733,TRUE,2005,https://a.espncdn.com/i/teamlogos/ncaa/500/2174.png,45,2674,s:40~l:54~t:2674,Valparaiso,Beacons,VALP,Valparaiso Beacons,Valparaiso,794500,"",TRUE,2159,https://a.espncdn.com/i/teamlogos/ncaa/500/2674.png,45,280262174,2008,2,"",45,Horizon League,Horizon,TRUE,,,"","","",,,FALSE,FALSE,FALSE
280260153,s:40~l:54~e:280260153~c:280260153,2008-01-26T18:00Z,0,TRUE,FALSE,TRUE,FALSE,[],2008-01-26T18:00Z,0,N/A,0,0:00,4,3,STATUS_FINAL,post,TRUE,Final,Final/2OT,Final/2OT,2,153,s:40~l:54~t:153,North Carolina,Tar Heels,UNC,North Carolina Tar Heels,North Carolina,99bfe5,13294b,TRUE,,https://a.espncdn.com/i/teamlogos/ncaa/500/153.png,2,120,s:40~l:54~t:120,Maryland,Terrapins,MD,Maryland Terrapins,Maryland,D5002B,ffcd00,TRUE,2133,https://a.espncdn.com/i/teamlogos/ncaa/500/120.png,2,280260153,2008,2,2OT,2,Atlantic Coast Conference,ACC,TRUE,,,"","","",,,FALSE,FALSE,FALSE
280262750,s:40~l:54~e:280262750~c:280262750,2008-01-26T18:00Z,0,TRUE,FALSE,TRUE,FALSE,[],2008-01-26T18:00Z,0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2750,s:40~l:54~t:2750,Wright State,Raiders,WRST,Wright State Raiders,Wright State,cba052,cba052,TRUE,192,https://a.espncdn.com/i/teamlogos/ncaa/500/2750.png,45,2086,s:40~l:54~t:2086,Butler,Bulldogs,BUT,Butler Bulldogs,Butler,0d1361,00a3e0,TRUE,2032,https://a.espncdn.com/i/teamlogos/ncaa/500/2086.png,45,280262750,2008,2,"",45,Horizon League,Horizon,TRUE,,,"","","",,,TRUE,TRUE,TRUE
280262427,s:40~l:54~e:280262427~c:280262427,2008-01-26T18:00Z,0,TRUE,FALSE,TRUE,FALSE,[],2008-01-26T18:00Z,0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2427,s:40~l:54~t:2427,UNC Asheville,Bulldogs,UNCA,UNC Asheville Bulldogs,UNC Asheville,156199,c2c3c0,TRUE,2609,https://a.espncdn.com/i/teamlogos/ncaa/500/2427.png,6,324,s:40~l:54~t:324,Coastal Carolina,Chanticleers,CCU,Coastal Carolina Chanticleers,Coast Carolina,007073,876447,TRUE,4308,https://a.espncdn.com/i/teamlogos/ncaa/500/324.png,6,280262427,2008,2,"",6,Big South Conference,Big South,TRUE,,,"","","",,,TRUE,FALSE,FALSE
280262097,s:40~l:54~e:280262097~c:280262097,2008-01-26T18:00Z,0,TRUE,FALSE,TRUE,FALSE,[],2008-01-26T18:00Z,0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2097,s:40~l:54~t:2097,Campbell,Fighting Camels,CAMP,Campbell Fighting Camels,Campbell,000000,"",TRUE,1906,https://a.espncdn.com/i/teamlogos/ncaa/500/2097.png,46,56,s:40~l:54~t:56,Stetson,Hatters,STET,Stetson Hatters,Stetson,0a5640,56854e,TRUE,2080,https://a.espncdn.com/i/teamlogos/ncaa/500/56.png,46,280262097,2008,2,"",46,ASUN Conference,ASUN,TRUE,,,"","","",,,FALSE,FALSE,FALSE
280260322,s:40~l:54~e:280260322~c:280260322,2008-01-26T18:00Z,0,TRUE,FALSE,TRUE,FALSE,[],2008-01-26T18:00Z,0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,322,s:40~l:54~t:322,Lafayette,Leopards,LAF,Lafayette Leopards,Lafayette,790000,a59474,TRUE,2132,https://a.espncdn.com/i/teamlogos/ncaa/500/322.png,22,2329,s:40~l:54~t:2329,Lehigh,Mountain Hawks,LEH,Lehigh Mountain Hawks,Lehigh,6c2b2a,b69e70,TRUE,2141,https://a.espncdn.com/i/teamlogos/ncaa/500/2329.png,22,280260322,2008,2,"",22,Patriot League,Patriot,TRUE,,,"","","",,,TRUE,FALSE,FALSE
280260261,s:40~l:54~e:280260261~c:280260261,2008-01-26T18:00Z,0,TRUE,FALSE,TRUE,FALSE,[],2008-01-26T18:00Z,0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,261,s:40~l:54~t:261,Vermont,Catamounts,UVM,Vermont Catamounts,Vermont,013C24,ffc72c,TRUE,2118,https://a.espncdn.com/i/teamlogos/ncaa/500/261.png,1,311,s:40~l:54~t:311,Maine,Black Bears,MAINE,Maine Black Bears,Maine,127dbe,"",TRUE,4605,https://a.espncdn.com/i/teamlogos/ncaa/500/311.png,1,280260261,2008,2,"",1,America East Conference,Am. East,TRUE,,,"","","",,,TRUE,FALSE,FALSE
280260107,s:40~l:54~e:280260107~c:280260107,2008-01-26T18:00Z,0,TRUE,FALSE,TRUE,FALSE,[],2008-01-26T18:00Z,0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,107,s:40~l:54~t:107,Holy Cross,Crusaders,HC,Holy Cross Crusaders,Holy Cross,0a0a0a,080808,TRUE,137,https://a.espncdn.com/i/teamlogos/ncaa/500/107.png,22,44,s:40~l:54~t:44,American University,Eagles,AMER,American University Eagles,American,c41130,c8102e,TRUE,1910,https://a.espncdn.com/i/teamlogos/ncaa/500/44.png,22,280260107,2008,2,"",22,Patriot League,Patriot,TRUE,,,"","","",,,FALSE,FALSE,FALSE
280262635,s:40~l:54~e:280262635~c:280262635,2008-01-26T17:00Z,0,TRUE,FALSE,TRUE,FALSE,[],2008-01-26T17:00Z,0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2635,s:40~l:54~t:2635,Tennessee Tech,Golden Eagles,TNTC,Tennessee Tech Golden Eagles,Tennessee Tech,5A4099,ffde00,TRUE,2152,https://a.espncdn.com/i/teamlogos/ncaa/500/2635.png,20,2634,s:40~l:54~t:2634,Tennessee State,Lady Tigers,TNST,Tennessee State Lady Tigers,Tennessee State,171796,f0f0f0,TRUE,2113,https://a.espncdn.com/i/teamlogos/ncaa/500/2634.png,20,280262635,2008,2,"",,"","",,,,"","","",,,TRUE,FALSE,FALSE
280262117,s:40~l:54~e:280262117~c:280262117,2008-01-26T17:00Z,0,TRUE,FALSE,TRUE,FALSE,[],2008-01-26T17:00Z,0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2117,s:40~l:54~t:2117,Central Michigan,Chippewas,CMU,Central Michigan Chippewas,C Michigan,6a0032,ffffff,TRUE,2087,https://a.espncdn.com/i/teamlogos/ncaa/500/2117.png,14,195,s:40~l:54~t:195,Ohio,Bobcats,OHIO,Ohio Bobcats,Ohio,295A29,e4bb85,TRUE,2135,https://a.espncdn.com/i/teamlogos/ncaa/500/195.png,14,280262117,2008,2,"",14,Mid-American Conference,MAC,TRUE,,,"","","",,,TRUE,FALSE,FALSE
280260160,s:40~l:54~e:280260160~c:280260160,2008-01-26T17:00Z,0,TRUE,FALSE,TRUE,FALSE,[],2008-01-26T17:00Z,0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,160,s:40~l:54~t:160,New Hampshire,Wildcats,UNH,New Hampshire Wildcats,New Hampshire,004990,c3c4c6,TRUE,1936,https://a.espncdn.com/i/teamlogos/ncaa/500/160.png,1,104,s:40~l:54~t:104,Boston University,Terriers,BU,Boston University Terriers,Boston Univ,cc0000,ffffff,TRUE,1999,https://a.espncdn.com/i/teamlogos/ncaa/500/104.png,1,280260160,2008,2,"",1,America East Conference,Am. East,TRUE,,,"","","",,,FALSE,FALSE,FALSE
280252623,s:40~l:54~e:280252623~c:280252623,2008-01-26T01:30Z,0,TRUE,FALSE,TRUE,FALSE,[],2008-01-26T01:30Z,0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2623,s:40~l:54~t:2623,Missouri State,Lady Bears,MOST,Missouri State Lady Bears,Missouri State,5F0000,e8e8e8,TRUE,1966,https://a.espncdn.com/i/teamlogos/ncaa/500/2623.png,18,2287,s:40~l:54~t:2287,Illinois State,Redbirds,ILST,Illinois State Redbirds,Illinois State,CE1126,ffe716,TRUE,1932,https://a.espncdn.com/i/teamlogos/ncaa/500/2287.png,18,280252623,2008,2,"",18,Missouri Valley Conference,MVC,TRUE,,,"","","",,,TRUE,FALSE,FALSE
280252724,s:40~l:54~e:280252724~c:280252724,2008-01-26T01:00Z,0,TRUE,FALSE,TRUE,FALSE,[],2008-01-26T01:00Z,0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2724,s:40~l:54~t:2724,Wichita State,Shockers,WICH,Wichita State Shockers,Wichita State,0d0a03,ffc41e,TRUE,2086,https://a.espncdn.com/i/teamlogos/ncaa/500/2724.png,18,282,s:40~l:54~t:282,Indiana State,Sycamores,INST,Indiana State Sycamores,Indiana State,00669a,f0f0f0,TRUE,2170,https://a.espncdn.com/i/teamlogos/ncaa/500/282.png,18,280252724,2008,2,"",18,Missouri Valley Conference,MVC,TRUE,,,"","","",,,TRUE,TRUE,TRUE
280252572,s:40~l:54~e:280252572~c:280252572,2008-01-26T01:00Z,0,TRUE,FALSE,TRUE,FALSE,[],2008-01-26T01:00Z,0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2572,s:40~l:54~t:2572,Southern Miss,Golden Eagles,USM,Southern Miss Golden Eagles,Southern Miss,FFAA3C,ffc423,TRUE,2009,https://a.espncdn.com/i/teamlogos/ncaa/500/2572.png,11,2116,s:40~l:54~t:2116,UCF,Knights,UCF,UCF Knights,UCF,000000,231f20,TRUE,4484,https://a.espncdn.com/i/teamlogos/ncaa/500/2116.png,11,280252572,2008,2,"",11,Conference USA,C-USA,TRUE,,,"","","",,,FALSE,FALSE,FALSE
280252368,s:40~l:54~e:280252368~c:280252368,2008-01-26T00:30Z,0,TRUE,FALSE,TRUE,FALSE,[],2008-01-26T00:30Z,0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2368,s:40~l:54~t:2368,Marist,Red Foxes,MRST,Marist Red Foxes,Marist,e53730,f0f0f0,TRUE,1934,https://a.espncdn.com/i/teamlogos/ncaa/500/2368.png,13,2561,s:40~l:54~t:2561,Siena,Saints,SIE,Siena Saints,Siena,037961,eea60f,TRUE,2169,https://a.espncdn.com/i/teamlogos/ncaa/500/2561.png,13,280252368,2008,2,"",13,Metro Atlantic Athletic Conference,MAAC,TRUE,,,"","","",,,FALSE,FALSE,FALSE
280250314,s:40~l:54~e:280250314~c:280250314,2008-01-26T00:30Z,0,TRUE,FALSE,TRUE,FALSE,[],2008-01-26T00:30Z,0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,314,s:40~l:54~t:314,Iona,Gaels,IONA,Iona Gaels,Iona,8c001a,f6a704,TRUE,2001,https://a.espncdn.com/i/teamlogos/ncaa/500/314.png,13,2352,s:40~l:54~t:2352,Loyola (MD),Greyhounds,L-MD,Loyola (MD) Greyhounds,Loyola (MD),76a7a0,c9cbca,TRUE,2093,https://a.espncdn.com/i/teamlogos/ncaa/500/2352.png,13,280250314,2008,2,"",13,Metro Atlantic Athletic Conference,MAAC,TRUE,,,"","","",,,TRUE,TRUE,TRUE
280252908,s:40~l:54~e:280252908~c:280252908,2008-01-26T00:00Z,0,TRUE,FALSE,TRUE,FALSE,[],2008-01-26T00:00Z,0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2908,s:40~l:54~t:2908,South Carolina Upstate,Spartans,SCUP,South Carolina Upstate Spartans,SC Upstate,008545,000000,TRUE,2070,https://a.espncdn.com/i/teamlogos/ncaa/500/2908.png,46,294,s:40~l:54~t:294,Jacksonville,Dolphins,JAC,Jacksonville Dolphins,Jacksonville,00523e,"",TRUE,1994,https://a.espncdn.com/i/teamlogos/ncaa/500/294.png,46,280252908,2008,2,"",46,ASUN Conference,ASUN,TRUE,,,"","","",,,TRUE,FALSE,FALSE
280252520,s:40~l:54~e:280252520~c:280252520,2008-01-26T00:00Z,0,TRUE,FALSE,TRUE,FALSE,[],2008-01-26T00:00Z,0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2520,s:40~l:54~t:2520,Rider,Broncs,RID,Rider Broncs,Rider,a80532,ebebeb,TRUE,1944,https://a.espncdn.com/i/teamlogos/ncaa/500/2520.png,13,2217,s:40~l:54~t:2217,Fairfield,Stags,FAIR,Fairfield Stags,Fairfield,000000,ebebeb,TRUE,2148,https://a.espncdn.com/i/teamlogos/ncaa/500/2217.png,13,280252520,2008,2,"",13,Metro Atlantic Athletic Conference,MAAC,TRUE,,,"","","",,,FALSE,FALSE,FALSE
