id,uid,date,attendance,timeValid,neutralSite,conferenceCompetition,recent,notes,startDate,type.id,type.abbreviation,venue.id,venue.fullName,venue.address.city,venue.address.state,venue.capacity,venue.indoor,status.clock,status.displayClock,status.period,status.type.id,status.type.name,status.type.state,status.type.completed,status.type.description,status.type.detail,status.type.shortDetail,format.regulation.periods,home.id,home.uid,home.location,home.name,home.abbreviation,home.displayName,home.shortDisplayName,home.color,home.alternateColor,home.isActive,home.venue.id,home.logo,home.conferenceId,away.id,away.uid,away.location,away.name,away.abbreviation,away.displayName,away.shortDisplayName,away.color,away.alternateColor,away.isActive,away.venue.id,away.logo,away.conferenceId,game_id,season,season_type,status.type.altDetail,groups.id,groups.name,groups.shortName,groups.isConference,tournamentId,PBP,team_box,player_box
400512376,s:40~l:54~e:400512376~c:400512376,2014-02-08T19:00Z,0,TRUE,FALSE,TRUE,FALSE,[],2014-02-08T19:00Z,0,N/A,1957,"Memorial Hall (Dover, DE)",Dover,DE,1800,TRUE,1200,20:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2169,s:40~l:54~t:2169,Delaware State,Lady Hornets,DSU,Delaware State Lady Hornets,Delaware State,FF3630,009cdd,TRUE,1957,https://a.espncdn.com/i/teamlogos/ncaa/500/2169.png,16,2569,s:40~l:54~t:2569,South Carolina State,Lady Bulldogs,SCST,South Carolina State Lady Bulldogs,SC State,7d1315,104897,TRUE,2077,https://a.espncdn.com/i/teamlogos/ncaa/500/2569.png,16,400512376,2014,2,"",16,Mid-Eastern Athletic Conference,MEAC,TRUE,,FALSE,FALSE,FALSE
400512329,s:40~l:54~e:400512329~c:400512329,2014-02-08T19:00Z,0,TRUE,FALSE,TRUE,FALSE,[],2014-02-08T19:00Z,0,N/A,2064,Hytche Athletic Center,Princess Anne,MD,5500,TRUE,1200,20:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2379,s:40~l:54~t:2379,Maryland-Eastern Shore,Lady Hawks,UMES,Maryland-Eastern Shore Lady Hawks,MD-Eastern,5c2301,b5b7ba,TRUE,2064,https://a.espncdn.com/i/teamlogos/ncaa/500/2379.png,16,2154,s:40~l:54~t:2154,Coppin State,Eagles,COPP,Coppin State Eagles,Coppin State,2e3192,ffd204,TRUE,2164,https://a.espncdn.com/i/teamlogos/ncaa/500/2154.png,16,400512329,2014,2,"",16,Mid-Eastern Athletic Conference,MEAC,TRUE,,FALSE,FALSE,FALSE
400512272,s:40~l:54~e:400512272~c:400512272,2014-02-08T19:00Z,0,TRUE,FALSE,TRUE,FALSE,[],2014-02-08T19:00Z,1,STD,2081,McDougald-McLendon Arena,Durham,NC,3500,TRUE,300,5:00,4,3,STATUS_FINAL,post,TRUE,Final,Final/2OT,Final/2OT,2,2428,s:40~l:54~t:2428,North Carolina Central,Eagles,NCCU,North Carolina Central Eagles,NC Central,880023,c2c3c0,TRUE,2081,https://a.espncdn.com/i/teamlogos/ncaa/500/2428.png,16,2065,s:40~l:54~t:2065,Bethune-Cookman,Lady Wildcats,BCU,Bethune-Cookman Lady Wildcats,Bethune-Cookman,7b1831,e9aa12,TRUE,2073,https://a.espncdn.com/i/teamlogos/ncaa/500/2065.png,16,400512272,2014,2,2OT,16,Mid-Eastern Athletic Conference,MEAC,TRUE,,FALSE,FALSE,FALSE
400512088,s:40~l:54~e:400512088~c:400512088,2014-02-08T19:00Z,0,TRUE,FALSE,TRUE,FALSE,[],2014-02-08T19:00Z,0,N/A,2178,Athletics Center O'rena,Rochester,MI,4000,TRUE,1200,20:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2473,s:40~l:54~t:2473,Oakland,Golden Grizzlies,OAK,Oakland Golden Grizzlies,Oakland,04091c,bc955c,TRUE,2178,https://a.espncdn.com/i/teamlogos/ncaa/500/2473.png,45,2754,s:40~l:54~t:2754,Youngstown State,Penguins,YSU,Youngstown State Penguins,Youngstown St,E51937,690717,TRUE,2054,https://a.espncdn.com/i/teamlogos/ncaa/500/2754.png,45,400512088,2014,2,"",45,Horizon League,Horizon,TRUE,,FALSE,FALSE,FALSE
400511746,s:40~l:54~e:400511746~c:400511746,2014-02-08T19:00Z,0,TRUE,FALSE,TRUE,FALSE,[],2014-02-08T19:00Z,0,N/A,2005,Calihan Hall,Detroit,MI,8295,TRUE,1200,20:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2174,s:40~l:54~t:2174,Detroit Mercy,Titans,DET,Detroit Mercy Titans,Detroit Mercy,165b9e,d31733,TRUE,2005,https://a.espncdn.com/i/teamlogos/ncaa/500/2174.png,45,270,s:40~l:54~t:270,Milwaukee,Panthers,MILW,Milwaukee Panthers,Milwaukee,000000,ffc20e,TRUE,415,https://a.espncdn.com/i/teamlogos/ncaa/500/270.png,45,400511746,2014,2,"",45,Horizon League,Horizon,TRUE,,FALSE,FALSE,FALSE
400511725,s:40~l:54~e:400511725~c:400511725,2014-02-08T19:00Z,0,TRUE,FALSE,TRUE,FALSE,[],2014-02-08T19:00Z,0,N/A,2143,Wolstein Center,Cleveland,OH,13610,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,325,s:40~l:54~t:325,Cleveland State,Vikings,CLEV,Cleveland State Vikings,Cleveland State,006633,231f20,TRUE,2143,https://a.espncdn.com/i/teamlogos/ncaa/500/325.png,45,2750,s:40~l:54~t:2750,Wright State,Raiders,WRST,Wright State Raiders,Wright State,cba052,cba052,TRUE,192,https://a.espncdn.com/i/teamlogos/ncaa/500/2750.png,45,400511725,2014,2,"",45,Horizon League,Horizon,TRUE,,FALSE,FALSE,FALSE
400511657,s:40~l:54~e:400511657~c:400511657,2014-02-08T19:00Z,0,TRUE,FALSE,TRUE,FALSE,[],2014-02-08T19:00Z,0,N/A,2140,Steinberg Wellness Center,Brooklyn,NY,2500,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2341,s:40~l:54~t:2341,LIU Brooklyn,Blackbirds,LIU,LIU Brooklyn Blackbirds,LIU Brooklyn,000000,f0f0f0,TRUE,2140,https://a.espncdn.com/i/teamlogos/ncaa/500/2341.png,19,116,s:40~l:54~t:116,Mount St. Mary's,Mountaineers,MSM,Mount St. Mary's Mountaineers,Mt. St. Mary's,005596,ebebeb,TRUE,2175,https://a.espncdn.com/i/teamlogos/ncaa/500/116.png,19,400511657,2014,2,"",19,Northeast Conference,NEC,TRUE,,FALSE,FALSE,FALSE
400511645,s:40~l:54~e:400511645~c:400511645,2014-02-08T19:00Z,0,TRUE,FALSE,TRUE,FALSE,[],2014-02-08T19:00Z,0,N/A,2076,Stratis Arena at the Rothman Center,Teaneck,NJ,1852,TRUE,1200,20:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,161,s:40~l:54~t:161,Fairleigh Dickinson,Knights,FDU,Fairleigh Dickinson Knights,Fair Dickinson,28334a,ffffff,TRUE,2076,https://a.espncdn.com/i/teamlogos/ncaa/500/161.png,19,2681,s:40~l:54~t:2681,Wagner,Seahawks,WAG,Wagner Seahawks,Wagner,00483A,ffffff,TRUE,2085,https://a.espncdn.com/i/teamlogos/ncaa/500/2681.png,19,400511645,2014,2,"",19,Northeast Conference,NEC,TRUE,,FALSE,FALSE,FALSE
400511593,s:40~l:54~e:400511593~c:400511593,2014-02-08T19:00Z,0,TRUE,FALSE,TRUE,FALSE,[],2014-02-08T19:00Z,0,N/A,475,Moby Arena,Fort Collins,CO,8083,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,36,s:40~l:54~t:36,Colorado State,Rams,CSU,Colorado State Rams,Colorado State,004537,ffc425,TRUE,475,https://a.espncdn.com/i/teamlogos/ncaa/500/36.png,44,2005,s:40~l:54~t:2005,Air Force,Falcons,AFA,Air Force Falcons,Air Force,004a7b,ffffff,TRUE,2014,https://a.espncdn.com/i/teamlogos/ncaa/500/2005.png,44,400511593,2014,2,"",44,Mountain West Conference,Mountain West,TRUE,,FALSE,FALSE,FALSE
400511417,s:40~l:54~e:400511417~c:400511417,2014-02-08T19:00Z,0,TRUE,FALSE,TRUE,FALSE,[],2014-02-08T19:00Z,0,N/A,2041,Yuengling Center,Tampa,FL,10411,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,58,s:40~l:54~t:58,South Florida,Bulls,USF,South Florida Bulls,South Florida,004A36,231f20,TRUE,2041,https://a.espncdn.com/i/teamlogos/ncaa/500/58.png,62,2116,s:40~l:54~t:2116,UCF,Knights,UCF,UCF Knights,UCF,000000,231f20,TRUE,4484,https://a.espncdn.com/i/teamlogos/ncaa/500/2116.png,62,400511417,2014,2,"",62,American Athletic Conference,American,TRUE,,FALSE,FALSE,FALSE
400510927,s:40~l:54~e:400510927~c:400510927,2014-02-08T19:00Z,0,TRUE,FALSE,TRUE,FALSE,[],2014-02-08T19:00Z,0,N/A,201,Fifth Third Arena,Cincinnati,OH,12012,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2132,s:40~l:54~t:2132,Cincinnati,Bearcats,CIN,Cincinnati Bearcats,Cincinnati,000000,717073,TRUE,201,https://a.espncdn.com/i/teamlogos/ncaa/500/2132.png,62,248,s:40~l:54~t:248,Houston,Cougars,HOU,Houston Cougars,Houston,C90822,231f20,TRUE,2126,https://a.espncdn.com/i/teamlogos/ncaa/500/248.png,62,400510927,2014,2,"",62,American Athletic Conference,American,TRUE,,FALSE,FALSE,FALSE
400510886,s:40~l:54~e:400510886~c:400510886,2014-02-08T19:00Z,0,TRUE,FALSE,TRUE,FALSE,[],2014-02-08T19:00Z,0,N/A,2057,GSU Sports Arena,Atlanta,GA,3854,TRUE,1200,20:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2247,s:40~l:54~t:2247,Georgia State,Panthers,GAST,Georgia State Panthers,Georgia State,1e539a,ebebeb,TRUE,2057,https://a.espncdn.com/i/teamlogos/ncaa/500/2247.png,27,2032,s:40~l:54~t:2032,Arkansas State,Red Wolves,ARST,Arkansas State Red Wolves,Arkansas State,e81018,000000,TRUE,2033,https://a.espncdn.com/i/teamlogos/ncaa/500/2032.png,27,400510886,2014,2,"",27,Sun Belt Conference,Sun Belt,TRUE,,FALSE,FALSE,FALSE
400510697,s:40~l:54~e:400510697~c:400510697,2014-02-08T19:00Z,0,TRUE,FALSE,TRUE,FALSE,[],2014-02-08T19:00Z,0,N/A,2121,Benjamin Johnson Arena,Spartanburg,SC,3500,TRUE,1200,20:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2747,s:40~l:54~t:2747,Wofford,Terriers,WOF,Wofford Terriers,Wofford,533B24,f0f0f0,TRUE,5426,https://a.espncdn.com/i/teamlogos/ncaa/500/2747.png,24,231,s:40~l:54~t:231,Furman,Paladins,FUR,Furman Paladins,Furman,4A2184,909090,TRUE,2166,https://a.espncdn.com/i/teamlogos/ncaa/500/231.png,24,400510697,2014,2,"",24,Southern Conference,Southern,TRUE,,FALSE,FALSE,FALSE
400510696,s:40~l:54~e:400510696~c:400510696,2014-02-08T19:00Z,0,TRUE,FALSE,TRUE,FALSE,[],2014-02-08T19:00Z,0,N/A,2146,McKenzie Arena,Chattanooga,TN,10996,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,236,s:40~l:54~t:236,Chattanooga,Mocs,UTC,Chattanooga Mocs,Chattanooga,00386b,dca71d,TRUE,2146,https://a.espncdn.com/i/teamlogos/ncaa/500/236.png,24,2026,s:40~l:54~t:2026,Appalachian State,Mountaineers,APP,Appalachian State Mountaineers,Appalachian St,000000,ffcd00,TRUE,2137,https://a.espncdn.com/i/teamlogos/ncaa/500/2026.png,24,400510696,2014,2,"",24,Southern Conference,Southern,TRUE,,FALSE,FALSE,FALSE
400510695,s:40~l:54~e:400510695~c:400510695,2014-02-08T19:00Z,0,TRUE,FALSE,TRUE,FALSE,[],2014-02-08T19:00Z,0,N/A,1921,Michael B. Fleming Gymnasium,Greensboro,NC,1833,TRUE,300,5:00,3,3,STATUS_FINAL,post,TRUE,Final,Final/OT,Final/OT,2,2430,s:40~l:54~t:2430,UNC Greensboro,Spartans,UNCG,UNC Greensboro Spartans,UNC Greensboro,003559,ffd90a,TRUE,1921,https://a.espncdn.com/i/teamlogos/ncaa/500/2430.png,24,2166,s:40~l:54~t:2166,Davidson,Wildcats,DAV,Davidson Wildcats,Davidson,000000,e51837,TRUE,194,https://a.espncdn.com/i/teamlogos/ncaa/500/2166.png,24,400510695,2014,2,OT,24,Southern Conference,Southern,TRUE,,FALSE,FALSE,FALSE
400510389,s:40~l:54~e:400510389~c:400510389,2014-02-08T19:00Z,0,TRUE,FALSE,TRUE,FALSE,[],2014-02-08T19:00Z,0,N/A,2062,Draddy Gymnasium,Riverdale,NY,2345,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2363,s:40~l:54~t:2363,Manhattan,Jaspers,MAN,Manhattan Jaspers,Manhattan,4f8537,b5b7ba,TRUE,2062,https://a.espncdn.com/i/teamlogos/ncaa/500/2363.png,13,314,s:40~l:54~t:314,Iona,Gaels,IONA,Iona Gaels,Iona,8c001a,f6a704,TRUE,2001,https://a.espncdn.com/i/teamlogos/ncaa/500/314.png,13,400510389,2014,2,"",13,Metro Atlantic Athletic Conference,MAAC,TRUE,,FALSE,FALSE,FALSE
400510388,s:40~l:54~e:400510388~c:400510388,2014-02-08T19:00Z,0,TRUE,FALSE,TRUE,FALSE,[],2014-02-08T19:00Z,0,N/A,1963,Yanitelli Center,Jersey City,NJ,3200,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2612,s:40~l:54~t:2612,Saint Peter's,Peacocks,SPU,Saint Peter's Peacocks,Saint Peter's,004CC2,"",TRUE,1963,https://a.espncdn.com/i/teamlogos/ncaa/500/2612.png,13,2561,s:40~l:54~t:2561,Siena,Saints,SIE,Siena Saints,Siena,037961,eea60f,TRUE,2169,https://a.espncdn.com/i/teamlogos/ncaa/500/2561.png,13,400510388,2014,2,"",13,Metro Atlantic Athletic Conference,MAAC,TRUE,,FALSE,FALSE,FALSE
400510203,s:40~l:54~e:400510203~c:400510203,2014-02-08T19:00Z,0,TRUE,FALSE,TRUE,FALSE,[],2014-02-08T19:00Z,0,N/A,2208,Sojka Pavilion,Lewisburg,PA,4000,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2083,s:40~l:54~t:2083,Bucknell,Bison,BUCK,Bucknell Bison,Bucknell,000060,00316e,TRUE,2208,https://a.espncdn.com/i/teamlogos/ncaa/500/2083.png,22,107,s:40~l:54~t:107,Holy Cross,Crusaders,HC,Holy Cross Crusaders,Holy Cross,0a0a0a,080808,TRUE,137,https://a.espncdn.com/i/teamlogos/ncaa/500/107.png,22,400510203,2014,2,"",22,Patriot League,Patriot,TRUE,,FALSE,FALSE,FALSE
400510202,s:40~l:54~e:400510202~c:400510202,2014-02-08T19:00Z,0,TRUE,FALSE,TRUE,FALSE,[],2014-02-08T19:00Z,0,N/A,2132,Kirby Sports Center,Easton,PA,2453,TRUE,1200,20:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,322,s:40~l:54~t:322,Lafayette,Leopards,LAF,Lafayette Leopards,Lafayette,790000,a59474,TRUE,2132,https://a.espncdn.com/i/teamlogos/ncaa/500/322.png,22,104,s:40~l:54~t:104,Boston University,Terriers,BU,Boston University Terriers,Boston Univ,cc0000,ffffff,TRUE,1999,https://a.espncdn.com/i/teamlogos/ncaa/500/104.png,22,400510202,2014,2,"",22,Patriot League,Patriot,TRUE,,FALSE,FALSE,FALSE
400509186,s:40~l:54~e:400509186~c:400509186,2014-02-08T19:00Z,0,TRUE,FALSE,TRUE,FALSE,[],2014-02-08T19:00Z,0,N/A,2097,Willett Hall,Farmville,VA,1900,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2344,s:40~l:54~t:2344,Longwood,Lancers,LONG,Longwood Lancers,Longwood,003273,9ea2a3,TRUE,2097,https://a.espncdn.com/i/teamlogos/ncaa/500/2344.png,6,2506,s:40~l:54~t:2506,Presbyterian,Blue Hose,PRES,Presbyterian Blue Hose,Presbyterian,194896,990134,TRUE,2046,https://a.espncdn.com/i/teamlogos/ncaa/500/2506.png,6,400509186,2014,2,"",6,Big South Conference,Big South,TRUE,,FALSE,FALSE,FALSE
400509185,s:40~l:54~e:400509185~c:400509185,2014-02-08T19:00Z,0,TRUE,FALSE,TRUE,FALSE,[],2014-02-08T19:00Z,0,N/A,1901,Donald N. Dedmon Center,Radford,VA,3215,TRUE,1200,20:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2515,s:40~l:54~t:2515,Radford,Highlanders,RAD,Radford Highlanders,Radford,BC1515,c2c3c0,TRUE,1901,https://a.espncdn.com/i/teamlogos/ncaa/500/2515.png,6,2241,s:40~l:54~t:2241,Gardner-Webb,Runnin' Bulldogs,GWEB,Gardner-Webb Runnin' Bulldogs,Gardner-Webb,c12535,909090,TRUE,2016,https://a.espncdn.com/i/teamlogos/ncaa/500/2241.png,6,400509185,2014,2,"",6,Big South Conference,Big South,TRUE,,FALSE,FALSE,FALSE
400509183,s:40~l:54~e:400509183~c:400509183,2014-02-08T19:00Z,0,TRUE,FALSE,TRUE,FALSE,[],2014-02-08T19:00Z,1,STD,1981,Vines Convocation Center,Lynchburg,VA,9547,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2335,s:40~l:54~t:2335,Liberty,Flames,LIB,Liberty Flames,Liberty,071740,a61f21,TRUE,7117,https://a.espncdn.com/i/teamlogos/ncaa/500/2335.png,6,2127,s:40~l:54~t:2127,Charleston Southern,Buccaneers,CHSO,Charleston Southern Buccaneers,Charleston So,2e3192,ded090,TRUE,2187,https://a.espncdn.com/i/teamlogos/ncaa/500/2127.png,6,400509183,2014,2,"",6,Big South Conference,Big South,TRUE,,FALSE,FALSE,FALSE
400507574,s:40~l:54~e:400507574~c:400507574,2014-02-08T19:00Z,0,TRUE,FALSE,TRUE,FALSE,[],2014-02-08T19:00Z,0,N/A,4531,Moody Coliseum (Abilene),Abilene,TX,4600,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2000,s:40~l:54~t:2000,Abilene Christian,Wildcats,ACU,Abilene Christian Wildcats,Abilene Chrstn,4e2683,ebebeb,TRUE,7241,https://a.espncdn.com/i/teamlogos/ncaa/500/2000.png,25,357,s:40~l:54~t:357,Texas A&M-CC,Islanders,AMCC,Texas A&M-CC Islanders,Texas A&M-CC,00639c,008752,TRUE,2211,https://a.espncdn.com/i/teamlogos/ncaa/500/357.png,25,400507574,2014,2,"",25,Southland Conference,Southland,TRUE,,FALSE,FALSE,FALSE
400507573,s:40~l:54~e:400507573~c:400507573,2014-02-08T19:00Z,0,TRUE,FALSE,TRUE,FALSE,[],2014-02-08T19:00Z,0,N/A,1939,Prather Coliseum,Natchitoches,LA,3400,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2466,s:40~l:54~t:2466,Northwestern State,Lady Demons,NWST,Northwestern State Lady Demons,N'Western St,492F91,ed6118,TRUE,1939,https://a.espncdn.com/i/teamlogos/ncaa/500/2466.png,25,2447,s:40~l:54~t:2447,Nicholls,Colonels,NICH,Nicholls Colonels,Nicholls,C41230,f0f0f0,TRUE,2067,https://a.espncdn.com/i/teamlogos/ncaa/500/2447.png,25,400507573,2014,2,"",25,Southland Conference,Southland,TRUE,,FALSE,FALSE,FALSE
400505391,s:40~l:54~e:400505391~c:400505391,2014-02-08T19:00Z,0,TRUE,FALSE,TRUE,FALSE,[],2014-02-08T19:00Z,0,N/A,2462,Ford Center,Evansville,IN,10000,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,339,s:40~l:54~t:339,Evansville,Purple Aces,EVAN,Evansville Purple Aces,Evansville,663399,ef6f00,TRUE,2462,https://a.espncdn.com/i/teamlogos/ncaa/500/339.png,18,2460,s:40~l:54~t:2460,Northern Iowa,Panthers,UNI,Northern Iowa Panthers,Northern Iowa,473282,ffffff,TRUE,1948,https://a.espncdn.com/i/teamlogos/ncaa/500/2460.png,18,400505391,2014,2,"",18,Missouri Valley Conference,MVC,TRUE,,FALSE,FALSE,FALSE
400505249,s:40~l:54~e:400505249~c:400505249,2014-02-08T19:00Z,0,TRUE,FALSE,TRUE,FALSE,[],2014-02-08T19:00Z,0,N/A,1261,Hilliard Gates Sports Center,Fort Wayne,IN,1800,TRUE,1200,20:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2870,s:40~l:54~t:2870,Purdue Fort Wayne,Mastodons,PFW,Purdue Fort Wayne Mastodons,Purdue FW,00378A,f0f0f0,TRUE,1261,https://a.espncdn.com/i/teamlogos/ncaa/500/2870.png,47,2449,s:40~l:54~t:2449,North Dakota State,Bison,NDSU,North Dakota State Bison,N Dakota St,01402A,ffffff,TRUE,5433,https://a.espncdn.com/i/teamlogos/ncaa/500/2449.png,47,400505249,2014,2,"",47,Summit League,Summit,TRUE,,FALSE,FALSE,FALSE
400505073,s:40~l:54~e:400505073~c:400505073,2014-02-08T19:00Z,0,TRUE,FALSE,TRUE,FALSE,[],2014-02-08T19:00Z,0,N/A,2070,G.B. Hodge Center,Spartanburg,SC,833,TRUE,1200,20:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2908,s:40~l:54~t:2908,South Carolina Upstate,Spartans,SCUP,South Carolina Upstate Spartans,SC Upstate,008545,000000,TRUE,2070,https://a.espncdn.com/i/teamlogos/ncaa/500/2908.png,46,526,s:40~l:54~t:526,Florida Gulf Coast,Eagles,FGCU,Florida Gulf Coast Eagles,FGCU,00885a,076c3b,TRUE,2101,https://a.espncdn.com/i/teamlogos/ncaa/500/526.png,46,400505073,2014,2,"",46,ASUN Conference,ASUN,TRUE,,FALSE,FALSE,FALSE
400505072,s:40~l:54~e:400505072~c:400505072,2014-02-08T19:00Z,0,TRUE,FALSE,TRUE,FALSE,[],2014-02-08T19:00Z,0,N/A,2015,KSU Convocation Center,Kennesaw,GA,4800,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,338,s:40~l:54~t:338,Kennesaw State,Owls,KENN,Kennesaw State Owls,Kennesaw State,000000,fdbb30,TRUE,2015,https://a.espncdn.com/i/teamlogos/ncaa/500/338.png,46,94,s:40~l:54~t:94,Northern Kentucky,Norse,NKU,Northern Kentucky Norse,N Kentucky,000000,eab621,TRUE,1920,https://a.espncdn.com/i/teamlogos/ncaa/500/94.png,46,400505072,2014,2,"",46,ASUN Conference,ASUN,TRUE,,FALSE,FALSE,FALSE
400510201,s:40~l:54~e:400510201~c:400510201,2014-02-08T18:30Z,0,TRUE,FALSE,TRUE,FALSE,[],2014-02-08T18:30Z,0,N/A,2186,Christl Arena,West Point,NY,5043,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,349,s:40~l:54~t:349,Army,Black Knights,ARMY,Army Black Knights,Army,ce9c00,231f20,TRUE,2186,https://a.espncdn.com/i/teamlogos/ncaa/500/349.png,22,2426,s:40~l:54~t:2426,Navy,Midshipmen,NAVY,Navy Midshipmen,Navy,131630,b6a77c,TRUE,2176,https://a.espncdn.com/i/teamlogos/ncaa/500/2426.png,22,400510201,2014,2,"",22,Patriot League,Patriot,TRUE,,FALSE,FALSE,FALSE
400505071,s:40~l:54~e:400505071~c:400505071,2014-02-08T18:30Z,0,TRUE,FALSE,TRUE,FALSE,[],2014-02-08T18:30Z,0,N/A,2006,Brooks Gym,Johnson City,TN,3500,TRUE,1200,20:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2193,s:40~l:54~t:2193,East Tennessee State,Bucs,ETSU,East Tennessee State Bucs,ETSU,002d61,ffc423,TRUE,2006,https://a.espncdn.com/i/teamlogos/ncaa/500/2193.png,46,56,s:40~l:54~t:56,Stetson,Hatters,STET,Stetson Hatters,Stetson,0a5640,56854e,TRUE,2080,https://a.espncdn.com/i/teamlogos/ncaa/500/56.png,46,400505071,2014,2,"",46,ASUN Conference,ASUN,TRUE,,FALSE,FALSE,FALSE
400512203,s:40~l:54~e:400512203~c:400512203,2014-02-08T18:00Z,0,TRUE,FALSE,TRUE,FALSE,[],2014-02-08T18:00Z,0,N/A,1935,Cam Henderson Center,Huntington,WV,9048,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,276,s:40~l:54~t:276,Marshall,Thundering Herd,MRSH,Marshall Thundering Herd,Marshall,00ae42,be854c,TRUE,1935,https://a.espncdn.com/i/teamlogos/ncaa/500/276.png,11,2348,s:40~l:54~t:2348,Louisiana Tech,Lady Techsters,LT,Louisiana Tech Lady Techsters,Louisiana Tech,002d65,d3313a,TRUE,1982,https://a.espncdn.com/i/teamlogos/ncaa/500/2348.png,11,400512203,2014,2,"",11,Conference USA,C-USA,TRUE,,FALSE,FALSE,FALSE
400511696,s:40~l:54~e:400511696~c:400511696,2014-02-08T18:00Z,0,TRUE,FALSE,TRUE,FALSE,[],2014-02-08T18:00Z,0,N/A,2149,DeGol Arena,Loretto,PA,3500,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2598,s:40~l:54~t:2598,St. Francis (PA),Red Flash,SFPA,St. Francis (PA) Red Flash,St Francis PA,a20012,"",TRUE,2149,https://a.espncdn.com/i/teamlogos/ncaa/500/2598.png,19,2529,s:40~l:54~t:2529,Sacred Heart,Pioneers,SHU,Sacred Heart Pioneers,Sacred Heart,a40012,c29472,TRUE,1916,https://a.espncdn.com/i/teamlogos/ncaa/500/2529.png,19,400511696,2014,2,"",19,Northeast Conference,NEC,TRUE,,FALSE,FALSE,FALSE
400511312,s:40~l:54~e:400511312~c:400511312,2014-02-08T18:00Z,0,TRUE,FALSE,TRUE,FALSE,[],2014-02-08T18:00Z,0,N/A,2182,Chace Athletic Center,Smithfield,RI,2670,TRUE,1200,20:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2803,s:40~l:54~t:2803,Bryant,Bulldogs,BRY,Bryant Bulldogs,Bryant,000000,9f8343,TRUE,2182,https://a.espncdn.com/i/teamlogos/ncaa/500/2803.png,19,2115,s:40~l:54~t:2115,Central Connecticut,Blue Devils,CCSU,Central Connecticut Blue Devils,C Connecticut,1B49A2,d1d5d8,TRUE,2144,https://a.espncdn.com/i/teamlogos/ncaa/500/2115.png,19,400511312,2014,2,"",19,Northeast Conference,NEC,TRUE,,FALSE,FALSE,FALSE
400510526,s:40~l:54~e:400510526~c:400510526,2014-02-08T18:00Z,3570,TRUE,FALSE,TRUE,FALSE,[],2014-02-08T18:00Z,1,STD,2092,Simon Skjodt Assembly Hall,Bloomington,IN,17472,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,84,s:40~l:54~t:84,Indiana,Hoosiers,IU,Indiana Hoosiers,Indiana,7D110C,eeedeb,TRUE,2092,https://a.espncdn.com/i/teamlogos/ncaa/500/84.png,7,275,s:40~l:54~t:275,Wisconsin,Badgers,WISC,Wisconsin Badgers,Wisconsin,A00000,f7f7f7,TRUE,348,https://a.espncdn.com/i/teamlogos/ncaa/500/275.png,7,400510526,2014,2,"",7,Big Ten Conference,Big Ten,TRUE,,TRUE,TRUE,TRUE
