id,uid,date,attendance,timeValid,neutralSite,conferenceCompetition,recent,notes,startDate,type.id,type.abbreviation,venue.id,venue.fullName,venue.address.city,venue.address.state,venue.capacity,venue.indoor,status.clock,status.displayClock,status.period,status.type.id,status.type.name,status.type.state,status.type.completed,status.type.description,status.type.detail,status.type.shortDetail,home.id,home.uid,home.location,home.name,home.abbreviation,home.displayName,home.shortDisplayName,home.color,home.alternateColor,home.isActive,home.venue.id,home.logo,home.conferenceId,away.id,away.uid,away.location,away.name,away.abbreviation,away.displayName,away.shortDisplayName,away.color,away.isActive,away.logo,away.alternateColor,away.venue.id,away.conferenceId,season,groups.id,groups.name,groups.shortName,groups.isConference,game_id,PBP,player_box
401379146,s:40~l:54~e:401379146~c:401379146,2022-02-26T20:00Z,0,TRUE,FALSE,TRUE,FALSE,[],2022-02-26T20:00Z,0,N/A,1917,Show Me Center,Cape Girardeau,MO,7373,TRUE,0,0:00,0,1,STATUS_SCHEDULED,pre,FALSE,Scheduled,"Sat, February 26th at 3:00 PM EST",2/26 - 3:00 PM EST,2546,s:40~l:54~t:2546,Southeast Missouri State,Redhawks,SEMO,Southeast Missouri State Redhawks,SE Missouri St,cc0000,080808,TRUE,1917,https://a.espncdn.com/i/teamlogos/ncaa/500/2546.png,20,93,s:40~l:54~t:93,Murray State,Racers,MUR,Murray State Racers,Murray State,002148,TRUE,https://a.espncdn.com/i/teamlogos/ncaa/500/93.png,000e00,2022,20,2022,20,Ohio Valley Conference,OVC,TRUE,401379146,FALSE,FALSE
401378875,s:40~l:54~e:401378875~c:401378875,2022-02-26T20:00Z,0,TRUE,FALSE,TRUE,FALSE,[],2022-02-26T20:00Z,0,N/A,2009,Reed Green Coliseum,Hattiesburg,MS,8095,TRUE,0,0:00,0,1,STATUS_SCHEDULED,pre,FALSE,Scheduled,"Sat, February 26th at 3:00 PM EST",2/26 - 3:00 PM EST,2572,s:40~l:54~t:2572,Southern Miss,Golden Eagles,USM,Southern Miss Golden Eagles,Southern Miss,FFAA3C,ffc423,TRUE,2009,https://a.espncdn.com/i/teamlogos/ncaa/500/2572.png,11,242,s:40~l:54~t:242,Rice,Owls,RICE,Rice Owls,Rice,003D7D,TRUE,https://a.espncdn.com/i/teamlogos/ncaa/500/242.png,d1d5d8,1902,11,2022,11,Conference USA,C-USA,TRUE,401378875,FALSE,FALSE
401378024,s:40~l:54~e:401378024~c:401378024,2022-02-26T20:00Z,0,TRUE,FALSE,TRUE,FALSE,[],2022-02-26T20:00Z,0,N/A,1971,E. A. Diddle Arena,Bowling Green,KY,7523,TRUE,0,0:00,0,1,STATUS_SCHEDULED,pre,FALSE,Scheduled,"Sat, February 26th at 3:00 PM EST",2/26 - 3:00 PM EST,98,s:40~l:54~t:98,Western Kentucky,Lady Toppers,WKU,Western Kentucky Lady Toppers,Western KY,F32026,b3b5b8,TRUE,1971,https://a.espncdn.com/i/teamlogos/ncaa/500/98.png,11,2393,s:40~l:54~t:2393,Middle Tennessee,Blue Raiders,MTSU,Middle Tennessee Blue Raiders,MTSU,0079C2,TRUE,https://a.espncdn.com/i/teamlogos/ncaa/500/2393.png,c3c5c8,1897,11,2022,11,Conference USA,C-USA,TRUE,401378024,FALSE,FALSE
401377948,s:40~l:54~e:401377948~c:401377948,2022-02-26T20:00Z,0,TRUE,FALSE,TRUE,FALSE,[],2022-02-26T20:00Z,0,N/A,1982,Thomas Assembly Center,Ruston,LA,8000,TRUE,0,0:00,0,1,STATUS_SCHEDULED,pre,FALSE,Scheduled,"Sat, February 26th at 3:00 PM EST",2/26 - 3:00 PM EST,2348,s:40~l:54~t:2348,Louisiana Tech,Lady Techsters,LT,Louisiana Tech Lady Techsters,Louisiana Tech,002d65,d3313a,TRUE,1982,https://a.espncdn.com/i/teamlogos/ncaa/500/2348.png,11,249,s:40~l:54~t:249,North Texas,Mean Green,UNT,North Texas Mean Green,North Texas,00853D,TRUE,https://a.espncdn.com/i/teamlogos/ncaa/500/249.png,000000,1938,11,2022,11,Conference USA,C-USA,TRUE,401377948,FALSE,FALSE
401375803,s:40~l:54~e:401375803~c:401375803,2022-02-26T20:00Z,0,TRUE,FALSE,TRUE,FALSE,[],2022-02-26T20:00Z,0,N/A,1896,Montagne Center,Beaumont,TX,10080,TRUE,0,0:00,0,1,STATUS_SCHEDULED,pre,FALSE,Scheduled,"Sat, February 26th at 3:00 PM EST",2/26 - 3:00 PM EST,2320,s:40~l:54~t:2320,Lamar,Cardinals,LAM,Lamar Cardinals,Lamar,000000,ebebeb,TRUE,1896,https://a.espncdn.com/i/teamlogos/ncaa/500/2320.png,30,2627,s:40~l:54~t:2627,Tarleton,Texans,TAR,Tarleton Texans,Tarleton,000000,TRUE,https://a.espncdn.com/i/teamlogos/ncaa/500/2627.png,"",,30,2022,30,Western Athletic Conference,WAC,TRUE,401375803,FALSE,FALSE
401375619,s:40~l:54~e:401375619~c:401375619,2022-02-26T20:00Z,0,TRUE,FALSE,TRUE,FALSE,[],2022-02-26T20:00Z,1,STD,1996,Frost Arena,Brookings,SD,6100,TRUE,0,0:00,0,1,STATUS_SCHEDULED,pre,FALSE,Scheduled,"Sat, February 26th at 3:00 PM EST",2/26 - 3:00 PM EST,2571,s:40~l:54~t:2571,South Dakota State,Jackrabbits,SDST,South Dakota State Jackrabbits,S Dakota St,005DAB,c33139,TRUE,1996,https://a.espncdn.com/i/teamlogos/ncaa/500/2571.png,47,140,s:40~l:54~t:140,Kansas City,Roos,KC,Kansas City Roos,Kansas City,004b87,TRUE,https://a.espncdn.com/i/teamlogos/ncaa/500/140.png,ffc72c,4052,47,2022,47,Summit League,Summit,TRUE,401375619,FALSE,FALSE
401375459,s:40~l:54~e:401375459~c:401375459,2022-02-26T20:00Z,0,TRUE,FALSE,TRUE,FALSE,[],2022-02-26T20:00Z,0,N/A,2012,Sharp Gymnasium,Houston,TX,1000,TRUE,0,0:00,0,1,STATUS_SCHEDULED,pre,FALSE,Scheduled,"Sat, February 26th at 3:00 PM EST",2/26 - 3:00 PM EST,2277,s:40~l:54~t:2277,Houston Baptist,Huskies,HBU,Houston Baptist Huskies,Houston Baptist,00539c,"",TRUE,2012,https://a.espncdn.com/i/teamlogos/ncaa/500/2277.png,25,357,s:40~l:54~t:357,Texas A&M-CC,Islanders,AMCC,Texas A&M-CC Islanders,Texas A&M-CC,00639c,TRUE,https://a.espncdn.com/i/teamlogos/ncaa/500/357.png,008752,2211,25,2022,25,Southland Conference,Southland,TRUE,401375459,FALSE,FALSE
401375339,s:40~l:54~e:401375339~c:401375339,2022-02-26T20:00Z,0,TRUE,FALSE,TRUE,FALSE,[],2022-02-26T20:00Z,0,N/A,2191,Pete Hanna Center,Birmingham,AL,5000,TRUE,0,0:00,0,1,STATUS_SCHEDULED,pre,FALSE,Scheduled,"Sat, February 26th at 3:00 PM EST",2/26 - 3:00 PM EST,2535,s:40~l:54~t:2535,Samford,Bulldogs,SAM,Samford Bulldogs,Samford,005485,bc0023,TRUE,2191,https://a.espncdn.com/i/teamlogos/ncaa/500/2535.png,24,2382,s:40~l:54~t:2382,Mercer,Bears,MER,Mercer Bears,Mercer,ff7f29,TRUE,https://a.espncdn.com/i/teamlogos/ncaa/500/2382.png,080808,1974,24,2022,24,Southern Conference,Southern,TRUE,401375339,FALSE,FALSE
401374835,s:40~l:54~e:401374835~c:401374835,2022-02-26T20:00Z,0,TRUE,FALSE,TRUE,FALSE,[],2022-02-26T20:00Z,0,N/A,2097,Willett Hall,Farmville,VA,1900,TRUE,0,0:00,0,1,STATUS_SCHEDULED,pre,FALSE,Scheduled,"Sat, February 26th at 3:00 PM EST",2/26 - 3:00 PM EST,2344,s:40~l:54~t:2344,Longwood,Lancers,LONG,Longwood Lancers,Longwood,003273,9ea2a3,TRUE,2097,https://a.espncdn.com/i/teamlogos/ncaa/500/2344.png,6,2261,s:40~l:54~t:2261,Hampton,Lady Pirates,HAMP,Hampton Lady Pirates,Hampton,0067AC,TRUE,https://a.espncdn.com/i/teamlogos/ncaa/500/2261.png,"",2017,6,2022,6,Big South Conference,Big South,TRUE,401374835,FALSE,FALSE
401374703,s:40~l:54~e:401374703~c:401374703,2022-02-26T20:00Z,0,TRUE,FALSE,TRUE,FALSE,[],2022-02-26T20:00Z,1,STD,2198,Dee Events Center,Ogden,UT,11500,TRUE,0,0:00,0,1,STATUS_SCHEDULED,pre,FALSE,Scheduled,"Sat, February 26th at 3:00 PM EST",2/26 - 3:00 PM EST,2692,s:40~l:54~t:2692,Weber State,Wildcats,WEB,Weber State Wildcats,Weber State,18005a,ebebeb,TRUE,2198,https://a.espncdn.com/i/teamlogos/ncaa/500/2692.png,5,2464,s:40~l:54~t:2464,Northern Arizona,Lumberjacks,NAU,Northern Arizona Lumberjacks,N Arizona,003976,TRUE,https://a.espncdn.com/i/teamlogos/ncaa/500/2464.png,1b3069,2023,5,2022,5,Big Sky Conference,Big Sky,TRUE,401374703,FALSE,FALSE
401368207,s:40~l:54~e:401368207~c:401368207,2022-02-26T20:00Z,0,TRUE,FALSE,TRUE,FALSE,[],2022-02-26T20:00Z,0,N/A,1966,JQH Arena,Springfield,MO,11000,TRUE,0,0:00,0,1,STATUS_SCHEDULED,pre,FALSE,Scheduled,"Sat, February 26th at 3:00 PM EST",2/26 - 3:00 PM EST,2623,s:40~l:54~t:2623,Missouri State,Lady Bears,MOST,Missouri State Lady Bears,Missouri State,5F0000,e8e8e8,TRUE,1966,https://a.espncdn.com/i/teamlogos/ncaa/500/2623.png,18,282,s:40~l:54~t:282,Indiana State,Sycamores,INST,Indiana State Sycamores,Indiana State,00669a,TRUE,https://a.espncdn.com/i/teamlogos/ncaa/500/282.png,f0f0f0,2170,18,2022,18,Missouri Valley Conference,MVC,TRUE,401368207,FALSE,FALSE
401368206,s:40~l:54~e:401368206~c:401368206,2022-02-26T20:00Z,0,TRUE,FALSE,TRUE,FALSE,[],2022-02-26T20:00Z,0,N/A,2190,Banterra Center,Carbondale,IL,9000,TRUE,0,0:00,0,1,STATUS_SCHEDULED,pre,FALSE,Scheduled,"Sat, February 26th at 3:00 PM EST",2/26 - 3:00 PM EST,79,s:40~l:54~t:79,Southern Illinois,Salukis,SIU,Southern Illinois Salukis,S Illinois,85283D,c2c3c0,TRUE,2190,https://a.espncdn.com/i/teamlogos/ncaa/500/79.png,18,339,s:40~l:54~t:339,Evansville,Purple Aces,EVAN,Evansville Purple Aces,Evansville,663399,TRUE,https://a.espncdn.com/i/teamlogos/ncaa/500/339.png,ef6f00,2462,18,2022,18,Missouri Valley Conference,MVC,TRUE,401368206,FALSE,FALSE
401367858,s:40~l:54~e:401367858~c:401367858,2022-02-26T20:00Z,0,TRUE,FALSE,TRUE,FALSE,[],2022-02-26T20:00Z,0,N/A,3416,College Park Center,Arlington,TX,7000,TRUE,0,0:00,0,1,STATUS_SCHEDULED,pre,FALSE,Scheduled,"Sat, February 26th at 3:00 PM EST",2/26 - 3:00 PM EST,250,s:40~l:54~t:250,UT Arlington,Mavericks,UTA,UT Arlington Mavericks,UT Arlington,004b7c,f58024,TRUE,3416,https://a.espncdn.com/i/teamlogos/ncaa/500/250.png,27,2032,s:40~l:54~t:2032,Arkansas State,Red Wolves,ARST,Arkansas State Red Wolves,Arkansas State,e81018,TRUE,https://a.espncdn.com/i/teamlogos/ncaa/500/2032.png,000000,2033,27,2022,27,Sun Belt Conference,Sun Belt,TRUE,401367858,FALSE,FALSE
401367857,s:40~l:54~e:401367857~c:401367857,2022-02-26T20:00Z,0,TRUE,FALSE,TRUE,FALSE,[],2022-02-26T20:00Z,0,N/A,2010,Strahan Arena at the University Events Center,San Marcos,TX,10000,TRUE,0,0:00,0,1,STATUS_SCHEDULED,pre,FALSE,Scheduled,"Sat, February 26th at 3:00 PM EST",2/26 - 3:00 PM EST,326,s:40~l:54~t:326,Texas State,Bobcats,TXST,Texas State Bobcats,Texas State,4e1719,b4975a,TRUE,2010,https://a.espncdn.com/i/teamlogos/ncaa/500/326.png,27,2031,s:40~l:54~t:2031,Little Rock,Trojans,UALR,Little Rock Trojans,Little Rock,AD0000,TRUE,https://a.espncdn.com/i/teamlogos/ncaa/500/2031.png,898d8f,2180,27,2022,27,Sun Belt Conference,Sun Belt,TRUE,401367857,FALSE,FALSE
401367856,s:40~l:54~e:401367856~c:401367856,2022-02-26T20:00Z,0,TRUE,FALSE,TRUE,FALSE,[],2022-02-26T20:00Z,1,STD,373,Cajundome,Lafayette,LA,12362,TRUE,0,0:00,0,1,STATUS_SCHEDULED,pre,FALSE,Scheduled,"Sat, February 26th at 3:00 PM EST",2/26 - 3:00 PM EST,309,s:40~l:54~t:309,Louisiana,Ragin' Cajuns,ULL,Louisiana Ragin' Cajuns,Louisiana,ce2842,"",TRUE,373,https://a.espncdn.com/i/teamlogos/ncaa/500/309.png,27,290,s:40~l:54~t:290,Georgia Southern,Eagles,GASO,Georgia Southern Eagles,Georgia So,003775,TRUE,https://a.espncdn.com/i/teamlogos/ncaa/500/290.png,f0f0f0,2089,27,2022,27,Sun Belt Conference,Sun Belt,TRUE,401367856,FALSE,FALSE
401382192,s:40~l:54~e:401382192~c:401382192,2022-02-26T19:00Z,0,TRUE,FALSE,TRUE,FALSE,[],2022-02-26T19:00Z,0,N/A,1064,McKale Center,Tucson,AZ,14644,TRUE,0,0:00,0,1,STATUS_SCHEDULED,pre,FALSE,Scheduled,"Sat, February 26th at 2:00 PM EST",2/26 - 2:00 PM EST,12,s:40~l:54~t:12,Arizona,Wildcats,ARIZ,Arizona Wildcats,Arizona,002449,00205b,TRUE,1064,https://a.espncdn.com/i/teamlogos/ncaa/500/12.png,21,30,s:40~l:54~t:30,USC,Trojans,USC,USC Trojans,USC,ffc72c,TRUE,https://a.espncdn.com/i/teamlogos/ncaa/500/30.png,ae2531,1918,21,2022,21,Pac-12 Conference,Pac-12,TRUE,401382192,FALSE,FALSE
401382191,s:40~l:54~e:401382191~c:401382191,2022-02-26T19:00Z,0,TRUE,FALSE,TRUE,FALSE,[],2022-02-26T19:00Z,1,STD,833,Desert Financial Arena,Tempe,AZ,14198,TRUE,0,0:00,0,1,STATUS_SCHEDULED,pre,FALSE,Scheduled,"Sat, February 26th at 2:00 PM EST",2/26 - 2:00 PM EST,9,s:40~l:54~t:9,Arizona State,Sun Devils,ASU,Arizona State Sun Devils,Arizona State,942139,f1f2f3,TRUE,833,https://a.espncdn.com/i/teamlogos/ncaa/500/9.png,21,26,s:40~l:54~t:26,UCLA,Bruins,UCLA,UCLA Bruins,UCLA,005C8E,TRUE,https://a.espncdn.com/i/teamlogos/ncaa/500/26.png,ffc72c,479,21,2022,21,Pac-12 Conference,Pac-12,TRUE,401382191,FALSE,FALSE
401382190,s:40~l:54~e:401382190~c:401382190,2022-02-26T19:00Z,0,TRUE,FALSE,TRUE,FALSE,[],2022-02-26T19:00Z,0,N/A,2207,CU Events Center,Boulder,CO,11064,TRUE,0,0:00,0,1,STATUS_SCHEDULED,pre,FALSE,Scheduled,"Sat, February 26th at 2:00 PM EST",2/26 - 2:00 PM EST,38,s:40~l:54~t:38,Colorado,Buffaloes,COLO,Colorado Buffaloes,Colorado,d1c57e,ffd200,TRUE,2207,https://a.espncdn.com/i/teamlogos/ncaa/500/38.png,21,204,s:40~l:54~t:204,Oregon State,Beavers,ORST,Oregon State Beavers,Oregon State,c34500,TRUE,https://a.espncdn.com/i/teamlogos/ncaa/500/204.png,dea076,506,21,2022,21,Pac-12 Conference,Pac-12,TRUE,401382190,FALSE,FALSE
401379217,s:40~l:54~e:401379217~c:401379217,2022-02-26T19:00Z,0,TRUE,FALSE,TRUE,FALSE,[],2022-02-26T19:00Z,0,N/A,1999,Case Gym,Boston,MA,1800,TRUE,0,0:00,0,1,STATUS_SCHEDULED,pre,FALSE,Scheduled,"Sat, February 26th at 2:00 PM EST",2/26 - 2:00 PM EST,104,s:40~l:54~t:104,Boston University,Terriers,BU,Boston University Terriers,Boston Univ,cc0000,ffffff,TRUE,1999,https://a.espncdn.com/i/teamlogos/ncaa/500/104.png,22,2083,s:40~l:54~t:2083,Bucknell,Bison,BUCK,Bucknell Bison,Bucknell,000060,TRUE,https://a.espncdn.com/i/teamlogos/ncaa/500/2083.png,00316e,2208,22,2022,22,Patriot League,Patriot,TRUE,401379217,FALSE,FALSE
401379127,s:40~l:54~e:401379127~c:401379127,2022-02-26T19:00Z,0,TRUE,FALSE,TRUE,FALSE,[],2022-02-26T19:00Z,0,N/A,1919,First Community Arena at the Vadalabene Center,Edwardsville,IL,4000,TRUE,0,0:00,0,1,STATUS_SCHEDULED,pre,FALSE,Scheduled,"Sat, February 26th at 2:00 PM EST",2/26 - 2:00 PM EST,2565,s:40~l:54~t:2565,SIU Edwardsville,Cougars,SIUE,SIU Edwardsville Cougars,SIUE,eb1c23,080808,TRUE,1919,https://a.espncdn.com/i/teamlogos/ncaa/500/2565.png,20,2413,s:40~l:54~t:2413,Morehead State,Eagles,MORE,Morehead State Eagles,Morehead State,094FA3,TRUE,https://a.espncdn.com/i/teamlogos/ncaa/500/2413.png,fed91a,2174,20,2022,20,Ohio Valley Conference,OVC,TRUE,401379127,FALSE,FALSE
401379064,s:40~l:54~e:401379064~c:401379064,2022-02-26T19:00Z,0,TRUE,FALSE,TRUE,FALSE,[],2022-02-26T19:00Z,0,N/A,2138,Lantz Arena,Charleston,IL,5300,TRUE,0,0:00,0,1,STATUS_SCHEDULED,pre,FALSE,Scheduled,"Sat, February 26th at 2:00 PM EST",2/26 - 2:00 PM EST,2197,s:40~l:54~t:2197,Eastern Illinois,Panthers,EIU,Eastern Illinois Panthers,E Illinois,000000,bebab9,TRUE,2138,https://a.espncdn.com/i/teamlogos/ncaa/500/2197.png,20,2046,s:40~l:54~t:2046,Austin Peay,Governors,APSU,Austin Peay Governors,Austin Peay,8e0b0b,TRUE,https://a.espncdn.com/i/teamlogos/ncaa/500/2046.png,"",5428,20,2022,20,Ohio Valley Conference,OVC,TRUE,401379064,FALSE,FALSE
401379010,s:40~l:54~e:401379010~c:401379010,2022-02-26T19:00Z,0,TRUE,FALSE,TRUE,FALSE,[],2022-02-26T19:00Z,1,STD,1978,Burr Gymnasium,Washington,DC,2700,TRUE,0,0:00,0,1,STATUS_SCHEDULED,pre,FALSE,Scheduled,"Sat, February 26th at 2:00 PM EST",2/26 - 2:00 PM EST,47,s:40~l:54~t:47,Howard,Bison,HOW,Howard Bison,Howard,9e0b0e,6b818d,TRUE,1978,https://a.espncdn.com/i/teamlogos/ncaa/500/47.png,16,2428,s:40~l:54~t:2428,North Carolina Central,Eagles,NCCU,North Carolina Central Eagles,NC Central,880023,TRUE,https://a.espncdn.com/i/teamlogos/ncaa/500/2428.png,c2c3c0,2081,16,2022,16,Mid-Eastern Athletic Conference,MEAC,TRUE,401379010,FALSE,FALSE
401378996,s:40~l:54~e:401378996~c:401378996,2022-02-26T19:00Z,0,TRUE,FALSE,TRUE,FALSE,[],2022-02-26T19:00Z,0,N/A,1957,"Memorial Hall (Dover, DE)",Dover,DE,1800,TRUE,0,0:00,0,1,STATUS_SCHEDULED,pre,FALSE,Scheduled,"Sat, February 26th at 2:00 PM EST",2/26 - 2:00 PM EST,2169,s:40~l:54~t:2169,Delaware State,Lady Hornets,DSU,Delaware State Lady Hornets,Delaware State,FF3630,009cdd,TRUE,1957,https://a.espncdn.com/i/teamlogos/ncaa/500/2169.png,16,2415,s:40~l:54~t:2415,Morgan State,Lady Bears,MORG,Morgan State Lady Bears,Morgan State,014786,TRUE,https://a.espncdn.com/i/teamlogos/ncaa/500/2415.png,f47937,2021,16,2022,16,Mid-Eastern Athletic Conference,MEAC,TRUE,401378996,FALSE,FALSE
401378977,s:40~l:54~e:401378977~c:401378977,2022-02-26T19:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2022-02-26T19:00Z,0,N/A,2064,Hytche Athletic Center,Princess Anne,MD,5500,TRUE,0,0:00,0,1,STATUS_SCHEDULED,pre,FALSE,Scheduled,"Sat, February 26th at 2:00 PM EST",2/26 - 2:00 PM EST,2379,s:40~l:54~t:2379,Maryland-Eastern Shore,Lady Hawks,UMES,Maryland-Eastern Shore Lady Hawks,MD-Eastern,5c2301,b5b7ba,TRUE,2064,https://a.espncdn.com/i/teamlogos/ncaa/500/2379.png,,2154,s:40~l:54~t:2154,Coppin State,Eagles,COPP,Coppin State Eagles,Coppin State,2e3192,TRUE,https://a.espncdn.com/i/teamlogos/ncaa/500/2154.png,ffd204,2164,16,2022,,"","",,401378977,FALSE,FALSE
401377901,s:40~l:54~e:401377901~c:401377901,2022-02-26T19:00Z,0,TRUE,FALSE,TRUE,FALSE,[],2022-02-26T19:00Z,0,N/A,2110,FAU Arena,Boca Raton,FL,2500,TRUE,0,0:00,0,1,STATUS_SCHEDULED,pre,FALSE,Scheduled,"Sat, February 26th at 2:00 PM EST",2/26 - 2:00 PM EST,2226,s:40~l:54~t:2226,Florida Atlantic,Owls,FAU,Florida Atlantic Owls,FAU,004B85,bb2f4c,TRUE,2110,https://a.espncdn.com/i/teamlogos/ncaa/500/2226.png,11,2429,s:40~l:54~t:2429,Charlotte,49ers,CLT,Charlotte 49ers,Charlotte,ffffff,TRUE,https://a.espncdn.com/i/teamlogos/ncaa/500/2429.png,cfab7a,239,11,2022,11,Conference USA,C-USA,TRUE,401377901,FALSE,FALSE
401376415,s:40~l:54~e:401376415~c:401376415,2022-02-26T19:00Z,0,TRUE,FALSE,TRUE,FALSE,[],2022-02-26T19:00Z,1,STD,1923,John J. Lee Amphitheater,New Haven,CT,2800,TRUE,0,0:00,0,1,STATUS_SCHEDULED,pre,FALSE,Scheduled,"Sat, February 26th at 2:00 PM EST",2/26 - 2:00 PM EST,43,s:40~l:54~t:43,Yale,Bulldogs,YALE,Yale Bulldogs,Yale,004a81,286dc0,TRUE,1923,https://a.espncdn.com/i/teamlogos/ncaa/500/43.png,12,172,s:40~l:54~t:172,Cornell,Big Red,COR,Cornell Big Red,Cornell,d60027,TRUE,https://a.espncdn.com/i/teamlogos/ncaa/500/172.png,101010,1913,12,2022,12,Ivy League,Ivy,TRUE,401376415,FALSE,FALSE
401376401,s:40~l:54~e:401376401~c:401376401,2022-02-26T19:00Z,0,TRUE,FALSE,TRUE,FALSE,[],2022-02-26T19:00Z,0,N/A,1899,The Palestra,Philadelphia,PA,8722,TRUE,0,0:00,0,1,STATUS_SCHEDULED,pre,FALSE,Scheduled,"Sat, February 26th at 2:00 PM EST",2/26 - 2:00 PM EST,219,s:40~l:54~t:219,Pennsylvania,Quakers,PENN,Pennsylvania Quakers,Pennsylvania,082A74,a6163d,TRUE,1899,https://a.espncdn.com/i/teamlogos/ncaa/500/219.png,12,159,s:40~l:54~t:159,Dartmouth,Big Green,DART,Dartmouth Big Green,Dartmouth,005730,TRUE,https://a.espncdn.com/i/teamlogos/ncaa/500/159.png,000000,2004,12,2022,12,Ivy League,Ivy,TRUE,401376401,FALSE,FALSE
401376394,s:40~l:54~e:401376394~c:401376394,2022-02-26T19:00Z,0,TRUE,FALSE,TRUE,FALSE,[],2022-02-26T19:00Z,0,N/A,2209,Lavietes Pavilion,Cambridge,MA,1636,TRUE,0,0:00,0,1,STATUS_SCHEDULED,pre,FALSE,Scheduled,"Sat, February 26th at 2:00 PM EST",2/26 - 2:00 PM EST,108,s:40~l:54~t:108,Harvard,Crimson,HARV,Harvard Crimson,Harvard,990000,dbdbdb,TRUE,2209,https://a.espncdn.com/i/teamlogos/ncaa/500/108.png,12,163,s:40~l:54~t:163,Princeton,Tigers,PRIN,Princeton Tigers,Princeton,ff9408,TRUE,https://a.espncdn.com/i/teamlogos/ncaa/500/163.png,080808,1900,12,2022,12,Ivy League,Ivy,TRUE,401376394,FALSE,FALSE
401376147,s:40~l:54~e:401376147~c:401376147,2022-02-26T19:00Z,0,TRUE,FALSE,TRUE,FALSE,[],2022-02-26T19:00Z,0,N/A,1261,Hilliard Gates Sports Center,Fort Wayne,IN,1800,TRUE,0,0:00,0,1,STATUS_SCHEDULED,pre,FALSE,Scheduled,"Sat, February 26th at 2:00 PM EST",2/26 - 2:00 PM EST,2870,s:40~l:54~t:2870,Purdue Fort Wayne,Mastodons,PFW,Purdue Fort Wayne Mastodons,Purdue FW,00378A,f0f0f0,TRUE,1261,https://a.espncdn.com/i/teamlogos/ncaa/500/2870.png,45,270,s:40~l:54~t:270,Milwaukee,Panthers,MILW,Milwaukee Panthers,Milwaukee,000000,TRUE,https://a.espncdn.com/i/teamlogos/ncaa/500/270.png,ffc20e,415,45,2022,45,Horizon League,Horizon,TRUE,401376147,FALSE,FALSE
401375802,s:40~l:54~e:401375802~c:401375802,2022-02-26T19:00Z,0,TRUE,FALSE,TRUE,FALSE,[],2022-02-26T19:00Z,0,N/A,7241,Teague Center,Abilene,TX,1000,TRUE,0,0:00,0,1,STATUS_SCHEDULED,pre,FALSE,Scheduled,"Sat, February 26th at 2:00 PM EST",2/26 - 2:00 PM EST,2000,s:40~l:54~t:2000,Abilene Christian,Wildcats,ACU,Abilene Christian Wildcats,Abilene Chrstn,4e2683,ebebeb,TRUE,7241,https://a.espncdn.com/i/teamlogos/ncaa/500/2000.png,30,2617,s:40~l:54~t:2617,Stephen F. Austin,Ladyjacks,SFA,Stephen F. Austin Ladyjacks,SF Austin,393996,TRUE,https://a.espncdn.com/i/teamlogos/ncaa/500/2617.png,bec0c2,2079,30,2022,30,Western Athletic Conference,WAC,TRUE,401375802,FALSE,FALSE
401375618,s:40~l:54~e:401375618~c:401375618,2022-02-26T19:00Z,0,TRUE,FALSE,TRUE,FALSE,[],2022-02-26T19:00Z,0,N/A,5433,Scheels Center,Fargo,ND,5644,TRUE,0,0:00,0,1,STATUS_SCHEDULED,pre,FALSE,Scheduled,"Sat, February 26th at 2:00 PM EST",2/26 - 2:00 PM EST,2449,s:40~l:54~t:2449,North Dakota State,Bison,NDSU,North Dakota State Bison,N Dakota St,01402A,ffffff,TRUE,5433,https://a.espncdn.com/i/teamlogos/ncaa/500/2449.png,47,155,s:40~l:54~t:155,North Dakota,Fighting Hawks,UND,North Dakota Fighting Hawks,North Dakota,00A26B,TRUE,https://a.espncdn.com/i/teamlogos/ncaa/500/155.png,c2c3c0,1950,47,2022,47,Summit League,Summit,TRUE,401375618,FALSE,FALSE
401375615,s:40~l:54~e:401375615~c:401375615,2022-02-26T19:00Z,0,TRUE,FALSE,TRUE,FALSE,[],2022-02-26T19:00Z,0,N/A,5432,Sanford Coyote Sports Center,Vermillion,SD,6004,TRUE,0,0:00,0,1,STATUS_SCHEDULED,pre,FALSE,Scheduled,"Sat, February 26th at 2:00 PM EST",2/26 - 2:00 PM EST,233,s:40~l:54~t:233,South Dakota,Coyotes,SDAK,South Dakota Coyotes,South Dakota,CD1241,f0f0f0,TRUE,5432,https://a.espncdn.com/i/teamlogos/ncaa/500/233.png,47,198,s:40~l:54~t:198,Oral Roberts,Golden Eagles,ORU,Oral Roberts Golden Eagles,Oral Roberts,002955,TRUE,https://a.espncdn.com/i/teamlogos/ncaa/500/198.png,ccb48c,1993,47,2022,47,Summit League,Summit,TRUE,401375615,FALSE,FALSE
401375458,s:40~l:54~e:401375458~c:401375458,2022-02-26T19:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2022-02-26T19:00Z,0,N/A,,"","","",,,0,0:00,0,1,STATUS_SCHEDULED,pre,FALSE,Scheduled,"Sat, February 26th at 2:00 PM EST",2/26 - 2:00 PM EST,3105,s:40~l:54~t:3105,Southeastern,Fires,SE,Southeastern Fires,Southeastern,"","",FALSE,,"",,2447,s:40~l:54~t:2447,Nicholls,Colonels,NICH,Nicholls Colonels,Nicholls,C41230,TRUE,https://a.espncdn.com/i/teamlogos/ncaa/500/2447.png,f0f0f0,2067,25,2022,,"","",,401375458,FALSE,FALSE
