id,uid,date,attendance,timeValid,neutralSite,conferenceCompetition,recent,notes,startDate,type.id,type.abbreviation,venue.id,venue.fullName,venue.address.city,venue.address.state,venue.capacity,venue.indoor,status.clock,status.displayClock,status.period,status.type.id,status.type.name,status.type.state,status.type.completed,status.type.description,status.type.detail,status.type.shortDetail,format.regulation.periods,home.id,home.uid,home.location,home.name,home.abbreviation,home.displayName,home.shortDisplayName,home.color,home.isActive,home.logo,away.id,away.uid,away.location,away.name,away.abbreviation,away.displayName,away.shortDisplayName,away.color,away.alternateColor,away.isActive,away.venue.id,away.logo,away.conferenceId,game_id,season,season_type,home.alternateColor,home.venue.id,home.conferenceId,status.type.altDetail,groups.id,groups.name,groups.shortName,groups.isConference,tournamentId,PBP,team_box,player_box
401095524,s:40~l:54~e:401095524~c:401095524,2018-11-15T17:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2018-11-15T17:00Z,0,N/A,2061,Fant-Ewing Coliseum,Monroe,LA,7085,TRUE,600,10:00,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,2433,s:40~l:54~t:2433,UL Monroe,Warhawks,ULM,UL Monroe Warhawks,UL Monroe,231F20,TRUE,https://a.espncdn.com/i/teamlogos/ncaa/500/2433.png,108823,s:40~l:54~t:108823,LSU-Alexandria,Generals,LSUA,LSU-Alexandria Generals,LSU-Alexandria,"","",FALSE,,"",,401095524,2019,2,b18445,2061,27,"",,,,,,FALSE,FALSE,FALSE
401091949,s:40~l:54~e:401091949~c:401091949,2018-11-15T16:30Z,3117,TRUE,FALSE,FALSE,FALSE,[],2018-11-15T16:30Z,1,STD,135,Silvio O. Conte Forum,Chestnut Hill,MA,8606,TRUE,0,0:00,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,103,s:40~l:54~t:103,Boston College,Eagles,BC,Boston College Eagles,Boston College,88001a,TRUE,https://a.espncdn.com/i/teamlogos/ncaa/500/103.png,107,s:40~l:54~t:107,Holy Cross,Crusaders,HC,Holy Cross Crusaders,Holy Cross,0a0a0a,080808,TRUE,137,https://a.espncdn.com/i/teamlogos/ncaa/500/107.png,22,401091949,2019,2,a39161,135,2,"",,,,,,TRUE,TRUE,TRUE
401093637,s:40~l:54~e:401093637~c:401093637,2018-11-15T16:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2018-11-15T16:00Z,0,N/A,2135,Convocation Center (OH),Athens,OH,13000,TRUE,600,10:00,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,195,s:40~l:54~t:195,Ohio,Bobcats,OHIO,Ohio Bobcats,Ohio,295A29,TRUE,https://a.espncdn.com/i/teamlogos/ncaa/500/195.png,2066,s:40~l:54~t:2066,Binghamton,Bearcats,BING,Binghamton Bearcats,Binghamton,00614A,f0f0f0,TRUE,1924,https://a.espncdn.com/i/teamlogos/ncaa/500/2066.png,1,401093637,2019,2,e4bb85,2135,14,"",,,,,,FALSE,FALSE,FALSE
401092190,s:40~l:54~e:401092190~c:401092190,2018-11-15T16:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2018-11-15T16:00Z,0,N/A,1901,Donald N. Dedmon Center,Radford,VA,3215,TRUE,600,10:00,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,2515,s:40~l:54~t:2515,Radford,Highlanders,RAD,Radford Highlanders,Radford,BC1515,TRUE,https://a.espncdn.com/i/teamlogos/ncaa/500/2515.png,2193,s:40~l:54~t:2193,East Tennessee State,Bucs,ETSU,East Tennessee State Bucs,ETSU,002d61,ffc423,TRUE,2006,https://a.espncdn.com/i/teamlogos/ncaa/500/2193.png,24,401092190,2019,2,c2c3c0,1901,6,"",,,,,,FALSE,FALSE,FALSE
401094981,s:40~l:54~e:401094981~c:401094981,2018-11-15T15:00Z,9687,TRUE,FALSE,FALSE,FALSE,[],2018-11-15T15:00Z,0,N/A,2199,WVU Coliseum,Morgantown,WV,14000,TRUE,0,0:00,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,277,s:40~l:54~t:277,West Virginia,Mountaineers,WVU,West Virginia Mountaineers,West Virginia,FFC600,TRUE,https://a.espncdn.com/i/teamlogos/ncaa/500/277.png,2803,s:40~l:54~t:2803,Bryant,Bulldogs,BRY,Bryant Bulldogs,Bryant,000000,9f8343,TRUE,2182,https://a.espncdn.com/i/teamlogos/ncaa/500/2803.png,19,401094981,2019,2,eaaa00,2199,8,"",,,,,,TRUE,TRUE,TRUE
401092641,s:40~l:54~e:401092641~c:401092641,2018-11-15T03:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2018-11-15T03:00Z,0,N/A,914,Save Mart Center,Fresno,CA,15596,TRUE,0,0:00,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,278,s:40~l:54~t:278,Fresno State,Bulldogs,FRES,Fresno State Bulldogs,Fresno State,c41230,TRUE,https://a.espncdn.com/i/teamlogos/ncaa/500/278.png,13,s:40~l:54~t:13,Cal Poly,Mustangs,CP,Cal Poly Mustangs,Cal Poly,1E4D2B,eed897,TRUE,812,https://a.espncdn.com/i/teamlogos/ncaa/500/13.png,9,401092641,2019,2,231f20,914,44,"",,,,,,FALSE,FALSE,FALSE
401094387,s:40~l:54~e:401094387~c:401094387,2018-11-15T02:00Z,718,TRUE,FALSE,FALSE,FALSE,[],2018-11-15T02:00Z,0,N/A,2128,Dee Glen Smith Spectrum,Logan,UT,10270,TRUE,0,0:00,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,328,s:40~l:54~t:328,Utah State,Aggies,USU,Utah State Aggies,Utah State,003263,TRUE,https://a.espncdn.com/i/teamlogos/ncaa/500/328.png,2483,s:40~l:54~t:2483,Oregon,Ducks,ORE,Oregon Ducks,Oregon,044520,fee123,TRUE,1977,https://a.espncdn.com/i/teamlogos/ncaa/500/2483.png,21,401094387,2019,2,949ca1,2128,44,"",,,,,,TRUE,TRUE,TRUE
401095330,s:40~l:54~e:401095330~c:401095330,2018-11-15T02:00Z,1394,TRUE,FALSE,FALSE,FALSE,[],2018-11-15T02:00Z,0,N/A,2207,CU Events Center,Boulder,CO,11064,TRUE,0,0:00,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,38,s:40~l:54~t:38,Colorado,Buffaloes,COLO,Colorado Buffaloes,Colorado,d1c57e,TRUE,https://a.espncdn.com/i/teamlogos/ncaa/500/38.png,36,s:40~l:54~t:36,Colorado State,Rams,CSU,Colorado State Rams,Colorado State,004537,ffc425,TRUE,475,https://a.espncdn.com/i/teamlogos/ncaa/500/36.png,44,401095330,2019,2,ffd200,2207,21,"",,,,,,TRUE,TRUE,TRUE
401094808,s:40~l:54~e:401094808~c:401094808,2018-11-15T01:05Z,0,TRUE,FALSE,FALSE,FALSE,[],2018-11-15T01:05Z,0,N/A,1959,Reese Court,Cheney,WA,6000,TRUE,0,0:00,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,331,s:40~l:54~t:331,Eastern Washington,Eagles,EWU,Eastern Washington Eagles,E Washington,a10022,TRUE,https://a.espncdn.com/i/teamlogos/ncaa/500/331.png,2202,s:40~l:54~t:2202,Eastern Oregon,Mountaineers,EAQ,Eastern Oregon Mountaineers,Eastern Oregon,000000,"",FALSE,,"",,401094808,2019,2,abb4bc,1959,5,"",,,,,,FALSE,FALSE,FALSE
401092352,s:40~l:54~e:401092352~c:401092352,2018-11-15T01:05Z,0,TRUE,FALSE,FALSE,FALSE,[],2018-11-15T01:05Z,0,N/A,2193,Mitchell Center,Mobile,AL,10041,TRUE,0,0:00,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,6,s:40~l:54~t:6,South Alabama,Jaguars,USA,South Alabama Jaguars,South Alabama,003E7E,TRUE,https://a.espncdn.com/i/teamlogos/ncaa/500/6.png,2572,s:40~l:54~t:2572,Southern Miss,Golden Eagles,USM,Southern Miss Golden Eagles,Southern Miss,FFAA3C,ffc423,TRUE,2009,https://a.espncdn.com/i/teamlogos/ncaa/500/2572.png,11,401092352,2019,2,"",2193,27,"",,,,,,FALSE,FALSE,FALSE
401096154,s:40~l:54~e:401096154~c:401096154,2018-11-15T01:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2018-11-15T01:00Z,0,N/A,2012,Sharp Gymnasium,Houston,TX,1000,TRUE,0,0:00,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,2277,s:40~l:54~t:2277,Houston Baptist,Huskies,HBU,Houston Baptist Huskies,Houston Baptist,00539c,TRUE,https://a.espncdn.com/i/teamlogos/ncaa/500/2277.png,3082,s:40~l:54~t:3082,Texas A&M-International,Falcons,AMI,Texas A&M-International Falcons,TX A&M-Intl,000000,"",FALSE,,"",,401096154,2019,2,"",2012,25,"",,,,,,FALSE,FALSE,FALSE
401096036,s:40~l:54~e:401096036~c:401096036,2018-11-15T01:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2018-11-15T01:00Z,0,N/A,2106,Dave Aaron Arena,Clarksville,TN,7257,TRUE,0,0:00,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,2046,s:40~l:54~t:2046,Austin Peay,Governors,APSU,Austin Peay Governors,Austin Peay,8e0b0b,TRUE,https://a.espncdn.com/i/teamlogos/ncaa/500/2046.png,2906,s:40~l:54~t:2906,Trevecca Nazarene,Trojans,TNU,Trevecca Nazarene Trojans,Trevecca,000000,"",FALSE,,"",,401096036,2019,2,"",5428,20,"",,,,,,FALSE,FALSE,FALSE
401092868,s:40~l:54~e:401092868~c:401092868,2018-11-15T01:00Z,1163,TRUE,FALSE,FALSE,FALSE,[],2018-11-15T01:00Z,0,N/A,2127,State Farm Center,Champaign,IL,15544,TRUE,0,0:00,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,356,s:40~l:54~t:356,Illinois,Fighting Illini,ILL,Illinois Fighting Illini,Illinois,f77329,TRUE,https://a.espncdn.com/i/teamlogos/ncaa/500/356.png,2674,s:40~l:54~t:2674,Valparaiso,Beacons,VALP,Valparaiso Beacons,Valparaiso,794500,"",TRUE,2159,https://a.espncdn.com/i/teamlogos/ncaa/500/2674.png,18,401092868,2019,2,fa6300,2127,7,"",,,,,,TRUE,TRUE,TRUE
401092867,s:40~l:54~e:401092867~c:401092867,2018-11-15T01:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2018-11-15T01:00Z,0,N/A,1932,Redbird Arena,Normal,IL,10000,TRUE,0,0:00,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,2287,s:40~l:54~t:2287,Illinois State,Redbirds,ILST,Illinois State Redbirds,Illinois State,CE1126,TRUE,https://a.espncdn.com/i/teamlogos/ncaa/500/2287.png,155,s:40~l:54~t:155,North Dakota,Fighting Hawks,UND,North Dakota Fighting Hawks,North Dakota,00A26B,c2c3c0,TRUE,1950,https://a.espncdn.com/i/teamlogos/ncaa/500/155.png,47,401092867,2019,2,ffe716,1932,18,"",,,,,,FALSE,FALSE,FALSE
401092353,s:40~l:54~e:401092353~c:401092353,2018-11-15T01:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2018-11-15T01:00Z,0,N/A,2117,Don Haskins Center,El Paso,TX,11892,TRUE,0,0:00,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,2638,s:40~l:54~t:2638,UTEP,Miners,UTEP,UTEP Miners,UTEP,ff8200,TRUE,https://a.espncdn.com/i/teamlogos/ncaa/500/2638.png,2934,s:40~l:54~t:2934,CSU Bakersfield,Roadrunners,CSUB,CSU Bakersfield Roadrunners,CSU Bakersfield,003BAB,"",TRUE,2112,https://a.espncdn.com/i/teamlogos/ncaa/500/2934.png,30,401092353,2019,2,041e42,2117,11,"",,,,,,FALSE,FALSE,FALSE
401092351,s:40~l:54~e:401092351~c:401092351,2018-11-15T01:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2018-11-15T01:00Z,0,N/A,2115,UTSA Convocation Center,San Antonio,TX,2650,TRUE,0,0:00,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,2636,s:40~l:54~t:2636,UTSA,Roadrunners,UTSA,UTSA Roadrunners,UTSA,002A5C,TRUE,https://a.espncdn.com/i/teamlogos/ncaa/500/2636.png,292,s:40~l:54~t:292,UT Rio Grande Valley,Vaqueros,RGV,UT Rio Grande Valley Vaqueros,UT Rio Grande,dc6000,e1732d,TRUE,2153,https://a.espncdn.com/i/teamlogos/ncaa/500/292.png,30,401092351,2019,2,f47321,2115,11,"",,,,,,FALSE,FALSE,FALSE
401091419,s:40~l:54~e:401091419~c:401091419,2018-11-15T01:00Z,1081,TRUE,FALSE,FALSE,FALSE,[],2018-11-15T01:00Z,0,N/A,3416,College Park Center,Arlington,TX,7000,TRUE,0,0:00,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,250,s:40~l:54~t:250,UT Arlington,Mavericks,UTA,UT Arlington Mavericks,UT Arlington,004b7c,TRUE,https://a.espncdn.com/i/teamlogos/ncaa/500/250.png,8,s:40~l:54~t:8,Arkansas,Razorbacks,ARK,Arkansas Razorbacks,Arkansas,9c1831,000000,TRUE,2142,https://a.espncdn.com/i/teamlogos/ncaa/500/8.png,23,401091419,2019,2,f58024,3416,27,"",,,,,,FALSE,TRUE,TRUE
401092350,s:40~l:54~e:401092350~c:401092350,2018-11-15T00:30Z,0,TRUE,FALSE,FALSE,FALSE,[],2018-11-15T00:30Z,0,N/A,2180,Jack Stephens Center,Little Rock,AR,5600,TRUE,0,0:00,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,2031,s:40~l:54~t:2031,Little Rock,Trojans,UALR,Little Rock Trojans,Little Rock,AD0000,TRUE,https://a.espncdn.com/i/teamlogos/ncaa/500/2031.png,2226,s:40~l:54~t:2226,Florida Atlantic,Owls,FAU,Florida Atlantic Owls,FAU,004B85,bb2f4c,TRUE,2110,https://a.espncdn.com/i/teamlogos/ncaa/500/2226.png,11,401092350,2019,2,898d8f,2180,27,"",,,,,,FALSE,FALSE,FALSE
401090441,s:40~l:54~e:401090441~c:401090441,2018-11-15T00:30Z,0,TRUE,FALSE,FALSE,FALSE,[],2018-11-15T00:30Z,0,N/A,1982,Thomas Assembly Center,Ruston,LA,8000,TRUE,0,0:00,5,3,STATUS_FINAL,post,TRUE,Final,Final/OT,Final/OT,4,2348,s:40~l:54~t:2348,Louisiana Tech,Lady Techsters,LT,Louisiana Tech Lady Techsters,Louisiana Tech,002d65,TRUE,https://a.espncdn.com/i/teamlogos/ncaa/500/2348.png,248,s:40~l:54~t:248,Houston,Cougars,HOU,Houston Cougars,Houston,C90822,231f20,TRUE,2126,https://a.espncdn.com/i/teamlogos/ncaa/500/248.png,62,401090441,2019,2,d3313a,1982,11,OT,,,,,,FALSE,FALSE,FALSE
401090440,s:40~l:54~e:401090440~c:401090440,2018-11-15T00:30Z,0,TRUE,FALSE,FALSE,FALSE,[],2018-11-15T00:30Z,0,N/A,2086,Charles Koch Arena,Wichita,KS,10506,TRUE,0,0:00,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,2724,s:40~l:54~t:2724,Wichita State,Shockers,WICH,Wichita State Shockers,Wichita State,0d0a03,TRUE,https://a.espncdn.com/i/teamlogos/ncaa/500/2724.png,2534,s:40~l:54~t:2534,Sam Houston,Bearkats,SHSU,Sam Houston Bearkats,Sam Houston,fe5000,000000,TRUE,4585,https://a.espncdn.com/i/teamlogos/ncaa/500/2534.png,25,401090440,2019,2,ffc41e,2086,62,"",,,,,,FALSE,FALSE,FALSE
401090707,s:40~l:54~e:401090707~c:401090707,2018-11-15T00:00Z,1173,TRUE,FALSE,FALSE,FALSE,[],2018-11-15T00:00Z,0,N/A,2125,Charles E. Smith Center,Washington,DC,4338,TRUE,0,0:00,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,45,s:40~l:54~t:45,George Washington,Colonials,GW,George Washington Colonials,G Washington,002843,TRUE,https://a.espncdn.com/i/teamlogos/ncaa/500/45.png,120,s:40~l:54~t:120,Maryland,Terrapins,MD,Maryland Terrapins,Maryland,D5002B,ffcd00,TRUE,2133,https://a.espncdn.com/i/teamlogos/ncaa/500/120.png,7,401090707,2019,2,e8d2a1,2125,3,"",,,,,,TRUE,TRUE,TRUE
401091418,s:40~l:54~e:401091418~c:401091418,2018-11-15T00:00Z,6914,TRUE,FALSE,FALSE,FALSE,[],2018-11-15T00:00Z,0,N/A,2044,Thompson-Boling Arena,Knoxville,TN,21678,TRUE,0,0:00,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,2633,s:40~l:54~t:2633,Tennessee,Lady Volunteers,TENN,Tennessee Lady Volunteers,Tennessee,EE9627,TRUE,https://a.espncdn.com/i/teamlogos/ncaa/500/2633_ncw.png,2427,s:40~l:54~t:2427,UNC Asheville,Bulldogs,UNCA,UNC Asheville Bulldogs,UNC Asheville,156199,c2c3c0,TRUE,2609,https://a.espncdn.com/i/teamlogos/ncaa/500/2427.png,6,401091418,2019,2,ffffff,2044,23,"",,,,,,TRUE,TRUE,TRUE
401091421,s:40~l:54~e:401091421~c:401091421,2018-11-15T00:00Z,211,TRUE,TRUE,FALSE,FALSE,[],2018-11-15T00:00Z,0,N/A,5584,Westchester County Center,White Plains,NY,5000,TRUE,0,0:00,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,183,s:40~l:54~t:183,Syracuse,Orange,SYR,Syracuse Orange,Syracuse,F37321,TRUE,https://a.espncdn.com/i/teamlogos/ncaa/500/183.png,245,s:40~l:54~t:245,Texas A&M,Aggies,TA&M,Texas A&M Aggies,Texas A&M,5C0025,ffffff,TRUE,2114,https://a.espncdn.com/i/teamlogos/ncaa/500/245.png,23,401091421,2019,2,0d1d37,1964,2,"",,,,,,FALSE,TRUE,TRUE
401091010,s:40~l:54~e:401091010~c:401091010,2018-11-15T00:00Z,831,TRUE,FALSE,FALSE,FALSE,[],2018-11-15T00:00Z,0,N/A,1973,Cintas Center,Cincinnati,OH,10224,TRUE,0,0:00,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,2752,s:40~l:54~t:2752,Xavier,Musketeers,XAV,Xavier Musketeers,Xavier,002144,TRUE,https://a.espncdn.com/i/teamlogos/ncaa/500/2752.png,135,s:40~l:54~t:135,Minnesota,Golden Gophers,MINN,Minnesota Golden Gophers,Minnesota,981a31,981a31,TRUE,2094,https://a.espncdn.com/i/teamlogos/ncaa/500/135.png,7,401091010,2019,2,9ea2a2,1973,4,"",,,,,,TRUE,TRUE,TRUE
401096008,s:40~l:54~e:401096008~c:401096008,2018-11-15T00:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2018-11-15T00:00Z,0,N/A,1922,Winthrop Coliseum,Rock Hill,SC,6100,TRUE,600,10:00,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,2737,s:40~l:54~t:2737,Winthrop,Eagles,WIN,Winthrop Eagles,Winthrop,9e0b0e,TRUE,https://a.espncdn.com/i/teamlogos/ncaa/500/2737.png,2428,s:40~l:54~t:2428,North Carolina Central,Eagles,NCCU,North Carolina Central Eagles,NC Central,880023,c2c3c0,TRUE,2081,https://a.espncdn.com/i/teamlogos/ncaa/500/2428.png,16,401096008,2019,2,fdb41e,1922,6,"",,,,,,FALSE,FALSE,FALSE
401095929,s:40~l:54~e:401095929~c:401095929,2018-11-15T00:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2018-11-15T00:00Z,0,N/A,2059,Millis Athletic and Convocation Center,High Point,NC,1750,TRUE,0,0:00,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,2272,s:40~l:54~t:2272,High Point,Panthers,HP,High Point Panthers,High Point,b0b7bc,TRUE,https://a.espncdn.com/i/teamlogos/ncaa/500/2272.png,2369,s:40~l:54~t:2369,Mars Hill,Lions,MH,Mars Hill Lions,Mars Hill,004b8d,efc814,FALSE,,https://a.espncdn.com/i/teamlogos/ncaa/500/2369.png,,401095929,2019,2,ebebeb,7116,6,"",,,,,,FALSE,FALSE,FALSE
401093193,s:40~l:54~e:401093193~c:401093193,2018-11-15T00:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2018-11-15T00:00Z,1,STD,2107,Alumni Arena,Buffalo,NY,6783,TRUE,0,0:00,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,2084,s:40~l:54~t:2084,Buffalo,Bulls,BUFF,Buffalo Bulls,Buffalo,041A9B,TRUE,https://a.espncdn.com/i/teamlogos/ncaa/500/2084.png,315,s:40~l:54~t:315,Niagara,Purple Eagles,NIAG,Niagara Purple Eagles,Niagara,69207E,f0f0f0,TRUE,2177,https://a.espncdn.com/i/teamlogos/ncaa/500/315.png,13,401093193,2019,2,ebebeb,2107,14,"",,,,,,FALSE,FALSE,FALSE
401092866,s:40~l:54~e:401092866~c:401092866,2018-11-15T00:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2018-11-15T00:00Z,0,N/A,2462,Ford Center,Evansville,IN,10000,TRUE,0,0:00,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,339,s:40~l:54~t:339,Evansville,Purple Aces,EVAN,Evansville Purple Aces,Evansville,663399,TRUE,https://a.espncdn.com/i/teamlogos/ncaa/500/339.png,2565,s:40~l:54~t:2565,SIU Edwardsville,Cougars,SIUE,SIU Edwardsville Cougars,SIUE,eb1c23,080808,TRUE,1919,https://a.espncdn.com/i/teamlogos/ncaa/500/2565.png,20,401092866,2019,2,ef6f00,2462,18,"",,,,,,FALSE,FALSE,FALSE
401092189,s:40~l:54~e:401092189~c:401092189,2018-11-15T00:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2018-11-15T00:00Z,0,N/A,2015,KSU Convocation Center,Kennesaw,GA,4800,TRUE,0,0:00,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,338,s:40~l:54~t:338,Kennesaw State,Owls,KENN,Kennesaw State Owls,Kennesaw State,000000,TRUE,https://a.espncdn.com/i/teamlogos/ncaa/500/338.png,231,s:40~l:54~t:231,Furman,Paladins,FUR,Furman Paladins,Furman,4A2184,909090,TRUE,2166,https://a.espncdn.com/i/teamlogos/ncaa/500/231.png,24,401092189,2019,2,fdbb30,2015,46,"",,,,,,FALSE,FALSE,FALSE
401091947,s:40~l:54~e:401091947~c:401091947,2018-11-15T00:00Z,730,TRUE,FALSE,FALSE,FALSE,[],2018-11-15T00:00Z,0,N/A,2206,McCamish Pavilion,Atlanta,GA,8600,TRUE,0,0:00,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,59,s:40~l:54~t:59,Georgia Tech,Yellow Jackets,GT,Georgia Tech Yellow Jackets,Georgia Tech,00223e,TRUE,https://a.espncdn.com/i/teamlogos/ncaa/500/59.png,2717,s:40~l:54~t:2717,Western Carolina,Catamounts,WCU,Western Carolina Catamounts,W Carolina,492F91,bf9e70,TRUE,245,https://a.espncdn.com/i/teamlogos/ncaa/500/2717.png,24,401091947,2019,2,002c56,2206,2,"",,,,,,FALSE,TRUE,TRUE
401090709,s:40~l:54~e:401090709~c:401090709,2018-11-15T00:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2018-11-15T00:00Z,0,N/A,2209,Lavietes Pavilion,Cambridge,MA,1636,TRUE,0,0:00,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,108,s:40~l:54~t:108,Harvard,Crimson,HARV,Harvard Crimson,Harvard,990000,TRUE,https://a.espncdn.com/i/teamlogos/ncaa/500/108.png,2325,s:40~l:54~t:2325,La Salle,Explorers,LAS,La Salle Explorers,La Salle,003356,ffce00,TRUE,2172,https://a.espncdn.com/i/teamlogos/ncaa/500/2325.png,3,401090709,2019,2,dbdbdb,2209,12,"",,,,,,FALSE,FALSE,FALSE
401090708,s:40~l:54~e:401090708~c:401090708,2018-11-15T00:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2018-11-15T00:00Z,0,N/A,4486,Robins Center,Richmond,VA,7201,TRUE,0,0:00,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,257,s:40~l:54~t:257,Richmond,Spiders,RICH,Richmond Spiders,Richmond,9e0712,TRUE,https://a.espncdn.com/i/teamlogos/ncaa/500/257.png,2379,s:40~l:54~t:2379,Maryland-Eastern Shore,Lady Hawks,UMES,Maryland-Eastern Shore Lady Hawks,MD-Eastern,5c2301,b5b7ba,TRUE,2064,https://a.espncdn.com/i/teamlogos/ncaa/500/2379.png,16,401090708,2019,2,b90b2e,4486,3,"",,,,,,FALSE,FALSE,FALSE
401090706,s:40~l:54~e:401090706~c:401090706,2018-11-15T00:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2018-11-15T00:00Z,0,N/A,1910,Bender Arena,Washington,DC,3400,TRUE,600,10:00,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,44,s:40~l:54~t:44,American University,Eagles,AMER,American University Eagles,American,c41130,TRUE,https://a.espncdn.com/i/teamlogos/ncaa/500/44.png,2244,s:40~l:54~t:2244,George Mason,Patriots,GMU,George Mason Patriots,George Mason,016600,ecb010,TRUE,2167,https://a.espncdn.com/i/teamlogos/ncaa/500/2244.png,3,401090706,2019,2,c8102e,1910,22,"",,,,,,FALSE,FALSE,FALSE
401090705,s:40~l:54~e:401090705~c:401090705,2018-11-15T00:00Z,639,TRUE,FALSE,FALSE,FALSE,[],2018-11-15T00:00Z,0,N/A,2007,Rose Hill Gymnasium,Bronx,NY,3200,TRUE,0,0:00,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,2230,s:40~l:54~t:2230,Fordham,Rams,FOR,Fordham Rams,Fordham,830032,TRUE,https://a.espncdn.com/i/teamlogos/ncaa/500/2230.png,213,s:40~l:54~t:213,Penn State,Lady Lions,PSU,Penn State Lady Lions,Penn State,00265D,002e5c,TRUE,1942,https://a.espncdn.com/i/teamlogos/ncaa/500/213.png,7,401090705,2019,2,909090,2007,3,"",,,,,,TRUE,TRUE,TRUE
401090442,s:40~l:54~e:401090442~c:401090442,2018-11-15T00:00Z,1269,TRUE,FALSE,FALSE,FALSE,[],2018-11-15T00:00Z,0,N/A,5168,The Sandy and John Black Pavilion at Ole Miss,Oxford,MS,9500,TRUE,0,0:00,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,145,s:40~l:54~t:145,Ole Miss,Rebels,MISS,Ole Miss Rebels,Ole Miss,001148,TRUE,https://a.espncdn.com/i/teamlogos/ncaa/500/145.png,218,s:40~l:54~t:218,Temple,Owls,TEM,Temple Owls,Temple,A80532,a7a9ac,TRUE,4117,https://a.espncdn.com/i/teamlogos/ncaa/500/218.png,62,401090442,2019,2,00205b,5168,23,"",,,,,,TRUE,TRUE,TRUE
401090439,s:40~l:54~e:401090439~c:401090439,2018-11-15T00:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2018-11-15T00:00Z,0,N/A,2201,Williams Arena at Minges Coliseum,Greenville,NC,7100,TRUE,0,0:00,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,151,s:40~l:54~t:151,East Carolina,Pirates,ECU,East Carolina Pirates,East Carolina,4b1869,TRUE,https://a.espncdn.com/i/teamlogos/ncaa/500/151.png,2253,s:40~l:54~t:2253,Grand Canyon,Antelopes,GCU,Grand Canyon Antelopes,Grand Canyon,522398,f0f0f0,TRUE,4534,https://a.espncdn.com/i/teamlogos/ncaa/500/2253.png,30,401090439,2019,2,f0907b,2201,62,"",,,,,,FALSE,FALSE,FALSE
