id,uid,date,attendance,timeValid,neutralSite,conferenceCompetition,recent,notes,startDate,type.id,type.abbreviation,status.clock,status.displayClock,status.period,status.type.id,status.type.name,status.type.state,status.type.completed,status.type.description,status.type.detail,status.type.shortDetail,format.regulation.periods,home.id,home.uid,home.location,home.name,home.abbreviation,home.displayName,home.shortDisplayName,home.color,home.alternateColor,home.isActive,home.venue.id,home.logo,home.conferenceId,away.id,away.uid,away.location,away.name,away.abbreviation,away.displayName,away.shortDisplayName,away.color,away.isActive,away.venue.id,away.logo,away.conferenceId,game_id,season,season_type,away.alternateColor,status.type.altDetail,tournamentId,groups.id,groups.name,groups.shortName,groups.isConference,venue.id,venue.fullName,venue.address.city,venue.address.state,venue.capacity,venue.indoor
250122599,s:40~l:54~e:250122599~c:250122599,2005-01-13T00:00Z,0,True,False,True,False,[],2005-01-13T00:00Z,0,N/A,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,2599,s:40~l:54~t:2599,St. John's,Red Storm,SJU,St. John's Red Storm,St. John's,d10000,101010,True,2019,https://a.espncdn.com/i/teamlogos/ncaa/500/2599.png,4,2550,s:40~l:54~t:2550,Seton Hall,Pirates,HALL,Seton Hall Pirates,Seton Hall,0857B1,True,2161,https://a.espncdn.com/i/teamlogos/ncaa/500/2550.png,4,250122599,2005,2,8a8d8f,,,4,Big East Conference,Big East,True,,,,,,
250122378,s:40~l:54~e:250122378~c:250122378,2005-01-13T00:00Z,0,True,False,True,False,[],2005-01-13T00:00Z,0,N/A,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,2378,s:40~l:54~t:2378,UMBC,Retrievers,UMBC,UMBC Retrievers,UMBC,000000,ad860a,True,6008,https://a.espncdn.com/i/teamlogos/ncaa/500/2378.png,1,104,s:40~l:54~t:104,Boston University,Terriers,BU,Boston University Terriers,Boston Univ,cc0000,True,1999,https://a.espncdn.com/i/teamlogos/ncaa/500/104.png,1,250122378,2005,2,ffffff,,,1,America East Conference,Am. East,True,,,,,,
250122182,s:40~l:54~e:250122182~c:250122182,2005-01-13T00:00Z,0,True,False,False,False,[],2005-01-13T00:00Z,1,STD,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,2182,s:40~l:54~t:2182,Drexel,Dragons,DREX,Drexel Dragons,Drexel,020260,ffd65a,True,1903,https://a.espncdn.com/i/teamlogos/ncaa/500/2182.png,10,172,s:40~l:54~t:172,Cornell,Big Red,COR,Cornell Big Red,Cornell,d60027,True,1913,https://a.espncdn.com/i/teamlogos/ncaa/500/172.png,12,250122182,2005,2,101010,,,,,,,,,,,,
250122132,s:40~l:54~e:250122132~c:250122132,2005-01-13T00:00Z,0,True,False,False,False,[],2005-01-13T00:00Z,0,N/A,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,2132,s:40~l:54~t:2132,Cincinnati,Bearcats,CIN,Cincinnati Bearcats,Cincinnati,000000,717073,True,201,https://a.espncdn.com/i/teamlogos/ncaa/500/2132.png,11,2449,s:40~l:54~t:2449,North Dakota State,Bison,NDSU,North Dakota State Bison,N Dakota St,01402A,True,5433,https://a.espncdn.com/i/teamlogos/ncaa/500/2449.png,47,250122132,2005,2,ffffff,,,,,,,,,,,,
250122117,s:40~l:54~e:250122117~c:250122117,2005-01-13T00:00Z,0,True,False,True,False,[],2005-01-13T00:00Z,0,N/A,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,2117,s:40~l:54~t:2117,Central Michigan,Chippewas,CMU,Central Michigan Chippewas,C Michigan,6a0032,ffffff,True,2087,https://a.espncdn.com/i/teamlogos/ncaa/500/2117.png,14,2309,s:40~l:54~t:2309,Kent State,Golden Flashes,KENT,Kent State Golden Flashes,Kent State,002445,True,2020,https://a.espncdn.com/i/teamlogos/ncaa/500/2309.png,14,250122117,2005,2,f0b510,,,14,Mid-American Conference,MAC,True,,,,,,
250122086,s:40~l:54~e:250122086~c:250122086,2005-01-13T00:00Z,0,True,False,False,False,[],2005-01-13T00:00Z,0,N/A,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,2086,s:40~l:54~t:2086,Butler,Bulldogs,BUT,Butler Bulldogs,Butler,0d1361,00a3e0,True,2032,https://a.espncdn.com/i/teamlogos/ncaa/500/2086.png,45,85,s:40~l:54~t:85,IUPUI,Jaguars,IUPU,IUPUI Jaguars,IUPUI,A81F30,True,2129,https://a.espncdn.com/i/teamlogos/ncaa/500/85.png,45,250122086,2005,2,d59f0f,,,,,,,,,,,,
250122084,s:40~l:54~e:250122084~c:250122084,2005-01-13T00:00Z,0,True,False,True,False,[],2005-01-13T00:00Z,0,N/A,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,2084,s:40~l:54~t:2084,Buffalo,Bulls,BUFF,Buffalo Bulls,Buffalo,041A9B,ebebeb,True,2107,https://a.espncdn.com/i/teamlogos/ncaa/500/2084.png,14,193,s:40~l:54~t:193,Miami (OH),Redhawks,M-OH,Miami (OH) Redhawks,Miami (OH),a4000c,True,2134,https://a.espncdn.com/i/teamlogos/ncaa/500/193.png,14,250122084,2005,2,f0f0f0,,,14,Mid-American Conference,MAC,True,,,,,,
250122083,s:40~l:54~e:250122083~c:250122083,2005-01-13T00:00Z,0,True,False,True,False,[],2005-01-13T00:00Z,0,N/A,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,2083,s:40~l:54~t:2083,Bucknell,Bison,BUCK,Bucknell Bison,Bucknell,000060,00316e,True,2208,https://a.espncdn.com/i/teamlogos/ncaa/500/2083.png,22,2142,s:40~l:54~t:2142,Colgate,Raiders,COLG,Colgate Raiders,Colgate,8B011D,True,2188,https://a.espncdn.com/i/teamlogos/ncaa/500/2142.png,22,250122083,2005,2,231f20,,,22,Patriot League,Patriot,True,,,,,,
250122050,s:40~l:54~e:250122050~c:250122050,2005-01-13T00:00Z,0,True,False,True,False,[],2005-01-13T00:00Z,0,N/A,0.0,0:00,3,3,STATUS_FINAL,post,True,Final,Final/OT,Final/OT,2,2050,s:40~l:54~t:2050,Ball State,Cardinals,BALL,Ball State Cardinals,Ball State,DA0000,ffffff,True,299,https://a.espncdn.com/i/teamlogos/ncaa/500/2050.png,14,2711,s:40~l:54~t:2711,Western Michigan,Broncos,WMU,Western Michigan Broncos,W Michigan,532e1f,True,1972,https://a.espncdn.com/i/teamlogos/ncaa/500/2711.png,14,250122050,2005,2,8b7f79,OT,,14,Mid-American Conference,MAC,True,,,,,,
250120261,s:40~l:54~e:250120261~c:250120261,2005-01-13T00:00Z,0,True,False,True,False,[],2005-01-13T00:00Z,0,N/A,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,261,s:40~l:54~t:261,Vermont,Catamounts,UVM,Vermont Catamounts,Vermont,013C24,ffc72c,True,2118,https://a.espncdn.com/i/teamlogos/ncaa/500/261.png,1,2619,s:40~l:54~t:2619,Stony Brook,Seawolves,STBK,Stony Brook Seawolves,Stony Brook,990000,True,2231,https://a.espncdn.com/i/teamlogos/ncaa/500/2619.png,1,250120261,2005,2,,,,1,America East Conference,Am. East,True,,,,,,
250120189,s:40~l:54~e:250120189~c:250120189,2005-01-13T00:00Z,0,True,False,True,False,[],2005-01-13T00:00Z,0,N/A,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,189,s:40~l:54~t:189,Bowling Green,Falcons,BGSU,Bowling Green Falcons,Bowling Green,2b1000,492000,True,2220,https://a.espncdn.com/i/teamlogos/ncaa/500/189.png,14,2199,s:40~l:54~t:2199,Eastern Michigan,Eagles,EMU,Eastern Michigan Eagles,E Michigan,00331b,True,2109,https://a.espncdn.com/i/teamlogos/ncaa/500/2199.png,14,250120189,2005,2,f0f0f0,,,14,Mid-American Conference,MAC,True,,,,,,
250120183,s:40~l:54~e:250120183~c:250120183,2005-01-13T00:00Z,0,True,False,True,False,[],2005-01-13T00:00Z,0,N/A,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,183,s:40~l:54~t:183,Syracuse,Orange,SYR,Syracuse Orange,Syracuse,F37321,0d1d37,True,1964,https://a.espncdn.com/i/teamlogos/ncaa/500/183.png,4,2507,s:40~l:54~t:2507,Providence,Friars,PROV,Providence Friars,Providence,000000,True,4691,https://a.espncdn.com/i/teamlogos/ncaa/500/2507.png,4,250120183,2005,2,7d8082,,,4,Big East Conference,Big East,True,,,,,,
250120111,s:40~l:54~e:250120111~c:250120111,2005-01-13T00:00Z,0,True,False,True,False,[],2005-01-13T00:00Z,0,N/A,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,111,s:40~l:54~t:111,Northeastern,Huskies,NE,Northeastern Huskies,Northeastern,CC0001,c2c3c0,True,1898,https://a.espncdn.com/i/teamlogos/ncaa/500/111.png,1,42,s:40~l:54~t:42,Hartford,Hawks,HART,Hartford Hawks,Hartford,d60008,True,1929,https://a.espncdn.com/i/teamlogos/ncaa/500/42.png,1,250120111,2005,2,000000,,,1,America East Conference,Am. East,True,,,,,,
250120107,s:40~l:54~e:250120107~c:250120107,2005-01-13T00:00Z,0,True,False,True,False,[],2005-01-13T00:00Z,0,N/A,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,107,s:40~l:54~t:107,Holy Cross,Crusaders,HC,Holy Cross Crusaders,Holy Cross,0a0a0a,080808,True,137,https://a.espncdn.com/i/teamlogos/ncaa/500/107.png,22,349,s:40~l:54~t:349,Army,Black Knights,ARMY,Army Black Knights,Army,ce9c00,True,2186,https://a.espncdn.com/i/teamlogos/ncaa/500/349.png,22,250120107,2005,2,231f20,,,22,Patriot League,Patriot,True,,,,,,
250120044,s:40~l:54~e:250120044~c:250120044,2005-01-13T00:00Z,0,True,False,True,False,[],2005-01-13T00:00Z,0,N/A,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,44,s:40~l:54~t:44,American University,Eagles,AMER,American University Eagles,American,c41130,c8102e,True,1910,https://a.espncdn.com/i/teamlogos/ncaa/500/44.png,22,2426,s:40~l:54~t:2426,Navy,Midshipmen,NAVY,Navy Midshipmen,Navy,131630,True,2176,https://a.espncdn.com/i/teamlogos/ncaa/500/2426.png,22,250120044,2005,2,b6a77c,,,22,Patriot League,Patriot,True,,,,,,
250120043,s:40~l:54~e:250120043~c:250120043,2005-01-13T00:00Z,0,True,False,False,False,[],2005-01-13T00:00Z,0,N/A,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,43,s:40~l:54~t:43,Yale,Bulldogs,YALE,Yale Bulldogs,Yale,004a81,286dc0,True,1923,https://a.espncdn.com/i/teamlogos/ncaa/500/43.png,12,2169,s:40~l:54~t:2169,Delaware State,Lady Hornets,DSU,Delaware State Lady Hornets,Delaware State,FF3630,True,1957,https://a.espncdn.com/i/teamlogos/ncaa/500/2169.png,16,250120043,2005,2,009cdd,,,,,,,,,,,,
250122739,s:40~l:54~e:250122739~c:250122739,2005-01-13T01:00Z,0,True,False,True,False,[],2005-01-13T01:00Z,0,N/A,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,2739,s:40~l:54~t:2739,Green Bay,Phoenix,GB,Green Bay Phoenix,Green Bay,006633,ffffff,True,1946,https://a.espncdn.com/i/teamlogos/ncaa/500/2739.png,45,82,s:40~l:54~t:82,UIC,Flames,UIC,UIC Flames,UIC,001e62,True,1895,https://a.espncdn.com/i/teamlogos/ncaa/500/82.png,45,250122739,2005,2,d50032,,,45,Horizon League,Horizon,True,,,,,,
250122545,s:40~l:54~e:250122545~c:250122545,2005-01-13T01:00Z,0,True,False,True,False,[],2005-01-13T01:00Z,0,N/A,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,2545,s:40~l:54~t:2545,SE Louisiana,Lady Lions,SELA,SE Louisiana Lady Lions,SE Louisiana,215732,ffc72c,True,2040,https://a.espncdn.com/i/teamlogos/ncaa/500/2545.png,25,2534,s:40~l:54~t:2534,Sam Houston,Bearkats,SHSU,Sam Houston Bearkats,Sam Houston,fe5000,True,4585,https://a.espncdn.com/i/teamlogos/ncaa/500/2534.png,30,250122545,2005,2,000000,,,,,,,,,,,,
250122130,s:40~l:54~e:250122130~c:250122130,2005-01-13T01:00Z,0,True,False,True,False,[],2005-01-13T01:00Z,0,N/A,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,2130,s:40~l:54~t:2130,Chicago State,Cougars,CHIC,Chicago State Cougars,Chicago State,006700,,True,1951,https://a.espncdn.com/i/teamlogos/ncaa/500/2130.png,30,2473,s:40~l:54~t:2473,Oakland,Golden Grizzlies,OAK,Oakland Golden Grizzlies,Oakland,04091c,True,2178,https://a.espncdn.com/i/teamlogos/ncaa/500/2473.png,45,250122130,2005,2,bc955c,,,,,,,,,,,,
250120197,s:40~l:54~e:250120197~c:250120197,2005-01-13T01:00Z,0,True,False,True,False,[],2005-01-13T01:00Z,1,STD,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,197,s:40~l:54~t:197,Oklahoma State,Cowgirls,OKST,Oklahoma State Cowgirls,Oklahoma State,FF6500,ff9900,True,1992,https://a.espncdn.com/i/teamlogos/ncaa/500/197.png,8,245,s:40~l:54~t:245,Texas A&M,Aggies,TA&M,Texas A&M Aggies,Texas A&M,5C0025,True,2114,https://a.espncdn.com/i/teamlogos/ncaa/500/245.png,8,250120197,2005,2,ffffff,,,8,Big 12 Conference,Big 12,True,,,,,,
250130057,s:40~l:54~e:250130057~c:250130057,2005-01-13T23:30Z,0,True,False,True,False,[],2005-01-13T23:30Z,0,N/A,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,57,s:40~l:54~t:57,Florida,Gators,FLA,Florida Gators,Florida,0021A5,0021a5,True,360,https://a.espncdn.com/i/teamlogos/ncaa/500/57.png,23,99,s:40~l:54~t:99,LSU,Tigers,LSU,LSU Tigers,LSU,fdd023,True,557,https://a.espncdn.com/i/teamlogos/ncaa/500/99.png,23,250130057,2005,2,2b0d57,,,23,Southeastern Conference,SEC,True,,,,,,
250130164,s:40~l:54~e:250130164~c:250130164,2005-01-14T00:30Z,0,True,False,True,False,[],2005-01-14T00:30Z,0,N/A,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,164,s:40~l:54~t:164,Rutgers,Scarlet Knights,RUTG,Rutgers Scarlet Knights,Rutgers,d21034,ffffff,True,2008,https://a.espncdn.com/i/teamlogos/ncaa/500/164.png,4,46,s:40~l:54~t:46,Georgetown,Hoyas,GTWN,Georgetown Hoyas,Georgetown,110E42,True,2013,https://a.espncdn.com/i/teamlogos/ncaa/500/46.png,4,250130164,2005,2,001c58,,,4,Big East Conference,Big East,True,,,,,,
250130194,s:40~l:54~e:250130194~c:250130194,2005-01-14T00:00Z,0,True,False,True,False,[],2005-01-14T00:00Z,0,N/A,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,194,s:40~l:54~t:194,Ohio State,Buckeyes,OSU,Ohio State Buckeyes,Ohio State,DE3121,666666,True,317,https://a.espncdn.com/i/teamlogos/ncaa/500/194.png,7,2294,s:40~l:54~t:2294,Iowa,Hawkeyes,IOWA,Iowa Hawkeyes,Iowa,000000,True,,https://a.espncdn.com/i/teamlogos/ncaa/500/2294.png,7,250130194,2005,2,ffe100,,,7,Big Ten Conference,Big Ten,True,,,,,,
250130024,s:40~l:54~e:250130024~c:250130024,2005-01-14T03:00Z,0,True,False,True,False,[],2005-01-14T03:00Z,0,N/A,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,24,s:40~l:54~t:24,Stanford,Cardinal,STAN,Stanford Cardinal,Stanford,A80532,ffffff,True,820,https://a.espncdn.com/i/teamlogos/ncaa/500/24.png,21,25,s:40~l:54~t:25,California,Golden Bears,CAL,California Golden Bears,California,031522,True,496,https://a.espncdn.com/i/teamlogos/ncaa/500/25.png,21,250130024,2005,2,ffc423,,,21,Pac-12 Conference,Pac-12,True,,,,,,
250132633,s:40~l:54~e:250132633~c:250132633,2005-01-14T00:00Z,0,True,False,True,False,[],2005-01-14T00:00Z,0,N/A,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,2633,s:40~l:54~t:2633,Tennessee,Lady Volunteers,TENN,Tennessee Lady Volunteers,Tennessee,EE9627,ffffff,True,2044,https://a.espncdn.com/i/teamlogos/ncaa/500/2633_ncw.png,23,8,s:40~l:54~t:8,Arkansas,Razorbacks,ARK,Arkansas Razorbacks,Arkansas,9c1831,True,2142,https://a.espncdn.com/i/teamlogos/ncaa/500/8.png,23,250132633,2005,2,000000,,,23,Southeastern Conference,SEC,True,,,,,,
250130127,s:40~l:54~e:250130127~c:250130127,2005-01-14T00:00Z,0,True,False,True,False,[],2005-01-14T00:00Z,0,N/A,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,127,s:40~l:54~t:127,Michigan State,Spartans,MSU,Michigan State Spartans,Michigan State,18453B,ffffff,True,1987,https://a.espncdn.com/i/teamlogos/ncaa/500/127.png,7,275,s:40~l:54~t:275,Wisconsin,Badgers,WISC,Wisconsin Badgers,Wisconsin,A00000,True,348,https://a.espncdn.com/i/teamlogos/ncaa/500/275.png,7,250130127,2005,2,f7f7f7,,,7,Big Ten Conference,Big Ten,True,,,,,,
250132509,s:40~l:54~e:250132509~c:250132509,2005-01-14T01:00Z,0,True,False,True,False,[],2005-01-14T01:00Z,0,N/A,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,2509,s:40~l:54~t:2509,Purdue,Boilermakers,PUR,Purdue Boilermakers,Purdue,B89D29,a4a9ad,True,399,https://a.espncdn.com/i/teamlogos/ncaa/500/2509.png,7,135,s:40~l:54~t:135,Minnesota,Golden Gophers,MINN,Minnesota Golden Gophers,Minnesota,981a31,True,2094,https://a.espncdn.com/i/teamlogos/ncaa/500/135.png,7,250132509,2005,2,981a31,,,7,Big Ten Conference,Big Ten,True,,,,,,
250130059,s:40~l:54~e:250130059~c:250130059,2005-01-14T00:00Z,0,True,False,True,False,[],2005-01-14T00:00Z,0,N/A,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,59,s:40~l:54~t:59,Georgia Tech,Yellow Jackets,GT,Georgia Tech Yellow Jackets,Georgia Tech,00223e,002c56,True,2206,https://a.espncdn.com/i/teamlogos/ncaa/500/59.png,2,120,s:40~l:54~t:120,Maryland,Terrapins,MD,Maryland Terrapins,Maryland,D5002B,True,2133,https://a.espncdn.com/i/teamlogos/ncaa/500/120.png,2,250130059,2005,2,ffcd00,,,2,Atlantic Coast Conference,ACC,True,,,,,,
250130002,s:40~l:54~e:250130002~c:250130002,2005-01-14T01:00Z,0,True,False,True,False,[],2005-01-14T01:00Z,0,N/A,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,2,s:40~l:54~t:2,Auburn,Tigers,AUB,Auburn Tigers,Auburn,03244d,f1f2f3,True,1953,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,23,238,s:40~l:54~t:238,Vanderbilt,Commodores,VAN,Vanderbilt Commodores,Vanderbilt,000000,True,2084,https://a.espncdn.com/i/teamlogos/ncaa/500/238.png,23,250130002,2005,2,231f20,,,23,Southeastern Conference,SEC,True,,,,,,
250130096,s:40~l:54~e:250130096~c:250130096,2005-01-14T00:00Z,0,True,False,True,False,"[{'type': 'event', 'headline': 'AT RUPP ARENA'}]",2005-01-14T00:00Z,0,N/A,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,96,s:40~l:54~t:96,Kentucky,Wildcats,UK,Kentucky Wildcats,Kentucky,005DAA,ffffff,True,2100,https://a.espncdn.com/i/teamlogos/ncaa/500/96.png,23,61,s:40~l:54~t:61,Georgia,Lady Bulldogs,UGA,Georgia Lady Bulldogs,Georgia,CC0000,True,2088,https://a.espncdn.com/i/teamlogos/ncaa/500/61.png,23,250130096,2005,2,000000,,,23,Southeastern Conference,SEC,True,,,,,,
250132603,s:40~l:54~e:250132603~c:250132603,2005-01-13T17:00Z,0,True,False,True,False,[],2005-01-13T17:00Z,0,N/A,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,2603,s:40~l:54~t:2603,Saint Joseph's,Hawks,JOES,Saint Joseph's Hawks,Saint Joseph's,C2071B,101010,True,2150,https://a.espncdn.com/i/teamlogos/ncaa/500/2603.png,3,113,s:40~l:54~t:113,UMass,Minutewomen,MASS,UMass Minutewomen,UMass,880007,True,1984,https://a.espncdn.com/i/teamlogos/ncaa/500/113.png,3,250132603,2005,2,,,,3,Atlantic 10 Conference,A 10,True,,,,,,
250130218,s:40~l:54~e:250130218~c:250130218,2005-01-13T17:00Z,0,True,False,True,False,[],2005-01-13T17:00Z,1,STD,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,218,s:40~l:54~t:218,Temple,Owls,TEM,Temple Owls,Temple,A80532,a7a9ac,True,4117,https://a.espncdn.com/i/teamlogos/ncaa/500/218.png,3,179,s:40~l:54~t:179,St. Bonaventure,Bonnies,SBU,St. Bonaventure Bonnies,St. Bonaventure,70261D,True,2042,https://a.espncdn.com/i/teamlogos/ncaa/500/179.png,3,250130218,2005,2,,,,3,Atlantic 10 Conference,A 10,True,,,,,,
250130055,s:40~l:54~e:250130055~c:250130055,2005-01-13T22:00Z,0,True,False,True,False,[],2005-01-13T22:00Z,0,N/A,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,55,s:40~l:54~t:55,Jacksonville State,Gamecocks,JVST,Jacksonville State Gamecocks,J'Ville St,b50500,b5b7ba,True,2130,https://a.espncdn.com/i/teamlogos/ncaa/500/55.png,46,2630,s:40~l:54~t:2630,UT Martin,Skyhawks,UTM,UT Martin Skyhawks,UT Martin,FF6700,True,7229,https://a.espncdn.com/i/teamlogos/ncaa/500/2630.png,20,250130055,2005,2,102a5c,,,,,,,,,,,,
250132382,s:40~l:54~e:250132382~c:250132382,2005-01-13T22:15Z,0,True,False,True,False,[],2005-01-13T22:15Z,0,N/A,0.0,0:00,3,3,STATUS_FINAL,post,True,Final,Final/OT,Final/OT,2,2382,s:40~l:54~t:2382,Mercer,Bears,MER,Mercer Bears,Mercer,ff7f29,080808,True,1974,https://a.espncdn.com/i/teamlogos/ncaa/500/2382.png,46,2057,s:40~l:54~t:2057,Belmont,Bruins,BEL,Belmont Bruins,Belmont,182142,True,2098,https://a.espncdn.com/i/teamlogos/ncaa/500/2057.png,46,250132382,2005,2,c9262d,OT,,46,ASUN Conference,ASUN,True,,,,,,
250132535,s:40~l:54~e:250132535~c:250132535,2005-01-13T23:00Z,0,True,False,True,False,[],2005-01-13T23:00Z,0,N/A,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,2535,s:40~l:54~t:2535,Samford,Bulldogs,SAM,Samford Bulldogs,Samford,005485,bc0023,True,2191,https://a.espncdn.com/i/teamlogos/ncaa/500/2535.png,24,93,s:40~l:54~t:93,Murray State,Racers,MUR,Murray State Racers,Murray State,002148,True,2022,https://a.espncdn.com/i/teamlogos/ncaa/500/93.png,20,250132535,2005,2,000e00,,,,,,,,,,,,
250132247,s:40~l:54~e:250132247~c:250132247,2005-01-13T23:00Z,0,True,False,True,False,[],2005-01-13T23:00Z,0,N/A,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,2247,s:40~l:54~t:2247,Georgia State,Panthers,GAST,Georgia State Panthers,Georgia State,1e539a,ebebeb,True,2057,https://a.espncdn.com/i/teamlogos/ncaa/500/2247.png,46,288,s:40~l:54~t:288,Lipscomb,Bisons,LIP,Lipscomb Bisons,Lipscomb,20366C,True,2038,https://a.espncdn.com/i/teamlogos/ncaa/500/288.png,46,250132247,2005,2,f6b734,,,46,ASUN Conference,ASUN,True,,,,,,
250132046,s:40~l:54~e:250132046~c:250132046,2005-01-13T23:15Z,0,True,False,True,False,[],2005-01-13T23:15Z,0,N/A,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,2046,s:40~l:54~t:2046,Austin Peay,Governors,APSU,Austin Peay Governors,Austin Peay,8e0b0b,,True,5428,https://a.espncdn.com/i/teamlogos/ncaa/500/2046.png,20,2198,s:40~l:54~t:2198,Eastern Kentucky,Colonels,EKY,Eastern Kentucky Colonels,E Kentucky,660819,True,1915,https://a.espncdn.com/i/teamlogos/ncaa/500/2198.png,46,250132046,2005,2,f0f0f0,,,,,,,,,,,,
250132653,s:40~l:54~e:250132653~c:250132653,2005-01-13T23:30Z,0,True,False,True,False,[],2005-01-13T23:30Z,0,N/A,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,2653,s:40~l:54~t:2653,Troy,Trojans,TROY,Troy Trojans,Troy,AE0210,88898c,True,4489,https://a.espncdn.com/i/teamlogos/ncaa/500/2653.png,46,56,s:40~l:54~t:56,Stetson,Hatters,STET,Stetson Hatters,Stetson,0a5640,True,2080,https://a.espncdn.com/i/teamlogos/ncaa/500/56.png,46,250132653,2005,2,56854e,,,46,ASUN Conference,ASUN,True,,,,,,
250132635,s:40~l:54~e:250132635~c:250132635,2005-01-13T23:30Z,0,True,False,True,False,[],2005-01-13T23:30Z,0,N/A,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,2635,s:40~l:54~t:2635,Tennessee Tech,Golden Eagles,TNTC,Tennessee Tech Golden Eagles,Tennessee Tech,5A4099,ffde00,True,2152,https://a.espncdn.com/i/teamlogos/ncaa/500/2635.png,20,2413,s:40~l:54~t:2413,Morehead State,Eagles,MORE,Morehead State Eagles,Morehead State,094FA3,True,2174,https://a.espncdn.com/i/teamlogos/ncaa/500/2413.png,20,250132635,2005,2,fed91a,,,,,,,,,,,,
250132634,s:40~l:54~e:250132634~c:250132634,2005-01-13T23:30Z,0,True,False,True,False,[],2005-01-13T23:30Z,0,N/A,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,2634,s:40~l:54~t:2634,Tennessee State,Lady Tigers,TNST,Tennessee State Lady Tigers,Tennessee State,171796,f0f0f0,True,2113,https://a.espncdn.com/i/teamlogos/ncaa/500/2634.png,20,2546,s:40~l:54~t:2546,Southeast Missouri State,Redhawks,SEMO,Southeast Missouri State Redhawks,SE Missouri St,cc0000,True,1917,https://a.espncdn.com/i/teamlogos/ncaa/500/2546.png,20,250132634,2005,2,080808,,,,,,,,,,,,
250132433,s:40~l:54~e:250132433~c:250132433,2005-01-13T23:30Z,0,True,False,True,False,[],2005-01-13T23:30Z,0,N/A,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,2433,s:40~l:54~t:2433,UL Monroe,Warhawks,ULM,UL Monroe Warhawks,UL Monroe,231F20,b18445,True,2061,https://a.espncdn.com/i/teamlogos/ncaa/500/2433.png,27,2617,s:40~l:54~t:2617,Stephen F. Austin,Ladyjacks,SFA,Stephen F. Austin Ladyjacks,SF Austin,393996,True,2079,https://a.espncdn.com/i/teamlogos/ncaa/500/2617.png,30,250132433,2005,2,bec0c2,,,,,,,,,,,,
