id,uid,date,attendance,timeValid,neutralSite,conferenceCompetition,recent,notes,startDate,type.id,type.abbreviation,status.clock,status.displayClock,status.period,status.type.id,status.type.name,status.type.state,status.type.completed,status.type.description,status.type.detail,status.type.shortDetail,format.regulation.periods,home.id,home.uid,home.location,home.name,home.abbreviation,home.displayName,home.shortDisplayName,home.color,home.alternateColor,home.isActive,home.venue.id,home.logo,home.conferenceId,away.id,away.uid,away.location,away.name,away.abbreviation,away.displayName,away.shortDisplayName,away.color,away.alternateColor,away.isActive,away.venue.id,away.logo,away.conferenceId,game_id,season,season_type,status.type.altDetail,tournamentId,groups.id,groups.name,groups.shortName,groups.isConference,venue.id,venue.fullName,venue.address.city,venue.address.state,venue.capacity,venue.indoor,PBP,team_box,player_box
290040103,s:40~l:54~e:290040103~c:290040103,2009-01-04T19:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2009-01-04T19:00Z,0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,103,s:40~l:54~t:103,Boston College,Eagles,BC,Boston College Eagles,Boston College,88001a,a39161,TRUE,135,https://a.espncdn.com/i/teamlogos/ncaa/500/103.png,2,113,s:40~l:54~t:113,UMass,Minutewomen,MASS,UMass Minutewomen,UMass,880007,"",TRUE,1984,https://a.espncdn.com/i/teamlogos/ncaa/500/113.png,3,290040103,2009,2,"",,,"","",,,"","","",,,TRUE,FALSE,FALSE
290040044,s:40~l:54~e:290040044~c:290040044,2009-01-04T19:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2009-01-04T19:00Z,0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,44,s:40~l:54~t:44,American University,Eagles,AMER,American University Eagles,American,c41130,c8102e,TRUE,1910,https://a.espncdn.com/i/teamlogos/ncaa/500/44.png,22,171,s:40~l:54~t:171,Columbia,Lions,CLMB,Columbia Lions,Columbia,174785,004b85,TRUE,2002,https://a.espncdn.com/i/teamlogos/ncaa/500/171.png,12,290040044,2009,2,"",,,"","",,,"","","",,,FALSE,FALSE,FALSE
290040043,s:40~l:54~e:290040043~c:290040043,2009-01-04T19:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2009-01-04T19:00Z,0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,43,s:40~l:54~t:43,Yale,Bulldogs,YALE,Yale Bulldogs,Yale,004a81,286dc0,TRUE,1923,https://a.espncdn.com/i/teamlogos/ncaa/500/43.png,12,179,s:40~l:54~t:179,St. Bonaventure,Bonnies,SBU,St. Bonaventure Bonnies,St. Bonaventure,70261D,"",TRUE,2042,https://a.espncdn.com/i/teamlogos/ncaa/500/179.png,3,290040043,2009,2,"",,,"","",,,"","","",,,FALSE,FALSE,FALSE
290042520,s:40~l:54~e:290042520~c:290042520,2009-01-04T18:00Z,0,TRUE,FALSE,TRUE,FALSE,[],2009-01-04T18:00Z,0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2520,s:40~l:54~t:2520,Rider,Broncs,RID,Rider Broncs,Rider,a80532,ebebeb,TRUE,1944,https://a.espncdn.com/i/teamlogos/ncaa/500/2520.png,13,2368,s:40~l:54~t:2368,Marist,Red Foxes,MRST,Marist Red Foxes,Marist,e53730,f0f0f0,TRUE,1934,https://a.espncdn.com/i/teamlogos/ncaa/500/2368.png,13,290042520,2009,2,"",,13,Metro Atlantic Athletic Conference,MAAC,TRUE,,"","","",,,FALSE,FALSE,FALSE
290042217,s:40~l:54~e:290042217~c:290042217,2009-01-04T18:00Z,0,TRUE,FALSE,TRUE,FALSE,[],2009-01-04T18:00Z,0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2217,s:40~l:54~t:2217,Fairfield,Stags,FAIR,Fairfield Stags,Fairfield,000000,ebebeb,TRUE,2148,https://a.espncdn.com/i/teamlogos/ncaa/500/2217.png,13,2352,s:40~l:54~t:2352,Loyola (MD),Greyhounds,L-MD,Loyola (MD) Greyhounds,Loyola (MD),76a7a0,c9cbca,TRUE,2093,https://a.espncdn.com/i/teamlogos/ncaa/500/2352.png,13,290042217,2009,2,"",,13,Metro Atlantic Athletic Conference,MAAC,TRUE,,"","","",,,FALSE,FALSE,FALSE
290040314,s:40~l:54~e:290040314~c:290040314,2009-01-04T18:00Z,0,TRUE,FALSE,TRUE,FALSE,[],2009-01-04T18:00Z,0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,314,s:40~l:54~t:314,Iona,Gaels,IONA,Iona Gaels,Iona,8c001a,f6a704,TRUE,2001,https://a.espncdn.com/i/teamlogos/ncaa/500/314.png,13,2363,s:40~l:54~t:2363,Manhattan,Jaspers,MAN,Manhattan Jaspers,Manhattan,4f8537,b5b7ba,TRUE,2062,https://a.espncdn.com/i/teamlogos/ncaa/500/2363.png,13,290040314,2009,2,"",,13,Metro Atlantic Athletic Conference,MAAC,TRUE,,"","","",,,FALSE,FALSE,FALSE
290040261,s:40~l:54~e:290040261~c:290040261,2009-01-04T18:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2009-01-04T18:00Z,0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,261,s:40~l:54~t:261,Vermont,Catamounts,UVM,Vermont Catamounts,Vermont,013C24,ffc72c,TRUE,2118,https://a.espncdn.com/i/teamlogos/ncaa/500/261.png,1,155,s:40~l:54~t:155,North Dakota,Fighting Hawks,UND,North Dakota Fighting Hawks,North Dakota,00A26B,c2c3c0,TRUE,1950,https://a.espncdn.com/i/teamlogos/ncaa/500/155.png,43,290040261,2009,2,"",,,"","",,,"","","",,,FALSE,FALSE,FALSE
290040048,s:40~l:54~e:290040048~c:290040048,2009-01-04T18:00Z,0,TRUE,FALSE,TRUE,FALSE,[],2009-01-04T18:00Z,0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,48,s:40~l:54~t:48,Delaware,Blue Hens,DEL,Delaware Blue Hens,Delaware,033594,e8ce31,TRUE,2189,https://a.espncdn.com/i/teamlogos/ncaa/500/48.png,10,2182,s:40~l:54~t:2182,Drexel,Dragons,DREX,Drexel Dragons,Drexel,020260,ffd65a,TRUE,1903,https://a.espncdn.com/i/teamlogos/ncaa/500/2182.png,10,290040048,2009,2,"",,10,Colonial Athletic Association,CAA,TRUE,,"","","",,,FALSE,FALSE,FALSE
290030023,s:40~l:54~e:290030023~c:290030023,2009-01-04T04:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2009-01-04T04:00Z,0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,23,s:40~l:54~t:23,San José State,Spartans,SJSU,San José State Spartans,San José State,005893,fdba31,TRUE,2192,https://a.espncdn.com/i/teamlogos/ncaa/500/23.png,30,2541,s:40~l:54~t:2541,Santa Clara,Broncos,SCU,Santa Clara Broncos,Santa Clara,690b0b,101010,TRUE,544,https://a.espncdn.com/i/teamlogos/ncaa/500/2541.png,29,290030023,2009,2,"",,,"","",,,"","","",,,FALSE,FALSE,FALSE
290030309,s:40~l:54~e:290030309~c:290030309,2009-01-04T01:15Z,0,TRUE,FALSE,TRUE,FALSE,[],2009-01-04T01:15Z,0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,309,s:40~l:54~t:309,Louisiana,Ragin' Cajuns,ULL,Louisiana Ragin' Cajuns,Louisiana,ce2842,"",TRUE,373,https://a.espncdn.com/i/teamlogos/ncaa/500/309.png,27,2172,s:40~l:54~t:2172,Denver,Pioneers,DEN,Denver Pioneers,Denver,9c143d,d6ba74,TRUE,854,https://a.espncdn.com/i/teamlogos/ncaa/500/2172.png,27,290030309,2009,2,"",,27,Sun Belt Conference,Sun Belt,TRUE,,"","","",,,FALSE,FALSE,FALSE
290032492,s:40~l:54~e:290032492~c:290032492,2009-01-04T01:05Z,0,TRUE,TRUE,FALSE,FALSE,"[{'type': 'event', 'headline': 'AT HONOLULU HI'}]",2009-01-04T01:05Z,0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2492,s:40~l:54~t:2492,Pepperdine,Waves,PEPP,Pepperdine Waves,Pepperdine,003A72,dc762f,TRUE,1055,https://a.espncdn.com/i/teamlogos/ncaa/500/2492.png,29,38,s:40~l:54~t:38,Colorado,Buffaloes,COLO,Colorado Buffaloes,Colorado,d1c57e,ffd200,TRUE,2207,https://a.espncdn.com/i/teamlogos/ncaa/500/38.png,8,290032492,2009,2,"",,,"","",,,"","","",,,FALSE,FALSE,FALSE
290030239,s:40~l:54~e:290030239~c:290030239,2009-01-04T01:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2009-01-04T01:00Z,0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,239,s:40~l:54~t:239,Baylor,Bears,BAY,Baylor Bears,Baylor,004834,ffb81c,TRUE,1049,https://a.espncdn.com/i/teamlogos/ncaa/500/239.png,8,326,s:40~l:54~t:326,Texas State,Bobcats,TXST,Texas State Bobcats,Texas State,4e1719,b4975a,TRUE,2010,https://a.espncdn.com/i/teamlogos/ncaa/500/326.png,27,290030239,2009,2,"",,,"","",,,"","","",,,TRUE,FALSE,FALSE
290032547,s:40~l:54~e:290032547~c:290032547,2009-01-04T01:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2009-01-04T01:00Z,0,N/A,0,0:00,3,3,STATUS_FINAL,post,TRUE,Final,Final/OT,Final/OT,2,2547,s:40~l:54~t:2547,Seattle U,Redhawks,SEA,Seattle U Redhawks,Seattle U,BF2E1A,c2c3c0,TRUE,1965,https://a.espncdn.com/i/teamlogos/ncaa/500/2547.png,43,2334,s:40~l:54~t:2334,Lewis Clark State,Warriors,LCST,Lewis Clark State Warriors,Lewis Clark St,000000,"",FALSE,,https://a.espncdn.com/i/teamlogos/ncaa/500/2334.png,,290032547,2009,2,OT,,,"","",,,"","","",,,FALSE,FALSE,FALSE
290032239,s:40~l:54~e:290032239~c:290032239,2009-01-04T01:00Z,0,TRUE,FALSE,TRUE,FALSE,[],2009-01-04T01:00Z,0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2239,s:40~l:54~t:2239,CSU Fullerton,Titans,CSUF,CSU Fullerton Titans,CSU Fullerton,003767,ff8300,TRUE,2003,https://a.espncdn.com/i/teamlogos/ncaa/500/2239.png,9,300,s:40~l:54~t:300,UC Irvine,Anteaters,UCI,UC Irvine Anteaters,UC Irvine,002B5C,fec52e,TRUE,469,https://a.espncdn.com/i/teamlogos/ncaa/500/300.png,9,290032239,2009,2,"",,9,Big West Conference,Big West,TRUE,,"","","",,,FALSE,FALSE,FALSE
290030269,s:40~l:54~e:290030269~c:290030269,2009-01-04T01:00Z,0,TRUE,FALSE,TRUE,FALSE,[],2009-01-04T01:00Z,0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,269,s:40~l:54~t:269,Marquette,Golden Eagles,MARQ,Marquette Golden Eagles,Marquette,083963,ffffff,TRUE,906,https://a.espncdn.com/i/teamlogos/ncaa/500/269.png,4,58,s:40~l:54~t:58,South Florida,Bulls,USF,South Florida Bulls,South Florida,004A36,231f20,TRUE,2041,https://a.espncdn.com/i/teamlogos/ncaa/500/58.png,4,290030269,2009,2,"",,4,Big East Conference,Big East,TRUE,,"","","",,,FALSE,FALSE,FALSE
290032534,s:40~l:54~e:290032534~c:290032534,2009-01-04T00:30Z,0,TRUE,FALSE,FALSE,FALSE,[],2009-01-04T00:30Z,0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2534,s:40~l:54~t:2534,Sam Houston,Bearkats,SHSU,Sam Houston Bearkats,Sam Houston,fe5000,000000,TRUE,4585,https://a.espncdn.com/i/teamlogos/ncaa/500/2534.png,30,249,s:40~l:54~t:249,North Texas,Mean Green,UNT,North Texas Mean Green,North Texas,00853D,000000,TRUE,1938,https://a.espncdn.com/i/teamlogos/ncaa/500/249.png,27,290032534,2009,2,"",,,"","",,,"","","",,,FALSE,FALSE,FALSE
290030195,s:40~l:54~e:290030195~c:290030195,2009-01-04T00:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2009-01-04T00:00Z,0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,195,s:40~l:54~t:195,Ohio,Bobcats,OHIO,Ohio Bobcats,Ohio,295A29,e4bb85,TRUE,2135,https://a.espncdn.com/i/teamlogos/ncaa/500/195.png,14,57,s:40~l:54~t:57,Florida,Gators,FLA,Florida Gators,Florida,0021A5,0021a5,TRUE,360,https://a.espncdn.com/i/teamlogos/ncaa/500/57.png,23,290030195,2009,2,"",,,"","",,,"","","",,,TRUE,FALSE,FALSE
290032306,s:40~l:54~e:290032306~c:290032306,2009-01-04T00:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2009-01-04T00:00Z,0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2306,s:40~l:54~t:2306,Kansas State,Wildcats,KSU,Kansas State Wildcats,Kansas State,633194,e7d2ad,TRUE,2131,https://a.espncdn.com/i/teamlogos/ncaa/500/2306.png,8,2110,s:40~l:54~t:2110,Central Arkansas,Bears,CARK,Central Arkansas Bears,C Arkansas,a7a9ac,8e959a,TRUE,1908,https://a.espncdn.com/i/teamlogos/ncaa/500/2110.png,46,290032306,2009,2,"",,,"","",,,"","","",,,TRUE,FALSE,FALSE
290032335,s:40~l:54~e:290032335~c:290032335,2009-01-04T00:00Z,0,TRUE,FALSE,TRUE,FALSE,[],2009-01-04T00:00Z,0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2335,s:40~l:54~t:2335,Liberty,Flames,LIB,Liberty Flames,Liberty,071740,a61f21,TRUE,7117,https://a.espncdn.com/i/teamlogos/ncaa/500/2335.png,6,2241,s:40~l:54~t:2241,Gardner-Webb,Runnin' Bulldogs,GWEB,Gardner-Webb Runnin' Bulldogs,Gardner-Webb,c12535,909090,TRUE,2016,https://a.espncdn.com/i/teamlogos/ncaa/500/2241.png,6,290032335,2009,2,"",,6,Big South Conference,Big South,TRUE,,"","","",,,FALSE,FALSE,FALSE
290032166,s:40~l:54~e:290032166~c:290032166,2009-01-04T00:00Z,0,TRUE,FALSE,TRUE,FALSE,[],2009-01-04T00:00Z,0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2166,s:40~l:54~t:2166,Davidson,Wildcats,DAV,Davidson Wildcats,Davidson,000000,e51837,TRUE,194,https://a.espncdn.com/i/teamlogos/ncaa/500/2166.png,24,2210,s:40~l:54~t:2210,Elon,Phoenix,ELON,Elon Phoenix,Elon,020303,b59a57,TRUE,5725,https://a.espncdn.com/i/teamlogos/ncaa/500/2210.png,24,290032166,2009,2,"",,24,Southern Conference,Southern,TRUE,,"","","",,,FALSE,FALSE,FALSE
290030085,s:40~l:54~e:290030085~c:290030085,2009-01-04T00:00Z,0,TRUE,FALSE,TRUE,FALSE,[],2009-01-04T00:00Z,0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,85,s:40~l:54~t:85,IUPUI,Jaguars,IUPU,IUPUI Jaguars,IUPUI,A81F30,d59f0f,TRUE,2129,https://a.espncdn.com/i/teamlogos/ncaa/500/85.png,47,253,s:40~l:54~t:253,Southern Utah,Thunderbirds,SUU,Southern Utah Thunderbirds,Southern Utah,d10000,c2c3c0,TRUE,1960,https://a.espncdn.com/i/teamlogos/ncaa/500/253.png,47,290030085,2009,2,"",,47,Summit League,Summit,TRUE,,"","","",,,FALSE,FALSE,FALSE
290032635,s:40~l:54~e:290032635~c:290032635,2009-01-03T23:30Z,0,TRUE,FALSE,TRUE,FALSE,[],2009-01-03T23:30Z,1,STD,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2635,s:40~l:54~t:2635,Tennessee Tech,Golden Eagles,TNTC,Tennessee Tech Golden Eagles,Tennessee Tech,5A4099,ffde00,TRUE,2152,https://a.espncdn.com/i/teamlogos/ncaa/500/2635.png,20,2546,s:40~l:54~t:2546,Southeast Missouri State,Redhawks,SEMO,Southeast Missouri State Redhawks,SE Missouri St,cc0000,080808,TRUE,1917,https://a.espncdn.com/i/teamlogos/ncaa/500/2546.png,20,290032635,2009,2,"",,,"","",,,"","","",,,FALSE,FALSE,FALSE
290032634,s:40~l:54~e:290032634~c:290032634,2009-01-03T23:30Z,0,TRUE,FALSE,TRUE,FALSE,[],2009-01-03T23:30Z,0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2634,s:40~l:54~t:2634,Tennessee State,Lady Tigers,TNST,Tennessee State Lady Tigers,Tennessee State,171796,f0f0f0,TRUE,2113,https://a.espncdn.com/i/teamlogos/ncaa/500/2634.png,20,2198,s:40~l:54~t:2198,Eastern Kentucky,Colonels,EKY,Eastern Kentucky Colonels,E Kentucky,660819,f0f0f0,TRUE,1915,https://a.espncdn.com/i/teamlogos/ncaa/500/2198.png,46,290032634,2009,2,"",,,"","",,,"","","",,,FALSE,FALSE,FALSE
290032029,s:40~l:54~e:290032029~c:290032029,2009-01-03T23:30Z,0,TRUE,FALSE,TRUE,FALSE,[],2009-01-03T23:30Z,0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2029,s:40~l:54~t:2029,Arkansas-Pine Bluff,Golden Lions,UAPB,Arkansas-Pine Bluff Golden Lions,AR-Pine Bluff,e0aa0f,eaaa00,TRUE,2105,https://a.espncdn.com/i/teamlogos/ncaa/500/2029.png,26,2400,s:40~l:54~t:2400,Mississippi Valley State,Devilettes,MVSU,Mississippi Valley State Devilettes,Miss Valley St,005328,cf2d34,TRUE,1988,https://a.espncdn.com/i/teamlogos/ncaa/500/2400.png,26,290032029,2009,2,"",,26,Southwestern Athletic Conference,SWAC,TRUE,,"","","",,,FALSE,FALSE,FALSE
290032016,s:40~l:54~e:290032016~c:290032016,2009-01-03T23:30Z,0,TRUE,FALSE,TRUE,FALSE,[],2009-01-03T23:30Z,0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2016,s:40~l:54~t:2016,Alcorn State,Lady Braves,ALCN,Alcorn State Lady Braves,Alcorn St,4b0058,46166a,TRUE,2072,https://a.espncdn.com/i/teamlogos/ncaa/500/2016.png,26,2504,s:40~l:54~t:2504,Prairie View A&M,Lady Panthers,PV,Prairie View A&M Lady Panthers,Prairie View,4d0960,"",TRUE,2027,https://a.espncdn.com/i/teamlogos/ncaa/500/2504.png,26,290032016,2009,2,"",,26,Southwestern Athletic Conference,SWAC,TRUE,,"","","",,,FALSE,FALSE,FALSE
290032653,s:40~l:54~e:290032653~c:290032653,2009-01-03T23:15Z,0,TRUE,FALSE,TRUE,FALSE,[],2009-01-03T23:15Z,0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2653,s:40~l:54~t:2653,Troy,Trojans,TROY,Troy Trojans,Troy,AE0210,88898c,TRUE,4489,https://a.espncdn.com/i/teamlogos/ncaa/500/2653.png,27,2229,s:40~l:54~t:2229,Florida International,Panthers,FIU,Florida International Panthers,FIU,001538,c5960c,TRUE,2216,https://a.espncdn.com/i/teamlogos/ncaa/500/2229.png,27,290032653,2009,2,"",,27,Sun Belt Conference,Sun Belt,TRUE,,"","","",,,FALSE,FALSE,FALSE
290032046,s:40~l:54~e:290032046~c:290032046,2009-01-03T23:15Z,0,TRUE,FALSE,TRUE,FALSE,[],2009-01-03T23:15Z,0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2046,s:40~l:54~t:2046,Austin Peay,Governors,APSU,Austin Peay Governors,Austin Peay,8e0b0b,"",TRUE,5428,https://a.espncdn.com/i/teamlogos/ncaa/500/2046.png,20,2413,s:40~l:54~t:2413,Morehead State,Eagles,MORE,Morehead State Eagles,Morehead State,094FA3,fed91a,TRUE,2174,https://a.espncdn.com/i/teamlogos/ncaa/500/2413.png,20,290032046,2009,2,"",,,"","",,,"","","",,,FALSE,FALSE,FALSE
290030245,s:40~l:54~e:290030245~c:290030245,2009-01-03T23:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2009-01-03T23:00Z,0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,245,s:40~l:54~t:245,Texas A&M,Aggies,TA&M,Texas A&M Aggies,Texas A&M,5C0025,ffffff,TRUE,2114,https://a.espncdn.com/i/teamlogos/ncaa/500/245.png,8,45,s:40~l:54~t:45,George Washington,Colonials,GW,George Washington Colonials,G Washington,002843,e8d2a1,TRUE,2125,https://a.espncdn.com/i/teamlogos/ncaa/500/45.png,3,290030245,2009,2,"",,,"","",,,"","","",,,TRUE,FALSE,FALSE
290032377,s:40~l:54~e:290032377~c:290032377,2009-01-03T23:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2009-01-03T23:00Z,0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2377,s:40~l:54~t:2377,McNeese,Cowgirls,MCNS,McNeese Cowgirls,McNeese,00529C,"",TRUE,6007,https://a.espncdn.com/i/teamlogos/ncaa/500/2377.png,25,2348,s:40~l:54~t:2348,Louisiana Tech,Lady Techsters,LT,Louisiana Tech Lady Techsters,Louisiana Tech,002d65,d3313a,TRUE,1982,https://a.espncdn.com/i/teamlogos/ncaa/500/2348.png,30,290032377,2009,2,"",,,"","",,,"","","",,,FALSE,FALSE,FALSE
290030055,s:40~l:54~e:290030055~c:290030055,2009-01-03T23:00Z,0,TRUE,FALSE,TRUE,FALSE,[],2009-01-03T23:00Z,0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,55,s:40~l:54~t:55,Jacksonville State,Gamecocks,JVST,Jacksonville State Gamecocks,J'Ville St,b50500,b5b7ba,TRUE,2130,https://a.espncdn.com/i/teamlogos/ncaa/500/55.png,46,2197,s:40~l:54~t:2197,Eastern Illinois,Panthers,EIU,Eastern Illinois Panthers,E Illinois,000000,bebab9,TRUE,2138,https://a.espncdn.com/i/teamlogos/ncaa/500/2197.png,20,290030055,2009,2,"",,,"","",,,"","","",,,TRUE,FALSE,FALSE
290030197,s:40~l:54~e:290030197~c:290030197,2009-01-03T22:30Z,0,TRUE,FALSE,FALSE,FALSE,[],2009-01-03T22:30Z,0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,197,s:40~l:54~t:197,Oklahoma State,Cowgirls,OKST,Oklahoma State Cowgirls,Oklahoma State,FF6500,ff9900,TRUE,1992,https://a.espncdn.com/i/teamlogos/ncaa/500/197.png,8,292,s:40~l:54~t:292,UT Rio Grande Valley,Vaqueros,RGV,UT Rio Grande Valley Vaqueros,UT Rio Grande,dc6000,e1732d,TRUE,2153,https://a.espncdn.com/i/teamlogos/ncaa/500/292.png,43,290030197,2009,2,"",,,"","",,,"","","",,,FALSE,FALSE,FALSE
290032710,s:40~l:54~e:290032710~c:290032710,2009-01-03T22:30Z,0,TRUE,FALSE,TRUE,FALSE,[],2009-01-03T22:30Z,0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2710,s:40~l:54~t:2710,Western Illinois,Leathernecks,WIU,Western Illinois Leathernecks,W Illinois,4e1e8a,ffc90a,TRUE,2197,https://a.espncdn.com/i/teamlogos/ncaa/500/2710.png,47,140,s:40~l:54~t:140,Kansas City,Roos,KC,Kansas City Roos,Kansas City,004b87,ffc72c,TRUE,4052,https://a.espncdn.com/i/teamlogos/ncaa/500/140.png,47,290032710,2009,2,"",,47,Summit League,Summit,TRUE,,"","","",,,FALSE,FALSE,FALSE
290032433,s:40~l:54~e:290032433~c:290032433,2009-01-03T22:30Z,0,TRUE,FALSE,FALSE,FALSE,[],2009-01-03T22:30Z,0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2433,s:40~l:54~t:2433,UL Monroe,Warhawks,ULM,UL Monroe Warhawks,UL Monroe,231F20,b18445,TRUE,2061,https://a.espncdn.com/i/teamlogos/ncaa/500/2433.png,27,2028,s:40~l:54~t:2028,Ark Monticello,Weevils,ARMC,Ark Monticello Weevils,Ark Monticello,000000,"",FALSE,,"",,290032433,2009,2,"",,,"","",,,"","","",,,FALSE,FALSE,FALSE
290032127,s:40~l:54~e:290032127~c:290032127,2009-01-03T22:30Z,0,TRUE,FALSE,TRUE,FALSE,[],2009-01-03T22:30Z,0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2127,s:40~l:54~t:2127,Charleston Southern,Buccaneers,CHSO,Charleston Southern Buccaneers,Charleston So,2e3192,ded090,TRUE,2187,https://a.espncdn.com/i/teamlogos/ncaa/500/2127.png,6,2272,s:40~l:54~t:2272,High Point,Panthers,HP,High Point Panthers,High Point,b0b7bc,ebebeb,TRUE,7116,https://a.espncdn.com/i/teamlogos/ncaa/500/2272.png,6,290032127,2009,2,"",,6,Big South Conference,Big South,TRUE,,"","","",,,FALSE,FALSE,FALSE
290032005,s:40~l:54~e:290032005~c:290032005,2009-01-03T22:30Z,0,TRUE,FALSE,FALSE,FALSE,[],2009-01-03T22:30Z,1,STD,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2005,s:40~l:54~t:2005,Air Force,Falcons,AFA,Air Force Falcons,Air Force,004a7b,ffffff,TRUE,2014,https://a.espncdn.com/i/teamlogos/ncaa/500/2005.png,44,2426,s:40~l:54~t:2426,Navy,Midshipmen,NAVY,Navy Midshipmen,Navy,131630,b6a77c,TRUE,2176,https://a.espncdn.com/i/teamlogos/ncaa/500/2426.png,22,290032005,2009,2,"",,,"","",,,"","","",,,FALSE,FALSE,FALSE
290030082,s:40~l:54~e:290030082~c:290030082,2009-01-03T22:30Z,0,TRUE,FALSE,TRUE,FALSE,[],2009-01-03T22:30Z,0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,82,s:40~l:54~t:82,UIC,Flames,UIC,UIC Flames,UIC,001e62,d50032,TRUE,1895,https://a.espncdn.com/i/teamlogos/ncaa/500/82.png,45,2750,s:40~l:54~t:2750,Wright State,Raiders,WRST,Wright State Raiders,Wright State,cba052,cba052,TRUE,192,https://a.espncdn.com/i/teamlogos/ncaa/500/2750.png,45,290030082,2009,2,"",,45,Horizon League,Horizon,TRUE,,"","","",,,FALSE,FALSE,FALSE
290030050,s:40~l:54~e:290030050~c:290030050,2009-01-03T22:30Z,0,TRUE,FALSE,FALSE,FALSE,[],2009-01-03T22:30Z,0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,50,s:40~l:54~t:50,Florida A&M,Rattlers,FAMU,Florida A&M Rattlers,FAMU,F89728,00843d,TRUE,2205,https://a.espncdn.com/i/teamlogos/ncaa/500/50.png,16,2542,s:40~l:54~t:2542,Savannah State,Tigers,SAV,Savannah State Tigers,Savannah State,280298,f78f1e,TRUE,1931,https://a.espncdn.com/i/teamlogos/ncaa/500/2542.png,43,290030050,2009,2,"",,,"","",,,"","","",,,FALSE,FALSE,FALSE
