id,uid,date,attendance,time_valid,neutral_site,conference_competition,recent,notes,start_date,type_id,type_abbreviation,venue_id,venue_full_name,venue_address_city,venue_address_state,venue_capacity,venue_indoor,status_clock,status_display_clock,status_period,status_type_id,status_type_name,status_type_state,status_type_completed,status_type_description,status_type_detail,status_type_short_detail,format_regulation_periods,home_id,home_uid,home_location,home_name,home_abbreviation,home_display_name,home_short_display_name,home_color,home_alternate_color,home_is_active,home_venue_id,home_logo,home_conference_id,away_id,away_uid,away_location,away_name,away_abbreviation,away_display_name,away_short_display_name,away_color,away_alternate_color,away_is_active,away_venue_id,away_logo,away_conference_id,game_id,season,season_type,status_type_alt_detail,tournament_id,groups_id,groups_name,groups_short_name,groups_is_conference,PBP,team_box,player_box
330172754,s:40~l:54~e:330172754~c:330172754,2013-01-18T00:05Z,0,TRUE,FALSE,TRUE,FALSE,"[{'type': 'event', 'headline': ''}]",2013-01-18T00:05Z,0,N/A,2054,Beeghly Center,Youngstown,OH,6300,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2754,s:40~l:54~t:2754,Youngstown State,Penguins,YSU,Youngstown State Penguins,Youngstown St,E51937,690717,TRUE,2054,https://a.espncdn.com/i/teamlogos/ncaa/500/2754.png,45,270,s:40~l:54~t:270,Milwaukee,Panthers,MILW,Milwaukee Panthers,Milwaukee,000000,ffc20e,TRUE,415,https://a.espncdn.com/i/teamlogos/ncaa/500/270.png,45,330172754,2013,2,"",,45,Horizon League,Horizon,TRUE,FALSE,FALSE,FALSE
330172390,s:40~l:54~e:330172390~c:330172390,2013-01-18T00:05Z,0,TRUE,FALSE,TRUE,FALSE,"[{'type': 'event', 'headline': ''}]",2013-01-18T00:05Z,0,N/A,1985,Watsco Center,Coral Gables,FL,7972,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2390,s:40~l:54~t:2390,Miami,Hurricanes,MIA,Miami Hurricanes,Miami,004325,f0f0f0,TRUE,1985,https://a.espncdn.com/i/teamlogos/ncaa/500/2390.png,2,59,s:40~l:54~t:59,Georgia Tech,Yellow Jackets,GT,Georgia Tech Yellow Jackets,Georgia Tech,00223e,002c56,TRUE,2206,https://a.espncdn.com/i/teamlogos/ncaa/500/59.png,2,330172390,2013,2,"",,2,Atlantic Coast Conference,ACC,TRUE,TRUE,FALSE,FALSE
330170096,s:40~l:54~e:330170096~c:330170096,2013-01-18T00:00Z,0,TRUE,FALSE,TRUE,FALSE,"[{'type': 'event', 'headline': ''}]",2013-01-18T00:00Z,0,N/A,3479,Leonard E. Merrell Center,Katy,TX,5794,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,96,s:40~l:54~t:96,Kentucky,Wildcats,UK,Kentucky Wildcats,Kentucky,005DAA,ffffff,TRUE,2100,https://a.espncdn.com/i/teamlogos/ncaa/500/96.png,23,344,s:40~l:54~t:344,Mississippi State,Bulldogs,MSST,Mississippi State Bulldogs,Mississippi St,762123,c8c8c8,TRUE,2095,https://a.espncdn.com/i/teamlogos/ncaa/500/344.png,23,330170096,2013,2,"",,23,Southeastern Conference,SEC,TRUE,TRUE,FALSE,FALSE
330170213,s:40~l:54~e:330170213~c:330170213,2013-01-18T00:00Z,0,TRUE,FALSE,TRUE,FALSE,"[{'type': 'event', 'headline': ''}]",2013-01-18T00:00Z,0,N/A,1942,Bryce Jordan Center,University Park,PA,15104,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,213,s:40~l:54~t:213,Penn State,Lady Lions,PSU,Penn State Lady Lions,Penn State,00265D,002e5c,TRUE,1942,https://a.espncdn.com/i/teamlogos/ncaa/500/213.png,7,275,s:40~l:54~t:275,Wisconsin,Badgers,WISC,Wisconsin Badgers,Wisconsin,A00000,f7f7f7,TRUE,348,https://a.espncdn.com/i/teamlogos/ncaa/500/275.png,7,330170213,2013,2,"",,7,Big Ten Conference,Big Ten,TRUE,TRUE,FALSE,FALSE
330172509,s:40~l:54~e:330172509~c:330172509,2013-01-18T00:00Z,0,TRUE,FALSE,TRUE,FALSE,"[{'type': 'event', 'headline': ''}]",2013-01-18T00:00Z,0,N/A,399,Mackey Arena,West Lafayette,IN,14804,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2509,s:40~l:54~t:2509,Purdue,Boilermakers,PUR,Purdue Boilermakers,Purdue,B89D29,a4a9ad,TRUE,399,https://a.espncdn.com/i/teamlogos/ncaa/500/2509.png,7,135,s:40~l:54~t:135,Minnesota,Golden Gophers,MINN,Minnesota Golden Gophers,Minnesota,981a31,981a31,TRUE,2094,https://a.espncdn.com/i/teamlogos/ncaa/500/135.png,7,330172509,2013,2,"",,7,Big Ten Conference,Big Ten,TRUE,TRUE,FALSE,FALSE
330172579,s:40~l:54~e:330172579~c:330172579,2013-01-18T00:00Z,0,TRUE,FALSE,TRUE,FALSE,"[{'type': 'event', 'headline': ''}]",2013-01-18T00:00Z,0,N/A,,"","","",,,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2579,s:40~l:54~t:2579,South Carolina,Gamecocks,SC,South Carolina Gamecocks,South Carolina,670010,000000,TRUE,1962,https://a.espncdn.com/i/teamlogos/ncaa/500/2579.png,23,99,s:40~l:54~t:99,LSU,Tigers,LSU,LSU Tigers,LSU,fdd023,2b0d57,TRUE,557,https://a.espncdn.com/i/teamlogos/ncaa/500/99.png,23,330172579,2013,2,"",,23,Southeastern Conference,SEC,TRUE,TRUE,FALSE,FALSE
330170103,s:40~l:54~e:330170103~c:330170103,2013-01-18T00:00Z,0,TRUE,FALSE,TRUE,FALSE,"[{'type': 'event', 'headline': ''}]",2013-01-18T00:00Z,0,N/A,,"","","",,,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,103,s:40~l:54~t:103,Boston College,Eagles,BC,Boston College Eagles,Boston College,88001a,a39161,TRUE,135,https://a.espncdn.com/i/teamlogos/ncaa/500/103.png,2,52,s:40~l:54~t:52,Florida State,Seminoles,FSU,Florida State Seminoles,Florida State,782F40,ceb888,TRUE,1952,https://a.espncdn.com/i/teamlogos/ncaa/500/52.png,2,330170103,2013,2,"",,2,Atlantic Coast Conference,ACC,TRUE,TRUE,FALSE,FALSE
330172737,s:40~l:54~e:330172737~c:330172737,2013-01-18T00:00Z,0,TRUE,FALSE,TRUE,FALSE,"[{'type': 'event', 'headline': ''}]",2013-01-18T00:00Z,0,N/A,1922,Winthrop Coliseum,Rock Hill,SC,6100,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2737,s:40~l:54~t:2737,Winthrop,Eagles,WIN,Winthrop Eagles,Winthrop,9e0b0e,fdb41e,TRUE,1922,https://a.espncdn.com/i/teamlogos/ncaa/500/2737.png,6,2127,s:40~l:54~t:2127,Charleston Southern,Buccaneers,CHSO,Charleston Southern Buccaneers,Charleston So,2e3192,ded090,TRUE,2187,https://a.espncdn.com/i/teamlogos/ncaa/500/2127.png,6,330172737,2013,2,"",,6,Big South Conference,Big South,TRUE,FALSE,FALSE,FALSE
330172617,s:40~l:54~e:330172617~c:330172617,2013-01-18T00:00Z,0,TRUE,FALSE,TRUE,FALSE,"[{'type': 'event', 'headline': ''}]",2013-01-18T00:00Z,0,N/A,,"","","",,,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2617,s:40~l:54~t:2617,Stephen F. Austin,Ladyjacks,SFA,Stephen F. Austin Ladyjacks,SF Austin,393996,bec0c2,TRUE,2079,https://a.espncdn.com/i/teamlogos/ncaa/500/2617.png,30,2545,s:40~l:54~t:2545,SE Louisiana,Lady Lions,SELA,SE Louisiana Lady Lions,SE Louisiana,215732,ffc72c,TRUE,2040,https://a.espncdn.com/i/teamlogos/ncaa/500/2545.png,25,330172617,2013,2,"",,,"","",,FALSE,FALSE,FALSE
330172427,s:40~l:54~e:330172427~c:330172427,2013-01-18T00:00Z,0,TRUE,FALSE,TRUE,FALSE,"[{'type': 'event', 'headline': ''}]",2013-01-18T00:00Z,0,N/A,2609,Kimmel Arena,Asheville,NC,3200,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2427,s:40~l:54~t:2427,UNC Asheville,Bulldogs,UNCA,UNC Asheville Bulldogs,UNC Asheville,156199,c2c3c0,TRUE,2609,https://a.espncdn.com/i/teamlogos/ncaa/500/2427.png,6,2506,s:40~l:54~t:2506,Presbyterian,Blue Hose,PRES,Presbyterian Blue Hose,Presbyterian,194896,990134,TRUE,2046,https://a.espncdn.com/i/teamlogos/ncaa/500/2506.png,6,330172427,2013,2,"",,6,Big South Conference,Big South,TRUE,FALSE,FALSE,FALSE
330172344,s:40~l:54~e:330172344~c:330172344,2013-01-18T00:00Z,0,TRUE,FALSE,TRUE,FALSE,"[{'type': 'event', 'headline': ''}]",2013-01-18T00:00Z,0,N/A,2097,Willett Hall,Farmville,VA,1900,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2344,s:40~l:54~t:2344,Longwood,Lancers,LONG,Longwood Lancers,Longwood,003273,9ea2a3,TRUE,2097,https://a.espncdn.com/i/teamlogos/ncaa/500/2344.png,6,2097,s:40~l:54~t:2097,Campbell,Fighting Camels,CAMP,Campbell Fighting Camels,Campbell,000000,"",TRUE,1906,https://a.espncdn.com/i/teamlogos/ncaa/500/2097.png,6,330172344,2013,2,"",,6,Big South Conference,Big South,TRUE,FALSE,FALSE,FALSE
330172247,s:40~l:54~e:330172247~c:330172247,2013-01-18T00:00Z,0,TRUE,FALSE,TRUE,FALSE,"[{'type': 'event', 'headline': ''}]",2013-01-18T00:00Z,0,N/A,2057,Georgia State Sports Arena,Atlanta,GA,3854,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2247,s:40~l:54~t:2247,Georgia State,Panthers,GAST,Georgia State Panthers,Georgia State,1e539a,ebebeb,TRUE,2057,https://a.espncdn.com/i/teamlogos/ncaa/500/2247.png,10,111,s:40~l:54~t:111,Northeastern,Huskies,NE,Northeastern Huskies,Northeastern,CC0001,c2c3c0,TRUE,1898,https://a.espncdn.com/i/teamlogos/ncaa/500/111.png,10,330172247,2013,2,"",,10,Colonial Athletic Association,CAA,TRUE,FALSE,FALSE,FALSE
330172182,s:40~l:54~e:330172182~c:330172182,2013-01-18T00:00Z,0,TRUE,FALSE,TRUE,FALSE,"[{'type': 'event', 'headline': ''}]",2013-01-18T00:00Z,0,N/A,,"","","",,,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2182,s:40~l:54~t:2182,Drexel,Dragons,DREX,Drexel Dragons,Drexel,020260,ffd65a,TRUE,1903,https://a.espncdn.com/i/teamlogos/ncaa/500/2182.png,10,2275,s:40~l:54~t:2275,Hofstra,Pride,HOF,Hofstra Pride,Hofstra,00337c,f6c934,TRUE,2058,https://a.espncdn.com/i/teamlogos/ncaa/500/2275.png,10,330172182,2013,2,"",,10,Colonial Athletic Association,CAA,TRUE,FALSE,FALSE,FALSE
330172086,s:40~l:54~e:330172086~c:330172086,2013-01-18T00:00Z,0,TRUE,FALSE,TRUE,FALSE,"[{'type': 'event', 'headline': ''}]",2013-01-18T00:00Z,0,N/A,2032,Hinkle Fieldhouse,Indianapolis,IN,9100,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2086,s:40~l:54~t:2086,Butler,Bulldogs,BUT,Butler Bulldogs,Butler,0d1361,00a3e0,TRUE,2032,https://a.espncdn.com/i/teamlogos/ncaa/500/2086.png,3,2752,s:40~l:54~t:2752,Xavier,Musketeers,XAV,Xavier Musketeers,Xavier,002144,9ea2a2,TRUE,1973,https://a.espncdn.com/i/teamlogos/ncaa/500/2752.png,3,330172086,2013,2,"",,3,Atlantic 10 Conference,A 10,TRUE,FALSE,FALSE,FALSE
330170350,s:40~l:54~e:330170350~c:330170350,2013-01-18T00:00Z,0,TRUE,FALSE,TRUE,FALSE,"[{'type': 'event', 'headline': ''}]",2013-01-18T00:00Z,0,N/A,2157,Trask Coliseum,Wilmington,NC,5200,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,350,s:40~l:54~t:350,UNC Wilmington,Seahawks,UNCW,UNC Wilmington Seahawks,UNC Wilmington,1d2f68,00665e,TRUE,2157,https://a.espncdn.com/i/teamlogos/ncaa/500/350.png,10,295,s:40~l:54~t:295,Old Dominion,Monarchs,ODU,Old Dominion Monarchs,Old Dominion,00507d,a1d2f1,TRUE,1940,https://a.espncdn.com/i/teamlogos/ncaa/500/295.png,10,330170350,2013,2,"",,10,Colonial Athletic Association,CAA,TRUE,FALSE,FALSE,FALSE
330170325,s:40~l:54~e:330170325~c:330170325,2013-01-18T00:00Z,0,TRUE,FALSE,TRUE,FALSE,"[{'type': 'event', 'headline': ''}]",2013-01-18T00:00Z,0,N/A,2143,Wolstein Center,Cleveland,OH,13610,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,325,s:40~l:54~t:325,Cleveland State,Vikings,CLEV,Cleveland State Vikings,Cleveland State,006633,231f20,TRUE,2143,https://a.espncdn.com/i/teamlogos/ncaa/500/325.png,45,2739,s:40~l:54~t:2739,Green Bay,Phoenix,GB,Green Bay Phoenix,Green Bay,006633,ffffff,TRUE,1946,https://a.espncdn.com/i/teamlogos/ncaa/500/2739.png,45,330170325,2013,2,"",,45,Horizon League,Horizon,TRUE,FALSE,FALSE,FALSE
330170256,s:40~l:54~e:330170256~c:330170256,2013-01-18T00:00Z,0,TRUE,FALSE,TRUE,FALSE,"[{'type': 'event', 'headline': ''}]",2013-01-18T00:00Z,0,N/A,1980,JMU Convocation Center,Harrisonburg,VA,6426,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,256,s:40~l:54~t:256,James Madison,Dukes,JMU,James Madison Dukes,James Madison,450084,cbb778,TRUE,7107,https://a.espncdn.com/i/teamlogos/ncaa/500/256.png,10,2729,s:40~l:54~t:2729,William & Mary,Tribe,W&M,William & Mary Tribe,William & Mary,103217,f6b220,TRUE,2200,https://a.espncdn.com/i/teamlogos/ncaa/500/2729.png,10,330170256,2013,2,"",,10,Colonial Athletic Association,CAA,TRUE,FALSE,FALSE,FALSE
330170194,s:40~l:54~e:330170194~c:330170194,2013-01-18T00:00Z,0,TRUE,FALSE,TRUE,FALSE,"[{'type': 'event', 'headline': ''}]",2013-01-18T00:00Z,0,N/A,317,Value City Arena,Columbus,OH,19049,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,194,s:40~l:54~t:194,Ohio State,Buckeyes,OSU,Ohio State Buckeyes,Ohio State,DE3121,666666,TRUE,317,https://a.espncdn.com/i/teamlogos/ncaa/500/194.png,7,84,s:40~l:54~t:84,Indiana,Hoosiers,IU,Indiana Hoosiers,Indiana,7D110C,eeedeb,TRUE,2092,https://a.espncdn.com/i/teamlogos/ncaa/500/84.png,7,330170194,2013,2,"",,7,Big Ten Conference,Big Ten,TRUE,TRUE,FALSE,FALSE
330170193,s:40~l:54~e:330170193~c:330170193,2013-01-18T00:00Z,0,TRUE,FALSE,TRUE,FALSE,"[{'type': 'event', 'headline': ''}]",2013-01-18T00:00Z,0,N/A,2134,Millett Hall,Oxford,OH,6400,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,193,s:40~l:54~t:193,Miami (OH),Redhawks,M-OH,Miami (OH) Redhawks,Miami (OH),a4000c,f0f0f0,TRUE,2134,https://a.espncdn.com/i/teamlogos/ncaa/500/193.png,14,195,s:40~l:54~t:195,Ohio,Bobcats,OHIO,Ohio Bobcats,Ohio,295A29,e4bb85,TRUE,2135,https://a.espncdn.com/i/teamlogos/ncaa/500/195.png,14,330170193,2013,2,"",,14,Mid-American Conference,MAC,TRUE,FALSE,FALSE,FALSE
330170119,s:40~l:54~e:330170119~c:330170119,2013-01-18T00:00Z,0,TRUE,FALSE,TRUE,FALSE,"[{'type': 'event', 'headline': ''}]",2013-01-18T00:00Z,0,N/A,898,Towson Center,Towson,MD,5000,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,119,s:40~l:54~t:119,Towson,Tigers,TOW,Towson Tigers,Towson,FFC229,"",TRUE,4603,https://a.espncdn.com/i/teamlogos/ncaa/500/119.png,10,2244,s:40~l:54~t:2244,George Mason,Patriots,GMU,George Mason Patriots,George Mason,016600,ecb010,TRUE,2167,https://a.espncdn.com/i/teamlogos/ncaa/500/2244.png,10,330170119,2013,2,"",,10,Colonial Athletic Association,CAA,TRUE,FALSE,FALSE,FALSE
330170045,s:40~l:54~e:330170045~c:330170045,2013-01-18T00:00Z,0,TRUE,FALSE,TRUE,FALSE,"[{'type': 'event', 'headline': ''}]",2013-01-18T00:00Z,0,N/A,2125,Charles E. Smith Center,Washington,DC,5000,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,45,s:40~l:54~t:45,George Washington,Colonials,GW,George Washington Colonials,G Washington,002843,e8d2a1,TRUE,2125,https://a.espncdn.com/i/teamlogos/ncaa/500/45.png,3,2603,s:40~l:54~t:2603,Saint Joseph's,Hawks,JOES,Saint Joseph's Hawks,Saint Joseph's,C2071B,101010,TRUE,2150,https://a.espncdn.com/i/teamlogos/ncaa/500/2603.png,3,330170045,2013,2,"",,3,Atlantic 10 Conference,A 10,TRUE,FALSE,FALSE,FALSE
330170153,s:40~l:54~e:330170153~c:330170153,2013-01-17T23:30Z,0,TRUE,FALSE,TRUE,FALSE,"[{'type': 'event', 'headline': ''}]",2013-01-17T23:30Z,0,N/A,,"","","",,,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,153,s:40~l:54~t:153,North Carolina,Tar Heels,UNC,North Carolina Tar Heels,North Carolina,99bfe5,13294b,TRUE,,https://a.espncdn.com/i/teamlogos/ncaa/500/153.png,2,258,s:40~l:54~t:258,Virginia,Cavaliers,UVA,Virginia Cavaliers,Virginia,f84c1e,ffffff,TRUE,1927,https://a.espncdn.com/i/teamlogos/ncaa/500/258.png,2,330170153,2013,2,"",,2,Atlantic Coast Conference,ACC,TRUE,TRUE,FALSE,FALSE
330172534,s:40~l:54~e:330172534~c:330172534,2013-01-17T23:30Z,0,TRUE,FALSE,TRUE,FALSE,"[{'type': 'event', 'headline': ''}]",2013-01-17T23:30Z,0,N/A,,"","","",,,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2534,s:40~l:54~t:2534,Sam Houston,Bearkats,SHSU,Sam Houston Bearkats,Sam Houston,fe5000,000000,TRUE,4585,https://a.espncdn.com/i/teamlogos/ncaa/500/2534.png,30,2110,s:40~l:54~t:2110,Central Arkansas,Bears,CARK,Central Arkansas Bears,C Arkansas,a7a9ac,8e959a,TRUE,1908,https://a.espncdn.com/i/teamlogos/ncaa/500/2110.png,46,330172534,2013,2,"",,,"","",,FALSE,FALSE,FALSE
330172466,s:40~l:54~e:330172466~c:330172466,2013-01-17T23:30Z,0,TRUE,FALSE,TRUE,FALSE,"[{'type': 'event', 'headline': ''}]",2013-01-17T23:30Z,0,N/A,1939,Prather Coliseum,Natchitoches,LA,3400,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2466,s:40~l:54~t:2466,Northwestern State,Lady Demons,NWST,Northwestern State Lady Demons,N'Western St,492F91,ed6118,TRUE,1939,https://a.espncdn.com/i/teamlogos/ncaa/500/2466.png,25,2447,s:40~l:54~t:2447,Nicholls,Colonels,NICH,Nicholls Colonels,Nicholls,C41230,f0f0f0,TRUE,2067,https://a.espncdn.com/i/teamlogos/ncaa/500/2447.png,25,330172466,2013,2,"",,,"","",,FALSE,FALSE,FALSE
330170154,s:40~l:54~e:330170154~c:330170154,2013-01-17T23:30Z,0,TRUE,FALSE,TRUE,FALSE,"[{'type': 'event', 'headline': ''}]",2013-01-17T23:30Z,0,N/A,,"","","",,,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,154,s:40~l:54~t:154,Wake Forest,Demon Deacons,WAKE,Wake Forest Demon Deacons,Wake Forest,9E7E38,000000,TRUE,2120,https://a.espncdn.com/i/teamlogos/ncaa/500/154.png,2,228,s:40~l:54~t:228,Clemson,Tigers,CLEM,Clemson Tigers,Clemson,F66733,522d80,TRUE,1912,https://a.espncdn.com/i/teamlogos/ncaa/500/228.png,2,330170154,2013,2,"",,2,Atlantic Coast Conference,ACC,TRUE,TRUE,FALSE,FALSE
330172612,s:40~l:54~e:330172612~c:330172612,2013-01-17T23:00Z,0,TRUE,FALSE,TRUE,FALSE,"[{'type': 'event', 'headline': ''}]",2013-01-17T23:00Z,0,N/A,1963,Yanitelli Center,Jersey City,NJ,3200,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2612,s:40~l:54~t:2612,Saint Peter's,Peacocks,SPU,Saint Peter's Peacocks,Saint Peter's,004CC2,"",TRUE,1963,https://a.espncdn.com/i/teamlogos/ncaa/500/2612.png,13,2561,s:40~l:54~t:2561,Siena,Saints,SIE,Siena Saints,Siena,037961,eea60f,TRUE,2169,https://a.espncdn.com/i/teamlogos/ncaa/500/2561.png,13,330172612,2013,2,"",,13,Metro Atlantic Athletic Conference,MAAC,TRUE,FALSE,FALSE,FALSE
330170357,s:40~l:54~e:330170357~c:330170357,2013-01-17T23:00Z,0,TRUE,FALSE,TRUE,FALSE,"[{'type': 'event', 'headline': ''}]",2013-01-17T23:00Z,0,N/A,2211,American Bank Center,Corpus Christi,TX,8100,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,357,s:40~l:54~t:357,Texas A&M-CC,Islanders,AMCC,Texas A&M-CC Islanders,Texas A&M-CC,00639c,008752,TRUE,2211,https://a.espncdn.com/i/teamlogos/ncaa/500/357.png,25,198,s:40~l:54~t:198,Oral Roberts,Golden Eagles,ORU,Oral Roberts Golden Eagles,Oral Roberts,002955,ccb48c,TRUE,1993,https://a.espncdn.com/i/teamlogos/ncaa/500/198.png,47,330170357,2013,2,"",,,"","",,FALSE,FALSE,FALSE
330170127,s:40~l:54~e:330170127~c:330170127,2013-01-17T23:00Z,0,TRUE,FALSE,TRUE,FALSE,"[{'type': 'event', 'headline': ''}]",2013-01-17T23:00Z,0,N/A,1987,Breslin Center,East Lansing,MI,14797,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,127,s:40~l:54~t:127,Michigan State,Spartans,MSU,Michigan State Spartans,Michigan State,18453B,ffffff,TRUE,1987,https://a.espncdn.com/i/teamlogos/ncaa/500/127.png,7,2294,s:40~l:54~t:2294,Iowa,Hawkeyes,IOWA,Iowa Hawkeyes,Iowa,000000,ffe100,TRUE,,https://a.espncdn.com/i/teamlogos/ncaa/500/2294.png,7,330170127,2013,2,"",,7,Big Ten Conference,Big Ten,TRUE,TRUE,FALSE,FALSE
330172229,s:40~l:54~e:330172229~c:330172229,2013-01-17T22:30Z,0,TRUE,FALSE,TRUE,FALSE,"[{'type': 'event', 'headline': ''}]",2013-01-17T22:30Z,0,N/A,2221,U.S. CENTURY BANK ARENA,San Diego,CA,0,FALSE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2229,s:40~l:54~t:2229,Florida International,Panthers,FIU,Florida International Panthers,FIU,001538,c5960c,TRUE,2216,https://a.espncdn.com/i/teamlogos/ncaa/500/2229.png,27,249,s:40~l:54~t:249,North Texas,Mean Green,UNT,North Texas Mean Green,North Texas,00853D,000000,TRUE,1938,https://a.espncdn.com/i/teamlogos/ncaa/500/249.png,27,330172229,2013,2,"",,27,Sun Belt Conference,Sun Belt,TRUE,FALSE,FALSE,FALSE
330172335,s:40~l:54~e:330172335~c:330172335,2013-01-17T22:00Z,0,TRUE,FALSE,TRUE,FALSE,"[{'type': 'event', 'headline': ''}]",2013-01-17T22:00Z,0,N/A,1981,Vines Convocation Center,Lynchburg,VA,9547,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2335,s:40~l:54~t:2335,Liberty,Flames,LIB,Liberty Flames,Liberty,071740,a61f21,TRUE,7117,https://a.espncdn.com/i/teamlogos/ncaa/500/2335.png,6,2272,s:40~l:54~t:2272,High Point,Panthers,HP,High Point Panthers,High Point,b0b7bc,ebebeb,TRUE,7116,https://a.espncdn.com/i/teamlogos/ncaa/500/2272.png,6,330172335,2013,2,"",,6,Big South Conference,Big South,TRUE,FALSE,FALSE,FALSE
330172515,s:40~l:54~e:330172515~c:330172515,2013-01-17T19:00Z,0,TRUE,FALSE,TRUE,FALSE,"[{'type': 'event', 'headline': ''}]",2013-01-17T19:00Z,0,N/A,,"","","",,,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2515,s:40~l:54~t:2515,Radford,Highlanders,RAD,Radford Highlanders,Radford,BC1515,c2c3c0,TRUE,1901,https://a.espncdn.com/i/teamlogos/ncaa/500/2515.png,6,324,s:40~l:54~t:324,Coastal Carolina,Chanticleers,CCU,Coastal Carolina Chanticleers,Coast Carolina,007073,876447,TRUE,4308,https://a.espncdn.com/i/teamlogos/ncaa/500/324.png,6,330172515,2013,2,"",,6,Big South Conference,Big South,TRUE,FALSE,FALSE,FALSE
330162439,s:40~l:54~e:330162439~c:330162439,2013-01-17T03:00Z,0,TRUE,FALSE,TRUE,FALSE,"[{'type': 'event', 'headline': ''}]",2013-01-17T03:00Z,0,N/A,1051,Cox Pavilion,Las Vegas,NV,2500,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2439,s:40~l:54~t:2439,UNLV,Lady Rebels,UNLV,UNLV Lady Rebels,UNLV,000000,c2c4c6,TRUE,1051,https://a.espncdn.com/i/teamlogos/ncaa/500/2439.png,44,21,s:40~l:54~t:21,San Diego State,Aztecs,SDSU,San Diego State Aztecs,San Diego State,BF2C37,a8996e,TRUE,2111,https://a.espncdn.com/i/teamlogos/ncaa/500/21.png,44,330162439,2013,2,"",,44,Mountain West Conference,Mountain West,TRUE,TRUE,FALSE,FALSE
330162751,s:40~l:54~e:330162751~c:330162751,2013-01-17T02:00Z,0,TRUE,FALSE,TRUE,FALSE,"[{'type': 'event', 'headline': ''}]",2013-01-17T02:00Z,0,N/A,2053,Arena Auditorium,Laramie,WY,11612,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2751,s:40~l:54~t:2751,Wyoming,Cowgirls,WYO,Wyoming Cowgirls,Wyoming,533B22,ffffff,TRUE,2053,https://a.espncdn.com/i/teamlogos/ncaa/500/2751.png,44,278,s:40~l:54~t:278,Fresno State,Bulldogs,FRES,Fresno State Bulldogs,Fresno State,c41230,231f20,TRUE,914,https://a.espncdn.com/i/teamlogos/ncaa/500/278.png,44,330162751,2013,2,"",,44,Mountain West Conference,Mountain West,TRUE,FALSE,FALSE,FALSE
